epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
1,3900,,,,,,,,,,,0,4000,0.2
2,7900,,,,,,,,,,,0,8000,0.4
3,11900,0.097364,0.082384,-0.711260,-0.1143,-0.1155,0.6022,0.6321,0.0706,,,0,12000,1.9
4,15900,0.073783,0.073074,-0.975246,0.2710,0.2706,0.7662,0.7638,0.1087,,,0,16000,3.2
5,19900,,,,,,,,,,,0,20000,3.3
6,23900,0.105655,0.104161,-0.753151,0.3252,0.3249,0.9886,0.9901,0.1042,,,0,24000,4.7
7,27900,0.118007,0.121195,-0.631571,0.0910,0.0909,1.1957,1.2375,0.1995,,,0,28000,6.1
8,31900,0.215174,0.227399,-1.398189,0.3913,0.3909,1.5657,1.6299,0.2436,,,0,32000,7.4
9,35900,0.279225,0.291732,-1.807520,0.8850,0.8847,2.0421,2.1738,0.1994,,,0,36000,8.8
10,39900,,,,,,,,,,,0,40000,8.9
11,43900,0.252200,0.261534,-1.878789,1.0827,1.0828,1.8066,1.9105,0.2334,,,0,44000,10.3
12,47900,0.256571,0.264340,-1.889726,1.1803,1.1804,1.9757,2.0814,0.2600,,,0,48000,11.6
13,51900,0.250852,0.258535,-1.852233,1.1507,1.1506,2.0195,2.1469,0.2652,,,0,52000,13.0
14,55900,0.260000,0.265705,-1.823600,1.0344,1.0344,2.2992,2.3403,0.3065,,,0,56000,14.3
15,59900,,,,,,,,,,,0,60000,14.5
16,63900,0.397986,0.404163,-1.760676,0.9147,0.9144,3.1783,2.9465,0.3317,,,0,64000,15.9
17,67900,0.462504,0.458562,-1.812400,0.9472,0.9473,3.5253,3.2852,0.2764,,,0,68000,17.3
18,71900,0.342163,0.340150,-1.606578,0.9269,0.9265,2.8346,2.7256,0.2954,,,0,72000,18.7
19,75900,0.372163,0.370555,-1.303494,0.7157,0.7159,3.0653,2.7962,0.3273,,,0,76000,20.0
20,79900,,,,,,,,,,,0,80000,20.1
21,83900,0.361634,0.361556,-1.025898,0.4745,0.4748,2.9941,2.7504,0.3656,,,0,84000,21.5
22,87900,0.342714,0.341966,-0.719067,0.2088,0.2090,2.9751,2.7471,0.3807,,,0,88000,23.0
23,91900,0.332395,0.330620,-0.425707,-0.0675,-0.0672,3.0382,2.7162,0.4242,,,0,92000,24.6
24,95900,0.328525,0.327409,-0.155573,-0.3301,-0.3304,3.1452,2.8779,0.4010,,,0,96000,26.2
25,99900,,,,,,,,,-320.21,1000.0,100,100000,26.3
26,103900,0.443107,0.442233,0.105382,-0.5761,-0.5761,3.5482,3.1997,0.4730,,,0,104000,27.7
27,107900,0.477332,0.473450,0.118291,-0.5697,-0.5695,3.4852,3.0338,0.5080,,,0,108000,29.2
28,111900,0.468993,0.465925,0.319356,-0.7675,-0.7674,3.2736,3.0697,0.4851,,,0,112000,30.6
29,115900,0.483751,0.480829,0.424026,-0.9004,-0.9006,3.5165,3.1806,0.5020,,,0,116000,32.1
30,119900,,,,,,,,,,,0,120000,32.2
31,123900,0.482491,0.479068,0.499957,-0.9908,-0.9906,3.5045,3.1353,0.5321,,,0,124000,33.6
32,127900,0.492039,0.490213,0.518446,-1.0316,-1.0317,3.7300,3.3580,0.5280,,,0,128000,35.0
33,131900,0.539016,0.537579,0.469749,-1.0025,-1.0021,4.0560,3.5786,0.4900,,,0,132000,36.4
34,135900,0.569670,0.565213,0.422929,-0.9781,-0.9782,4.5352,3.9278,0.5240,,,0,136000,37.8
35,139900,,,,,,,,,,,0,140000,37.9
36,143900,0.618452,0.616301,0.284268,-0.8724,-0.8723,4.6463,4.1650,0.5519,,,0,144000,39.3
37,147900,0.678945,0.674629,0.169520,-0.7468,-0.7471,5.8450,5.0284,0.5547,,,0,148000,40.7
38,151900,0.692671,0.688165,-0.043632,-0.5859,-0.5858,5.3726,4.8753,0.5397,,,0,152000,42.1
39,155900,0.751774,0.745111,-0.309055,-0.3341,-0.3342,6.3658,5.5560,0.5597,,,0,156000,43.6
40,159900,,,,,,,,,,,0,160000,43.8
41,163900,0.807488,0.799564,-0.635953,-0.0449,-0.0449,7.1838,6.3620,0.5265,,,0,164000,45.3
42,167900,0.855470,0.849112,-0.984419,0.2789,0.2789,7.1920,6.5418,0.5040,,,0,168000,46.7
43,171900,0.923846,0.911946,-1.373535,0.6403,0.6404,8.0470,7.1364,0.5868,,,0,172000,48.2
44,175900,0.993109,0.980963,-1.791357,1.0284,1.0288,8.4549,7.6528,0.5472,,,0,176000,49.6
45,179900,,,,,,,,,,,0,180000,49.7
46,183900,1.048801,1.033585,-2.249420,1.4551,1.4552,9.1999,8.2843,0.5545,,,0,184000,51.2
47,187900,1.129799,1.108765,-2.732742,1.9296,1.9299,10.0633,9.1254,0.5603,,,0,188000,52.7
48,191900,1.184524,1.159344,-3.258485,2.4336,2.4338,10.3260,9.4560,0.6111,,,0,192000,54.2
49,195900,1.248819,1.219146,-3.827575,2.9784,2.9789,11.6711,10.7251,0.6688,,,0,196000,55.6
50,199900,,,,,,,,,,,0,200000,55.8
51,203900,1.321308,1.284498,-4.412164,3.5342,3.5348,11.7044,10.7638,0.7077,370.13,1001.0,100,204000,57.1
52,207900,1.494066,1.456862,-5.281399,4.4023,4.4025,13.2056,12.2069,0.6931,,,0,208000,58.5
53,211900,1.540091,1.494289,-5.909836,5.0347,5.0350,12.7989,11.9275,0.6932,,,0,212000,59.8
54,215900,1.605366,1.558338,-6.515347,5.6413,5.6417,13.7381,12.9684,0.6912,,,0,216000,61.1
55,219900,,,,,,,,,,,0,220000,61.3
56,223900,1.601483,1.550979,-7.098419,6.2340,6.2344,13.4776,12.4450,0.7436,,,0,224000,62.6
57,227900,1.620031,1.577204,-7.682795,6.8038,6.8038,13.2691,13.1134,0.7938,,,0,228000,63.9
58,231900,1.644331,1.594519,-8.233844,7.3658,7.3655,14.4819,14.1007,0.8093,,,0,232000,65.2
59,235900,1.674966,1.626551,-8.777911,7.9111,7.9111,14.2723,13.9133,0.8233,,,0,236000,66.6
60,239900,,,,,,,,,,,0,240000,66.7
61,243900,1.711905,1.656734,-9.356100,8.4835,8.4831,14.7775,13.8006,0.8993,,,0,244000,68.1
62,247900,1.732885,1.676496,-9.889702,9.0255,9.0251,15.6345,15.1810,0.9020,,,0,248000,69.4
63,251900,1.746763,1.690800,-10.457421,9.5852,9.5847,16.0304,15.2228,0.9154,,,0,252000,70.7
64,255900,1.764256,1.711786,-11.023239,10.1507,10.1497,16.5441,15.7151,0.9626,,,0,256000,72.0
65,259900,,,,,,,,,,,0,260000,72.1
66,263900,1.787359,1.729302,-11.594102,10.7171,10.7162,17.5085,16.2848,0.9694,,,0,264000,73.5
67,267900,1.786117,1.735805,-12.170942,11.2880,11.2877,17.7023,16.7840,0.9692,,,0,268000,74.8
68,271900,1.805050,1.760943,-12.769043,11.8745,11.8741,17.7512,17.0793,0.9936,,,0,272000,76.2
69,275900,1.805301,1.758695,-13.282058,12.4099,12.4093,18.0600,17.0052,0.9920,,,0,276000,77.5
70,279900,,,,,,,,,,,0,280000,77.7
71,283900,1.845983,1.794294,-13.845991,12.9706,12.9704,18.1915,17.2660,1.0362,,,0,284000,79.0
72,287900,1.837674,1.801131,-14.425650,13.5241,13.5238,19.3338,18.1041,1.0133,,,0,288000,80.4
73,291900,1.865343,1.822914,-15.004463,14.1190,14.1192,18.7128,17.9767,1.0231,,,0,292000,81.6
74,295900,1.879852,1.840968,-15.542701,14.6705,14.6704,19.6623,18.5315,1.1166,,,0,296000,82.9
75,299900,,,,,,,,,,,0,300000,83.1
76,303900,1.901606,1.863105,-16.138704,15.2350,15.2351,18.9901,18.2731,1.0197,725.43,1001.0,100,304000,84.4
77,307900,2.276598,2.230473,-16.838188,15.9504,15.9507,22.8035,21.8703,1.0497,,,0,308000,85.8
78,311900,2.312859,2.264489,-17.475474,16.5914,16.5914,22.5209,21.3375,0.9706,,,0,312000,87.1
79,315900,2.408566,2.361940,-18.120523,17.2329,17.2330,24.0226,23.4174,1.0305,,,0,316000,88.4
80,319900,,,,,,,,,,,0,320000,88.6
81,323900,2.395419,2.356362,-18.703974,17.8280,17.8285,22.6830,22.0295,1.0817,,,0,324000,89.9
82,327900,2.450646,2.413313,-19.357058,18.4771,18.4771,24.2524,23.2092,1.0219,,,0,328000,91.3
83,331900,2.461303,2.425452,-19.933028,19.0407,19.0409,24.8301,24.0129,1.0070,,,0,332000,92.7
84,335900,2.551514,2.505698,-20.507197,19.6171,19.6177,26.8188,25.5486,1.0475,,,0,336000,94.0
85,339900,,,,,,,,,,,0,340000,94.1
86,343900,2.581621,2.540728,-21.060637,20.2011,20.2019,25.9385,24.7203,1.1582,,,0,344000,95.5
87,347900,2.652013,2.613150,-21.683895,20.7824,20.7826,26.8182,25.9030,1.1089,,,0,348000,96.8
88,351900,2.603711,2.555874,-22.284962,21.3767,21.3775,28.1331,25.7710,1.0728,,,0,352000,98.2
89,355900,2.665483,2.631725,-22.826991,21.9302,21.9305,28.8072,27.9277,1.1201,,,0,356000,99.5
90,359900,,,,,,,,,,,0,360000,99.6
91,363900,2.720330,2.690056,-23.413701,22.5082,22.5083,27.6952,27.1947,1.1676,,,0,364000,101.1
92,367900,2.737076,2.697718,-23.960482,23.0366,23.0373,28.4353,27.7086,1.1993,,,0,368000,102.5
93,371900,2.759203,2.725408,-24.480092,23.5456,23.5461,27.9526,26.7112,1.1396,,,0,372000,103.8
94,375900,2.826677,2.783010,-24.987199,24.0802,24.0804,30.0720,29.5321,1.1109,,,0,376000,105.1
95,379900,,,,,,,,,,,0,380000,105.3
96,383900,2.915422,2.876379,-25.502084,24.5998,24.5996,31.6244,30.6254,1.2102,,,0,384000,106.6
97,387900,2.884719,2.836517,-26.064980,25.1274,25.1284,31.2408,29.4201,1.2372,,,0,388000,108.0
98,391900,2.853101,2.820663,-26.582434,25.6534,25.6535,31.5092,30.7915,1.1880,,,0,392000,109.3
99,395900,2.968585,2.911277,-27.076321,26.1717,26.1723,32.5654,31.3658,1.2063,,,0,396000,110.7
100,399900,,,,,,,,,,,0,400000,110.8
101,403900,2.957668,2.931056,-27.600009,26.6829,26.6834,32.0150,30.3184,1.2240,898.49,1001.0,100,404000,112.2
102,407900,3.272722,3.230362,-28.509897,27.5908,27.5911,33.2569,32.2391,1.2435,,,0,408000,113.5
103,411900,3.387827,3.346059,-29.459826,28.5610,28.5617,34.8112,33.9608,1.3298,,,0,412000,114.9
104,415900,3.580548,3.525904,-30.501953,29.5837,29.5843,38.5887,36.5829,1.2512,,,0,416000,116.3
105,419900,,,,,,,,,,,0,420000,116.4
106,423900,3.728435,3.656135,-31.537022,30.5920,30.5925,38.8242,36.1755,1.2457,,,0,424000,117.7
107,427900,3.717270,3.650279,-32.507610,31.6034,31.6043,38.7514,37.1814,1.2575,,,0,428000,119.0
