epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.17,23032.0,0.0,0.104,2.612,0.000,0.000,0.000,0.000,1.7,2.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.21,19001.5,0.0,0.103,2.563,0.000,0.000,0.000,0.000,10.8,24.0
3,11900,GPU (NVIDIA GeForce RTX 3080),1.47,2716.4,339.5,0.107,2.679,0.100,0.200,1.243,2.486,21.5,32.0
4,15900,GPU (NVIDIA GeForce RTX 3080),1.34,2974.6,371.8,0.112,2.792,0.097,0.195,1.115,2.229,21.5,32.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.14,29048.7,0.0,0.116,2.908,0.000,0.000,0.000,0.000,21.5,32.0
6,23900,GPU (NVIDIA GeForce RTX 3080),1.40,2857.8,357.2,0.111,2.763,0.117,0.235,1.151,2.301,21.5,32.0
7,27900,GPU (NVIDIA GeForce RTX 3080),1.36,2940.3,367.5,0.112,2.789,0.112,0.223,1.114,2.228,21.5,32.0
8,31900,GPU (NVIDIA GeForce RTX 3080),1.31,3051.2,381.4,0.111,2.768,0.107,0.214,1.072,2.145,21.5,32.0
9,35900,GPU (NVIDIA GeForce RTX 3080),1.40,2863.6,358.0,0.113,2.832,0.133,0.266,1.130,2.259,21.5,32.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.13,29914.5,0.0,0.114,2.844,0.000,0.000,0.000,0.000,21.5,32.0
11,43900,GPU (NVIDIA GeForce RTX 3080),1.34,2975.5,371.9,0.107,2.684,0.118,0.235,1.096,2.192,21.5,32.0
12,47900,GPU (NVIDIA GeForce RTX 3080),1.34,2975.9,372.0,0.115,2.865,0.115,0.230,1.093,2.187,21.5,32.0
13,51900,GPU (NVIDIA GeForce RTX 3080),1.38,2894.3,361.8,0.116,2.890,0.128,0.256,1.117,2.234,21.5,32.0
14,55900,GPU (NVIDIA GeForce RTX 3080),1.31,3062.4,382.8,0.110,2.759,0.116,0.232,1.059,2.118,21.5,32.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.14,29023.3,0.0,0.117,2.927,0.000,0.000,0.000,0.000,21.5,32.0
16,63900,GPU (NVIDIA GeForce RTX 3080),1.44,2773.0,346.6,0.114,2.842,0.136,0.272,1.172,2.344,21.5,32.0
17,67900,GPU (NVIDIA GeForce RTX 3080),1.35,2963.2,370.4,0.112,2.802,0.121,0.241,1.092,2.184,21.5,32.0
18,71900,GPU (NVIDIA GeForce RTX 3080),1.37,2917.6,364.7,0.121,3.027,0.130,0.261,1.097,2.194,21.5,32.0
19,75900,GPU (NVIDIA GeForce RTX 3080),1.34,2989.6,373.7,0.110,2.747,0.126,0.252,1.081,2.162,21.5,32.0
20,79900,GPU (NVIDIA GeForce RTX 3080),0.14,28995.4,0.0,0.116,2.891,0.000,0.000,0.000,0.000,21.5,32.0
21,83900,GPU (NVIDIA GeForce RTX 3080),1.36,2943.1,367.9,0.109,2.718,0.134,0.268,1.094,2.187,21.5,32.0
22,87900,GPU (NVIDIA GeForce RTX 3080),1.51,2642.0,330.3,0.120,2.988,0.144,0.289,1.224,2.448,21.5,32.0
23,91900,GPU (NVIDIA GeForce RTX 3080),1.63,2446.6,305.8,0.124,3.112,0.159,0.318,1.325,2.650,21.5,32.0
24,95900,GPU (NVIDIA GeForce RTX 3080),1.53,2608.9,326.1,0.123,3.077,0.152,0.305,1.232,2.465,21.5,32.0
25,99900,GPU (NVIDIA GeForce RTX 3080),0.15,27291.0,0.0,0.120,2.991,0.000,0.000,0.000,0.000,21.5,32.0
26,103900,GPU (NVIDIA GeForce RTX 3080),1.40,2854.3,356.8,0.111,2.778,0.137,0.273,1.132,2.264,21.5,32.0
27,107900,GPU (NVIDIA GeForce RTX 3080),1.46,2734.2,341.8,0.124,3.106,0.128,0.257,1.188,2.375,21.5,32.0
28,111900,GPU (NVIDIA GeForce RTX 3080),1.44,2769.1,346.1,0.109,2.719,0.148,0.296,1.167,2.334,21.5,32.0
29,115900,GPU (NVIDIA GeForce RTX 3080),1.46,2740.8,342.6,0.120,3.003,0.146,0.293,1.171,2.342,21.5,32.0
