epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
1,3900,,,,,,-8.42,23.6,33,4000,0.3
2,7900,,,,,,-8.10,39.9,17,8000,0.6
3,11900,0.424641,-2.195165,1.3358,1.7403,0.0865,,,0,12000,1.9
4,15900,0.820892,-1.539148,1.2038,3.2054,0.0638,-111.83,142.4,61,16000,3.2
5,19900,,,,,,,,0,20000,3.4
6,23900,1.081067,-0.371046,-0.4605,5.0162,0.5471,,,0,24000,4.6
7,27900,1.256179,-0.203415,-1.0993,6.2534,1.2503,-285.06,181.5,2,28000,5.9
8,31900,1.380469,-3.813502,1.0615,7.5340,1.9015,-257.50,159.0,1,32000,7.1
9,35900,1.432718,-6.859110,4.2222,7.7603,1.7667,-299.75,236.1,39,36000,8.4
10,39900,,,,,,-109.41,100.4,10,40000,8.7
11,43900,1.408786,-9.187383,6.8955,7.1607,1.5806,-87.62,137.0,3,44000,10.0
12,47900,1.489746,-12.289785,10.1635,7.2914,1.7621,-151.61,253.8,5,48000,11.2
13,51900,1.503596,-15.145593,13.1483,7.1988,1.5352,-112.39,263.2,4,52000,12.5
14,55900,1.623940,-18.005861,16.1121,7.5561,1.5635,-65.50,240.4,5,56000,13.8
15,59900,,,,,,44.16,240.9,8,60000,14.0
16,63900,1.811777,-20.817734,19.0207,8.4926,1.5836,18.05,334.0,7,64000,15.3
17,67900,1.945169,-23.494648,21.7731,8.5797,1.5395,145.29,187.0,2,68000,16.6
18,71900,2.032554,-26.124532,24.4428,9.0745,1.5712,127.55,133.5,2,72000,17.8
19,75900,2.145026,-28.760839,27.1022,9.7360,1.5249,153.61,196.8,4,76000,19.1
20,79900,,,,,,63.54,405.8,4,80000,19.3
21,83900,2.333983,-31.248473,29.6299,10.2276,1.5079,71.54,74.2,5,84000,20.6
22,87900,2.475621,-33.604523,32.0365,11.0505,1.4649,61.80,79.0,3,88000,21.8
23,91900,2.486646,-35.882466,34.3478,11.6314,1.5027,401.35,539.0,1,92000,23.1
24,95900,2.458810,-38.027784,36.5366,11.9829,1.5176,386.80,585.5,2,96000,24.5
25,99900,,,,,,-88.06,826.6,16,100000,24.7
26,103900,2.717364,-40.190889,38.7178,12.8141,1.4954,15.97,729.6,10,104000,26.0
27,107900,3.089683,-42.446411,41.0027,14.0456,1.4556,37.72,419.3,10,108000,27.3
28,111900,3.153088,-44.591279,43.1837,14.6474,1.4712,216.93,281.3,3,112000,28.6
29,115900,3.229208,-46.607814,45.2412,15.0581,1.5314,114.80,824.8,27,116000,29.8
30,119900,,,,,,255.11,382.4,9,120000,30.1
31,123900,3.914701,-48.845273,47.4954,17.4706,1.6368,171.52,263.1,10,124000,31.3
32,127900,4.274155,-51.060838,49.7172,19.1203,1.6131,159.82,271.8,10,128000,32.6
33,131900,4.428576,-53.144595,51.8092,19.8982,1.6229,430.96,458.5,2,132000,33.9
34,135900,4.298038,-55.215426,53.8900,18.4748,1.5237,456.46,908.2,18,136000,35.2
35,139900,,,,,,344.73,539.5,11,140000,35.4
36,143900,4.852809,-57.389813,56.0739,19.0999,1.6052,166.18,168.6,5,144000,36.7
37,147900,5.258185,-59.645219,58.3287,20.7984,1.6088,290.59,345.2,5,148000,37.9
38,151900,5.236088,-61.763289,60.4479,22.8441,1.7130,194.67,372.7,6,152000,39.2
39,155900,5.641732,-63.854929,62.5245,22.4392,1.7621,474.16,543.8,8,156000,40.5
40,159900,,,,,,430.05,329.5,2,160000,40.7
41,163900,5.635359,-65.953868,64.6314,23.9569,1.7099,374.05,440.8,11,164000,42.0
42,167900,6.014425,-67.987732,66.6521,23.9396,1.7492,201.61,148.9,10,168000,43.3
43,171900,6.366857,-70.053495,68.7189,28.2674,1.7565,348.40,240.2,4,172000,44.6
44,175900,6.856058,-72.037749,70.6837,30.0038,1.7636,416.90,398.3,6,176000,45.9
45,179900,,,,,,490.58,726.7,3,180000,46.1
46,183900,6.865254,-73.995886,72.6331,28.4818,1.8621,413.85,582.0,3,184000,47.4
47,187900,6.849072,-75.879255,74.5252,28.2132,1.8156,375.29,270.0,4,188000,48.7
48,191900,6.961778,-77.767807,76.4013,28.5118,1.9145,,,0,192000,50.0
49,195900,7.127195,-79.631402,78.2710,28.5517,1.8727,309.81,449.5,6,196000,51.3
50,199900,,,,,,553.16,469.7,7,200000,51.5
51,203900,7.796109,-81.563411,80.1803,35.9487,1.9312,494.86,698.8,13,204000,52.8
52,207900,8.267982,-83.537118,82.1441,32.2422,1.9511,440.44,625.9,10,208000,54.0
53,211900,8.409852,-85.459046,84.0702,33.0194,1.9838,488.48,382.2,9,212000,55.3
54,215900,9.491283,-87.271075,85.8800,40.3582,2.1454,525.12,771.0,12,216000,56.6
55,219900,,,,,,504.72,508.6,18,220000,56.8
56,223900,10.731101,-89.211058,87.8083,46.4616,2.0183,336.55,480.9,11,224000,58.1
57,227900,11.030997,-91.151286,89.7557,44.3373,1.9890,358.62,502.9,13,228000,59.5
58,231900,11.504451,-93.034327,91.6430,47.5838,2.1368,208.22,312.3,9,232000,60.8
59,235900,11.922628,-94.764174,93.3696,51.1564,2.1154,431.99,504.3,13,236000,62.1
60,239900,,,,,,320.58,652.0,5,240000,62.3
61,243900,12.146534,-96.426624,95.0172,53.0743,2.1311,585.02,489.5,4,244000,63.5
62,247900,12.185759,-98.181666,96.7814,50.2010,2.2120,288.93,469.5,8,248000,64.9
63,251900,13.078165,-99.923264,98.5331,51.8132,2.1772,586.35,485.7,6,252000,66.2
64,255900,13.150478,-101.661963,100.2461,49.2161,2.1650,381.89,642.1,7,256000,67.4
65,259900,,,,,,326.73,411.0,7,260000,67.6
66,263900,13.158190,-103.339697,101.9370,53.4166,2.3271,287.48,570.8,6,264000,68.9
67,267900,13.266575,-105.134350,103.7050,56.6177,2.3375,380.86,526.9,8,268000,70.2
68,271900,13.614746,-106.837089,105.4158,55.4263,2.2627,268.24,361.8,8,272000,71.4
69,275900,14.960665,-108.605247,107.1788,58.8770,2.3714,409.88,316.3,11,276000,72.7
70,279900,,,,,,252.91,136.5,2,280000,72.9
71,283900,14.519827,-110.387207,108.9645,53.4208,2.3409,745.57,578.4,5,284000,74.2
72,287900,15.100413,-111.979776,110.5585,62.5305,2.3204,972.52,587.0,2,288000,75.5
73,291900,15.009166,-113.761884,112.3254,61.4927,2.3628,23.67,27.0,1,292000,76.7
74,295900,15.031597,-115.264730,113.8273,58.3324,2.3840,280.00,1001.0,3,296000,78.0
75,299900,,,,,,369.07,648.7,6,300000,78.3
76,303900,15.825007,-116.926892,115.4939,58.1893,2.4348,346.22,645.8,8,304000,79.6
77,307900,15.566361,-118.403024,116.9676,55.8077,2.3782,442.20,584.7,13,308000,80.8
78,311900,16.827556,-120.014074,118.5894,63.9617,2.4267,383.32,790.0,3,312000,82.1
79,315900,16.942869,-121.610831,120.1790,66.8323,2.4822,363.24,444.0,11,316000,83.4
80,319900,,,,,,498.14,781.4,11,320000,83.6
81,323900,17.146849,-123.149359,121.7236,71.1317,2.4213,320.40,598.6,10,324000,84.9
82,327900,18.098487,-124.802337,123.3624,63.7077,2.4600,449.24,508.6,17,328000,86.2
83,331900,19.154039,-126.389312,124.9425,76.4791,2.5073,596.06,715.4,8,332000,87.5
84,335900,20.226174,-127.877955,126.4215,80.4815,2.5641,432.02,501.8,11,336000,88.8
85,339900,,,,,,762.11,826.6,5,340000,89.0
86,343900,19.211268,-129.563681,128.1039,71.8389,2.5841,445.80,329.6,13,344000,90.3
87,347900,21.466175,-131.155436,129.6859,83.8903,2.6818,401.06,358.2,6,348000,91.6
88,351900,20.833298,-132.799776,131.3259,85.0182,2.5406,459.63,396.8,10,352000,92.9
89,355900,21.988286,-134.180547,132.7376,95.1525,2.6977,660.95,468.2,10,356000,94.2
90,359900,,,,,,634.94,480.5,6,360000,94.4
91,363900,22.180091,-135.894460,134.4452,87.4944,2.6746,420.01,459.8,6,364000,95.6
92,367900,22.756136,-137.327395,135.8621,89.8778,2.7619,861.21,1001.0,2,368000,97.0
93,371900,23.200818,-138.834813,137.3809,95.4577,2.6276,512.71,574.6,5,372000,98.2
94,375900,23.854666,-140.505382,139.0156,89.8948,2.8890,588.88,489.3,19,376000,99.6
95,379900,,,,,,450.01,248.2,6,380000,99.8
96,383900,23.748584,-141.872863,140.3868,89.0647,2.7419,633.12,354.2,8,384000,101.1
97,387900,24.679833,-143.516693,142.0463,99.9618,2.9077,638.66,357.8,11,388000,102.4
98,391900,24.503449,-145.084151,143.5776,104.6880,2.7987,320.52,174.5,8,392000,103.6
99,395900,26.162221,-146.604751,145.1087,111.4517,2.9485,246.51,344.2,4,396000,104.9
100,399900,,,,,,800.69,389.0,5,400000,105.1
