step,episode_return
900,-5.369452122909525
1100,-11.888227745700483
1300,-8.286968321472287
1300,-13.598391897589575
1400,-20.921092367582265
1500,-6.094628317628705
1700,-8.841947530696006
1700,-16.941274476873055
1800,-7.713311023174925
1800,-13.91397617608223
1800,-7.189723840966667
1900,0.6586354358033973
2000,3.273400177119986
2000,-6.689748082354563
2200,-8.358146921472722
2200,0.8110542585778269
2200,-12.234638672400923
2300,-15.330946191266133
2300,-3.238454005838201
2300,-14.829996670673275
2600,-19.076747248532516
2600,6.374232133164989
2700,-0.21064561790922687
2700,-4.550432385661973
2900,-21.23015655097045
3000,-4.015050702618352
3100,-5.085480355193957
3200,-5.0184863616362625
3300,-8.663858563452527
3500,-8.936670354279624
3600,-22.590652637557415
3700,-1.9232951948692902
3800,-6.143229033454529
4000,-24.27001652022887
4100,-11.133463505724702
4300,-6.1775536472956505
4300,-27.873047974784683
4300,-3.2158008233040825
4300,-14.63766866812996
4400,-21.527209803493342
4600,-28.27501057104758
4600,1.1891619245857985
4600,-4.936900307321792
4700,-23.44623430634765
4700,-39.03539980065206
4900,-4.759696030627611
5000,42.95871034305428
5200,-0.35428050712629267
5500,8.832185806763462
5900,18.919804320431595
15400,-130.24408863749423
15400,-92.3975374646857
15400,-80.21419817460911
15400,-94.08815881622546
15400,-120.72496801519299
15400,-143.34836016225066
15400,-147.29097903601138
15400,-75.8173395823403
15400,-113.04989726118846
15400,-129.2621728974121
15400,-129.30228244513933
15400,-96.42319917164414
15400,-89.5767450487815
15400,-140.1422443358003
15400,-94.27301023209175
15400,-99.32519143882658
15400,-102.53332519848239
15400,-109.77467838098511
15400,-111.13823449919276
15400,-98.42732931167299
15400,-120.90459661378512
15400,-129.00062118407806
15400,-107.42228137369828
15400,-92.92963457113824
15400,-83.48155981843095
15400,-118.2148974858793
15400,-126.78534071993447
15400,-100.23345829065137
15500,-99.8790248684408
15500,-142.9922831723143
15500,-129.6848481831802
15500,-113.25449616094588
15500,-98.9855002562957
15500,-119.71762368415366
15500,-108.20558376074426
15500,-108.34077480596704
15500,-111.6264697412801
15500,-106.55366962745697
15500,-129.58370534521785
15500,-91.12225941727549
15500,-117.01006614154807
15500,-60.77196517866359
15500,-136.04629792445314
15500,-131.9781577748641
15500,-145.7678491767584
15500,-102.15548312493759
15600,-97.54052861314025
15600,-105.05386345404094
15600,-117.7716667413151
15600,-131.28653798250886
15600,-106.32297796630125
15600,-98.54479582190315
15600,-122.44479185923397
15600,-101.53993303004897
15600,-124.28721903677594
15600,-111.73730448572609
15700,-68.5720941747542
15700,-131.69653029627543
15700,-115.28001321166917
15700,-157.64956015508878
15700,-101.82720870669901
25600,-350.10662869289115
26100,-220.006151796962
31400,-257.50353748037827
35400,-267.71817784434074
35400,-267.3717111549499
35400,-256.4297036950377
35500,-280.81057363525287
35500,-272.67788090505434
35500,-270.2548971016275
35500,-396.5110060634406
35500,-13.481299111121107
35500,-269.826432104882
35500,-267.4035722698675
35500,-415.1613967406661
35500,-249.4307298865937
35500,-385.10641949784724
35500,-390.30095358373063
35500,-268.26304050287615
35600,-282.8429819696002
35600,-63.09646658506746
35600,-267.823333430693
35600,-265.8153791556987
35600,-388.07934344408267
35600,-300.0424198860728
35600,-398.7340903470576
35600,-263.7399581309534
35600,-400.4000889350067
35600,-269.063333112648
35600,-279.5287410029454
35600,-270.42125595279015
35600,-280.8014231487183
35700,-287.158446290001
35700,-276.6580979535932
35700,-424.48517771617605
35700,-396.82739628977646
35700,-326.65986851220134
35700,-422.8260133930876
35700,-271.09960228388195
35700,-279.99549461886465
35800,-283.1559725688487
35800,-421.6934902011674
35800,-298.38996763486836
36300,-247.68779421114087
37300,-296.4761864643461
37900,-24.694178978220023
37900,-6.101729275860015
38000,-14.263665725878155
38100,-22.85951234329126
38100,-455.275728012384
38600,-0.4680119173762516
38900,-14.841029911278863
39200,-11.442027272544278
41400,-16.822023442967268
42600,1.3699729106708323
43800,-247.4138620751477
45200,34.93768451719739
45400,-219.90197712187341
47000,66.24383112560868
47500,-201.9476076049726
47800,-437.37864072127496
50600,104.42336220499776
50800,-197.20547319562743
51000,59.91567501133071
51600,-416.68169745422114
52300,58.73044739103225
52900,18.522092546406636
53700,-134.81711594076143
54800,78.49277709227411
55500,-348.41081313353607
56500,40.41305568701832
57400,25.614620667403297
57500,140.17357266477632
57900,89.84084611317837
58600,-186.6154094806628
58700,144.21614662922372
59300,145.85176694221144
59700,-46.249018743968435
60100,-120.11715607731057
60100,-224.42345947253216
62400,-44.3315502366221
62800,186.10744356892164
62900,159.64466255342282
63500,68.1431391682611
63800,101.33761263707211
65500,66.63526369051398
67700,223.94701296901206
68000,97.83337519809818
71000,157.27401930430565
72400,76.69561011241433
73600,128.78892780473976
73600,176.27487190677908
75900,232.68063610330785
77000,179.40370019857613
77200,-130.39594329324183
77700,-17.937987942572434
79100,223.0703146849534
80000,57.249649944442915
80300,44.19846859392339
81900,31.498988560950263
82300,52.82276095830224
83100,171.90544936366976
84100,14.682148972397469
84100,122.99440639681863
87700,47.73123560758128
91800,401.3529133436524
92600,321.6832303355119
95700,451.92168048863726
97300,113.09667601149003
97500,455.9961956970686
99100,238.44393615987596
99900,-223.50946167318554
99900,-181.87224194759085
99900,-181.00978231284438
99900,-161.99764697949948
99900,-230.40423634044245
99900,-20.045556813402843
99900,102.89246186140308
99900,-252.96365083256893
99900,-125.30813172086606
99900,-239.65399451669055
99900,-239.35472064777247
99900,-233.96772162148596
99900,-229.2835044133865
101200,487.28814116372206
101200,91.66038058001202
102100,-218.21585729428233
102700,-205.006795707795
102800,-267.7072960858911
103000,-223.67441353173473
103100,-164.7792676586858
103400,58.764988168682876
103500,556.0163785385275
103900,45.306211752392755
104300,27.3133255585521
104300,47.844686981844454
104400,-245.91948330320085
104500,30.21712319928143
104500,-124.54946940080028
104800,487.5875657334118
105000,-246.248692771385
105500,15.973495264474796
106100,383.76187300616067
106700,1.2560411775793143
108500,22.19196575692209
110500,101.85564167380335
111700,526.7479530260453
112500,96.7639582097769
113300,334.13558532218855
113800,13.686905321456342
114400,391.1578825005591
115500,233.46584098576605
115500,101.81195298046396
115500,188.64778907179428
115500,104.67629380752992
115500,216.84485623046552
115500,29.321784946817996
115500,288.84705725055176
115500,-63.068905816023374
115500,259.0368156239872
115500,127.82129210825767
115500,329.89857423925537
115600,-6.855764555427337
115600,-25.002550034556066
115600,-0.38809836672345077
115600,124.95794253703156
115600,-32.67842608312594
115600,89.73086305695915
115700,-30.259618595323754
115700,3.0076924158334637
115700,-6.265924154888807
115700,-37.33637997392426
115700,34.98278595121963
115800,332.6992360062564
116500,353.30772271744934
117300,9.654988173013512
118000,329.59615831116736
118600,264.1084039414525
118600,240.25250750383367
118900,10.938265986908469
118900,515.9987485712066
119400,29.73619175110327
119500,542.4345668876529
120500,431.5156489420164
120800,73.0746926571745
121200,59.71464822436668
121200,8.234823544778463
121400,38.83531050110854
121900,49.3792323857774
122200,442.15290442181845
123100,28.987634828329757
123500,562.3515914351195
123600,20.98576702296549
124000,249.44776929888735
124300,390.69036802641176
124800,117.0803579239082
125700,127.28332704360257
125700,222.46484750244093
125800,53.70672756011603
126000,189.9864588965262
126700,56.35652335182923
127400,136.71951999239963
127600,54.494051722055104
128800,661.4277544769848
128900,200.48876004783205
132800,678.3383946367936
133600,291.07009789340094
134500,93.88482919896981
135500,579.8366943161052
135600,324.5363015614808
135600,672.7397788923477
135600,441.2274299650044
135600,787.2558822572896
135600,721.1549214718805
135700,390.77881204295176
135700,368.51989875563174
135700,570.1869814889664
135700,424.38045282281445
135700,436.6897961447841
135700,429.14075739110024
135800,368.81965685675164
135800,315.3562333334441
135800,322.2808287573865
136300,305.73856498521883
136700,667.0482431550429
137400,373.1599960192343
137900,20.949506685302907
138100,409.68218857981265
138400,249.07269463407124
138400,27.669264643401245
138700,825.54994918716
139000,488.21817663740876
139000,40.117966339930746
139200,384.8236899792032
140200,195.01849908659176
140200,292.16232574390204
140400,3.291236698761932
140500,322.3890704949997
143300,18.029303493620763
145200,73.89975288649946
145400,4.087052673836256
145500,695.3793102781095
146300,96.84458886014735
146800,582.7147474366393
149000,380.26301913825444
149700,105.2239936508671
150900,414.97204123756296
151000,189.5745067904605
151100,134.18044145716112
151600,-56.20529123835363
152500,89.84343462424236
152500,692.462392663841
153000,458.5905815587753
153500,159.0083732297055
154400,632.689502226413
154800,703.0223014956225
154900,697.7900731991724
155400,359.8992445263611
157000,411.24520363226947
158200,448.8479693061168
160300,64.09020984837225
160500,398.9749514490593
160500,317.5532043029285
161300,646.5912331501125
161500,626.0057974780275
161500,303.84360317448284
162200,93.58625702054324
162500,417.55145029282323
162700,222.85513688248648
162900,429.1974310574706
163100,594.3284269677118
164100,358.0486723410581
164300,159.27703089800326
164300,27.726908836257987
164700,136.11066864787549
164900,25.48614604160849
165600,63.24375117422821
165600,479.1368982421305
165800,556.2346543624674
165800,13.529306110866543
166000,197.29411412533935
168600,100.14266814096052
169600,504.78040784794433
170000,505.0586732543803
170300,283.6122104606018
172500,563.5135161849803
172800,111.36949036596154
173700,428.12122485732016
174700,472.1711008469001
175000,857.7265397469698
175700,68.50457816347176
177100,651.5375796717799
177300,628.9507623634306
179300,191.2431721041187
180400,412.76235985283347
181300,732.3431179329356
181700,96.44248803309598
184600,474.50328465861406
186300,638.2141293281043
186500,66.46647384628031
187700,321.96841139783015
192300,230.12436774563486
192500,190.6345528341892
192700,369.9462238007591
193700,78.09760982421518
194100,511.6606673693185
195800,478.423553662914
196500,362.74067116646034
197000,459.57769537681554
197600,448.18828255980884
197700,381.5440787498397
198100,1022.3767158317071
199200,276.00335890674273
199800,921.7207280643813
200000,370.7754230200439
200000,458.3802391404178
200000,682.2333860886374
200500,19.50374555913011
200800,500.33294872926416
201300,274.1496457043405
202400,740.855068238334
202900,1396.7846319450616
203100,320.4792033934577
203100,8.222250639138755
203500,545.073429829238
203600,237.04434455203537
203600,879.322489605363
204200,1074.673956122781
204500,305.97707289001033
204600,405.08517928924357
204600,535.8577756788604
204800,1.474028921766629
205500,525.9215183938967
205600,602.8682196639174
206200,911.7938883722852
206500,19.241238650635847
207300,21.534349984739542
208500,16.691720326530834
209600,0.5820335620229167
210300,1002.027414298942
210600,403.98563723618025
210900,141.02446285591773
211100,1211.490001005205
211100,335.8570803531241
211600,75.67878106934174
211900,1209.0066169364381
212300,633.9208854305285
212600,758.0119475511719
213000,-0.9851545476069574
213300,424.8410824157057
215000,761.6477501565631
215600,670.4828905633221
215600,556.1249968105359
215600,448.83039128471523
215600,706.6804279642283
215700,523.5034147913183
215800,506.8303143519797
215900,311.6085402468844
216600,1436.7796929667577
217300,467.1470113970215
217400,400.6243163230548
217400,1103.988376943871
217800,-3.9189800622541213
218000,325.9391613374328
218000,439.0473171333244
218100,511.27452905046636
218100,88.45334594542639
218600,121.28724926556622
218700,1548.8837024682875
218900,103.2257547617779
219000,412.89992066570693
219400,79.44110937570781
219400,290.82706248363604
219400,1203.8226581187816
219500,517.8729219338435
219700,37.35824634164179
220100,225.68345741643347
220300,904.6561829313782
220500,83.64710905224212
220600,390.64482624539164
220700,16.36918476595551
220700,17.029243452532803
221300,338.87958657475076
221500,659.6694754521957
222200,180.00770472200685
222600,452.53253308149783
223200,432.9008512813473
224400,450.19086660050976
224800,93.54920674651503
224800,334.3491494254095
224900,506.6121437417257
225300,247.19849907051042
225600,129.13337139204128
226400,943.775196905518
226800,295.6379321512141
226900,57.266972174264225
227300,161.49859222849966
227500,684.1633744077411
227500,358.203263915982
227700,400.4478833374608
228900,311.2094839171444
229000,387.7830696488611
229100,197.74715829883064
230000,296.62067917276664
230600,199.78487069344325
230900,239.63606621564665
231000,46.11873609485542
231300,125.39787127298646
231500,69.67219504168337
232100,526.5469938547095
232200,192.6856748031804
233100,395.219703017552
233600,240.79410620875788
233900,611.8066340278826
234500,65.97343533073453
234600,371.0591692037733
235300,292.2442551721746
235300,415.71534344868826
235800,427.1173244115183
235800,304.5766591894121
235800,1435.1690714586232
235900,336.93773827639524
236000,222.53000192093452
238200,359.8584045345403
238500,325.4279387267543
239100,491.98439420812866
239400,203.08089503517465
240300,677.6593936503217
240700,129.59525371574492
241500,610.0307173766678
243000,922.8001076880973
244100,217.17285054624148
244800,32.13980275657041
245100,469.7500205264769
245300,321.72072743234264
245800,274.30548823090714
246400,224.12912749375448
246900,294.85732380437264
246900,477.3852046361008
248600,1532.1946630933357
249100,414.63831700593244
249100,236.8953870195772
249900,339.3019700166687
251300,416.28371225392425
251900,578.8025931631082
252600,887.2549184709736
252600,353.3114021734887
252600,161.10867540461447
253100,444.07054377711717
253400,63.55327457107438
253600,264.605012283756
253700,499.3478082307877
256100,93.96542509425231
256400,152.2230882422397
257100,873.3546147775049
257100,122.47799085022861
258300,293.6400729862014
259200,310.90204946704006
259500,440.525398210729
260600,375.06854802907895
262000,541.7594254498508
262300,228.35045425365865
262800,519.7457749666138
263000,23.302240461903867
263200,36.65037333062462
264800,256.0389772463692
265000,388.70958460529994
265900,209.7844007732827
265900,364.4146904943995
266300,30.2126848122643
266400,189.1692074401051
266600,1075.7991041781063
267100,532.7879856859545
268700,325.4082651596656
269400,43.87384501556326
269500,35.66870189835416
270100,314.8504959353193
271000,437.25081059199215
271200,770.625018785863
271500,5.191521654953251
271600,213.04805724837564
272600,313.24438659837864
273200,15.780861673932273
273200,612.9720451963674
273300,225.84133705872438
273300,519.9195455886725
273500,385.73983012587314
273700,852.8269652839871
273900,432.2752969528534
274600,550.5145519511186
275200,407.47502347260365
275500,192.0699305250684
278200,96.22180632532113
278700,409.5899133136752
281300,523.2873289018739
281400,549.00152406621
282600,736.3759003553693
283000,1011.1749103062458
283300,908.0132228816228
285000,490.13015615819074
286800,1454.9011585574638
289500,23.674554721848477
292400,228.37142161752513
293800,378.9180519033383
294200,232.72251728041405
297100,109.17662050017378
297800,317.8057254278784
299300,291.1911197005582
299800,864.421280451633
299900,320.02370282559764
299900,311.8291863358264
300100,266.0183848751312
300100,480.47566559812964
300600,594.0059229489278
300900,126.25568525342591
302700,88.36003645204667
303000,575.0424355719334
303200,597.8401804936175
303400,41.72260920251171
304700,265.0684429306443
304900,130.10613737151024
304900,431.22934126527906
305200,1730.803395301486
305600,236.96195329469643
305700,549.3781999157361
306300,164.681410244836
306300,215.78825292358258
306400,497.0688223927263
306600,434.9747063450598
307300,496.66726386650816
307500,93.52081387062051
307800,502.29254772288255
310500,709.6917283755132
311000,213.41047892005508
311200,226.8441843378301
312900,637.3391825003007
313000,70.65965608355052
313900,933.3037832448914
314000,102.3507586547156
314200,891.3178006045
314700,191.63297306582473
315700,346.2781064346775
315700,298.83082832069505
315800,78.2092265525969
315800,259.2553003714113
315800,186.50127281364027
316400,67.53771575869058
316400,624.2399394224207
317400,217.70219555053234
317500,466.41743869717465
317600,117.75614789416085
317900,30.703372235973735
318200,1621.2357051806953
318800,662.7731843278617
319000,123.67011113142642
319500,377.2337386925822
319500,1170.230117178664
320200,221.61816298953744
320400,143.10482199480572
320700,68.82407578571075
320800,438.2627144598402
320800,495.96035854684
321200,359.50455599977425
321500,46.82976121184824
322800,879.6142757700709
323300,235.1550310378777
323400,315.14548579057015
324500,581.8878248148053
324500,171.93030366699176
324700,799.2415016356559
324700,68.92513588823257
324900,744.8847912925146
325000,623.5145494690994
325700,199.69531001729848
325900,1220.478186198643
326000,71.30496115746625
326000,1055.0656852489294
326700,75.46474619023874
326800,809.675787832182
326900,296.33579037217794
327600,201.4805662253973
327600,308.4661747232694
327700,159.42252081559593
327800,249.3317335162332
328400,366.2874380213873
329000,489.48779361465483
330100,167.64540840824213
330700,931.1617260335099
331000,995.4451353245574
331100,340.1365462269759
331300,1451.3102758529312
331800,27.043284828901985
332000,129.1391245281978
332400,9.751289574044563
333500,24.877850366620525
333700,1740.35725581442
334700,133.30897176689405
335400,146.55533038447686
335500,67.22928903464839
335700,309.86723406295795
335900,1369.2294835340779
335900,553.9528034945971
335900,267.9038599891272
336000,219.8830270269914
336100,713.3565539423889
337600,304.29397454085233
338300,1614.3503429416928
338600,958.6681033169255
340400,181.9300509652929
340500,392.42966190078545
340600,340.27910182556525
340800,285.39947520174434
340900,39.959246206231725
341200,235.0043760123038
341300,612.5016240350761
341600,1755.071817751084
342000,90.89279976706624
342000,699.3295528228543
342400,237.38155534513524
342700,362.686515320459
343600,562.4702601623716
