epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
1,3999,,,,,,,,,,-53.96,192.7,17,3,4000,1.1,,,
2,7999,0.437031,0.434870,-1.590019,1.1093,1.1097,3.5376,3.7351,0.5273,0.1670,1.98,203.0,23,5,8000,13.7,,,
3,11999,0.649406,0.655233,-2.196389,1.5877,1.5876,4.1788,4.5092,1.0264,0.3295,18.60,323.7,12,4,12000,30.3,,,
4,15999,0.539865,0.544529,-1.685135,0.9661,0.9660,3.2271,3.4709,1.2552,0.4088,16.97,203.2,20,5,16000,46.9,,,
5,19999,0.533001,0.530911,-2.329965,1.4296,1.4291,3.2044,3.4055,1.5053,0.5609,35.89,372.7,9,2,20000,63.5,,,
6,23999,0.525156,0.525692,-2.656134,1.8045,1.8045,3.1179,3.3376,1.5909,0.6100,26.24,201.6,19,6,24000,79.8,,,
7,27999,0.509815,0.505078,-3.287470,2.4360,2.4364,3.0072,3.1641,1.6289,0.6587,35.92,271.2,18,7,28000,96.6,,,
8,31999,0.583131,0.585970,-4.324883,3.4357,3.4363,3.2841,3.5763,1.8162,0.7632,57.47,276.4,11,2,32000,113.2,,,
9,35999,0.651371,0.651979,-5.240158,4.2774,4.2778,3.6530,3.9966,2.0201,0.8428,46.85,236.2,21,2,36000,129.7,,,
10,39999,0.784911,0.778006,-5.976203,5.0175,5.0180,4.1558,4.5690,2.2162,0.9264,16.94,116.0,32,6,40000,163.3,0.145895,0.030316,0.112630
11,43999,0.882112,0.880095,-6.213438,5.2144,5.2150,4.6386,4.9704,2.4582,1.0070,58.04,359.2,11,6,44000,196.5,0.032467,0.002949,0.028889
12,47999,0.975205,0.970546,-6.353014,5.2727,5.2731,5.2105,5.5638,2.6564,1.0494,68.03,223.6,18,6,48000,230.0,0.005177,0.000940,0.003878
13,51999,1.136710,1.121817,-6.343629,5.2531,5.2535,6.0201,6.2744,2.8150,1.0821,22.69,183.0,21,2,52000,263.3,0.001356,0.000752,0.000353
14,55999,1.181115,1.166729,-6.581176,5.4497,5.4498,6.5108,6.8704,2.9443,1.1316,43.23,166.5,27,12,56000,296.7,0.003371,0.002767,0.000323
15,59999,1.192182,1.182806,-7.147271,5.9999,6.0005,6.7687,7.0500,3.0162,1.1546,88.83,232.8,17,3,60000,330.3,0.001533,0.001177,0.000131
16,63999,1.255527,1.250341,-7.763275,6.6578,6.6583,7.2491,7.4790,3.0613,1.1701,27.93,113.8,35,8,64000,363.8,0.002381,0.001958,0.000189
17,67999,1.371481,1.363853,-7.984624,6.8793,6.8801,7.9757,8.1781,3.2177,1.2502,125.42,336.0,12,4,68000,397.3,0.000780,0.000536,0.000048
18,71999,1.366299,1.360587,-8.793339,7.6399,7.6404,8.6484,8.7487,3.2927,1.2844,99.36,267.3,15,3,72000,430.3,0.001467,0.001166,0.000100
19,75999,1.437819,1.439948,-9.286606,8.1755,8.1756,9.0605,9.1892,3.3525,1.3049,44.13,127.5,31,8,76000,463.8,0.001813,0.001456,0.000153
20,79999,1.494709,1.491030,-9.472183,8.3710,8.3715,9.6495,9.6917,3.4308,1.3477,83.62,211.8,19,3,80000,497.1,0.001792,0.001464,0.000129
21,83999,1.554889,1.553434,-9.775454,8.6717,8.6721,10.1493,10.2772,3.5181,1.4101,87.85,220.7,18,1,84000,530.5,0.001180,0.000928,0.000076
22,87999,1.609783,1.597158,-9.891497,8.8328,8.8333,10.6632,10.5299,3.5348,1.4342,59.46,166.1,20,3,88000,563.9,0.000865,0.000630,0.000066
23,91999,1.629160,1.623867,-10.140098,9.0777,9.0781,11.2679,11.0538,3.5971,1.4509,85.90,225.1,21,4,92000,597.8,0.000691,0.000486,0.000054
24,95999,1.688594,1.670801,-10.468940,9.4066,9.4073,11.9293,11.7352,3.6411,1.4676,133.10,281.3,13,1,96000,631.2,0.000386,0.000230,0.000018
25,99999,1.726314,1.702547,-10.722383,9.6510,9.6513,12.2351,11.9360,3.6959,1.5013,122.08,320.5,11,3,100000,664.6,0.000481,0.000307,0.000037
26,103999,1.770220,1.738213,-10.880973,9.8289,9.8293,13.1193,12.6906,3.6982,1.5084,120.72,300.9,16,4,104000,698.1,0.000718,0.000544,0.000036
27,107999,1.788801,1.754231,-10.827371,9.7885,9.7891,13.5478,13.1811,3.7198,1.5315,77.59,199.8,20,3,108000,731.6,0.000945,0.000731,0.000070
28,111999,1.877464,1.837785,-11.034937,10.0013,10.0017,14.3274,13.8571,3.7999,1.5729,120.34,245.2,16,5,112000,765.1,0.001270,0.001030,0.000094
29,115999,1.921037,1.877623,-11.121075,10.0882,10.0880,14.3733,14.0292,3.8516,1.5766,168.20,391.1,9,0,116000,798.7,0.000399,0.000247,0.000021
30,119999,1.948794,1.909680,-11.259807,10.2403,10.2403,14.9251,14.6416,3.8441,1.5931,53.21,130.6,28,6,120000,832.1,0.001089,0.000876,0.000074
