epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
1,3900,,,,,,,,0,4000,0.2
2,7900,,,,,,,,0,8000,0.4
3,11900,0.121052,-1.445294,0.4356,0.8202,0.0512,,,0,12000,1.7
4,15900,0.191060,-1.320109,0.9362,1.8080,0.0979,,,0,16000,2.9
5,19900,,,,,,,,0,20000,3.0
6,23900,0.227668,-2.755333,1.9147,3.2768,0.2040,,,0,24000,4.3
7,27900,0.283311,-4.296734,3.4128,4.0054,0.2447,,,0,28000,5.7
8,31900,0.254291,-5.044437,4.2721,4.4212,0.2976,,,0,32000,7.0
9,35900,0.249029,-5.596215,4.8178,4.8315,0.3453,,,0,36000,8.3
10,39900,,,,,,,,0,40000,8.5
11,43900,0.296659,-6.251832,5.4045,5.2066,0.3011,,,0,44000,9.7
12,47900,0.288529,-6.923070,6.0894,5.2835,0.3339,,,0,48000,11.0
13,51900,0.273142,-7.168997,6.4672,5.1632,0.3228,,,0,52000,12.3
14,55900,0.298194,-7.390164,6.6942,5.3579,0.3194,,,0,56000,13.6
15,59900,,,,,,,,0,60000,13.8
16,63900,0.317884,-7.818910,7.0985,5.0716,0.3427,,,0,64000,15.0
17,67900,0.338882,-8.425940,7.6849,5.3322,0.3893,,,0,68000,16.3
18,71900,0.387821,-9.163369,8.3585,6.3107,0.3917,,,0,72000,17.6
19,75900,0.451184,-10.349219,9.4753,7.5173,0.3828,,,0,76000,19.0
20,79900,,,,,,,,0,80000,19.1
21,83900,0.500535,-11.862239,10.9304,8.0898,0.4008,,,0,84000,20.4
22,87900,0.556227,-13.565873,12.6070,9.3826,0.4256,,,0,88000,21.9
23,91900,0.592147,-15.397182,14.4246,11.8486,0.4846,,,0,92000,23.4
24,95900,0.616871,-17.335415,16.3474,12.4723,0.5130,,,0,96000,24.8
25,99900,,,,,,20.61,1000.0,100,100000,25.0
26,103900,1.595614,-19.411272,18.4188,17.8265,0.6200,,,0,104000,26.3
27,107900,1.614935,-22.328066,21.3252,17.1075,0.5965,,,0,108000,27.7
28,111900,1.653786,-24.864792,23.8867,16.8271,0.6150,,,0,112000,29.0
29,115900,1.702681,-27.252836,26.2787,16.6334,0.6156,,,0,116000,30.3
30,119900,,,,,,,,0,120000,30.5
31,123900,1.695197,-30.005039,29.0106,15.8072,0.6018,,,0,124000,31.7
32,127900,1.724753,-33.138296,32.0973,15.3183,0.5884,,,0,128000,32.9
33,131900,1.818939,-36.404881,35.3360,16.2259,0.6418,,,0,132000,34.2
34,135900,1.862125,-39.752920,38.6633,16.5210,0.6365,,,0,136000,35.5
35,139900,,,,,,,,0,140000,35.6
36,143900,1.880468,-43.160473,42.0578,15.3985,0.6725,,,0,144000,37.0
37,147900,1.957123,-46.630121,45.5284,16.8204,0.6908,,,0,148000,38.3
38,151900,2.168965,-50.235674,49.1168,16.5516,0.6928,,,0,152000,39.6
39,155900,2.195477,-53.877462,52.7535,17.4763,0.7420,,,0,156000,41.0
40,159900,,,,,,,,0,160000,41.1
41,163900,2.238058,-57.539008,56.4226,17.2632,0.7753,,,0,164000,42.6
42,167900,2.435562,-61.172604,60.0443,19.3706,0.8219,,,0,168000,44.0
43,171900,2.655262,-65.044582,63.9031,17.8001,0.8385,,,0,172000,45.3
44,175900,2.617941,-68.945680,67.7867,18.1150,0.8529,,,0,176000,46.6
45,179900,,,,,,,,0,180000,46.7
46,183900,2.745886,-72.910243,71.7356,18.8260,0.9166,,,0,184000,48.0
47,187900,2.902208,-76.757126,75.5835,19.2353,0.9374,,,0,188000,49.2
48,191900,3.004722,-80.900402,79.7287,20.3788,0.9586,,,0,192000,50.6
49,195900,3.379820,-84.892617,83.6956,20.4600,0.9912,,,0,196000,51.9
50,199900,,,,,,,,0,200000,52.1
51,203900,11.213994,-88.986539,87.7982,21.9670,0.9912,1873.81,1001.0,100,204000,53.4
52,207900,11.188381,-92.806389,91.6407,21.2039,1.0488,,,0,208000,54.7
53,211900,11.039600,-96.897523,95.7188,22.2428,0.9954,,,0,212000,56.0
54,215900,12.957415,-100.847226,99.6495,22.9902,1.1134,,,0,216000,57.4
55,219900,,,,,,,,0,220000,57.6
56,223900,12.790250,-104.911598,103.7165,23.9998,1.0872,,,0,224000,58.7
57,227900,12.995678,-108.795320,107.6137,24.9094,1.0921,,,0,228000,59.8
58,231900,13.803778,-112.674495,111.4683,25.6600,1.1046,,,0,232000,61.0
59,235900,14.727016,-116.664678,115.4547,25.6486,1.1300,,,0,236000,62.2
60,239900,,,,,,,,0,240000,62.4
61,243900,14.637249,-120.520279,119.3034,25.8162,1.1641,,,0,244000,63.7
62,247900,13.740355,-124.282441,123.0745,27.2507,1.1734,,,0,248000,64.9
63,251900,15.637995,-128.161873,126.9376,27.6150,1.2516,,,0,252000,66.2
64,255900,14.344992,-131.950783,130.7356,27.0702,1.1817,,,0,256000,67.4
65,259900,,,,,,,,0,260000,67.5
66,263900,14.295416,-135.778398,134.5665,28.3954,1.2533,,,0,264000,68.7
67,267900,15.500686,-139.379330,138.1434,26.9844,1.2478,,,0,268000,69.9
68,271900,16.116719,-143.037728,141.8058,29.4508,1.2486,,,0,272000,71.1
69,275900,17.089573,-146.791303,145.5524,31.3147,1.3043,,,0,276000,72.3
70,279900,,,,,,,,0,280000,72.4
71,283900,16.720858,-150.467001,149.2333,31.4849,1.2774,,,0,284000,73.6
72,287900,15.987563,-154.040837,152.8121,30.1611,1.2929,,,0,288000,74.9
73,291900,16.272081,-157.554919,156.3286,29.5896,1.3554,,,0,292000,76.1
74,295900,17.431456,-160.991607,159.7554,31.0290,1.3937,,,0,296000,77.4
75,299900,,,,,,,,0,300000,77.5
76,303900,16.493404,-164.357703,163.1331,29.9783,1.3515,2694.15,1001.0,100,304000,78.8
77,307900,30.375080,-167.329204,166.1267,33.6143,1.3921,,,0,308000,80.1
78,311900,30.680456,-170.535803,169.3386,34.5052,1.3570,,,0,312000,81.4
79,315900,29.788111,-173.573673,172.3656,35.7764,1.3173,,,0,316000,82.7
80,319900,,,,,,,,0,320000,82.8
81,323900,29.567310,-176.572813,175.3849,35.1548,1.3516,,,0,324000,84.2
82,327900,31.449854,-179.394945,178.1969,38.4551,1.3371,,,0,328000,85.6
83,331900,31.193342,-182.316938,181.1056,38.5694,1.4054,,,0,332000,87.0
84,335900,28.884123,-185.338703,184.1255,37.5203,1.3377,,,0,336000,88.4
85,339900,,,,,,,,0,340000,88.6
86,343900,30.502997,-188.028086,186.8396,36.9430,1.3590,,,0,344000,90.0
87,347900,30.736401,-190.772697,189.5854,37.8943,1.3996,,,0,348000,91.2
88,351900,31.086039,-193.358465,192.1715,39.3489,1.4653,,,0,352000,92.5
89,355900,31.579129,-196.069033,194.8830,40.5373,1.4239,,,0,356000,93.7
90,359900,,,,,,,,0,360000,93.9
91,363900,30.974462,-198.653313,197.4792,39.6783,1.4270,,,0,364000,95.2
92,367900,32.093176,-201.081167,199.9233,38.8827,1.4217,,,0,368000,96.4
93,371900,32.065267,-203.558576,202.3959,42.9513,1.4896,,,0,372000,97.6
94,375900,30.909777,-205.892067,204.7499,38.2287,1.4836,,,0,376000,98.9
95,379900,,,,,,,,0,380000,99.0
96,383900,32.072344,-208.265800,207.1149,40.5678,1.5004,,,0,384000,100.3
97,387900,32.768825,-210.620824,209.4559,42.6417,1.5186,,,0,388000,101.6
98,391900,33.736735,-212.910847,211.7550,42.0863,1.4895,,,0,392000,103.0
99,395900,33.973391,-215.189957,214.0514,43.9743,1.5661,,,0,396000,104.2
100,399900,,,,,,,,0,400000,104.4
