epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
22,87900,1.143792,-30.873374,30.1451,6.1126,1.2741,0.0530,222.72,576.3,3,0,88000,29.7,0.790408,0.603795,0.093307
23,91900,1.348496,-33.010465,32.2510,7.3521,1.3770,0.0611,454.10,820.2,6,2,92000,31.6,0.467645,0.300698,0.083473
24,95900,1.433947,-35.078900,34.3240,7.2260,1.2800,0.0659,538.21,952.0,1,1,96000,33.5,0.167733,0.063123,0.052305
25,99900,,,,,,,413.82,958.2,45,24,100000,33.7,,,
26,103900,2.086937,-37.146631,36.3960,8.7649,1.4398,0.0737,397.34,840.5,22,10,104000,35.6,0.428121,0.315631,0.056245
27,107900,2.578598,-39.566822,38.8122,10.0573,1.4144,0.0794,279.98,447.7,18,8,108000,37.4,0.297489,0.213789,0.041850
28,111900,3.012707,-41.954331,41.1906,11.7686,1.5194,0.0854,206.64,158.2,16,8,112000,39.3,0.196143,0.137104,0.029519
29,115900,3.412503,-44.266655,43.4912,13.0385,1.5676,0.0943,333.44,257.8,16,7,116000,41.1,0.159914,0.112954,0.023480
30,119900,,,,,,,220.56,164.1,16,8,120000,41.3,,,
31,123900,3.925051,-46.385625,45.6084,15.4876,1.6328,0.1025,255.64,212.0,8,4,124000,43.2,0.156017,0.110958,0.022530
32,127900,4.111755,-48.381648,47.5945,16.5050,1.7531,0.1081,192.17,157.4,13,8,128000,45.0,0.120780,0.081012,0.019884
33,131900,4.255799,-50.256969,49.4830,18.0093,1.6807,0.1153,123.31,110.5,4,4,132000,46.9,0.139772,0.102045,0.018864
34,135900,4.330461,-52.126262,51.3310,18.3409,1.8243,0.1228,296.81,260.4,8,3,136000,48.8,0.089007,0.059682,0.014663
35,139900,,,,,,,203.96,279.2,5,2,140000,49.1,,,
36,143900,4.622016,-53.923117,53.1099,19.0334,1.8368,0.1296,405.07,364.6,5,3,144000,51.0,0.057667,0.035891,0.010888
37,147900,4.787009,-55.752856,54.9299,19.8502,1.9174,0.1339,298.81,221.5,2,1,148000,52.9,0.054423,0.037071,0.008676
38,151900,5.061205,-57.580268,56.7409,20.5502,1.9295,0.1422,315.81,264.2,8,4,152000,54.8,0.068948,0.051364,0.008792
39,155900,5.282627,-59.281887,58.4559,21.1847,1.9966,0.1524,489.88,397.9,9,1,156000,56.7,0.059133,0.041811,0.008661
40,159900,,,,,,,364.28,210.2,5,0,160000,56.9,,,
41,163900,5.474745,-60.919931,60.1212,21.8908,2.1222,0.1599,150.49,87.0,1,0,164000,58.9,0.041116,0.024783,0.008167
42,167900,5.422442,-62.600093,61.7806,22.4060,2.1182,0.1688,182.93,103.0,1,0,168000,60.7,0.019338,0.007468,0.005935
43,171900,5.526005,-64.195424,63.3545,21.0624,2.1188,0.1770,404.83,544.0,2,0,172000,62.5,0.016644,0.007696,0.004474
44,175900,5.617325,-65.799766,64.9678,21.4823,2.0855,0.1804,622.36,781.5,2,1,176000,64.5,0.016360,0.007026,0.004667
45,179900,,,,,,,502.73,441.3,3,2,180000,64.7,,,
46,183900,5.907693,-67.317121,66.4846,24.2679,2.2341,0.1978,550.93,356.0,3,2,184000,66.6,0.026949,0.018229,0.004360
47,187900,6.158129,-68.801761,67.9693,22.7633,2.0996,0.2018,428.90,388.0,4,3,188000,68.5,0.020516,0.012658,0.003929
48,191900,6.747726,-70.004237,69.2185,24.4253,2.2184,0.2099,573.29,1001.0,3,2,192000,70.5,0.036008,0.028146,0.003931
49,195900,6.397381,-71.196651,70.4125,26.0009,2.3031,0.2146,129.90,80.0,1,1,196000,72.4,0.036908,0.029004,0.003952
50,199900,,,,,,,394.11,199.7,3,2,200000,72.6,,,
51,203900,7.075609,-72.257890,71.4662,26.9987,2.3630,0.2255,596.04,965.1,27,11,204000,74.6,0.055138,0.043692,0.005723
52,207900,7.604466,-73.618463,72.8296,27.4672,2.3738,0.2358,282.13,572.0,13,8,208000,76.5,0.078853,0.064418,0.007218
53,211900,8.158915,-75.136319,74.3576,30.4984,2.3403,0.2422,526.08,801.5,11,4,212000,78.4,0.049772,0.039312,0.005230
54,215900,8.725244,-76.614975,75.8443,30.0634,2.4452,0.2517,289.75,591.8,11,5,216000,80.4,0.080860,0.065522,0.007669
55,219900,,,,,,,372.40,722.1,10,7,220000,80.6,,,
56,223900,9.511071,-78.355815,77.6050,32.8755,2.4825,0.2668,403.05,779.2,4,1,224000,82.5,0.084761,0.071961,0.006400
57,227900,9.926521,-79.968886,79.2323,34.4198,2.5343,0.2765,435.53,594.5,10,4,228000,84.4,0.070056,0.057715,0.006170
58,231900,10.138251,-81.694304,80.9428,35.5027,2.5563,0.2811,541.49,748.7,3,2,232000,86.2,0.068433,0.056038,0.006198
59,235900,10.058758,-83.312834,82.5692,36.0065,2.5996,0.2905,746.71,866.0,5,2,236000,88.1,0.086695,0.074145,0.006275
60,239900,,,,,,,700.91,523.0,3,1,240000,88.3,,,
61,243900,10.623368,-84.925480,84.1909,35.1880,2.6882,0.2985,594.74,655.0,6,2,244000,90.2,0.017465,0.011847,0.002809
62,247900,10.845011,-86.559433,85.8179,37.7002,2.7974,0.3027,1052.24,1001.0,1,0,248000,92.0,0.045595,0.037304,0.004146
63,251900,10.905999,-87.907680,87.1877,37.7285,2.7406,0.3157,661.90,880.3,6,4,252000,93.9,0.056520,0.045416,0.005552
64,255900,11.266440,-89.467714,88.7225,39.1820,2.7630,0.3285,673.25,589.1,7,1,256000,95.7,0.068957,0.057861,0.005548
65,259900,,,,,,,464.09,552.1,7,4,260000,95.9,,,
66,263900,11.652625,-91.061035,90.3180,44.0123,2.8302,0.3361,625.37,311.5,2,2,264000,97.8,0.068983,0.059022,0.004980
67,267900,11.723544,-92.670791,91.9072,44.2904,2.6402,0.3418,807.46,656.0,3,1,268000,99.7,0.053379,0.042261,0.005559
68,271900,12.533890,-94.265671,93.5234,42.9826,2.9340,0.3510,989.81,669.7,6,3,272000,101.6,0.033315,0.025836,0.003740
69,275900,13.116641,-95.765580,95.0226,50.8843,2.8458,0.3632,1228.40,597.8,4,3,276000,103.4,0.037482,0.030035,0.003723
70,279900,,,,,,,817.84,589.3,6,4,280000,103.7,,,
71,283900,12.929874,-97.112337,96.3822,45.2186,3.0849,0.3772,698.51,855.0,4,4,284000,105.5,0.038611,0.029476,0.004568
72,287900,13.510283,-98.591962,97.8237,45.7136,2.9735,0.3725,1297.13,717.0,4,2,288000,107.4,0.041615,0.033881,0.003867
73,291900,13.825161,-99.898388,99.1182,52.9027,2.9856,0.3935,765.70,379.7,3,3,292000,109.2,0.030167,0.021589,0.004289
74,295900,13.535055,-101.283087,100.5204,46.1551,2.9755,0.3882,478.01,211.7,3,2,296000,111.1,0.035988,0.028332,0.003828
75,299900,,,,,,,607.18,473.2,5,2,300000,111.4,,,
76,303900,14.706709,-102.427800,101.6882,49.1044,3.2066,0.4097,1151.70,929.8,17,13,304000,113.3,0.044671,0.036467,0.004102
77,307900,14.783155,-103.800797,103.0711,49.6272,3.0732,0.4081,574.15,788.1,7,3,308000,115.2,0.115768,0.100652,0.007558
78,311900,15.139630,-105.221402,104.4933,52.0697,3.1767,0.4202,951.70,599.7,10,3,312000,117.1,0.093673,0.081441,0.006116
79,315900,16.099224,-106.658357,105.9271,49.2204,3.1845,0.4244,817.59,807.4,5,3,316000,119.0,0.050840,0.042725,0.004057
80,319900,,,,,,,1134.44,953.1,7,2,320000,119.2,,,
81,323900,16.404220,-108.165617,107.4193,53.0378,3.1821,0.4402,469.90,619.0,4,0,324000,121.1,0.078702,0.067359,0.005672
82,327900,16.754062,-109.872244,109.1357,52.4811,3.1761,0.4403,1002.65,713.2,9,1,328000,123.0,0.058638,0.049375,0.004631
83,331900,17.339393,-111.514854,110.7585,55.9158,3.3069,0.4620,209.66,1001.0,2,0,332000,125.0,0.063853,0.051278,0.006288
84,335900,17.127600,-113.391752,112.6380,59.9762,3.3150,0.4764,891.59,516.6,7,4,336000,126.8,0.034647,0.026375,0.004136
85,339900,,,,,,,1018.18,606.2,10,5,340000,127.0,,,
86,343900,18.676658,-114.799457,114.0485,64.6105,3.3527,0.4952,860.78,630.5,11,6,344000,128.9,0.067016,0.056127,0.005445
87,347900,19.069711,-116.504844,115.7419,62.8261,3.4272,0.4924,700.71,299.1,9,5,348000,130.8,0.102136,0.086110,0.008013
88,351900,19.751650,-118.176176,117.4087,65.1025,3.2974,0.5032,669.27,665.3,6,5,352000,132.8,0.050862,0.040237,0.005313
89,355900,21.877187,-119.837587,119.0825,74.8352,3.5988,0.5338,756.34,341.8,6,4,356000,134.6,0.055612,0.044658,0.005477
90,359900,,,,,,,1443.73,732.1,7,3,360000,134.9,,,
91,363900,21.434874,-121.301603,120.5450,72.7582,3.4338,0.5423,787.42,358.0,4,2,364000,136.8,0.050365,0.040279,0.005043
92,367900,21.190902,-122.890020,122.1294,74.9957,3.4460,0.5442,1016.51,675.5,4,3,368000,138.6,0.045974,0.037122,0.004426
93,371900,20.708734,-124.289042,123.5466,71.6254,3.5542,0.5533,997.30,591.1,8,2,372000,140.5,0.074058,0.063301,0.005379
94,375900,22.737034,-125.677476,124.9161,80.4075,3.6061,0.5500,1469.03,616.7,3,1,376000,142.4,0.063228,0.051850,0.005689
95,379900,,,,,,,1114.40,647.9,9,5,380000,142.6,,,
96,383900,23.701552,-127.086444,126.3385,77.2721,3.4473,0.5478,1001.17,471.8,12,3,384000,144.7,0.066702,0.055717,0.005492
97,387900,23.376025,-128.508987,127.7516,80.9405,3.5611,0.5660,654.19,557.3,6,2,388000,146.8,0.062950,0.051638,0.005656
98,391900,23.817108,-129.849763,129.0876,83.1893,3.7698,0.5693,666.19,245.3,3,3,392000,149.0,0.066140,0.054397,0.005872
99,395900,24.529085,-131.285567,130.4892,87.6986,3.6183,0.5819,635.22,367.0,9,3,396000,151.4,0.056298,0.045503,0.005398
100,399900,,,,,,,1135.11,722.2,6,5,400000,151.6,,,
1,3900,,,,,,,,,,-10.50,24.1,21,12,4000,0.4,,,
2,7900,,,,,,,,,,-13.96,45.6,9,6,8000,0.9,,,
3,11900,0.308119,0.305984,-1.052278,0.4728,0.4733,1.2089,1.1882,0.0797,0.0092,-23.05,107.0,1,0,12000,6.5,,,
4,15900,0.477158,0.456433,0.041864,-0.3119,-0.3127,2.1667,2.1922,0.1987,0.0001,-105.42,142.8,55,31,16000,11.8,,,
5,19900,,,,,,,,,,,,0,0,20000,12.2,,,
6,23900,0.598029,0.581537,1.039875,-1.5443,-1.5445,3.3483,3.3888,0.6376,0.0258,,,0,0,24000,18.4,0.839586,0.654658,0.092464
7,27900,0.740236,0.733006,-0.005762,-1.5975,-1.5978,4.2923,4.2174,2.0261,0.0246,,,0,0,28000,24.6,0.617897,0.503461,0.057218
8,31900,0.870805,0.864563,-0.782645,-1.0551,-1.0553,5.0872,5.0244,2.9064,0.0174,,,0,0,32000,30.8,0.244892,0.193062,0.025915
9,35900,0.816297,0.823495,-1.557178,-0.1839,-0.1838,5.1470,5.2171,3.1094,0.0267,,,0,0,36000,37.0,0.125375,0.103254,0.011061
10,39900,,,,,,,,,,,,0,0,40000,37.3,,,
11,43900,0.735115,0.740543,-2.362120,0.7908,0.7910,5.2075,5.1627,2.8742,0.0357,,,0,0,44000,43.4,0.060902,0.049239,0.005831
12,47900,0.655091,0.666203,-3.105371,1.6365,1.6364,4.7627,4.8507,2.9283,0.0376,,,0,0,48000,49.7,0.056359,0.046867,0.004746
13,51900,0.591105,0.601276,-3.809782,2.4542,2.4543,4.6345,4.5699,2.6283,0.0369,,,0,0,52000,55.9,0.068574,0.058387,0.005093
14,55900,0.545408,0.550585,-4.436014,3.1883,3.1886,4.1163,4.1984,2.8034,0.0404,,,0,0,56000,62.1,0.017534,0.014187,0.001674
15,59900,,,,,,,,,,,,0,0,60000,62.5,,,
16,63900,0.513605,0.518249,-5.047881,3.8904,3.8907,4.1013,4.1224,2.5142,0.0379,,,0,0,64000,68.7,0.020450,0.017070,0.001690
17,67900,0.477083,0.482504,-5.641091,4.5744,4.5746,3.9345,4.0320,2.4669,0.0405,,,0,0,68000,74.9,0.013162,0.010939,0.001112
18,71900,0.451881,0.453733,-6.245670,5.2375,5.2377,3.7177,3.7730,2.3522,0.0391,,,0,0,72000,81.2,0.008310,0.006544,0.000883
19,75900,0.423212,0.426252,-6.839959,5.8845,5.8847,3.4373,3.5004,2.6879,0.0419,,,0,0,76000,87.3,0.018764,0.016189,0.001288
20,79900,,,,,,,,,,,,0,0,80000,87.7,,,
21,83900,0.403914,0.409026,-7.460873,6.5569,6.5570,3.3428,3.5635,2.2170,0.0425,,,0,0,84000,94.0,0.008199,0.006724,0.000737
22,87900,0.393775,0.395517,-8.049228,7.1974,7.1976,3.2606,3.2879,2.4372,0.0424,,,0,0,88000,100.4,0.003382,0.002330,0.000526
23,91900,0.379717,0.378470,-8.603839,7.8001,7.8001,2.9499,3.0635,2.2074,0.0434,,,0,0,92000,106.8,0.003494,0.002466,0.000514
24,95900,0.371414,0.369031,-9.173064,8.4056,8.4056,2.9711,3.0029,2.0714,0.0428,,,0,0,96000,113.1,0.003639,0.002401,0.000619
25,99900,,,,,,,,,,238.92,1000.0,34,16,100000,113.4,,,
26,103900,0.397464,0.397468,-9.732081,8.9987,8.9988,2.9337,2.9892,2.0761,0.0450,203.62,898.7,11,5,104000,119.9,0.705260,0.626124,0.039568
27,107900,0.420978,0.420453,-10.302537,9.6071,9.6072,2.8844,2.9470,2.1641,0.0475,175.86,683.3,3,2,108000,126.3,0.305305,0.247908,0.028698
28,111900,0.424391,0.424143,-10.865566,10.1999,10.1997,3.0010,3.0637,2.0002,0.0450,218.89,481.5,2,1,112000,132.7,0.216273,0.169050,0.023612
29,115900,0.421715,0.421850,-11.420700,10.7844,10.7845,2.8177,2.8516,2.2965,0.0464,460.67,1001.0,53,27,116000,139.1,0.286847,0.225614,0.030617
30,119900,,,,,,,,,,,,0,0,120000,139.5,,,
31,123900,0.495469,0.490885,-11.998645,11.3794,11.3793,2.8244,2.9248,2.1603,0.0499,,,0,0,124000,145.8,0.378589,0.315385,0.031602
32,127900,0.525169,0.522243,-12.499271,11.9100,11.9100,2.7169,2.8704,2.3880,0.0501,,,0,0,128000,152.3,0.279337,0.227261,0.026038
33,131900,0.519575,0.514085,-13.007357,12.4240,12.4242,2.8323,2.8627,2.4536,0.0520,,,0,0,132000,158.9,0.111249,0.082013,0.014618
34,135900,0.504371,0.498564,-13.518179,12.9445,12.9444,2.6007,2.7197,1.7998,0.0496,,,0,0,136000,165.4,0.062277,0.045099,0.008589
35,139900,,,,,,,,,,,,0,0,140000,165.7,,,
36,143900,0.509949,0.507107,-14.035405,13.4829,13.4828,2.6319,2.7546,2.3882,0.0524,,,0,0,144000,172.4,0.029452,0.018027,0.005713
37,147900,0.494617,0.488572,-14.557217,14.0132,14.0133,2.7127,2.6051,2.1093,0.0521,,,0,0,148000,179.0,0.015812,0.009256,0.003278
38,151900,0.490849,0.489813,-15.065072,14.5241,14.5241,2.4898,2.7132,2.0243,0.0541,,,0,0,152000,185.1,0.011520,0.007344,0.002088
39,155900,0.489997,0.488893,-15.556649,15.0286,15.0286,2.5278,2.5772,1.8993,0.0528,,,0,0,156000,191.7,0.007031,0.004313,0.001359
40,159900,,,,,,,,,,,,0,0,160000,192.1,,,
41,163900,0.488907,0.486732,-16.072097,15.5481,15.5479,2.4964,2.5325,1.8385,0.0545,,,0,0,164000,198.3,0.006895,0.004490,0.001203
42,167900,0.516795,0.512741,-16.532968,16.0238,16.0239,2.5411,2.5253,1.8170,0.0549,,,0,0,168000,204.7,0.003504,0.001746,0.000879
43,171900,0.501218,0.497642,-16.997139,16.5032,16.5032,2.5891,2.6378,1.8616,0.0558,,,0,0,172000,211.1,0.003449,0.001979,0.000735
44,175900,0.496355,0.496987,-17.458029,16.9601,16.9601,2.4451,2.4366,1.7603,0.0575,520.14,703.0,1,0,176000,217.5,0.035351,0.028884,0.003233
45,179900,,,,,,,,,,,,0,0,180000,217.9,,,
46,183900,0.502831,0.501677,-17.903970,17.4213,17.4214,2.5066,2.5462,1.6766,0.0575,,,0,0,184000,224.4,0.008720,0.006848,0.000936
47,187900,0.521071,0.521743,-18.347138,17.8667,17.8667,2.4005,2.5083,1.7107,0.0572,,,0,0,188000,230.8,0.004530,0.003300,0.000615
48,191900,0.517496,0.517463,-18.778113,18.3051,18.3052,2.4238,2.4397,1.8738,0.0595,,,0,0,192000,237.2,0.002850,0.001947,0.000452
49,195900,0.490100,0.489582,-19.223586,18.7569,18.7567,2.3924,2.3567,1.4467,0.0596,,,0,0,196000,243.6,0.001706,0.000900,0.000403
50,199900,,,,,,,,,,,,0,0,200000,244.0,,,
51,203900,0.570876,0.568370,-19.657593,19.1932,19.1933,2.5457,2.5199,1.5666,0.0601,793.59,1001.0,42,20,204000,250.5,0.188551,0.168120,0.010216
52,207900,0.609266,0.606779,-20.096214,19.6329,19.6330,2.7004,2.7823,1.7517,0.0613,790.10,1001.0,3,1,208000,257.1,0.111444,0.098213,0.006615
53,211900,0.592680,0.593157,-20.557891,20.0976,20.0976,2.5074,2.5522,1.4695,0.0616,836.68,1001.0,1,1,212000,263.6,0.082773,0.072506,0.005133
54,215900,0.604421,0.601942,-21.001509,20.5565,20.5564,2.6719,2.5398,1.5632,0.0611,811.38,984.2,54,37,216000,270.1,0.082699,0.073089,0.004805
55,219900,,,,,,,,,,107.68,103.0,2,1,220000,270.4,,,
56,223900,0.718288,0.720290,-21.500177,21.0569,21.0569,2.6827,2.7952,1.3793,0.0645,22.96,19.0,1,1,224000,276.8,0.309879,0.273268,0.018306
57,227900,0.720063,0.720846,-21.980983,21.5420,21.5420,2.8202,2.8278,1.4108,0.0640,118.16,104.0,1,1,228000,283.3,0.097015,0.085365,0.005825
58,231900,0.776276,0.778555,-22.452022,22.0214,22.0213,2.8037,2.9444,1.5287,0.0659,,,0,0,232000,289.8,0.045189,0.039605,0.002792
59,235900,0.757434,0.753486,-22.920896,22.4810,22.4809,2.8059,2.8212,1.5435,0.0693,,,0,0,236000,296.2,0.040539,0.034444,0.003048
60,239900,,,,,,,,,,,,0,0,240000,296.6,,,
61,243900,0.722082,0.721558,-23.366365,22.9347,22.9349,2.7152,2.7390,1.4349,0.0685,,,0,0,244000,303.0,0.020470,0.016894,0.001788
62,247900,0.741236,0.743005,-23.787363,23.3649,23.3649,2.6410,2.6799,1.5324,0.0696,,,0,0,248000,309.2,0.013063,0.011019,0.001022
63,251900,0.795870,0.794510,-24.193974,23.7950,23.7947,2.7477,2.7358,1.5492,0.0716,,,0,0,252000,315.8,0.012220,0.010154,0.001033
64,255900,0.776800,0.777276,-24.620977,24.2129,24.2130,2.8306,2.8227,1.5037,0.0738,391.71,371.0,1,1,256000,322.2,0.017452,0.014828,0.001312
65,259900,,,,,,,,,,,,0,0,260000,322.6,,,
66,263900,0.789421,0.792560,-25.021874,24.6202,24.6202,2.8409,2.9759,1.4564,0.0745,483.41,456.0,1,0,264000,329.2,0.010678,0.008885,0.000897
67,267900,0.783600,0.788224,-25.408086,25.0077,25.0078,3.0846,3.0875,1.7237,0.0780,,,0,0,268000,335.7,0.007546,0.005991,0.000777
68,271900,0.803598,0.805851,-25.776158,25.3713,25.3712,2.9206,2.9152,1.5167,0.0775,,,0,0,272000,342.1,0.006957,0.005827,0.000565
69,275900,0.836755,0.838201,-26.127927,25.7366,25.7366,2.9686,2.9658,1.5970,0.0793,876.35,1001.0,1,0,276000,348.6,0.019248,0.016706,0.001271
70,279900,,,,,,,,,,773.50,766.0,1,1,280000,349.0,,,
71,283900,0.827312,0.830188,-26.466905,26.0836,26.0833,2.9665,2.9640,1.6251,0.0807,,,0,0,284000,355.6,0.007451,0.005994,0.000728
72,287900,0.838466,0.843407,-26.809306,26.4041,26.4043,2.9665,3.0794,1.5581,0.0805,691.72,602.0,1,1,288000,361.9,0.007817,0.006600,0.000609
73,291900,0.849430,0.846981,-27.118670,26.7175,26.7174,3.2125,3.0477,1.5386,0.0831,,,0,0,292000,368.3,0.013040,0.011620,0.000710
74,295900,0.869955,0.869156,-27.410099,27.0138,27.0139,3.0450,2.8988,1.5371,0.0836,,,0,0,296000,374.9,0.005394,0.004455,0.000469
75,299900,,,,,,,,,,,,0,0,300000,375.2,,,
76,303900,0.854585,0.858284,-27.687647,27.2852,27.2851,2.9941,3.1349,1.5476,0.0845,880.05,977.0,41,19,304000,381.6,0.003236,0.002738,0.000249
77,307900,1.004097,1.005619,-28.027153,27.6190,27.6189,3.3599,3.2811,1.5914,0.0878,369.56,405.0,6,3,308000,388.1,0.290191,0.259535,0.015328
78,311900,1.010960,1.014372,-28.366944,27.9689,27.9689,3.5404,3.6250,1.5109,0.0886,108.48,87.8,4,4,312000,394.7,0.123915,0.106323,0.008796
79,315900,1.062598,1.064281,-28.703978,28.3132,28.3130,3.3603,3.3625,1.6439,0.0922,875.02,983.8,51,25,316000,401.3,0.040912,0.033660,0.003626
80,319900,,,,,,,,,,964.26,1001.0,2,1,320000,401.6,,,
81,323900,1.129052,1.138925,-29.082497,28.6945,28.6944,3.4282,3.4877,1.7115,0.0936,479.33,538.0,2,1,324000,408.2,0.203398,0.181866,0.010766
82,327900,1.163764,1.165681,-29.522348,29.1220,29.1221,3.5659,3.6295,1.8787,0.0970,,,0,0,328000,414.6,0.071469,0.061576,0.004947
83,331900,1.209348,1.214974,-29.943686,29.5358,29.5356,3.5887,3.6802,1.6958,0.0980,231.56,195.7,3,1,332000,420.9,0.045310,0.038771,0.003269
84,335900,1.212920,1.220933,-30.338233,29.9417,29.9416,3.6214,3.6428,1.6628,0.0983,264.93,210.0,3,2,336000,427.3,0.036578,0.031006,0.002786
85,339900,,,,,,,,,,525.53,397.0,1,0,340000,427.7,,,
86,343900,1.261038,1.274000,-30.746337,30.3396,30.3396,3.7380,3.7683,1.7750,0.1018,,,0,0,344000,434.2,0.032509,0.026756,0.002876
87,347900,1.330980,1.341972,-31.169876,30.7500,30.7497,3.9419,3.9728,1.8503,0.1029,,,0,0,348000,440.7,0.014280,0.011587,0.001347
88,351900,1.307215,1.328055,-31.524976,31.1281,31.1279,3.9030,3.9920,1.7621,0.1056,,,0,0,352000,447.3,0.013057,0.010716,0.001171
89,355900,1.307857,1.313899,-31.873505,31.4859,31.4856,4.0871,4.0680,1.7559,0.1067,596.51,575.3,3,2,356000,453.6,0.021164,0.018358,0.001403
90,359900,,,,,,,,,,537.50,427.0,2,2,360000,454.0,,,
91,363900,1.333564,1.342172,-32.264696,31.8579,31.8580,4.1663,4.1466,1.8205,0.1059,503.76,548.0,2,0,364000,460.5,0.009068,0.007361,0.000853
92,367900,1.398853,1.412108,-32.633171,32.2224,32.2221,4.3634,4.5550,1.7366,0.1104,,,0,0,368000,466.8,0.036786,0.032712,0.002037
93,371900,1.347304,1.359388,-32.960267,32.5734,32.5733,4.1010,4.1722,1.7017,0.1087,776.90,701.0,1,0,372000,473.1,0.021357,0.018462,0.001447
94,375900,1.444988,1.451183,-33.311641,32.9086,32.9087,4.2960,4.3136,1.7093,0.1095,828.27,871.0,2,1,376000,479.6,0.015010,0.013036,0.000987
95,379900,,,,,,,,,,741.22,505.0,4,1,380000,479.9,,,
96,383900,1.463669,1.478439,-33.690554,33.2876,33.2873,4.4522,4.6381,1.7320,0.1127,,,0,0,384000,486.3,0.029717,0.026756,0.001481
97,387900,1.515566,1.522855,-34.006177,33.6098,33.6098,4.4674,4.4303,1.7632,0.1167,1013.30,847.5,2,1,388000,492.7,0.013942,0.011717,0.001113
98,391900,1.502677,1.507455,-34.441500,33.9897,33.9894,4.6453,4.7301,1.9545,0.1172,1142.65,757.0,1,0,392000,499.1,0.016543,0.013872,0.001335
99,395900,1.562762,1.580074,-34.780427,34.3510,34.3511,4.6344,4.6458,1.8794,0.1199,,,0,0,396000,505.6,0.019446,0.017382,0.001032
100,399900,,,,,,,,,,1013.90,839.0,1,0,400000,506.0,,,
101,403900,1.636448,1.651614,-35.147571,34.7029,34.7027,4.8498,4.8804,1.9370,0.1240,928.94,967.4,29,18,404000,512.4,0.004057,0.002940,0.000559
102,407900,1.715378,1.729582,-35.552344,35.1090,35.1093,5.1649,5.0059,1.8589,0.1288,980.73,1001.0,6,3,408000,519.3,0.120394,0.109488,0.005453
103,411900,1.859557,1.865957,-35.999731,35.5408,35.5406,5.2481,5.1849,1.9180,0.1310,1063.48,794.2,5,2,412000,526.2,0.056243,0.050066,0.003088
104,415900,1.915053,1.921537,-36.411739,35.9461,35.9458,5.1719,5.1517,2.1064,0.1309,1138.63,1001.0,33,17,416000,532.6,0.066481,0.058713,0.003884
105,419900,,,,,,,,,,812.10,646.7,10,5,420000,533.0,,,
106,423900,2.022995,2.024950,-36.854844,36.3928,36.3928,5.5828,5.5970,1.9589,0.1353,212.61,137.4,11,6,424000,539.5,0.121028,0.106546,0.007241
107,427900,2.140054,2.146772,-37.350649,36.9069,36.9071,5.7286,5.7086,2.0711,0.1395,442.05,248.0,3,1,428000,545.9,0.061692,0.053161,0.004266
108,431900,2.254647,2.280007,-37.825429,37.3628,37.3626,6.0408,5.9982,2.0432,0.1418,659.42,528.7,7,5,432000,552.5,0.048091,0.041975,0.003058
109,435900,2.357509,2.362196,-38.330784,37.8527,37.8529,6.5233,6.2411,2.0988,0.1453,689.24,476.7,9,6,436000,559.0,0.066393,0.057624,0.004385
