step,episode_return,has_disturbance
1000,4.273686553268457,0
1300,-4.654166984526135,1
1400,-14.709167205696795,0
1400,-13.70497442360889,1
1400,3.014765910851568,0
1600,-12.53243053251078,1
1600,-10.149387481228688,0
1600,-15.805933410263545,1
1700,-1.1879002973157091,1
1900,0.7100008092058321,0
2100,-5.825495362917094,1
2400,-0.8896441441352636,0
2500,-23.939108437441444,0
2500,-17.85179885665195,1
2700,-4.386398715074858,0
2900,-9.912342801345977,0
2900,-7.638000938230183,1
3000,1.2397351893774557,0
3000,5.176016122856813,0
3000,-33.343949856105084,1
3000,-10.96317484924114,1
3000,-2.2781295200506455,0
3100,-18.63808817258636,0
3100,-5.3819838334186425,0
3100,-8.2501936610601,1
3200,-34.489268510601846,0
3500,-4.649186599142669,0
3600,0.23802707902278009,0
3600,-18.10812312324344,1
3700,11.05655246122537,1
3700,-16.538590224158018,1
3800,-37.570538469577095,0
3900,-10.760702146718137,0
4000,-36.0105120750708,0
4000,-1.2267044996470915,1
4200,7.796569444774629,0
4200,-1.8226105763610874,1
4400,15.56309249994385,0
4700,-22.311374437507848,0
5000,-8.519539417455015,1
5200,-16.79864258599566,0
5200,-32.98886217168351,0
5200,-11.918372092448992,1
5700,-23.889726677192105,1
6100,10.232412845189733,1
26300,-80.37532540296041,0
34400,-82.05776981542849,1
37100,-59.73490363652691,0
38300,-36.49445242078998,1
38400,-28.76656379796238,1
39600,-83.03716711924324,1
39700,-118.04707016482877,1
40100,-19.08525256502644,1
40500,1.0588372745306736,1
42500,13.181606676433894,1
47200,40.61052592902293,1
47300,38.41861327009137,1
47400,135.82459232436955,0
47700,34.80897036114158,1
50900,126.242315597129,1
53100,75.93124975981858,1
53200,43.04238011610015,1
59100,137.62093249273877,1
59500,146.65112312383658,0
59600,145.51341070841872,1
61800,88.88526701406019,0
63700,229.04121804689436,1
64900,244.4251005001994,1
65700,98.13813441657153,1
67300,175.44611193279036,1
70600,81.7285128548915,0
73400,327.1998839054359,1
75000,94.33824701547792,1
78000,310.6570944903649,0
81300,221.59556727329755,1
81900,232.29810713661428,1
83500,269.13282831835653,0
85100,193.5950123935832,0
86800,44.354064518383055,0
87200,430.2070347706667,0
88600,529.5362168198542,0
89700,473.19017938409917,1
89900,442.3340106833406,0
90000,462.2693417943674,1
90200,384.5829309876078,0
91700,432.6858642664324,0
95100,538.2093796665478,1
96100,118.19368329902109,1
97500,78.02919437156608,1
99800,689.8206707351277,1
99900,707.4302980108303,0
99900,220.02788889126123,0
99900,694.7095184046397,1
99900,476.25481441525136,1
99900,381.67936780042123,1
99900,192.86143310119203,0
99900,630.492473118602,0
99900,267.1681565198327,1
99900,486.3273861721125,1
99900,91.49791055274405,1
99900,512.437962154682,1
99900,308.4374558979806,1
99900,294.23954177553037,1
99900,542.5831551280196,0
