epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
34,135900,127.362705,123.724544,-68.583071,66.5480,66.5429,1306.2238,1281.1785,2.2765,0.2175,281.77,56.4,65,34,136000,171.6
35,139900,,,,,,,,,,283.77,56.8,72,34,140000,172.2
36,143900,129.485489,123.286103,-70.397622,68.2801,68.2796,1427.9583,1374.3168,2.2866,0.2814,269.86,54.0,77,43,144000,178.7
37,147900,133.501467,129.538165,-72.164507,70.0565,70.0487,1440.1753,1421.2024,2.3288,0.3300,280.42,56.4,65,34,148000,185.2
38,151900,138.219970,133.100274,-73.948623,71.7608,71.7566,1517.1337,1445.6916,2.4672,0.3581,286.76,58.1,72,43,152000,191.7
39,155900,144.319074,138.015945,-75.588222,73.3406,73.3357,1564.7327,1536.7230,2.5519,0.3840,269.60,55.0,87,45,156000,198.2
40,159900,,,,,,,,,,243.76,49.7,67,41,160000,198.8
41,163900,147.273407,143.713689,-77.233108,74.9559,74.9463,1640.1631,1594.0996,2.6359,0.3555,267.18,54.0,71,30,164000,205.4
42,167900,150.686754,147.217656,-78.910856,76.5760,76.5634,1756.2732,1660.4445,2.6474,0.4008,267.42,54.4,75,35,168000,211.7
43,171900,153.876083,151.263235,-80.301199,77.9462,77.9357,1821.7244,1689.9044,2.9085,0.4328,263.64,53.8,75,35,172000,218.3
44,175900,157.495358,154.943728,-81.984696,79.5781,79.5720,1810.8168,1772.9363,3.0673,0.4252,259.69,53.2,77,41,176000,224.6
45,179900,,,,,,,,,,265.28,54.4,79,44,180000,225.2
46,183900,161.745039,158.179021,-83.171753,80.8294,80.8107,2035.1354,1771.7455,3.2447,0.4337,248.47,50.0,78,39,184000,231.8
47,187900,160.261861,159.547202,-84.574458,82.1675,82.1686,2091.9352,1842.7451,3.4335,0.4523,258.19,51.9,66,38,188000,238.3
48,191900,165.367831,164.779819,-85.840805,83.3394,83.3280,2212.1380,1889.7669,3.2532,0.4970,262.05,52.8,88,38,192000,244.8
49,195900,170.948921,169.966587,-87.100545,84.6618,84.6513,2386.6485,1992.3268,3.3800,0.4913,252.77,51.6,73,29,196000,251.3
50,199900,,,,,,,,,,245.38,51.6,78,37,200000,251.9
51,203900,173.058016,171.187737,-88.391482,85.9099,85.9011,2508.0433,2076.9217,3.2888,0.5201,238.56,51.1,82,47,204000,258.4
52,207900,177.005819,177.611915,-89.683448,87.0281,87.0177,2550.0908,2094.2920,3.4426,0.4878,243.91,51.6,72,38,208000,264.9
53,211900,180.089291,180.265379,-90.600152,88.0574,88.0416,2860.6191,2291.3541,3.5438,0.5051,243.68,51.1,87,40,212000,271.4
54,215900,183.159497,183.382420,-91.640907,89.1266,89.1253,2932.4329,2341.8286,3.5371,0.4949,225.39,47.6,83,44,216000,277.9
55,219900,,,,,,,,,,216.47,45.7,90,42,220000,278.5
56,223900,188.488322,188.778113,-92.583492,90.0755,90.0669,3175.6125,2432.5245,3.7276,0.5130,220.58,46.3,78,35,224000,284.9
57,227900,192.040153,191.221420,-93.349819,90.9302,90.9381,3367.4061,2588.5923,3.6132,0.4837,263.65,54.1,72,37,228000,291.3
58,231900,193.843531,192.347451,-94.382080,91.8509,91.8359,3541.3789,2619.6927,3.6251,0.5184,257.65,53.9,81,38,232000,297.8
59,235900,194.230524,194.464487,-95.315298,92.7289,92.7197,3641.8208,2625.2096,3.5158,0.5456,258.51,53.4,69,31,236000,304.3
60,239900,,,,,,,,,,261.58,53.8,77,41,240000,305.0
61,243900,197.152606,199.571535,-96.242610,93.6824,93.6751,4045.9047,2890.9587,3.4410,0.5256,252.52,52.1,74,40,244000,311.5
62,247900,203.829674,205.021863,-97.430824,94.8803,94.8655,4215.7745,2782.8983,3.3929,0.5609,230.18,48.7,81,44,248000,318.0
63,251900,207.761183,207.592451,-98.233089,95.6834,95.6805,4245.0271,3054.6315,3.3871,0.5884,225.98,48.2,91,42,252000,324.5
64,255900,212.025315,214.548938,-99.171288,96.5247,96.5255,4118.4429,3011.4306,3.4986,0.5442,238.21,50.2,77,34,256000,330.9
65,259900,,,,,,,,,,242.11,51.8,78,37,260000,331.6
66,263900,214.502785,214.818118,-99.710281,97.2116,97.1961,4588.0033,3108.4120,3.4830,0.5938,233.24,50.1,74,35,264000,338.2
67,267900,220.203914,216.972619,-100.493705,97.9881,97.9837,4428.3445,3194.5170,3.3986,0.5582,239.81,50.1,82,49,268000,344.8
68,271900,224.684737,222.372519,-101.302516,98.7202,98.7173,4817.1788,3511.0037,3.5084,0.4880,234.92,48.9,86,39,272000,351.5
69,275900,227.347144,227.405091,-101.868242,99.2852,99.2717,4624.7088,3517.5016,3.5245,0.5958,231.80,48.3,84,37,276000,358.1
70,279900,,,,,,,,,,227.50,47.4,97,51,280000,358.7
71,283900,236.155450,234.691643,-102.391685,99.7719,99.7683,4755.9754,3740.2626,3.5878,0.5706,212.10,43.7,89,45,284000,365.4
72,287900,238.306583,236.327507,-103.126180,100.5281,100.5153,5123.3345,3632.8647,3.4829,0.5693,226.65,46.2,77,35,288000,372.5
73,291900,237.375792,236.340237,-103.758820,101.1470,101.1329,5135.6131,3769.5109,3.7179,0.5927,239.44,48.4,73,38,292000,379.1
74,295900,243.888683,239.268811,-104.559804,101.9672,101.9567,5193.9449,3850.7026,3.6497,0.6140,241.11,49.6,75,42,296000,385.6
75,299900,,,,,,,,,,255.01,53.5,91,42,300000,386.3
76,303900,246.215629,245.115808,-105.446285,102.6656,102.6615,5610.5041,4093.8478,3.8677,0.6297,243.91,50.9,76,38,304000,392.9
77,307900,248.985603,245.951037,-106.099414,103.3884,103.3757,5267.0114,4320.6588,3.9592,0.6314,242.77,49.2,75,35,308000,399.4
78,311900,253.971013,251.383025,-106.862156,104.1046,104.1075,5842.2495,4239.1894,4.2520,0.6929,257.41,51.9,69,36,312000,405.9
79,315900,253.246619,251.104577,-107.519293,104.7224,104.7251,5468.9663,4398.2466,4.4029,0.6444,261.10,52.6,82,44,316000,412.4
80,319900,,,,,,,,,,251.55,51.1,71,32,320000,413.1
81,323900,261.155603,260.193060,-107.872184,105.1743,105.1735,5749.1723,4400.0706,4.5075,0.6149,265.40,54.0,84,41,324000,419.6
82,327900,265.008669,266.491446,-108.300462,105.6725,105.6623,5768.8991,4682.4501,4.4392,0.6027,270.49,54.8,68,32,328000,426.1
83,331900,270.225180,267.735686,-108.884244,106.1998,106.1980,5728.2765,4751.1636,4.7673,0.6505,281.88,57.0,56,23,332000,432.6
84,335900,271.007750,269.102430,-108.888999,106.3277,106.3221,6106.0344,4877.7793,4.3421,0.6510,293.89,61.1,75,36,336000,439.1
85,339900,,,,,,,,,,287.77,60.0,67,34,340000,439.8
86,343900,273.188603,271.525313,-109.633031,106.9313,106.9264,6286.8323,5129.6378,4.4708,0.7641,280.15,60.0,59,31,344000,446.3
87,347900,274.575893,273.541625,-110.201484,107.4638,107.4560,6295.3586,5218.9706,4.7781,0.7303,252.88,57.0,83,38,348000,452.9
88,351900,288.165843,285.500416,-110.647588,107.8120,107.8076,5973.0216,4920.7750,5.2473,0.7746,225.63,50.0,89,50,352000,459.4
89,355900,296.597589,293.205453,-110.931538,108.1020,108.0944,5877.3603,4807.4502,5.3812,0.7788,163.15,37.2,118,64,356000,466.0
90,359900,,,,,,,,,,211.96,46.8,77,39,360000,466.7
91,363900,294.827876,287.985538,-111.086079,108.3042,108.3032,5590.2706,4542.5523,5.2901,0.8347,241.19,48.5,77,32,364000,473.2
92,367900,293.976411,290.125550,-111.414028,108.6037,108.5988,5120.9402,4566.6601,5.2454,0.8019,249.70,50.1,80,40,368000,479.8
93,371900,296.048138,290.462675,-111.648800,108.8811,108.8763,5008.1023,4177.8801,5.4987,0.8719,265.21,53.0,72,37,372000,486.4
94,375900,299.299496,292.620066,-111.362220,108.7424,108.7324,4495.2808,3877.5210,5.2370,0.8894,267.43,53.0,84,46,376000,493.1
95,379900,,,,,,,,,,240.55,47.5,86,49,380000,493.7
96,383900,300.705326,292.805841,-111.480263,108.9066,108.9152,4314.2005,3732.8367,5.7355,0.8577,221.80,44.8,86,46,384000,500.5
97,387900,301.216763,294.310497,-111.478929,108.9914,108.9820,3934.5299,3572.6224,5.1283,0.9647,225.24,46.8,88,49,388000,507.2
98,391900,300.685424,295.635782,-111.632558,109.1765,109.1669,3878.0789,3458.9118,5.5914,0.8407,252.44,51.1,76,40,392000,514.0
99,395900,294.921244,292.969987,-111.971859,109.4141,109.4101,3599.1890,3204.4352,5.6804,0.9440,264.36,52.9,49,19,396000,520.7
100,399900,,,,,,,,,,300.93,61.1,85,46,400000,521.4
101,403900,295.905772,290.851531,-111.993192,109.5124,109.5091,3664.5574,3240.9055,5.6185,0.8919,299.47,60.2,58,32,404000,528.1
102,407900,294.026042,286.322408,-111.997828,109.5520,109.5493,3486.6130,2945.4072,5.5221,0.9403,309.15,62.1,58,34,408000,535.0
103,411900,291.735304,283.338548,-111.817831,109.5660,109.5634,3190.5250,2808.6274,5.7703,0.8294,331.19,66.0,52,25,412000,542.0
104,415900,285.487601,283.514283,-112.151045,109.8077,109.7954,2974.3146,2749.3837,5.8260,0.7716,391.85,79.0,59,33,416000,549.0
105,419900,,,,,,,,,,333.85,67.3,59,26,420000,549.6
106,423900,287.259787,278.588236,-112.315438,110.0969,110.0924,2919.2965,2672.9987,5.5340,0.7813,323.86,64.7,70,36,424000,556.7
107,427900,284.090661,277.782437,-112.387485,110.1933,110.1909,2843.2410,2659.7227,5.3708,0.8943,265.06,53.1,85,45,428000,563.4
108,431900,282.564187,276.542508,-112.383910,110.2209,110.2278,2835.4745,2496.8219,5.3554,0.8988,240.31,47.9,80,46,432000,570.2
109,435900,273.364536,269.721553,-112.411009,110.2369,110.2342,2770.3567,2530.6212,5.4071,1.0154,240.41,48.0,90,40,436000,577.0
110,439900,,,,,,,,,,243.07,48.5,65,28,440000,577.6
111,443900,267.400618,263.918608,-112.860448,110.6077,110.5994,2637.1984,2556.0808,5.4776,1.1485,297.60,60.0,70,32,444000,584.5
112,447900,263.617056,264.313440,-113.156642,110.9358,110.9349,2668.8592,2557.2502,5.4141,1.1995,298.16,60.1,60,25,448000,591.6
113,451900,265.257236,263.093410,-113.326306,111.2331,111.2291,2616.3646,2507.3585,5.6293,1.1805,276.57,56.3,83,44,452000,598.6
114,455900,262.522817,262.073156,-113.733031,111.6197,111.6119,2622.6097,2506.1931,5.4741,1.2781,249.60,51.2,84,43,456000,605.4
115,459900,,,,,,,,,,238.68,49.2,72,29,460000,606.1
116,463900,258.904719,258.797325,-113.831269,111.7981,111.7989,2601.2244,2598.2355,5.7419,1.1560,250.06,51.1,71,32,464000,613.1
117,467900,257.324234,255.211528,-114.333952,112.2423,112.2458,2693.9119,2593.3878,5.4494,1.2635,244.72,50.2,92,48,468000,620.0
118,471900,259.030145,257.156198,-114.755822,112.6513,112.6505,2720.3012,2527.2853,5.8321,1.3471,231.25,48.5,87,43,472000,627.1
119,475900,256.800136,254.236376,-115.150581,113.0518,113.0491,2751.9659,2597.5412,5.6047,1.3659,233.18,49.9,66,38,476000,634.0
120,479900,,,,,,,,,,247.24,54.4,78,41,480000,634.7
121,483900,256.730423,255.317171,-115.682158,113.5290,113.5391,2789.3241,2549.9562,6.3249,1.5132,247.94,52.7,81,42,484000,641.7
122,487900,263.635745,262.272045,-116.104648,113.9826,113.9704,2916.1799,2730.5880,6.1924,1.4606,234.53,49.3,76,42,488000,648.7
123,491900,268.305684,263.940595,-116.468494,114.3677,114.3632,2803.2454,2718.7346,6.1337,1.5858,254.20,52.2,82,41,492000,655.6
124,495900,266.648632,268.822061,-117.255678,115.0530,115.0460,2923.6812,2733.8084,6.1223,1.5538,265.68,53.9,70,33,496000,662.4
125,499900,,,,,,,,,,271.40,54.8,70,36,500000,663.1
126,503900,272.301838,271.145816,-118.006638,115.7579,115.7563,3012.0814,2692.2799,6.2130,1.4363,282.46,57.5,67,35,504000,670.1
127,507900,273.561093,274.887357,-118.653249,116.3719,116.3700,2995.2679,2792.7636,5.7671,1.3372,274.97,57.6,74,32,508000,677.0
128,511900,279.940547,276.081838,-119.249342,116.9784,116.9760,3055.4992,2881.1449,5.9623,1.4812,276.42,57.9,67,32,512000,684.0
129,515900,282.393683,280.361513,-119.966763,117.7108,117.7165,3062.2064,2869.9580,5.7862,1.3307,267.38,56.6,69,35,516000,690.8
130,519900,,,,,,,,,,277.39,59.9,56,24,520000,691.4
131,523900,280.411403,280.772288,-120.368162,118.2228,118.2171,3110.9507,2916.4161,5.2590,1.1903,331.58,71.0,49,22,524000,698.3
132,527900,282.143889,283.373349,-120.943968,118.7854,118.7773,3144.8042,2980.2015,5.9530,1.1702,359.24,76.5,58,25,528000,705.3
133,531900,287.268076,285.172720,-121.473356,119.3327,119.3338,3381.9974,3071.4342,6.1447,1.1425,360.98,73.1,57,31,532000,712.3
134,535900,286.881882,287.288118,-121.681629,119.6117,119.6090,3172.6920,2993.3842,6.4824,1.0698,321.54,65.8,68,37,536000,719.2
135,539900,,,,,,,,,,301.79,61.4,66,38,540000,719.9
136,543900,291.361126,291.106428,-122.146124,120.1201,120.1131,3363.7819,3172.8069,5.6411,1.1127,306.41,62.8,54,29,544000,726.7
137,547900,298.276148,297.400836,-122.542955,120.4159,120.4081,3381.1501,3192.3765,5.7470,1.2535,282.53,57.6,82,37,548000,733.4
138,551900,297.444201,296.103587,-122.912888,120.8743,120.8760,3330.6180,3261.2199,5.3906,0.9548,299.27,60.2,43,21,552000,740.0
139,555900,291.944579,296.283335,-123.172393,121.1281,121.1318,3338.7656,3153.5858,5.4083,0.9825,332.27,67.7,90,43,556000,746.2
140,559900,,,,,,,,,,237.02,48.7,86,44,560000,747.0
141,563900,300.085342,301.457086,-123.469682,121.4081,121.4108,3501.5997,3306.8574,5.3480,0.9754,215.98,44.3,84,43,564000,753.8
142,567900,303.723981,304.075840,-123.950952,121.8069,121.8053,3621.8780,3356.9214,5.0369,1.0390,218.46,44.8,80,46,568000,760.6
143,571900,313.879306,311.852721,-123.990167,121.9894,121.9866,3521.1883,3226.6909,4.6689,1.0150,205.85,42.4,100,50,572000,767.2
144,575900,308.753279,311.640428,-124.281558,122.3780,122.3732,3662.6215,3433.5219,5.3667,1.3168,217.00,44.7,82,42,576000,774.2
145,579900,,,,,,,,,,259.26,52.8,78,38,580000,775.0
146,583900,307.024059,310.065351,-124.231224,122.3872,122.3828,3634.6824,3316.0039,4.5676,1.2192,246.84,50.6,87,39,584000,781.9
147,587900,311.291298,315.997605,-124.133873,122.2892,122.2842,3646.0968,3257.9044,5.3492,1.1736,259.46,52.7,78,33,588000,789.1
148,591900,311.907699,313.084001,-124.446268,122.5271,122.5292,3621.7924,3235.2728,5.2521,1.1836,235.24,48.2,79,32,592000,796.1
149,595900,311.829914,316.753335,-124.394713,122.5667,122.5579,3483.9583,3358.6088,5.0803,1.1874,229.92,46.9,83,41,596000,802.6
150,599900,,,,,,,,,,238.40,47.9,81,46,600000,803.4
151,603900,314.800148,317.320053,-124.367927,122.5233,122.5363,3642.4449,3291.9748,5.9298,1.1832,246.46,49.1,82,36,604000,810.2
152,607900,316.081375,320.257873,-124.456851,122.6392,122.6246,3744.9339,3241.3764,5.2468,1.2213,272.83,55.9,72,37,608000,816.9
153,611900,317.659858,321.705894,-124.577122,122.6292,122.6295,3521.1645,3126.4497,6.0187,1.2523,274.22,57.1,61,22,612000,823.1
154,615900,312.332874,316.040818,-124.725628,122.8357,122.8340,3537.5706,3170.8945,5.9641,1.3411,285.13,58.5,68,32,616000,828.8
155,619900,,,,,,,,,,287.62,59.6,66,32,620000,829.7
156,623900,309.750098,314.458533,-124.804588,122.9098,122.9082,3594.0197,3240.4273,5.6921,1.3873,346.24,70.6,35,22,624000,835.6
157,627900,311.556963,316.682045,-125.090405,123.2550,123.2513,3581.1480,3085.8985,6.6208,1.3502,405.16,83.0,53,35,628000,842.0
158,631900,312.622633,317.281879,-125.286019,123.2791,123.2776,3452.6602,3159.0925,6.7071,1.3627,360.61,76.6,51,29,632000,848.3
159,635900,308.433042,314.309813,-125.523398,123.6640,123.6648,3436.2831,3050.1582,6.6088,1.4909,372.88,78.2,59,26,636000,854.4
160,639900,,,,,,,,,,322.36,65.9,74,41,640000,855.2
161,643900,312.246536,317.462287,-125.657363,123.7854,123.7827,3379.3457,3043.6946,7.1833,1.4898,314.11,64.1,54,28,644000,861.6
162,647900,314.902031,317.666259,-125.771934,123.9938,123.9981,3447.3935,3027.9835,6.5194,1.4402,316.52,64.4,67,37,648000,867.7
163,651900,315.999369,318.622976,-126.124886,124.3265,124.3245,3386.4409,2891.4286,6.7927,1.4335,303.12,61.8,61,35,652000,873.4
164,655900,315.302971,322.135983,-126.319621,124.5219,124.5135,3541.4606,2996.5047,6.5749,1.3226,309.20,64.0,62,25,656000,878.9
165,659900,,,,,,,,,,303.65,62.8,68,37,660000,879.6
166,663900,318.245413,322.587750,-126.490690,124.7689,124.7685,3409.3184,2878.5207,6.7744,1.3970,325.14,67.5,51,30,664000,885.1
167,667900,311.198678,321.002069,-126.919960,125.0512,125.0450,3527.2567,2993.8045,6.6570,1.3661,333.74,69.2,59,26,668000,890.7
168,671900,321.857518,323.364836,-127.126484,125.3648,125.3639,3588.8180,2850.1907,6.7543,1.4579,310.49,64.8,67,34,672000,896.3
169,675900,313.371949,317.766032,-127.379891,125.6885,125.6889,3330.6533,2851.1063,6.5959,1.4165,315.52,66.6,52,28,676000,901.9
170,679900,,,,,,,,,,330.88,70.4,59,27,680000,902.7
171,683900,317.879099,321.847042,-127.676840,125.7879,125.7904,3511.7705,2955.2297,6.9296,1.2238,318.55,67.1,64,33,684000,908.4
172,687900,318.160898,322.599533,-127.875874,126.0571,126.0499,3451.4521,2805.6159,6.8566,1.3647,328.82,68.3,50,28,688000,914.2
173,691900,316.797451,322.102029,-128.221055,126.3585,126.3594,3511.0715,2956.5874,6.4363,1.4475,332.88,68.7,68,27,692000,920.4
174,695900,316.040498,322.710911,-128.450194,126.6484,126.6467,3548.5222,2843.7101,7.0037,1.3154,326.60,66.6,55,31,696000,926.8
175,699900,,,,,,,,,,315.63,66.6,73,35,700000,927.7
176,703900,310.268859,318.559158,-128.704872,126.8782,126.8799,3458.4592,2801.4482,6.2177,1.3273,304.88,63.3,49,24,704000,934.0
177,707900,311.642601,318.056359,-129.074913,127.2179,127.2165,3427.2328,2745.1544,6.7450,1.2754,323.83,66.6,64,28,708000,940.2
178,711900,312.681182,319.391527,-129.349892,127.5292,127.5331,3486.1924,2828.6405,7.0406,1.1693,326.18,67.3,64,25,712000,946.5
179,715900,312.629473,320.568629,-129.781854,128.0112,128.0137,3458.8329,2676.9869,7.3935,1.1414,323.93,67.5,51,32,716000,952.5
180,719900,,,,,,,,,,295.70,60.8,76,33,720000,953.3
181,723900,314.922494,320.720541,-130.254981,128.3139,128.3104,3613.8930,2727.8803,6.4846,1.0929,281.25,58.0,74,40,724000,959.4
182,727900,319.175098,323.731252,-130.470531,128.5857,128.5925,3599.5161,2709.6300,7.6266,1.1908,285.73,59.1,45,18,728000,965.8
183,731900,318.738649,322.904862,-130.928842,129.0802,129.0774,3635.4352,2726.3366,7.4414,1.2263,326.93,67.2,73,32,732000,972.2
184,735900,319.747077,324.138586,-131.545762,129.6072,129.5987,3672.9133,2805.1347,8.6545,1.2714,313.57,64.6,58,30,736000,978.4
185,739900,,,,,,,,,,332.92,67.5,59,29,740000,979.2
186,743900,318.214735,324.823125,-131.881397,130.0466,130.0460,3720.8303,3005.5468,7.3538,1.2553,325.75,65.4,63,32,744000,985.4
187,747900,320.371591,322.943322,-132.394990,130.5330,130.5347,3829.1194,2932.7476,6.8109,1.1748,337.81,66.8,54,34,748000,991.6
188,751900,327.162809,328.167281,-132.787294,130.8669,130.8599,3918.3537,2944.8626,7.2488,1.1681,332.91,65.5,66,34,752000,998.1
189,755900,324.527606,332.391129,-133.174975,131.4048,131.4056,3807.8183,3008.5627,7.5974,1.2201,341.49,67.3,66,26,756000,1004.3
190,759900,,,,,,,,,,320.22,64.0,55,31,760000,1005.0
191,763900,324.334182,334.353625,-133.689474,131.9338,131.9283,3777.2560,3008.4863,7.3376,1.2395,320.24,63.7,67,33,764000,1011.0
192,767900,333.023032,336.918448,-133.985980,132.1653,132.1660,3999.8647,2964.1669,7.2547,1.0808,329.39,65.9,50,33,768000,1017.7
193,771900,328.895515,337.032866,-134.252040,132.5380,132.5359,4062.8886,3121.7737,7.8807,1.2460,343.02,68.7,60,31,772000,1024.5
194,775900,331.581979,340.781973,-134.637544,132.8687,132.8662,4197.5783,3138.4226,8.0692,1.2674,347.82,67.9,64,34,776000,1031.2
195,779900,,,,,,,,,,344.68,68.1,53,25,780000,1032.0
196,783900,332.597387,340.878957,-135.093120,133.2681,133.2643,3872.7169,3201.2389,6.6754,1.2101,345.34,69.9,66,31,784000,1038.5
197,787900,334.338565,341.542132,-135.274467,133.4878,133.4885,4209.5193,3298.0388,7.4758,1.2995,329.29,66.9,51,27,788000,1045.2
198,791900,340.671395,348.258030,-135.708743,133.8933,133.8848,4382.1356,3318.0913,8.0576,1.3394,330.69,67.5,61,32,792000,1051.6
199,795900,343.670125,351.349099,-135.920472,134.0979,134.0899,4409.0123,3367.1859,7.1010,1.4311,344.09,70.3,60,34,796000,1058.1
200,799900,,,,,,,,,,331.99,68.1,57,30,800000,1058.9
201,803900,336.091084,346.333933,-136.282557,134.5166,134.5251,4422.7247,3356.7766,7.2816,1.5528,329.66,67.8,65,28,804000,1065.6
202,807900,345.083925,353.754277,-136.449044,134.6744,134.6660,4390.9784,3423.3424,7.6760,1.5462,318.12,64.6,60,27,808000,1072.5
203,811900,344.547356,350.057795,-136.896435,135.1444,135.1374,4675.3546,3404.7639,6.6207,1.3913,303.98,61.2,60,34,812000,1079.4
204,815900,352.372394,362.897428,-136.963340,135.2374,135.2431,4762.5227,3436.8708,6.9005,1.4089,313.63,62.9,75,35,816000,1086.2
205,819900,,,,,,,,,,316.62,63.1,56,34,820000,1087.0
206,823900,350.309064,358.994112,-137.415431,135.6605,135.6498,4502.7338,3589.8725,7.1325,1.4030,330.32,65.8,64,31,824000,1093.8
207,827900,345.221661,354.044916,-137.629329,135.8837,135.8806,4600.0286,3418.3856,6.1672,1.4082,320.19,65.3,54,32,828000,1100.7
208,831900,352.283307,357.468718,-137.877752,136.0190,136.0104,4665.8789,3672.9108,6.9197,1.4561,314.56,64.6,70,32,832000,1107.1
209,835900,349.638864,360.604507,-138.387064,136.5236,136.5292,4673.9803,3556.0336,8.4054,1.3925,296.52,60.9,63,30,836000,1113.4
210,839900,,,,,,,,,,286.53,59.5,77,36,840000,1114.1
211,843900,352.402709,359.745038,-138.731806,136.8015,136.7918,4535.6963,3494.5209,7.8938,1.5248,269.05,56.1,69,33,844000,1120.6
212,847900,357.058302,364.054334,-138.978527,137.0980,137.0918,4646.7716,3494.5759,8.5557,1.4343,286.15,59.2,55,29,848000,1127.3
213,851900,353.360934,363.564793,-139.330956,137.4731,137.4732,4680.7899,3698.3690,8.2285,1.5944,307.38,63.6,64,31,852000,1133.9
214,855900,355.283578,366.705838,-139.797519,137.9217,137.9172,4801.2412,3592.9675,8.2197,1.5525,300.23,62.5,74,43,856000,1140.4
215,859900,,,,,,,,,,283.55,59.0,60,30,860000,1141.1
216,863900,355.976776,368.736921,-140.206075,138.2407,138.2345,4786.1765,3560.2043,7.2373,1.5535,285.25,58.7,75,39,864000,1147.7
