epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
1,3999,,,,,,,,,,-44.75,146.7,27,5,4000,1.1,,,
2,7999,0.343030,0.338413,-2.014884,1.4590,1.4593,3.2141,3.2313,0.5375,0.0086,39.10,288.1,14,1,8000,14.1,,,
3,11999,0.499300,0.498920,-2.689294,2.1123,2.1120,3.3953,3.5432,0.8555,0.0957,60.88,480.9,8,1,12000,31.2,,,
4,15999,0.369153,0.367714,-1.781774,1.3016,1.3011,2.1547,2.3266,0.8098,0.1126,136.56,444.2,8,1,16000,48.5,,,
5,19999,0.338373,0.336965,-3.070266,2.4888,2.4891,2.1696,2.3243,0.8746,0.1750,288.05,828.6,5,1,20000,65.6,,,
6,23999,0.389077,0.388041,-6.593896,5.8825,5.8823,2.8219,3.0224,1.0857,0.3436,144.77,593.3,7,3,24000,82.5,,,
7,27999,0.431366,0.427561,-9.034520,8.3215,8.3215,3.3040,3.4573,1.2293,0.4463,112.63,415.6,8,2,28000,99.4,,,
8,31999,0.468219,0.468270,-10.684819,9.9756,9.9756,3.7693,3.9028,1.3336,0.5557,174.57,523.5,8,0,32000,116.3,,,
9,35999,0.504045,0.503242,-11.955456,11.2908,11.2909,4.1142,4.1891,1.3859,0.6382,68.89,293.6,14,3,36000,133.5,,,
10,39999,0.533359,0.534156,-12.957736,12.2951,12.2952,4.5866,4.6158,1.4385,0.7128,194.85,634.9,7,2,40000,150.2,,,
11,43999,0.560379,0.559087,-14.257897,13.5294,13.5296,5.0165,4.9628,1.5104,0.7930,244.72,588.8,6,2,44000,167.2,,,
12,47999,0.620804,0.614864,-15.637970,14.8893,14.8893,5.3970,5.4402,1.5796,0.8492,128.98,407.0,10,0,48000,184.2,,,
13,51999,0.628630,0.638852,-16.668435,15.9709,15.9707,5.9791,6.1233,1.6412,0.8983,343.65,810.6,5,2,52000,201.4,,,
14,55999,0.675165,0.680188,-17.577971,16.8838,16.8837,6.4524,6.4524,1.6692,0.9229,149.22,404.8,9,0,56000,218.7,,,
15,59999,0.720169,0.715434,-18.586751,17.9088,17.9087,7.1871,6.9054,1.7219,0.9642,175.56,493.0,10,5,60000,260.1,0.018824,0.010366,0.007494
16,63999,0.778051,0.759922,-19.249890,18.6059,18.6059,7.3750,7.5426,1.7686,1.0171,264.79,628.8,5,0,64000,344.7,0.489414,0.396560,0.079709
17,67999,0.813574,0.793871,-19.651793,19.0209,19.0209,8.1255,8.0039,1.8563,1.0678,312.10,701.7,6,1,68000,429.3,0.593102,0.480239,0.096824
18,71999,0.838224,0.821045,-19.930160,19.3045,19.3042,8.2984,8.4270,1.8838,1.0921,145.40,357.5,13,3,72000,513.8,0.583712,0.472983,0.094898
19,75999,0.887070,0.859025,-20.280433,19.6593,19.6593,8.9154,9.2215,1.9441,1.1291,199.20,556.8,6,2,76000,598.2,0.591317,0.478529,0.096409
20,79999,0.941522,0.917281,-20.357565,19.7139,19.7138,8.9625,9.0997,2.0195,1.1875,186.32,465.6,10,1,80000,682.7,0.593702,0.480215,0.096866
21,83999,1.011940,0.989351,-20.277674,19.6536,19.6532,9.6372,9.9561,2.0827,1.2171,133.42,342.9,11,2,84000,767.2,0.590408,0.477603,0.096155
22,87999,1.051365,1.025696,-20.285312,19.6516,19.6509,10.1209,10.0615,2.1328,1.2505,168.97,464.3,7,3,88000,851.7,0.602658,0.486675,0.098633
23,91999,1.144455,1.128307,-20.073711,19.4375,19.4372,10.7802,10.8722,2.2196,1.2927,103.86,271.1,18,4,92000,936.2,0.615155,0.495844,0.101150
24,95999,1.202738,1.189053,-20.171661,19.5076,19.5070,11.5502,11.8717,2.2657,1.3178,191.31,438.4,8,1,96000,1021.0,0.606684,0.489411,0.099380
25,99999,1.272764,1.256843,-20.140257,19.4859,19.4851,11.6798,12.2944,2.3345,1.3499,142.57,382.3,12,2,100000,1105.4,0.607306,0.489805,0.099489
26,103999,1.344096,1.342347,-19.933928,19.2897,19.2893,12.5278,12.8759,2.4064,1.3612,193.32,427.6,8,3,104000,1190.0,0.613297,0.494209,0.100701
27,107999,1.406425,1.412515,-19.815010,19.1456,19.1452,12.9055,13.2028,2.4726,1.3770,89.74,311.9,14,3,108000,1274.5,0.621072,0.499995,0.102299
28,111999,1.522231,1.506732,-19.665285,18.9810,18.9802,13.7121,14.2111,2.5471,1.4136,104.95,279.5,13,3,112000,1359.0,0.615004,0.495381,0.101022
29,115999,1.558018,1.560686,-19.591636,18.9021,18.9014,14.3306,15.1013,2.6153,1.4728,221.86,539.4,8,2,116000,1443.7,0.620092,0.499158,0.102064
30,119999,1.549999,1.583794,-19.464390,18.7767,18.7763,14.5223,15.3610,2.6416,1.4822,132.19,320.3,11,1,120000,1528.3,0.611827,0.492900,0.100342
