epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
53,211900,6.629175,-68.151026,67.3394,21.4072,0.8817,0.1638,,,0,0,212000,70.4,0.156459,0.136717,0.009871
54,215900,6.480495,-70.982771,70.1770,22.1770,0.9204,0.1757,,,0,0,216000,72.1,0.079020,0.069821,0.004599
55,219900,,,,,,,,,0,0,220000,72.3,,,
56,223900,6.465020,-73.900974,73.0967,23.2359,0.9221,0.1809,,,0,0,224000,74.1,0.054402,0.048201,0.003101
57,227900,6.612131,-76.765271,75.9602,22.5062,0.9472,0.1843,,,0,0,228000,75.9,0.022404,0.020154,0.001125
58,231900,6.476196,-79.627384,78.8269,22.4204,0.9651,0.1925,,,0,0,232000,77.9,0.020787,0.018466,0.001161
59,235900,6.748649,-82.437496,81.6278,23.5410,0.9889,0.1994,,,0,0,236000,79.7,0.019227,0.017190,0.001019
60,239900,,,,,,,,,0,0,240000,79.9,,,
61,243900,6.976798,-85.325882,84.5090,23.0617,0.9992,0.2063,,,0,0,244000,81.9,0.025391,0.022773,0.001309
62,247900,7.250077,-88.166778,87.3601,23.3458,1.0031,0.2127,,,0,0,248000,83.7,0.009035,0.008142,0.000446
63,251900,7.469348,-91.045929,90.2426,24.1520,1.0329,0.2184,,,0,0,252000,85.5,0.010923,0.009706,0.000608
64,255900,7.538926,-93.943269,93.1281,24.6703,1.0742,0.2281,,,0,0,256000,87.4,0.015271,0.013579,0.000846
65,259900,,,,,,,,,0,0,260000,87.6,,,
66,263900,7.907592,-96.651243,95.8578,24.0593,1.1103,0.2354,,,0,0,264000,89.3,0.013912,0.012650,0.000631
67,267900,7.712469,-99.475818,98.6649,28.0693,1.1208,0.2448,,,0,0,268000,91.1,0.013014,0.011799,0.000608
68,271900,7.586652,-102.375248,101.5642,24.9432,1.1406,0.2518,,,0,0,272000,92.9,0.008584,0.007714,0.000435
69,275900,8.139971,-104.963912,104.1677,26.3263,1.1544,0.2499,,,0,0,276000,94.7,0.007944,0.007161,0.000391
70,279900,,,,,,,,,0,0,280000,94.8,,,
71,283900,8.362826,-107.720822,106.9209,25.2175,1.1924,0.2659,,,0,0,284000,96.5,0.008906,0.008093,0.000407
72,287900,8.313898,-110.497120,109.6858,26.8871,1.2042,0.2788,,,0,0,288000,98.3,0.009142,0.008402,0.000370
73,291900,8.338536,-113.097626,112.2886,25.5149,1.2332,0.2822,,,0,0,292000,100.0,0.007317,0.006526,0.000395
74,295900,8.508802,-115.598940,114.8100,26.8494,1.2438,0.2826,,,0,0,296000,101.7,0.003497,0.003016,0.000240
75,299900,,,,,,,,,0,0,300000,101.8,,,
76,303900,8.931188,-118.105872,117.3322,26.4276,1.2600,0.2971,2318.84,1001.0,100,46,304000,103.6,0.005911,0.005459,0.000226
77,307900,15.458312,-120.298513,119.5554,30.1549,1.2772,0.2980,,,0,0,308000,105.2,0.664894,0.606971,0.028962
78,311900,15.861116,-122.628486,121.8953,29.7347,1.2638,0.3031,,,0,0,312000,107.0,0.223126,0.193920,0.014603
79,315900,15.635031,-124.946560,124.2309,29.1067,1.2715,0.3047,,,0,0,316000,108.7,0.098663,0.086289,0.006187
80,319900,,,,,,,,,0,0,320000,108.8,,,
81,323900,15.894924,-127.164599,126.4481,31.5042,1.2893,0.3193,,,0,0,324000,110.5,0.047535,0.041950,0.002793
82,327900,17.042887,-129.477111,128.7427,31.8889,1.3063,0.3300,,,0,0,328000,112.2,0.031781,0.028094,0.001844
83,331900,16.664006,-131.737768,131.0173,30.6456,1.3336,0.3392,,,0,0,332000,113.9,0.029909,0.026649,0.001630
84,335900,16.224758,-134.057878,133.3162,31.0922,1.3445,0.3471,,,0,0,336000,115.6,0.025574,0.022591,0.001491
85,339900,,,,,,,,,0,0,340000,115.7,,,
86,343900,15.629323,-136.225392,135.4791,30.3142,1.4046,0.3552,,,0,0,344000,117.4,0.017315,0.015164,0.001076
87,347900,17.236954,-138.445145,137.7018,32.2400,1.4391,0.3658,,,0,0,348000,119.2,0.036948,0.033133,0.001908
88,351900,16.890198,-140.502103,139.7966,32.0181,1.3930,0.3692,,,0,0,352000,120.9,0.021376,0.019286,0.001045
89,355900,18.419136,-142.686112,141.9788,31.8019,1.4386,0.3777,,,0,0,356000,122.6,0.015468,0.013560,0.000954
90,359900,,,,,,,,,0,0,360000,122.8,,,
91,363900,18.668402,-144.787130,144.0702,32.4504,1.4652,0.3880,,,0,0,364000,124.5,0.012610,0.011355,0.000627
92,367900,17.948394,-146.884085,146.1792,32.0910,1.4831,0.3973,,,0,0,368000,126.4,0.012491,0.011084,0.000703
93,371900,17.311045,-148.825881,148.1355,32.4997,1.4756,0.4016,,,0,0,372000,128.2,0.012602,0.011330,0.000636
94,375900,18.711654,-150.882965,150.1954,34.4745,1.5276,0.4096,,,0,0,376000,130.1,0.005222,0.004704,0.000259
95,379900,,,,,,,,,0,0,380000,130.2,,,
96,383900,17.717371,-152.764872,152.0897,32.0762,1.5155,0.4133,,,0,0,384000,132.1,0.009129,0.008228,0.000450
97,387900,16.860260,-154.789478,154.1145,31.4934,1.5294,0.4143,,,0,0,388000,133.9,0.008964,0.007920,0.000522
98,391900,18.115001,-156.814004,156.1203,33.8285,1.5357,0.4380,,,0,0,392000,135.6,0.009070,0.008105,0.000483
99,395900,18.093090,-158.573590,157.9098,33.7898,1.5849,0.4345,,,0,0,396000,137.5,0.017172,0.015676,0.000748
100,399900,,,,,,,,,0,0,400000,137.6,,,
