step,episode_return
1000,-4.533159129931743
1100,-8.188225649747146
1200,4.45177487331891
1200,-7.429838480172828
1400,-5.486141750766603
1600,4.839013936983115
1600,-7.269652363069997
1600,5.621959663840034
1600,-16.141256336411285
1800,-0.8985231826969959
1900,-3.287506503756895
2200,-6.229059175484223
2300,-11.775432956258594
2400,-32.96321319529244
2400,-4.61120019418942
2500,-7.436462518343845
2700,-13.454994259492382
2700,-12.649883394893987
2900,5.5250174754551065
3000,-4.415432648542897
3200,-33.26155787462445
3200,-19.879782575427747
3200,-4.433207269367198
3200,-12.885610342827697
3300,-14.513295622783346
3500,-6.37855822735356
3600,-5.5497594062025035
3700,-41.93168897775789
3800,-8.017388238286198
4000,-45.03566291630585
4400,-2.625717236880371
4500,11.760609466376803
4500,-22.83508027831876
4600,-5.374467279203287
4600,0.5300698195878666
4700,1.7138249945871202
4700,-17.63083860356137
4800,-49.43597422138833
5100,-23.771270688507844
5100,-18.857957557028787
5100,9.764549094615804
5200,-36.9183744825213
5200,-19.408704669515163
5300,-20.88454408401801
5300,-1.2372734248326585
5400,-19.652125756725702
5400,-42.51647512559889
5600,-72.35666858947006
5700,-40.28888758114654
6000,-18.984070249027784
6000,-6.201942857731706
6100,-14.490942230628365
6100,-17.401118906769
6400,-7.300132527072725
6400,13.360159212451807
6400,-43.057601363684604
6500,-11.512416907824331
6500,10.549071093267234
6600,-17.32020154989943
6600,-10.935833731087909
6900,-48.48241065492085
7000,-24.85611395071891
7100,-8.84289640492811
7200,-28.702515245303942
7400,0.059834496868272025
7500,-12.698185470192572
7700,2.017217769253175
7700,5.195329897007852
7700,-8.009625725614681
7800,0.9320955484917662
7900,-44.88613813186599
8000,-59.28731905226526
8100,-11.989451365691874
8200,-15.42228085101771
8300,-50.14084855053481
8400,-20.410397916192917
8400,-7.559770565375964
8400,9.161426375153702
8500,-71.28318851310237
8600,-14.769060674166564
8800,-40.446857041153194
8800,-1.7971272215178664
8900,-25.668993938958533
9000,-19.117386202580278
9000,-61.37342142313924
9100,-53.4477475859454
9300,-60.72241962180582
9400,0.08398676583864106
9500,-22.619333914784974
9500,-11.313405962419276
9600,-2.7013656760695435
9800,-7.914649394669038
10000,-13.691931129001468
10000,5.639770660122709
10000,-64.12953617368812
10100,-14.160769317769761
10200,-8.72793658337795
10300,-47.04514808100769
10300,-48.91759876545937
10300,35.03347068961419
10400,-7.09738431948349
10500,-20.794503711000626
10500,-31.764210935695473
10500,-19.16018135570946
10500,-6.232158788652385
10700,-23.38211981664943
38000,28.651480879244723
39500,44.567538855412096
76500,273.0627706366774
80600,297.57776622519293
99900,467.20458532967683
99900,473.74187302386844
99900,408.32168300749476
99900,496.5248280958048
99900,480.0017445855225
99900,555.7147766073892
99900,528.4302931652621
99900,426.6049348704582
99900,402.57978366186484
99900,361.42771754535727
99900,429.17391880566777
99900,544.8575976373357
99900,439.928779037254
99900,576.8412378763666
99900,503.3175267940119
99900,559.1939060106699
99900,575.2046467372028
99900,537.0586884634727
99900,559.0938398023684
99900,330.37095910388473
99900,393.03675454208013
99900,483.86409964611227
99900,476.59133826090573
99900,516.4259350335656
99900,551.7039906979426
99900,484.1268029258463
99900,493.6139757273567
99900,591.0955889563942
99900,605.5079118166477
99900,519.1036707989797
99900,511.7184964016431
99900,565.782237364552
101200,509.971011563743
101500,439.9784309116159
101700,406.1871670973097
102000,292.093901304201
102300,632.645670664391
102400,486.46819377819617
102900,586.0919620287766
103300,543.5308311734786
103300,567.4842878293261
103600,568.0124962613102
103900,372.8316345915684
104100,321.47834632613115
104700,635.8825597436655
105200,514.7095516133464
105300,639.964194488845
105300,543.1951897992365
105400,589.0756184089364
105500,580.2246653713293
105500,367.0430075635757
105800,613.668024427244
106100,621.3555310387827
106200,409.4193245198359
106200,562.547323222515
106500,660.3851174645262
106500,601.7465545428693
106500,615.6083260566713
106600,598.8760116478868
106700,606.1593904927612
107500,482.4457354161786
107600,582.2838429908821
107800,525.3169582554592
107800,383.02586507909257
107900,600.5600692046935
108100,521.4797437383517
108200,603.9826040560441
108300,632.9033868585396
108400,561.1152441365704
108500,645.9086754381382
108600,671.3642829419572
108900,636.5255948554654
108900,602.1242885883738
109000,609.2886509264403
109100,652.2591443381257
109100,625.8122512066672
109200,583.3324935615752
109400,466.6818255748886
109500,680.9342580996354
109500,11.573627021726855
109600,591.5858405048477
109600,645.728575288728
109700,636.4697677769747
109900,653.5823247857206
110100,570.804079393628
110100,686.4044640109523
110100,573.4799519181115
110200,459.3397366509877
110400,662.5021958763986
110400,613.4991607453317
110400,505.4078028176858
110500,630.8350068388328
110600,673.0566681916215
110600,642.8117924703118
110600,663.8890407168506
110600,521.8688521392435
110800,586.520737755049
111800,28.31516334727725
112100,114.00574906860355
122900,154.14236034020308
132000,223.55312456390647
133700,269.2380804428626
133700,227.70195095240913
134600,463.88620307509905
136200,228.1397479693812
137600,219.43373438197978
137700,294.33341968216416
138100,891.3163776751207
139300,227.23964951426487
139600,648.7175587349167
143600,350.8625824300837
147100,302.0666243866764
147700,417.69766840962285
149400,395.5806504300629
150600,406.01557217724746
150800,457.5964202518748
153600,418.23785753636577
