epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
1,3999,,,,,,,,,,-34.08,98.4,40,4,4000,1.1
2,7999,0.493803,0.487505,1.686093,0.2606,0.2606,4.1662,3.9334,1.4045,0.0711,-50.95,126.2,31,4,8000,173.3
3,11999,0.251928,0.250310,2.569304,-2.7002,-2.7002,2.7438,2.5932,1.4739,0.2859,-71.26,198.1,16,2,12000,402.0
4,15999,0.283297,0.282206,2.449651,-3.5467,-3.5467,2.6988,2.4610,1.8911,0.5757,-56.49,159.6,31,2,16000,630.8
5,19999,0.601464,0.600411,6.976474,-8.6405,-8.6406,4.3980,4.0814,3.1131,1.0681,-46.42,108.8,36,4,20000,860.6
6,23999,70.932316,71.112705,76.845470,-89.8152,-89.8164,145.4973,143.5910,35.3937,9.9374,-114.36,104.6,39,1,24000,1088.9
7,27999,6294.958612,6316.945040,828.057922,-963.9616,-963.9780,9388.9747,9071.8973,403.2763,95.9930,-174.20,112.4,32,3,28000,1318.0
8,31999,327433.224983,326382.926066,6867.641732,-7770.3159,-7770.2915,361394.0626,343733.0295,2709.4883,586.4249,-126.83,67.3,61,5,32000,1547.2
9,35999,6681123.883186,6616805.052820,35492.375789,-39952.8372,-39952.1315,5887546.0653,5548510.4902,13318.0726,2619.1077,-223.06,114.0,38,9,36000,1776.0
10,39999,72611463.593250,71573893.208463,116110.225939,-129784.8724,-129781.8014,49903467.0818,46897437.8869,42742.6465,7853.3863,-80.34,40.4,99,6,40000,2004.4
11,43999,225048011.513500,220424593.946100,171866.752976,-198757.3948,-198753.4270,139395147.2310,132149202.2783,81193.3633,15409.9801,-106.37,51.3,60,11,44000,2234.5
12,47999,529099900.444400,516712991.043600,236770.381690,-276652.5205,-276647.9407,297900601.6378,283426637.9906,126402.4800,25300.8989,-103.54,48.8,100,11,48000,2464.1
13,51999,1120056292.180800,1092666122.452800,323888.941451,-377720.9797,-377711.4069,575303693.2746,550738328.0949,182420.6440,38750.8984,-126.16,60.2,67,7,52000,2692.7
14,55999,2560729614.387200,2495208924.483200,512113.872837,-586899.2876,-586878.5145,1178061744.5078,1131650530.0736,270091.0348,62556.6857,-135.95,63.1,62,7,56000,2922.2
15,59999,6181349045.011200,5993145570.896000,908789.194741,-1009395.2564,-1009362.4761,2565423262.8219,2463045972.0017,406217.2248,96269.0160,-176.63,81.9,50,6,60000,3151.8
16,63999,14586640100.864000,14134879798.348801,1469878.317125,-1607042.8333,-1607015.8506,5416873773.7235,5209449032.2298,600715.8028,147192.3340,-109.68,49.9,79,6,64000,3382.9
17,67999,33208627963.763199,32042265059.520000,2232813.315928,-2422339.6267,-2422274.0575,10996112668.3537,10566121840.2611,870677.4867,215213.0747,-96.45,43.2,90,14,68000,3614.1
18,71999,65080596076.646400,62758243910.297600,3200764.459019,-3460637.2307,-3460524.6635,19745909569.4376,18969709438.6416,1199170.4586,300536.5098,-142.61,66.0,53,12,72000,3843.5
19,75999,110356834813.747192,106011529232.025604,3998431.615931,-4328685.1827,-4328615.8028,31173683481.4117,29910673310.9838,1551048.3062,397122.4282,-87.17,41.3,89,12,76000,4072.7
20,79999,173644945928.908813,167514450870.783997,5076123.689444,-5474566.9062,-5474464.5173,46301250339.2486,44521440075.2983,1930955.5361,523734.2641,-202.93,89.2,52,4,80000,4301.5
21,83999,263390014963.302399,255252226692.300812,6087507.271487,-6546256.2758,-6546192.5914,65821579358.3995,63856741679.0324,2334080.9689,654781.1660,-70.27,30.8,141,18,84000,4533.0
22,87999,394370673669.529602,380892982346.137573,7382205.668737,-7897349.8533,-7897304.8241,92765701258.0541,89863276531.0782,2798396.4399,808488.3047,-89.77,44.1,91,9,88000,4764.3
23,91999,596972629998.796753,577599596673.843140,9137237.309438,-9727273.4404,-9727101.4940,132500833842.9734,128466413863.0190,3345439.7569,1012802.2608,-95.89,42.5,94,14,92000,4993.7
24,95999,873545077676.031982,843559263889.407959,11182802.927375,-11839024.7616,-11838716.9030,183652853704.5800,177657098736.4081,3969267.6471,1215695.4143,-126.73,57.2,69,11,96000,5223.9
25,99999,1310669113044.172852,1254437337062.604736,13808667.967200,-14540642.0383,-14540570.2969,259630969997.3510,250631191015.1231,4709758.6153,1466188.3038,-65.57,30.3,102,5,100000,5453.8
26,103999,1944549916540.927979,1865001675487.641602,17029919.922325,-17829902.5164,-17829893.4953,363727994282.8709,352349663523.5509,5600245.9894,1768981.7481,-108.40,47.3,105,12,104000,5683.0
27,107999,2807373159869.645020,2676657710601.011230,20446048.322900,-21333019.2558,-21332954.6793,496484573077.9775,480344632704.8034,6582160.0035,2125647.7694,-83.67,37.6,90,4,108000,5913.3
28,111999,3929879409426.432129,3753406769541.938965,24284593.896350,-25255417.0705,-25255621.5734,663048874971.4498,644138331774.0546,7642326.5961,2523995.6963,-73.71,33.1,125,12,112000,6144.2
29,115999,5326403908871.782227,5098240189258.137695,28257279.878950,-29324598.6814,-29324463.7037,858781529712.7825,834626903717.1586,8785403.3899,2965941.2587,-111.24,50.1,89,9,116000,6374.6
30,119999,7031095455403.212891,6753528913985.536133,31949186.264300,-33105875.2395,-33105942.7616,1086965337898.4624,1056743450250.9536,9914215.3528,3403529.2632,-56.25,24.3,166,20,120000,6604.8
