epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
1,3999,,,,,,,,,,-31.90,132.0,27,5,4000,1.1,,,
2,7999,0.406137,0.407402,0.600594,0.7249,0.7256,3.1313,3.2256,0.4555,0.0142,61.74,616.1,7,0,8000,13.4,,,
3,11999,0.549761,0.555696,-1.229773,1.4351,1.4348,3.6021,3.7278,0.8622,0.0000,24.10,441.1,9,3,12000,29.4,,,
4,15999,0.567248,0.573965,-2.075043,1.4254,1.4253,3.3226,3.4440,1.1054,0.0000,16.98,361.6,11,2,16000,45.4,,,
5,19999,0.550364,0.559056,-3.852963,2.7244,2.7241,3.2105,3.2456,1.1826,0.0000,47.54,372.2,9,3,20000,61.5,,,
6,23999,0.539595,0.542805,-5.438741,4.4284,4.4282,3.3160,3.2793,1.3128,0.2139,85.23,417.5,11,4,24000,77.7,,,
7,27999,0.590100,0.593811,-6.475177,5.5304,5.5302,3.7247,3.6908,1.4619,0.5087,56.87,377.7,10,1,28000,93.8,,,
8,31999,0.666726,0.670857,-6.805658,5.8346,5.8347,4.2835,4.1727,1.6640,0.6898,49.79,295.2,15,4,32000,109.7,,,
9,35999,0.746404,0.744286,-7.171404,6.1694,6.1694,4.8519,4.7793,1.8670,0.9066,81.17,306.4,13,3,36000,125.7,,,
10,39999,0.777912,0.786392,-7.643485,6.6729,6.6723,5.0158,5.0937,1.9839,1.0578,16.49,279.2,11,7,40000,141.7,,,
11,43999,0.799797,0.800287,-7.822502,6.8305,6.8301,5.1458,5.1576,2.0742,1.1711,64.10,334.7,13,6,44000,157.6,,,
12,47999,0.766215,0.764561,-8.345422,7.3745,7.3744,5.0394,5.0372,2.1112,1.2708,247.51,809.8,5,2,48000,173.5,,,
13,51999,0.793259,0.789154,-8.867266,7.9329,7.9328,5.4134,5.4556,2.1211,1.3167,68.10,398.3,10,0,52000,189.5,,,
14,55999,0.865968,0.857198,-9.316921,8.4208,8.4207,6.0562,6.0585,2.1685,1.3521,26.57,173.0,21,4,56000,205.6,,,
15,59999,0.958629,0.951025,-9.664806,8.7264,8.7262,6.6844,6.7433,2.3048,1.4458,66.77,258.4,16,4,60000,297.2,0.125122,0.022405,0.101165
16,63999,0.956941,0.946481,-10.562960,9.5937,9.5935,7.2300,7.1549,2.3296,1.4818,148.21,417.5,11,4,64000,464.0,0.022470,0.000949,0.021122
17,67999,1.024952,1.011600,-11.226711,10.2880,10.2876,7.9257,7.7844,2.4002,1.5170,31.88,124.3,34,7,68000,631.0,0.000646,0.000217,0.000227
18,71999,1.092916,1.083327,-11.621085,10.6912,10.6907,8.4880,8.4092,2.4644,1.5515,48.33,151.2,26,3,72000,798.0,0.000508,0.000298,0.000031
19,75999,1.228845,1.209424,-11.678101,10.7484,10.7482,9.0349,8.8687,2.5880,1.6283,24.85,148.7,22,6,76000,966.9,0.000810,0.000585,0.000045
20,79999,1.267552,1.250633,-11.873737,10.9214,10.9214,9.5023,9.3359,2.7252,1.6677,106.04,348.9,12,3,80000,1139.2,0.000363,0.000185,0.000012
21,83999,1.279545,1.249675,-12.332422,11.3715,11.3712,10.2791,9.9605,2.7575,1.6763,327.53,817.0,5,2,84000,1304.7,0.000453,0.000264,0.000018
22,87999,1.251560,1.232297,-12.943653,11.9834,11.9832,10.5702,10.2675,2.7569,1.6706,147.84,369.2,12,3,88000,1470.7,0.000361,0.000165,0.000011
23,91999,1.259002,1.241509,-13.691099,12.7441,12.7438,11.2365,10.7050,2.7440,1.6370,156.20,401.4,9,3,92000,1636.1,0.000267,0.000109,0.000009
24,95999,1.318563,1.295516,-14.213315,13.2809,13.2807,11.5828,11.1343,2.7639,1.6480,79.74,245.1,18,5,96000,1812.9,0.000378,0.000213,0.000016
25,99999,1.408314,1.394999,-14.621116,13.6861,13.6865,12.2406,11.7168,2.8395,1.6891,91.48,249.5,13,9,100000,2001.0,0.000734,0.000532,0.000037
26,103999,1.437786,1.426922,-15.087941,14.1543,14.1547,12.8863,12.2296,2.8766,1.6992,88.56,217.8,21,6,104000,2183.4,0.000301,0.000137,0.000010
27,107999,1.487164,1.495210,-15.432554,14.5184,14.5187,13.0940,12.9425,2.9196,1.7126,118.60,356.9,11,4,108000,2350.0,0.000392,0.000221,0.000019
28,111999,1.577263,1.577353,-15.693005,14.7735,14.7737,14.3861,13.6683,3.0112,1.7643,230.03,534.6,8,3,112000,2508.0,0.000369,0.000201,0.000015
29,115999,1.696491,1.712679,-15.725329,14.8097,14.8093,15.4365,14.6601,3.0674,1.7939,76.28,185.2,21,4,116000,2666.5,0.001598,0.001401,0.000043
30,119999,1.733089,1.730198,-15.811990,14.9053,14.9049,15.7618,15.2354,3.0937,1.8059,105.74,289.8,14,6,120000,2824.1,0.000340,0.000177,0.000017
