epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
1,3999,,,,,,,,,,-86.45,285.4,14,0,4000,1.0,,,
2,7999,0.199964,0.195791,-2.128743,1.8258,1.8269,2.2316,2.1626,0.3643,0.0627,88.08,991.2,4,2,8000,13.6,,,
3,11999,0.408862,0.411478,-5.889873,5.9163,5.9163,4.0818,4.1155,0.8639,0.1503,20.55,242.8,13,5,12000,30.0,,,
4,15999,0.604027,0.604411,-6.641558,6.5781,6.5780,4.9404,5.1462,1.3211,0.2392,15.40,298.0,16,2,16000,47.0,,,
5,19999,0.723170,0.724520,-6.311836,5.9563,5.9565,5.0798,5.3660,1.5879,0.3299,34.68,344.5,10,3,20000,63.3,,,
6,23999,0.713628,0.714934,-5.851623,5.1619,5.1620,4.7626,5.1033,1.7242,0.4749,25.31,211.6,20,5,24000,79.8,,,
7,27999,0.763630,0.764788,-5.987049,5.1785,5.1783,4.8198,5.2496,1.8775,0.7026,27.31,255.2,16,5,28000,96.4,,,
8,31999,0.708702,0.712605,-5.390767,4.6019,4.6014,4.2861,4.7437,1.8724,0.8246,84.35,435.2,10,1,32000,113.1,,,
9,35999,0.677127,0.684063,-5.126712,4.3358,4.3355,4.2051,4.6091,1.8870,0.8744,100.60,422.1,8,3,36000,129.7,,,
10,39999,0.782069,0.795390,-5.660095,4.8191,4.8190,4.6398,5.1467,2.0364,0.9750,31.92,222.4,19,3,40000,146.1,,,
11,43999,0.871919,0.883313,-6.541795,5.6010,5.6009,5.2675,5.9344,2.2259,1.0943,48.77,228.6,19,6,44000,162.5,,,
12,47999,0.988683,1.003016,-7.133354,6.2196,6.2199,5.7401,6.4160,2.3778,1.1517,48.73,228.1,15,4,48000,178.8,,,
13,51999,1.089113,1.103667,-7.340448,6.4302,6.4302,6.1956,6.7963,2.5154,1.1841,45.15,228.7,18,4,52000,195.2,,,
14,55999,1.239117,1.258167,-7.364003,6.4328,6.4330,6.7642,7.3253,2.6888,1.2640,34.31,162.3,22,3,56000,236.6,0.163663,0.058444,0.099660
15,59999,1.210202,1.225798,-7.349415,6.4017,6.4020,6.8225,7.5650,2.7324,1.2972,63.98,217.0,21,5,60000,283.7,0.017349,0.002535,0.013996
16,63999,1.312640,1.330546,-7.277313,6.3371,6.3378,7.2148,7.9923,2.8486,1.3599,31.73,156.0,28,10,64000,330.9,0.003725,0.002811,0.000571
17,67999,1.500117,1.517363,-7.138633,6.1657,6.1664,7.9335,9.0211,3.0743,1.4283,37.32,175.9,22,4,68000,378.1,0.001286,0.000944,0.000120
18,71999,1.538182,1.561010,-7.323716,6.2758,6.2767,8.4275,9.5720,3.2494,1.4857,177.60,463.0,7,2,72000,425.6,0.000399,0.000208,0.000030
19,75999,1.581097,1.599089,-7.579440,6.5449,6.5452,8.7677,10.1321,3.2559,1.4612,53.37,174.9,24,4,76000,472.9,0.001215,0.000966,0.000080
20,79999,1.588671,1.633233,-7.975087,6.9285,6.9292,9.0469,10.7161,3.3081,1.4833,56.22,209.7,22,4,80000,520.4,0.000389,0.000240,0.000022
21,83999,1.711621,1.756256,-8.092395,7.0519,7.0524,9.9437,11.4184,3.4152,1.5550,95.70,340.8,12,3,84000,567.6,0.000764,0.000583,0.000044
22,87999,1.905986,1.947469,-8.182098,7.1311,7.1320,11.0772,12.6434,3.5797,1.6350,34.41,107.5,37,10,88000,615.2,0.000876,0.000679,0.000062
23,91999,1.988345,2.047476,-8.153599,7.1033,7.1039,11.9599,13.6815,3.7289,1.7020,92.90,220.4,17,0,92000,662.5,0.000217,0.000094,0.000011
24,95999,2.026280,2.079342,-8.218419,7.1462,7.1470,12.4372,14.2004,3.8215,1.7434,67.94,202.4,21,5,96000,709.9,0.000444,0.000309,0.000025
25,99999,2.186598,2.250788,-7.841027,6.7830,6.7839,13.5236,15.4874,3.9760,1.7915,27.92,153.2,20,4,100000,757.3,0.000290,0.000172,0.000018
26,103999,2.289940,2.362637,-7.724345,6.6480,6.6495,14.4294,16.3788,4.1155,1.8656,97.51,255.8,16,2,104000,804.7,0.000845,0.000697,0.000043
27,107999,2.311263,2.372914,-7.770152,6.7223,6.7234,15.0972,16.7432,4.1208,1.8680,69.42,189.6,22,6,108000,852.3,0.001073,0.000886,0.000076
28,111999,2.350857,2.428609,-8.057285,7.0068,7.0068,15.5917,18.0186,4.1430,1.8387,195.04,476.7,9,2,112000,899.9,0.000224,0.000117,0.000013
29,115999,2.310951,2.379853,-8.417349,7.3806,7.3806,15.7656,18.1152,4.1379,1.8257,50.41,157.7,28,5,116000,947.5,0.000227,0.000125,0.000013
30,119999,2.518818,2.586824,-8.443045,7.4383,7.4385,17.1228,19.5950,4.1718,1.8589,29.68,114.6,33,12,120000,995.0,0.001556,0.001309,0.000121
