epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
44,175900,3.878593,-55.299113,54.4699,14.6736,1.8830,0.1565,460.22,678.3,3,2,176000,63.3,0.016323,0.004632,0.005845
45,179900,,,,,,,108.23,64.0,1,0,180000,63.6,,,
46,183900,3.945475,-57.088519,56.2426,15.2571,2.0123,0.1664,403.58,263.1,10,7,184000,65.4,0.017847,0.007452,0.005198
47,187900,4.379204,-58.754865,57.9027,19.3384,1.9794,0.1714,455.66,449.3,10,8,188000,67.3,0.085411,0.065734,0.009838
48,191900,4.498103,-60.471457,59.6053,19.8258,2.0291,0.1809,475.75,322.2,5,2,192000,69.1,0.045173,0.031398,0.006887
49,195900,4.626447,-62.175258,61.3053,19.3483,2.1388,0.1881,331.14,286.8,8,5,196000,71.0,0.099393,0.082007,0.008693
50,199900,,,,,,,213.78,112.5,2,2,200000,71.2,,,
51,203900,4.893100,-63.739966,62.8710,21.7512,2.0400,0.1940,651.65,933.8,26,12,204000,73.1,0.057088,0.043903,0.006593
52,207900,5.446735,-65.410445,64.5302,21.7545,2.0708,0.2001,607.04,758.4,13,8,208000,75.1,0.119815,0.099094,0.010360
53,211900,5.702746,-67.096068,66.2131,22.4946,2.2284,0.2075,367.56,532.4,10,6,212000,77.0,0.115951,0.097108,0.009421
54,215900,6.136406,-68.741365,67.8581,22.1547,2.1836,0.2194,423.04,713.7,12,8,216000,78.9,0.114505,0.097082,0.008712
55,219900,,,,,,,197.81,113.8,13,8,220000,79.1,,,
56,223900,6.690024,-70.456417,69.5827,25.5883,2.2555,0.2319,278.54,324.6,8,5,224000,81.0,0.114627,0.096851,0.008888
57,227900,7.063128,-72.007228,71.1533,27.5208,2.2876,0.2418,405.23,377.0,7,4,228000,82.8,0.085456,0.070380,0.007538
58,231900,7.183043,-73.532718,72.7008,29.1824,2.2647,0.2492,316.63,194.0,4,1,232000,84.7,0.057046,0.044142,0.006452
59,235900,7.142470,-74.959743,74.1178,26.5075,2.3484,0.2547,562.02,670.8,5,4,236000,86.6,0.021737,0.012581,0.004578
60,239900,,,,,,,282.31,443.3,3,0,240000,86.8,,,
61,243900,7.812709,-76.385036,75.5353,28.4957,2.3906,0.2668,425.94,550.4,7,2,244000,88.8,0.054290,0.042090,0.006100
62,247900,7.993551,-77.606513,76.7837,28.0448,2.3882,0.2701,563.72,557.0,6,2,248000,90.7,0.059506,0.047467,0.006019
63,251900,8.251170,-78.901129,78.0852,28.5082,2.4312,0.2864,315.88,319.6,5,5,252000,92.6,0.048382,0.035143,0.006620
64,255900,8.069918,-80.035364,79.2414,29.0914,2.5457,0.2878,616.79,538.3,3,2,256000,94.4,0.065793,0.054437,0.005678
65,259900,,,,,,,294.14,168.3,3,1,260000,94.6,,,
66,263900,8.665832,-81.207296,80.3931,32.9045,2.4504,0.2966,545.00,1001.0,6,3,264000,96.5,0.059953,0.048826,0.005563
67,267900,8.677764,-82.306324,81.4983,27.7556,2.4105,0.3014,812.09,1001.0,3,1,268000,98.4,0.046647,0.035625,0.005511
68,271900,8.743192,-83.406461,82.6364,29.3770,2.4711,0.3083,459.12,603.0,2,1,272000,100.3,0.048089,0.037623,0.005233
69,275900,8.851368,-84.456681,83.6836,31.7697,2.4401,0.3080,368.73,685.3,3,2,276000,102.1,0.032378,0.024773,0.003803
70,279900,,,,,,,582.52,440.5,2,1,280000,102.4,,,
71,283900,8.927723,-85.487214,84.7172,30.1975,2.5855,0.3222,485.63,828.4,8,1,284000,104.3,0.031758,0.024121,0.003818
72,287900,9.359527,-86.541979,85.7798,29.2682,2.6253,0.3276,524.67,866.2,6,2,288000,106.2,0.046039,0.037262,0.004389
73,291900,9.442879,-87.508082,86.7596,28.6657,2.6407,0.3319,620.07,760.4,5,3,292000,108.0,0.026597,0.019878,0.003359
74,295900,9.654005,-88.515193,87.7860,29.7241,2.6580,0.3324,424.21,736.8,6,4,296000,109.9,0.048144,0.039491,0.004326
75,299900,,,,,,,602.39,1001.0,1,0,300000,110.2,,,
76,303900,9.871415,-89.748461,89.0029,32.7027,2.5144,0.3388,625.00,822.4,14,6,304000,112.0,0.040963,0.033165,0.003899
77,307900,10.399498,-90.853814,90.1133,31.9766,2.7342,0.3492,640.34,824.4,10,4,308000,113.9,0.101954,0.088621,0.006666
78,311900,11.194374,-92.130451,91.3954,39.0083,2.6763,0.3508,727.79,559.0,4,2,312000,115.8,0.063284,0.053116,0.005084
79,315900,11.097571,-93.331016,92.5900,33.1370,2.5481,0.3611,583.63,662.9,7,0,316000,117.6,0.045078,0.036506,0.004286
80,319900,,,,,,,1011.99,843.5,8,4,320000,117.9,,,
81,323900,11.708534,-94.588899,93.8503,35.2464,2.8277,0.3804,595.95,866.5,6,2,324000,119.8,0.058487,0.048960,0.004763
82,327900,11.296946,-95.985007,95.2494,32.8728,2.7507,0.3786,447.96,843.8,5,2,328000,121.7,0.041523,0.032869,0.004327
83,331900,11.582382,-97.436666,96.7001,36.6693,2.7928,0.3811,1050.48,1001.0,3,1,332000,123.5,0.026730,0.020124,0.003303
84,335900,12.005995,-98.740223,97.9902,33.4783,2.8941,0.3845,941.14,742.3,7,4,336000,125.4,0.045630,0.038303,0.003664
85,339900,,,,,,,816.07,537.4,5,1,340000,125.6,,,
86,343900,11.973888,-100.130053,99.3870,34.7424,2.9159,0.3964,1066.88,725.0,8,5,344000,127.5,0.030606,0.024998,0.002804
87,347900,12.744680,-101.651261,100.9382,37.2147,3.0134,0.3965,793.25,479.8,11,6,348000,129.4,0.030063,0.023869,0.003097
88,351900,14.241088,-102.936317,102.2146,48.3493,2.9329,0.4111,819.68,621.1,9,2,352000,131.3,0.052114,0.045064,0.003525
89,355900,13.824394,-104.419989,103.6921,46.7086,2.9386,0.4259,1044.69,1001.0,2,2,356000,133.2,0.036668,0.031094,0.002787
90,359900,,,,,,,650.14,454.9,8,3,360000,133.4,,,
91,363900,13.966072,-105.872373,105.1340,44.3680,3.0223,0.4277,1066.42,668.3,7,2,364000,135.3,0.055389,0.047162,0.004114
92,367900,14.700534,-107.481732,106.7283,46.1708,3.0318,0.4381,392.63,208.0,1,1,368000,137.1,0.027265,0.021825,0.002720
93,371900,15.000797,-109.051959,108.3094,47.2392,2.9767,0.4424,1154.85,545.8,5,3,372000,139.0,0.015348,0.010571,0.002389
94,375900,15.842533,-110.420745,109.6756,50.5312,3.0400,0.4480,941.34,531.3,9,5,376000,140.9,0.054890,0.047238,0.003826
95,379900,,,,,,,1085.52,682.0,4,1,380000,141.1,,,
96,383900,15.797629,-111.902838,111.1587,50.3650,3.1236,0.4610,1685.11,850.5,8,3,384000,143.0,0.035482,0.028306,0.003588
97,387900,16.665478,-113.232661,112.4954,56.4183,3.2051,0.4612,769.10,514.7,9,3,388000,144.8,0.038533,0.032117,0.003208
98,391900,16.633571,-114.764884,113.9972,63.7732,3.2058,0.4670,1132.27,509.8,6,2,392000,146.7,0.035555,0.029200,0.003177
99,395900,16.375188,-115.950213,115.1932,54.5728,3.1250,0.4685,1312.61,709.4,7,5,396000,148.6,0.031611,0.025452,0.003079
100,399900,,,,,,,339.64,257.5,2,0,400000,148.8,,,
1,3999,,,,,,,-51.30,136.6,27,9,4000,2.4,,,
1,3900,,,,,,,,,,-7.37,26.6,21,9,4000,0.5,,,
2,7900,,,,,,,,,,-15.05,41.6,22,13,8000,0.9,,,
3,11900,0.316838,0.317202,-1.309493,0.6216,0.6220,1.2891,1.2713,0.1120,0.0093,26.84,81.6,8,4,12000,6.2,,,
4,15900,0.419280,0.407455,-0.307619,-0.0843,-0.0846,2.0112,1.9688,0.5101,0.0113,-42.29,139.0,1,0,16000,11.4,,,
5,19900,,,,,,,,,,,,0,0,20000,11.7,,,
6,23900,0.422879,0.430314,-0.228688,-0.6334,-0.6331,2.4959,2.4699,1.5488,0.0244,,,0,0,24000,16.9,,,
7,27900,0.448814,0.446832,-0.182369,-0.7637,-0.7637,3.0167,2.8968,2.2907,0.0114,-213.98,255.3,3,3,28000,21.9,,,
8,31900,0.609376,0.607952,-1.153243,-0.4946,-0.4945,3.5764,3.5647,3.2602,0.0112,-207.70,277.8,6,3,32000,26.8,,,
9,35900,0.674872,0.675031,-2.144973,0.5857,0.5856,4.4143,4.3105,2.9658,0.0121,-260.48,358.0,1,0,36000,31.9,,,
10,39900,,,,,,,,,,,,0,0,40000,32.2,,,
11,43900,0.668587,0.669945,-2.942975,1.5500,1.5496,4.4287,4.2764,2.9489,0.0252,,,0,0,44000,37.4,,,
12,47900,0.645192,0.648668,-3.621253,2.3731,2.3727,4.3226,4.1830,2.9159,0.0316,,,0,0,48000,42.5,,,
13,51900,0.617524,0.616609,-4.219770,3.0654,3.0654,4.2411,4.1566,2.7526,0.0306,,,0,0,52000,47.6,,,
14,55900,0.581098,0.575512,-4.788199,3.7056,3.7055,3.9616,3.8935,2.7465,0.0322,,,0,0,56000,52.9,,,
15,59900,,,,,,,,,,,,0,0,60000,53.2,,,
16,63900,0.544376,0.538503,-5.354611,4.3481,4.3477,3.9246,3.8595,2.4293,0.0331,,,0,0,64000,58.6,,,
17,67900,0.514366,0.507800,-5.901574,4.9534,4.9535,3.5724,3.5614,2.4258,0.0337,,,0,0,68000,64.0,,,
18,71900,0.480039,0.475948,-6.468629,5.5650,5.5648,3.5219,3.3997,2.4903,0.0341,0.22,714.0,1,0,72000,69.0,,,
19,75900,0.460169,0.457881,-7.007771,6.1458,6.1456,3.4720,3.3929,2.3050,0.0346,,,0,0,76000,74.0,,,
20,79900,,,,,,,,,,,,0,0,80000,74.3,,,
21,83900,0.437612,0.430896,-7.558241,6.7358,6.7358,3.4277,3.1794,2.3952,0.0350,,,0,0,84000,79.6,,,
22,87900,0.416426,0.414327,-8.116651,7.3344,7.3344,3.0827,3.0204,2.1412,0.0359,,,0,0,88000,84.8,,,
23,91900,0.399556,0.395556,-8.686030,7.9280,7.9277,2.8818,2.8165,2.3578,0.0380,,,0,0,92000,89.9,,,
24,95900,0.380451,0.378318,-9.272550,8.5326,8.5327,2.7748,2.7421,1.8556,0.0388,,,0,0,96000,95.4,,,
25,99900,,,,,,,,,,272.06,1000.0,53,27,100000,95.8,,,
26,103900,0.416407,0.416189,-9.857716,9.1476,9.1473,2.8769,2.9039,2.1608,0.0402,297.08,1001.0,11,4,104000,102.3,0.857874,0.628148,0.114863
27,107900,0.467377,0.462589,-10.492696,9.8167,9.8165,2.9657,2.9307,2.1813,0.0428,345.24,1001.0,16,6,108000,108.7,0.623305,0.436552,0.093376
28,111900,0.456994,0.450394,-11.103288,10.4465,10.4466,2.9576,2.8416,1.8524,0.0422,398.63,1001.0,8,6,112000,115.3,0.246660,0.136077,0.055292
29,115900,0.467238,0.461307,-11.706051,11.0732,11.0730,2.7352,2.6172,1.8149,0.0413,517.31,1001.0,1,1,116000,121.7,0.147922,0.076498,0.035712
30,119900,,,,,,,,,,,,0,0,120000,122.1,,,
31,123900,0.461519,0.454821,-12.301737,11.6725,11.6725,2.7095,2.6981,1.9085,0.0416,,,0,0,124000,129.2,0.063965,0.022116,0.020925
32,127900,0.471176,0.464231,-12.898720,12.2856,12.2857,2.7831,2.7176,1.8519,0.0429,539.37,741.7,3,2,128000,135.8,0.030421,0.010606,0.009907
33,131900,0.471361,0.471634,-13.538779,12.9245,12.9243,2.6096,2.6339,1.7971,0.0439,797.67,1001.0,7,4,132000,142.7,0.052312,0.034809,0.008751
34,135900,0.469109,0.465749,-14.193110,13.5877,13.5876,2.7591,2.7570,1.7409,0.0451,814.00,1001.0,1,1,136000,149.6,0.053501,0.039755,0.006873
35,139900,,,,,,,,,,374.79,341.0,1,0,140000,150.0,,,
36,143900,0.505524,0.502647,-14.827741,14.2303,14.2303,2.6637,2.6136,1.7266,0.0477,425.75,438.0,1,1,144000,156.8,0.030348,0.017526,0.006411
37,147900,0.505001,0.501891,-15.445768,14.8503,14.8501,2.8216,2.6526,1.7036,0.0497,,,0,0,148000,163.2,0.015891,0.005692,0.005100
38,151900,0.512417,0.512200,-16.072173,15.4829,15.4829,2.7086,2.7314,2.0045,0.0514,,,0,0,152000,169.8,0.011121,0.003015,0.004053
39,155900,0.540519,0.537788,-16.759156,16.1632,16.1631,2.7623,2.7141,1.7182,0.0524,,,0,0,156000,176.2,0.008882,0.002517,0.003183
40,159900,,,,,,,,,,586.81,571.0,3,1,160000,176.5,,,
41,163900,0.587549,0.585234,-17.483361,16.9027,16.9027,2.8511,2.7938,1.7827,0.0553,627.84,586.0,5,1,164000,182.7,0.075269,0.061790,0.006739
42,167900,0.632672,0.631257,-18.217361,17.6446,17.6445,3.0591,3.0413,1.7731,0.0558,,,0,0,168000,188.8,0.033375,0.022831,0.005272
43,171900,0.695142,0.691288,-18.956093,18.3874,18.3872,3.1365,2.9992,2.0381,0.0611,713.42,742.5,4,3,172000,195.1,0.037676,0.029796,0.003940
44,175900,0.728915,0.726753,-19.724011,19.1525,19.1523,3.2921,3.1166,1.9585,0.0622,309.06,283.0,2,1,176000,201.7,0.083315,0.076167,0.003574
45,179900,,,,,,,,,,512.79,493.3,3,3,180000,202.1,,,
46,183900,0.795149,0.795177,-20.481205,19.9043,19.9044,3.3512,3.2938,2.0462,0.0658,,,0,0,184000,208.3,0.042604,0.032025,0.005290
47,187900,0.827593,0.824539,-21.275627,20.6912,20.6909,3.4477,3.3822,2.1569,0.0683,,,0,0,188000,214.5,0.015077,0.006944,0.004066
48,191900,0.921050,0.922859,-22.057763,21.4950,21.4949,3.5616,3.7198,1.9483,0.0696,638.98,530.0,2,1,192000,220.8,0.010675,0.003976,0.003349
49,195900,0.991882,0.990466,-22.861341,22.2922,22.2919,3.9958,3.7391,1.9766,0.0747,861.21,737.5,8,5,196000,227.3,0.069462,0.055809,0.006826
50,199900,,,,,,,,,,822.57,696.1,7,3,200000,227.6,,,
51,203900,1.204090,1.209571,-23.630362,23.0531,23.0532,4.2270,4.2238,2.2742,0.0789,1120.02,979.3,48,24,204000,234.1,0.194825,0.169175,0.012825
52,207900,1.344946,1.355867,-24.381544,23.8106,23.8106,4.6654,4.5504,2.5170,0.0830,902.84,795.7,17,12,208000,240.5,0.104204,0.086667,0.008769
53,211900,1.435437,1.445017,-25.210246,24.6420,24.6419,4.9309,4.7617,2.2194,0.0855,911.51,735.0,6,4,212000,246.8,0.073392,0.062729,0.005332
54,215900,1.532088,1.540649,-25.981052,25.4034,25.4034,5.0312,4.9385,2.4636,0.0897,244.92,186.5,4,2,216000,253.1,0.095625,0.081136,0.007244
55,219900,,,,,,,,,,279.95,210.3,3,3,220000,253.5,,,
56,223900,1.641044,1.646996,-26.775804,26.1805,26.1802,5.3195,5.1373,2.4485,0.0948,182.16,113.0,1,0,224000,259.9,0.036620,0.028924,0.003848
57,227900,1.665038,1.676453,-27.541864,26.9415,26.9415,5.5340,5.4741,2.2175,0.0941,1223.19,1001.0,2,2,228000,266.5,0.017965,0.012483,0.002741
58,231900,1.729861,1.739710,-28.367434,27.7357,27.7357,5.7576,5.4591,2.6436,0.1015,979.96,1001.0,4,2,232000,272.9,0.035259,0.029506,0.002876
59,235900,1.791450,1.784991,-29.187385,28.5383,28.5383,5.7858,5.4882,2.4682,0.1041,1365.71,1001.0,1,0,236000,279.6,0.023249,0.018487,0.002381
60,239900,,,,,,,,,,665.49,563.5,2,1,240000,279.9,,,
61,243900,1.926508,1.922905,-30.027897,29.3582,29.3579,6.3068,6.1116,2.7412,0.1102,378.76,228.0,2,0,244000,286.6,0.020356,0.016471,0.001943
62,247900,1.961343,1.953647,-30.911712,30.2059,30.2060,6.5035,6.3249,2.6315,0.1163,,,0,0,248000,293.2,0.039311,0.033989,0.002661
63,251900,2.131772,2.116948,-31.704893,30.9853,30.9849,6.8665,6.6347,2.9574,0.1181,934.87,483.0,1,1,252000,299.6,0.025805,0.021701,0.002052
64,255900,2.194215,2.173766,-32.542949,31.8270,31.8269,6.7526,6.5661,2.6225,0.1223,884.43,520.0,1,0,256000,306.1,0.034327,0.029246,0.002540
65,259900,,,,,,,,,,890.27,761.3,3,2,260000,306.5,,,
66,263900,2.302443,2.282132,-33.295875,32.5177,32.5174,7.1688,7.1279,2.8412,0.1272,856.82,600.3,6,3,264000,313.0,0.025393,0.020780,0.002307
67,267900,2.459633,2.439076,-34.026220,33.2478,33.2478,7.8941,7.6028,2.6056,0.1316,51.81,39.0,1,1,268000,319.5,0.034604,0.028483,0.003060
68,271900,2.576910,2.555777,-34.703552,33.9353,33.9353,8.3247,8.1370,2.9727,0.1355,928.06,865.0,3,1,272000,325.8,0.007858,0.005559,0.001150
69,275900,2.666601,2.630142,-35.347542,34.6093,34.6095,8.4198,8.0108,2.9471,0.1391,823.05,1001.0,1,0,276000,332.2,0.053321,0.047408,0.002957
70,279900,,,,,,,,,,,,0,0,280000,332.6,,,
71,283900,2.721969,2.697556,-36.006643,35.2603,35.2596,8.5961,8.3549,2.9416,0.1462,,,0,0,284000,338.9,0.004482,0.002930,0.000776
72,287900,2.789474,2.780071,-36.711314,35.9171,35.9176,8.8892,8.7378,2.7182,0.1494,,,0,0,288000,345.5,0.003236,0.001874,0.000681
73,291900,2.922140,2.887663,-37.397019,36.5880,36.5874,9.3105,8.8968,2.9403,0.1545,1593.15,1001.0,2,0,292000,352.2,0.012636,0.010443,0.001097
74,295900,3.004849,2.984030,-38.096517,37.2621,37.2624,9.4752,9.0710,2.8282,0.1612,1473.17,993.0,6,1,296000,358.1,0.019758,0.016757,0.001501
75,299900,,,,,,,,,,1185.42,861.9,7,2,300000,358.5,,,
76,303900,3.152865,3.113846,-38.729052,37.8426,37.8424,10.3981,10.0257,3.0121,0.1651,1268.00,1001.0,39,15,304000,364.9,0.038992,0.033985,0.002503
77,307900,3.502654,3.483967,-39.539837,38.6375,38.6377,10.6448,10.5107,3.1781,0.1725,1142.16,1001.0,16,6,308000,371.1,0.204532,0.184256,0.010138
78,311900,3.700464,3.650534,-40.410734,39.4982,39.4982,10.7400,10.3207,3.1476,0.1737,1201.92,872.0,7,3,312000,377.3,0.091414,0.079784,0.005815
79,315900,3.990659,3.958298,-41.185414,40.3419,40.3424,11.6532,11.2906,3.0931,0.1816,1320.58,700.7,3,2,316000,383.6,0.050177,0.043917,0.003130
80,319900,,,,,,,,,,1774.17,1001.0,1,1,320000,383.9,,,
81,323900,3.968013,3.936571,-42.125526,41.2106,41.2108,11.5318,11.4354,2.9072,0.1859,1761.11,1001.0,1,1,324000,390.7,0.025857,0.022273,0.001792
82,327900,4.224178,4.186789,-42.964471,42.0291,42.0293,12.2268,11.7172,3.1604,0.1944,,,0,0,328000,397.3,0.019929,0.016658,0.001635
83,331900,4.332388,4.294159,-43.802974,42.9088,42.9089,12.4387,12.3115,3.2687,0.2014,2046.04,1001.0,3,0,332000,404.0,0.016510,0.013658,0.001426
84,335900,4.241538,4.227089,-44.786371,43.8465,43.8462,12.4483,12.0813,3.3320,0.2043,,,0,0,336000,410.6,0.007004,0.005513,0.000745
85,339900,,,,,,,,,,643.57,1001.0,3,1,340000,411.0,,,
86,343900,4.511049,4.492721,-45.778611,44.8046,44.8049,13.2220,13.1495,3.0944,0.2105,839.54,708.5,2,0,344000,417.6,0.010737,0.008820,0.000958
87,347900,4.518445,4.509480,-46.639105,45.7154,45.7151,13.4664,13.2071,3.1312,0.2155,,,0,0,348000,424.2,0.009177,0.007253,0.000962
88,351900,4.738209,4.719117,-47.599431,46.6336,46.6343,13.7151,13.4808,3.5190,0.2282,2243.77,1001.0,1,1,352000,430.7,0.008707,0.007143,0.000782
89,355900,4.842955,4.846197,-48.536626,47.5664,47.5660,13.8592,13.9814,3.5948,0.2315,1142.22,1001.0,1,1,356000,437.6,0.002020,0.001164,0.000428
90,359900,,,,,,,,,,1524.48,1001.0,2,1,360000,438.0,,,
91,363900,4.835694,4.814138,-49.416132,48.5146,48.5153,14.5046,14.2363,3.3004,0.2318,1784.88,1001.0,5,3,364000,444.7,0.016738,0.013868,0.001435
92,367900,5.064895,5.055562,-50.384702,49.4322,49.4319,14.8046,14.6372,3.4119,0.2359,2421.03,1001.0,1,0,368000,451.8,0.015696,0.013217,0.001239
93,371900,5.291223,5.258687,-51.341343,50.3487,50.3492,15.2909,14.9946,3.3247,0.2437,1846.15,1001.0,3,0,372000,458.3,0.012533,0.010703,0.000915
94,375900,5.506265,5.489395,-52.264284,51.3055,51.3051,15.8898,15.6595,3.6488,0.2491,1682.54,814.5,2,1,376000,464.6,0.009230,0.007627,0.000802
95,379900,,,,,,,,,,,,0,0,380000,464.9,,,
96,383900,5.636998,5.650254,-53.204125,52.1322,52.1323,15.8418,16.0384,3.4001,0.2536,1515.22,603.3,3,1,384000,471.4,0.003743,0.002618,0.000563
97,387900,5.857566,5.813794,-54.123254,53.0943,53.0940,16.9831,16.5530,3.7928,0.2585,1059.73,424.0,1,0,388000,477.9,0.019803,0.017292,0.001256
98,391900,5.819857,5.796847,-55.139620,54.1131,54.1140,16.9067,16.6951,3.7405,0.2643,1465.37,1001.0,2,1,392000,484.6,0.006836,0.005552,0.000642
99,395900,6.192584,6.171738,-55.952655,54.8859,54.8859,17.3262,17.2476,3.3782,0.2695,2130.91,1001.0,5,2,396000,490.8,0.014881,0.012634,0.001123
100,399900,,,,,,,,,,1322.43,890.3,9,6,400000,491.1,,,
101,403900,6.267588,6.274806,-56.762798,55.7407,55.7406,18.3795,18.2991,3.8053,0.2747,1897.98,1001.0,35,13,404000,496.8,0.067134,0.060817,0.003159
102,407900,7.206727,7.169424,-57.895415,56.7941,56.7952,19.1892,18.8809,3.4393,0.2803,2305.77,1001.0,14,9,408000,502.3,0.184192,0.162353,0.010919
103,411900,7.482586,7.460262,-58.619571,57.5873,57.5874,20.0333,19.9740,3.8697,0.2880,2527.10,1001.0,6,1,412000,508.1,0.097083,0.085274,0.005904
104,415900,7.730919,7.658924,-59.779971,58.6251,58.6258,20.3969,20.1203,4.1604,0.2985,1327.56,638.2,5,2,416000,513.8,0.065184,0.057505,0.003840
105,419900,,,,,,,,,,2403.22,956.5,2,1,420000,514.2,,,
106,423900,8.090428,8.086287,-60.573870,59.4850,59.4858,20.9988,20.9889,3.9959,0.2986,,,0,0,424000,519.8,0.055133,0.048022,0.003556
107,427900,8.177714,8.171189,-61.554406,60.4030,60.4027,22.4396,22.5593,3.8406,0.3082,2523.49,1001.0,1,0,428000,525.2,0.020356,0.016714,0.001821
108,431900,8.599592,8.615752,-62.311246,61.1765,61.1776,22.2216,22.0345,4.1162,0.3141,1998.78,1001.0,2,2,432000,530.7,0.021709,0.017798,0.001955
