epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.29,13572.5,0.0,0.188,4.708,0.000,0.000,0.000,0.000,4.2,6.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.30,13335.9,0.0,0.191,4.763,0.000,0.000,0.000,0.000,13.3,26.0
3,11900,GPU (NVIDIA GeForce RTX 3080),1.74,2303.6,288.0,0.193,4.816,0.153,0.305,1.358,2.717,25.6,40.0
4,15900,GPU (NVIDIA GeForce RTX 3080),1.56,2572.0,321.5,0.194,4.847,0.159,0.318,1.167,2.335,25.6,40.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.23,17274.7,0.0,0.198,4.957,0.000,0.000,0.000,0.000,25.6,40.0
6,23900,GPU (NVIDIA GeForce RTX 3080),1.62,2468.9,308.6,0.206,5.160,0.171,0.342,1.208,2.416,25.6,40.0
7,27900,GPU (NVIDIA GeForce RTX 3080),1.59,2515.3,314.4,0.208,5.202,0.171,0.343,1.174,2.347,25.6,40.0
8,31900,GPU (NVIDIA GeForce RTX 3080),1.65,2430.8,303.8,0.208,5.204,0.174,0.349,1.204,2.409,25.6,40.0
9,35900,GPU (NVIDIA GeForce RTX 3080),1.59,2518.8,314.9,0.201,5.029,0.178,0.356,1.171,2.341,25.6,40.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.24,16697.9,0.0,0.204,5.099,0.000,0.000,0.000,0.000,25.6,40.0
11,43900,GPU (NVIDIA GeForce RTX 3080),1.69,2371.2,296.4,0.208,5.194,0.177,0.355,1.261,2.522,25.6,40.0
12,47900,GPU (NVIDIA GeForce RTX 3080),1.58,2526.0,315.7,0.205,5.121,0.178,0.356,1.166,2.332,25.6,40.0
13,51900,GPU (NVIDIA GeForce RTX 3080),1.59,2508.5,313.6,0.207,5.173,0.179,0.358,1.174,2.349,25.6,40.0
14,55900,GPU (NVIDIA GeForce RTX 3080),1.64,2444.1,305.5,0.204,5.091,0.177,0.354,1.221,2.441,25.6,40.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.24,16459.3,0.0,0.208,5.209,0.000,0.000,0.000,0.000,25.6,40.0
16,63900,GPU (NVIDIA GeForce RTX 3080),1.59,2515.8,314.5,0.198,4.941,0.179,0.357,1.177,2.354,25.6,40.0
17,67900,GPU (NVIDIA GeForce RTX 3080),1.59,2510.9,313.9,0.199,4.969,0.179,0.358,1.176,2.352,25.6,40.0
18,71900,GPU (NVIDIA GeForce RTX 3080),1.93,2076.9,259.6,0.200,5.004,0.188,0.377,1.213,2.427,30.6,70.0
