step,episode_return
700,4.2159191991454925
800,4.800900814458219
1000,7.607572534747505
1000,8.907564474818265
1100,7.150621512879355
1100,8.517155232149227
1100,10.122241732811343
1200,9.189177749871876
1200,8.689440468433538
1200,7.857260618604892
1200,5.7785807173608825
1300,12.272217402255263
1300,10.852870944218775
1300,9.40919546320223
1300,12.039283974970969
1300,10.416580591518882
1300,12.754959395850735
1400,14.311433573872504
1400,8.875841425528908
1400,11.569807013181418
1400,10.076675288772188
1400,12.334993216323115
1400,10.409596181443431
1500,15.30901299598407
1500,12.91427363965888
1500,11.842980869216387
1500,10.38077941881707
1500,6.4267488013536225
1600,9.553822623877416
1600,9.594225111697499
1700,11.438196029888504
1700,14.087126726862975
1700,18.013746905220884
1700,10.065815858813261
1700,6.919558392909249
1700,17.581989266478434
1800,18.034254949983154
1800,8.684550787182305
1800,15.529690540824548
1800,10.324003506370351
1900,9.019795582435615
1900,19.654987463256766
1900,13.036983818604826
1900,19.55960801929117
1900,20.919692635958192
1900,16.596812928582985
1900,16.55839655111726
2000,8.239048471902752
2000,18.70412800739468
2000,7.231116947488415
2100,23.37351421350708
2100,21.993929511351542
2100,10.974001194077761
2100,11.47456761257809
2100,22.69493105445032
2100,8.102358462145755
2200,6.672522929404362
2200,16.653956953134323
2200,7.761094228583742
2200,15.874285642716202
2200,14.43364562161011
2200,15.396696619139748
2300,17.91610984474559
2300,15.314982387526566
2300,16.035007543271206
2300,7.43280639359716
2300,11.381348385517091
2400,7.570820698302493
2500,15.066265037878807
2500,29.902124471466458
2500,17.452170424174533
2500,10.596823413593103
2500,9.524635157847198
2600,5.809880842784799
2600,11.074378521106336
2600,7.02569071316827
2600,25.38090213275281
2600,9.776348225996466
2600,11.065745400032728
2600,11.839125986338479
2600,31.637584021356155
2600,8.357782615301604
2600,23.585115862429795
2600,16.498007687838385
2700,31.09783808616342
2700,14.909022967233838
2800,7.738104644533787
2800,5.894785288527009
2800,15.932021408007211
2800,15.22657444942473
2800,10.23368006375361
2800,25.174629902571063
2800,7.786261695446199
2900,9.20073591039448
2900,4.362893652874143
2900,9.762234778273248
2900,15.660034355791431
2900,6.873968697404495
3000,26.400277101631715
3000,19.180750810274574
3000,9.503763461266255
3000,34.34709215559581
3000,10.599941466320733
3000,38.158206238612706
3100,5.478356577209242
3100,41.35407072238639
3100,30.266566480667926
3200,13.360940387284614
3200,10.93057023939341
3200,12.344223550106769
3200,6.701954581905177
3300,10.692912327502585
3300,10.546068559077261
3300,6.419847588606325
3300,6.825392973759477
3300,24.007908788378423
3400,17.9785848859276
3400,21.218859409117876
3400,9.22325034822279
3400,6.837556189843094
3400,14.501037888529254
3500,5.781039807186622
3500,23.133636506680247
3500,41.83514625254533
3500,12.318760451280973
3500,17.20763177068263
3500,23.954914186783494
3600,19.59081839535161
3600,13.972854672457018
3600,17.54118872012575
3600,7.682955341072828
3700,17.162723106655648
3700,6.258960681960622
3800,6.474389696981232
3800,58.266114286649476
3800,13.665178578667032
3900,13.022859091242626
3900,9.504456476089787
3900,10.364813117814244
4000,4.0490512113742785
4000,12.13289942982156
4000,9.454630417683093
4100,29.43913827815018
4100,14.120133230066383
4100,11.637453752608483
4100,35.36807338621002
4200,18.448598528814202
4200,21.263822834074475
4200,16.691227637938574
4200,47.38966565194823
4300,6.335627593889835
4300,13.13202519849126
4300,6.61704342565876
4300,8.823931862290712
4400,6.166594178334872
4400,13.31132036966361
4400,6.882142359437542
4400,11.175652136438515
4500,13.011541237758927
4500,8.076501020784312
4500,33.700152574741566
4500,6.2100845976304795
4500,10.519731361549201
4600,11.79398919466697
4600,4.605694023925785
4600,12.039014367450829
4600,16.444969588550585
4600,25.049646676187447
4600,16.461981233849183
4700,10.217753345036583
4800,12.462191148615059
4800,30.88058744843789
4800,8.643102324181392
4800,13.840531414210107
4800,23.932490108549374
4900,12.338693493711592
4900,14.52527592685267
4900,16.642132661284894
5000,10.502740183553012
5000,26.83322188816966
5000,17.456035113463194
5000,15.77625577402746
5000,9.981857607878204
5000,29.2849940044718
5000,15.71574400634124
5000,57.39907878863033
5100,8.035410466226974
5100,10.10724578370578
5100,16.018662482241503
5200,23.45876393796397
5200,16.801822460051916
5200,11.158523245005298
5200,11.898973422111094
5300,12.026980355211194
5300,19.13717728711273
5400,24.453775178034704
5400,80.2555077721759
5400,19.592108769704616
5400,32.547338670764674
5400,20.970487119491974
5400,13.615283877426295
5500,7.20228229190311
5500,8.533221161776147
5500,17.75961148481194
5500,10.877237682780857
5500,26.451583939611098
5500,19.768393750667713
5500,19.611347884754252
5500,6.459337442280612
5500,37.39813685635072
5600,9.258036263950858
5600,16.785689091235437
5700,8.013326343931414
5800,14.87479087814731
5800,10.85909660331042
5800,16.82697522962232
5900,15.923527312290657
5900,8.18345127873959
5900,14.361381370934625
5900,10.83981535388182
6000,15.381957623478149
6000,24.765422011597877
6000,26.74107835764248
6100,20.213251475977376
