epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
1,3900,,,,,,,,,46.40,7.0,523,4000,0.2
2,7900,,,,,,,,,66.33,9.3,410,8000,0.6
3,11900,45.581207,44.995398,-2.728932,2.5005,2.5961,34.1999,33.1516,0.2109,51.03,7.7,566,12000,1.3
4,15900,22.121908,24.210022,-5.136550,4.9341,4.7986,34.6633,36.1636,0.1754,24.84,4.9,816,16000,1.9
5,19900,,,,,,,,,22.44,4.7,852,20000,2.1
6,23900,7.368063,7.675653,-6.889815,6.2534,6.1761,13.0502,15.3592,0.1734,22.56,4.7,857,24000,2.7
7,27900,5.463226,5.323386,-7.248725,6.7436,6.7487,6.3026,6.3893,0.0035,22.43,4.7,855,28000,3.3
8,31900,5.308261,5.259936,-7.352700,7.0495,7.0529,6.7289,7.0292,0.0021,22.54,4.7,857,32000,3.9
9,35900,5.269722,5.249671,-7.619323,7.4214,7.4247,7.7463,7.7554,0.0015,22.45,4.7,862,36000,4.5
10,39900,,,,,,,,,22.13,4.6,867,40000,4.7
11,43900,5.470528,5.426936,-7.850534,7.7490,7.7545,8.2533,8.4016,0.0013,21.99,4.6,872,44000,5.3
12,47900,5.722102,5.660927,-8.154740,8.0741,8.0809,7.7059,7.9258,0.0011,22.12,4.6,866,48000,5.9
13,51900,6.008755,5.943396,-8.507200,8.4634,8.4683,7.3978,7.6401,0.0011,22.52,4.7,857,52000,6.5
14,55900,6.563504,6.501901,-8.827409,8.7909,8.7927,11.8969,12.4006,0.0010,22.18,4.6,863,56000,7.0
15,59900,,,,,,,,,22.28,4.6,868,60000,7.2
16,63900,6.844861,6.758288,-9.195194,9.1750,9.1803,11.8049,11.6370,0.0009,22.56,4.7,854,64000,7.8
17,67900,7.314280,7.215144,-9.588211,9.5810,9.5844,11.5650,11.7349,0.0007,22.21,4.6,866,68000,8.4
18,71900,8.131755,8.037580,-9.897782,9.8867,9.8907,15.0331,15.8133,0.0006,22.33,4.6,860,72000,9.0
19,75900,8.745119,8.641433,-10.155617,10.2214,10.2211,19.6187,20.5272,0.0004,22.34,4.6,866,76000,9.6
20,79900,,,,,,,,,22.33,4.6,857,80000,9.8
21,83900,9.441389,9.336726,-10.514431,10.5544,10.5593,15.1591,15.5195,0.0002,22.23,4.6,864,84000,10.4
22,87900,10.209294,10.102343,-10.889768,10.8947,10.8954,15.7073,16.3145,0.0001,22.52,4.7,862,88000,11.0
23,91900,11.034783,10.951497,-11.128069,11.2236,11.2266,16.6628,17.3492,0.0002,22.14,4.6,856,92000,11.6
24,95900,11.927160,11.856748,-11.397556,11.5073,11.5097,22.1106,22.7922,0.0005,22.44,4.7,868,96000,12.2
25,99900,,,,,,,,,22.41,4.7,862,100000,12.4
26,103900,12.975708,12.907210,-11.741225,11.8211,11.8213,23.1596,24.3563,0.0009,22.30,4.6,862,104000,13.0
27,107900,13.825741,13.773243,-11.896156,12.0670,12.0686,18.1093,18.6357,0.0013,22.22,4.6,859,108000,13.6
28,111900,14.587345,14.548524,-12.135982,12.2969,12.2972,25.7284,26.4508,0.0019,22.29,4.6,866,112000,14.1
29,115900,15.543225,15.517109,-12.316709,12.5455,12.5464,25.8455,26.4601,0.0027,22.53,4.7,861,116000,14.8
30,119900,,,,,,,,,22.45,4.7,850,120000,15.0
31,123900,16.526552,16.537833,-12.619898,12.8280,12.8310,27.0373,27.2703,0.0039,22.41,4.7,866,124000,15.6
32,127900,17.306566,17.364173,-12.880320,13.1147,13.1153,26.0722,26.4594,0.0065,22.58,4.7,856,128000,16.1
33,131900,18.135039,18.220930,-13.066887,13.2668,13.2661,48.8740,48.5137,0.0132,22.49,4.7,860,132000,16.7
34,135900,19.035734,19.121484,-13.214286,13.4202,13.4207,29.1940,28.4039,0.0603,22.48,4.7,854,136000,17.3
35,139900,,,,,,,,,22.60,4.7,859,140000,17.5
36,143900,19.787561,19.951194,-14.998485,13.7321,13.7336,36.1296,35.7975,5.8945,79.37,10.7,332,144000,18.0
37,147900,20.414332,20.622243,-19.946451,14.2229,14.2229,42.0927,42.2153,4.2393,67.90,9.5,449,148000,18.6
38,151900,21.291304,21.648614,-21.230616,14.6595,14.6542,45.5888,45.1065,0.8001,51.23,7.7,523,152000,19.2
39,155900,23.233794,23.714512,-21.546556,15.0263,15.0275,34.2923,33.7187,0.1774,49.42,7.5,530,156000,19.7
40,159900,,,,,,,,,48.63,7.5,532,160000,19.9
41,163900,25.535400,26.074073,-21.878486,15.5918,15.5911,38.1806,36.2005,0.0590,48.53,7.4,543,164000,20.5
42,167900,29.293545,29.950630,-22.943249,16.6735,16.6783,45.0327,43.2362,0.0845,50.44,7.7,524,168000,21.1
43,171900,34.157451,34.927015,-23.712153,18.9165,18.9154,50.9542,50.0620,0.2627,53.72,8.0,496,172000,21.7
44,175900,37.760990,38.664773,-24.430248,20.2119,20.2106,60.0291,56.0158,0.6798,59.95,8.6,440,176000,22.3
45,179900,,,,,,,,,68.52,9.6,431,180000,22.5
46,183900,39.984152,40.967234,-25.650233,21.0012,21.0017,73.8651,69.7255,1.6863,86.26,11.5,339,184000,23.0
47,187900,41.666838,42.722253,-26.583330,21.8691,21.8721,78.2104,75.7458,0.6461,94.62,12.4,318,188000,23.6
48,191900,44.833201,45.904595,-27.697125,22.6461,22.6495,72.5212,66.1861,0.3677,95.12,12.4,320,192000,24.1
49,195900,47.808822,49.091737,-28.433391,23.5170,23.5143,82.3830,76.7613,0.4263,97.25,12.7,313,196000,24.7
50,199900,,,,,,,,,96.45,12.6,328,200000,24.9
51,203900,49.641031,50.967387,-29.211411,24.2336,24.2437,64.3102,61.3381,0.3332,97.53,12.7,309,204000,25.5
52,207900,51.469954,53.028235,-30.153421,25.1686,25.1724,96.6211,92.4519,0.4361,96.91,12.6,317,208000,26.1
53,211900,54.115181,55.618656,-31.210884,26.0365,26.0443,97.7991,91.0378,0.1797,98.28,12.7,319,212000,26.7
54,215900,55.989449,57.572525,-31.985661,26.8539,26.8598,86.5848,80.6235,0.3514,101.02,13.0,297,216000,27.3
55,219900,,,,,,,,,103.98,13.3,306,220000,27.5
56,223900,58.457664,60.155004,-32.587297,27.4972,27.5047,96.8582,88.5889,0.4714,104.22,13.4,298,224000,28.0
57,227900,61.526833,63.517152,-33.333413,28.3851,28.3875,124.5500,115.1714,0.6570,105.42,13.5,293,228000,28.6
58,231900,63.703762,65.786980,-34.308573,29.0426,29.0490,126.8246,116.2713,0.5474,107.37,13.7,286,232000,29.2
59,235900,65.856452,68.392254,-35.299564,29.9911,30.0002,105.1453,98.7633,0.5215,111.51,14.2,278,236000,29.8
60,239900,,,,,,,,,122.56,15.4,258,240000,30.0
61,243900,66.875174,69.438920,-36.254344,30.8155,30.8202,119.7606,112.1378,1.0571,137.06,16.9,226,244000,30.6
62,247900,71.453618,74.304115,-36.983391,31.7352,31.7411,119.4737,109.0566,1.1985,168.72,20.3,199,248000,31.2
63,251900,72.429441,75.416669,-38.271511,32.7411,32.7444,127.4348,118.2413,0.7773,171.12,20.6,185,252000,31.7
64,255900,73.681684,76.770147,-39.023366,33.6071,33.6179,176.5498,158.1132,0.7419,180.75,21.6,188,256000,32.3
65,259900,,,,,,,,,189.81,22.6,167,260000,32.5
66,263900,76.518591,80.034715,-40.106152,34.4451,34.4488,136.2226,134.8064,0.6120,196.22,23.3,180,264000,33.0
67,267900,79.008877,82.501455,-41.028678,35.2646,35.2707,148.8637,133.4885,1.2447,177.00,21.2,190,268000,33.6
68,271900,80.323362,84.236217,-41.742502,36.0401,36.0454,164.0609,151.2155,0.8623,169.92,20.4,189,272000,34.2
69,275900,83.609067,87.580648,-42.528672,37.0507,37.0551,166.2747,149.8192,0.9293,187.81,22.4,184,276000,34.7
70,279900,,,,,,,,,203.37,24.0,155,280000,34.9
71,283900,85.750351,90.101132,-43.623887,37.9482,37.9542,164.6438,150.2734,1.5587,164.72,19.9,220,284000,35.5
72,287900,86.554054,91.019404,-44.540002,38.8514,38.8548,169.4608,160.4724,1.3479,156.45,19.0,202,288000,36.1
73,291900,89.919508,94.629465,-45.158530,39.5582,39.5662,208.2887,192.6367,0.9299,180.89,21.6,195,292000,36.7
74,295900,92.788638,97.444109,-46.210900,40.4834,40.4817,220.7013,203.4769,1.0450,174.79,21.0,187,296000,37.3
75,299900,,,,,,,,,179.49,21.5,186,300000,37.5
76,303900,94.185572,98.934174,-47.108063,41.2943,41.3004,231.9267,218.3113,0.8118,171.30,20.6,192,304000,38.0
77,307900,98.479101,103.639241,-47.984995,42.1455,42.1496,182.8722,170.7425,1.3235,178.26,21.3,185,308000,38.6
78,311900,100.659493,105.686536,-48.786860,43.0378,43.0366,255.0980,245.2617,1.0880,178.13,21.3,195,312000,39.2
79,315900,100.815437,106.179949,-49.856314,44.0410,44.0509,207.8080,209.0525,0.9566,155.62,18.9,215,316000,39.8
80,319900,,,,,,,,,153.66,18.7,212,320000,40.0
81,323900,105.363362,110.756041,-50.788609,44.7615,44.7666,222.4059,205.0679,0.7665,161.79,19.5,205,324000,40.6
82,327900,108.263336,114.007783,-51.503160,45.6439,45.6392,245.6080,239.6371,0.9906,165.92,20.0,193,328000,41.2
83,331900,109.604701,115.336271,-52.513604,46.5011,46.5101,212.8129,199.3615,1.0841,166.32,20.0,205,332000,41.7
84,335900,115.623500,121.642076,-53.161253,47.2378,47.2458,288.3714,274.0082,1.1124,161.29,19.5,198,336000,42.4
85,339900,,,,,,,,,167.75,20.2,207,340000,42.5
86,343900,115.413541,121.463100,-54.092664,48.2452,48.2484,249.0760,240.3527,1.4850,157.41,19.1,211,344000,43.1
87,347900,118.326359,124.763335,-54.837695,48.7956,48.8005,299.4363,288.4914,1.2808,159.13,19.3,204,348000,43.7
88,351900,121.603306,128.207604,-55.788721,49.8535,49.8526,303.2901,283.3489,1.6458,166.85,20.1,198,352000,44.3
89,355900,120.432142,127.023209,-56.355612,50.5045,50.4999,301.9696,297.5817,2.4543,158.60,19.2,208,356000,44.9
90,359900,,,,,,,,,168.26,20.2,197,360000,45.1
91,363900,127.261250,134.077870,-57.256637,51.4129,51.4195,314.7662,298.2843,2.2152,165.40,19.9,192,364000,45.6
92,367900,128.246580,135.199480,-57.792493,52.1376,52.1437,305.6807,278.1538,1.4063,175.99,21.1,199,368000,46.2
93,371900,130.093242,137.079609,-58.829377,53.0052,53.0034,308.7602,298.6432,1.2374,173.38,20.8,187,372000,46.8
94,375900,135.195558,143.007253,-59.237686,53.7458,53.7524,341.6830,328.1044,1.5479,175.88,21.0,187,376000,47.4
95,379900,,,,,,,,,170.03,20.4,203,380000,47.6
96,383900,134.550787,142.189928,-60.102676,54.4189,54.4110,331.3190,315.0617,1.1483,162.81,19.6,208,384000,48.1
