epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
1,3900,,,,,,,44.93,6.9,536,271,4000,0.6
2,7900,,,,,,,41.25,6.6,611,310,8000,1.6
1,3999,,,,,,,47.55,7.3,546,277,4000,0.5
43,171900,43.174668,44.356218,-26.916738,23.1046,23.1002,61.9515,53.9270,0.3042,0.0000,96.51,12.6,321,157,172000,26.7
44,175900,45.154640,46.256787,-27.814124,23.9509,23.9504,61.0807,53.9644,0.2983,0.0000,100.57,13.0,302,142,176000,27.4
45,179900,,,,,,,,,,99.20,12.9,319,152,180000,27.6
46,183900,47.154406,48.419487,-28.712204,24.8841,24.8801,83.3784,72.1541,0.2804,0.0000,102.59,13.2,296,150,184000,28.3
47,187900,49.956967,51.283758,-29.428188,25.6245,25.6173,76.1504,69.1651,0.1608,0.0000,105.41,13.5,302,141,188000,29.0
48,191900,52.082208,53.429423,-30.212101,26.4143,26.4130,86.1445,74.7792,0.2784,0.0000,108.06,13.8,282,122,192000,29.7
49,195900,54.849822,56.419252,-31.135546,27.2173,27.2109,110.6632,99.9152,0.2455,0.0000,115.40,14.6,276,121,196000,30.4
50,199900,,,,,,,,,,116.17,14.7,270,132,200000,30.6
51,203900,56.513623,57.891984,-31.986253,28.0985,28.0882,90.4101,78.1971,0.2837,0.0000,119.64,15.0,261,128,204000,31.4
52,207900,59.348398,60.849296,-32.735027,28.8424,28.8510,96.0559,79.1297,0.3015,0.0000,121.86,15.3,263,152,208000,32.1
53,211900,62.471859,64.242728,-33.640524,29.6697,29.6620,94.9689,78.4052,0.3309,0.0000,131.31,16.3,239,115,212000,32.7
54,215900,63.688395,65.612941,-34.593462,30.5988,30.5995,115.2062,97.4456,0.3633,0.0000,136.30,16.9,237,119,216000,33.5
55,219900,,,,,,,,,,152.37,18.6,206,96,220000,33.7
56,223900,65.600659,67.528885,-35.537937,31.4774,31.4869,120.6875,111.8779,0.4957,0.0000,160.50,19.4,202,100,224000,34.4
57,227900,67.092136,69.185461,-36.590377,32.3703,32.3532,120.2001,97.7652,0.4276,0.0000,172.36,20.7,194,101,228000,35.1
58,231900,71.264290,73.473140,-37.339284,33.1772,33.1806,136.8840,111.2008,0.3805,0.0000,172.48,20.7,190,85,232000,35.9
59,235900,73.250345,75.622230,-38.553750,34.3578,34.3610,180.5910,147.4216,0.4471,0.0000,183.52,21.9,185,91,236000,36.6
60,239900,,,,,,,,,,182.40,21.8,184,80,240000,36.8
61,243900,74.668830,77.348690,-39.408926,35.0692,35.0650,147.1369,123.4979,0.5489,0.0000,185.66,22.2,183,81,244000,37.5
62,247900,77.584175,80.271546,-40.440649,36.0821,36.0753,139.0453,116.7206,0.8748,0.0000,174.47,21.0,183,93,248000,38.2
63,251900,78.113813,80.821682,-41.524085,36.9413,36.9393,173.8928,136.8420,0.5704,0.0000,182.80,21.9,186,75,252000,38.9
64,255900,81.250276,84.022154,-42.511043,37.7831,37.7787,147.4441,116.8065,0.5508,0.0000,183.90,22.0,182,92,256000,39.6
65,259900,,,,,,,,,,192.36,22.9,175,90,260000,39.8
66,263900,83.986787,87.211191,-43.356983,38.5856,38.5818,182.3993,150.0838,0.4536,0.0000,180.21,21.6,193,101,264000,40.5
67,267900,87.093450,90.116355,-44.244142,39.5082,39.5001,191.3373,162.0379,0.6672,0.0000,178.25,21.4,183,86,268000,41.2
68,271900,89.264953,92.305242,-45.325608,40.5133,40.5258,192.2581,161.9912,0.7575,0.0000,184.20,22.0,181,84,272000,41.9
69,275900,90.862256,94.089362,-46.512977,41.4380,41.4422,231.9701,179.5168,0.5512,0.0000,184.03,22.0,175,86,276000,42.6
70,279900,,,,,,,,,,185.55,22.1,188,99,280000,42.8
