epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
142,567900,222.793477,234.113348,-118.196217,115.5961,115.5905,8251.1773,6355.9296,3.8376,248.25,51.8,73,568000,693.0
143,571900,220.543872,227.202630,-118.025181,115.4046,115.3997,7993.7099,6152.4130,3.5129,247.50,51.3,80,572000,698.9
144,575900,227.565352,229.191719,-117.697423,115.1996,115.1938,8070.3961,6188.8303,3.4339,256.92,53.0,79,576000,705.0
145,579900,,,,,,,,,253.73,52.0,78,580000,705.7
146,583900,221.734129,232.145542,-117.500795,115.0985,115.1111,7808.1650,6126.0942,3.9631,242.02,50.0,78,584000,712.4
147,587900,223.412360,230.525365,-117.477517,114.9222,114.9143,7938.2701,6215.8969,4.3959,238.45,49.4,79,588000,719.2
148,591900,223.279161,228.105082,-117.216788,114.7826,114.7877,7821.9478,6068.8043,3.8215,238.05,49.3,83,592000,725.9
149,595900,219.320003,227.051606,-116.936917,114.4905,114.4802,7575.0006,5837.2224,4.3183,233.74,48.4,89,596000,733.0
150,599900,,,,,,,,,229.27,47.8,82,600000,733.6
151,603900,220.084121,223.760413,-116.904365,114.4571,114.4539,7535.9740,5929.1848,4.0696,233.96,48.4,77,604000,739.6
152,607900,212.379688,221.600413,-116.704407,114.3645,114.3626,6938.0491,5743.8454,4.1650,257.24,52.9,72,608000,745.5
153,611900,214.887779,218.008834,-116.619273,114.2873,114.2949,7270.9492,5931.5066,4.1836,265.29,54.6,73,612000,751.5
154,615900,216.506261,220.495777,-116.385360,114.1707,114.1713,7615.4761,5901.0073,4.0781,261.27,53.7,82,616000,757.5
155,619900,,,,,,,,,241.42,49.8,75,620000,758.3
156,623900,212.755518,217.665340,-116.350945,114.1179,114.1136,7594.6588,5799.0528,3.4134,251.34,51.4,77,624000,764.2
157,627900,212.894419,218.315060,-116.399048,114.2700,114.2730,7421.0812,5635.4547,3.7656,252.16,51.8,80,628000,770.3
158,631900,214.576997,221.075568,-116.186127,114.0356,114.0323,7285.7233,5727.2176,3.6278,249.67,51.4,77,632000,776.9
159,635900,212.255024,215.755793,-116.186507,113.9569,113.9551,7210.9882,5576.1230,3.2121,254.68,52.2,76,636000,783.7
160,639900,,,,,,,,,256.57,52.5,77,640000,784.4
161,643900,212.228668,218.929498,-115.865547,113.7364,113.7309,7538.1269,5799.2904,3.2906,259.32,53.1,72,644000,791.3
162,647900,208.885650,213.857859,-115.796185,113.6357,113.6343,7396.8874,5937.7427,3.2537,246.98,50.9,82,648000,797.3
163,651900,206.282511,213.712523,-115.735777,113.6281,113.6276,7469.3646,5651.9347,2.8102,259.52,53.2,63,652000,803.2
164,655900,207.956204,213.483740,-115.837529,113.6765,113.6787,7803.4153,5769.2231,3.1558,289.81,58.8,76,656000,809.5
165,659900,,,,,,,,,258.36,52.9,75,660000,810.3
166,663900,204.279806,209.556041,-115.824662,113.7316,113.7242,7365.7227,6016.1941,2.7802,256.81,52.4,81,664000,817.0
167,667900,205.885209,210.252246,-115.860636,113.7424,113.7444,7298.9675,5725.1283,3.0403,243.93,50.1,81,668000,823.6
168,671900,207.606190,210.630684,-115.762822,113.5956,113.5938,7689.6626,5714.0123,2.9000,230.68,47.8,89,672000,829.9
169,675900,199.436803,210.722465,-115.654710,113.6290,113.6343,7427.1299,5766.1866,3.0843,233.45,48.1,74,676000,835.8
170,679900,,,,,,,,,256.85,52.1,78,680000,836.5
171,683900,199.531871,207.697989,-115.641485,113.6611,113.6593,7470.8787,5769.8939,3.2120,263.35,53.4,71,684000,842.4
172,687900,199.224491,206.484108,-115.670203,113.5526,113.5525,7669.4889,5788.4988,3.1715,289.77,58.3,47,688000,848.9
173,691900,205.494632,206.791457,-115.549154,113.5960,113.6057,7546.4837,5777.9502,2.8356,360.06,71.2,61,692000,855.6
174,695900,200.472519,204.764390,-115.454565,113.5826,113.5842,7550.6789,5982.9684,3.0133,375.30,74.2,43,696000,862.2
175,699900,,,,,,,,,397.91,79.0,62,700000,862.9
176,703900,199.556864,205.917222,-115.446911,113.4629,113.4660,7393.7785,5841.6402,3.0434,294.60,60.0,83,704000,868.9
177,707900,199.441232,203.369147,-115.602725,113.5782,113.5869,7272.8744,5701.1214,3.0676,312.37,63.0,40,708000,874.9
178,711900,195.097703,203.224519,-115.400596,113.4748,113.4811,7105.1586,5451.3529,3.1076,345.52,68.5,75,712000,880.7
179,715900,199.304309,204.397875,-115.266642,113.4742,113.4693,7467.4160,5636.3852,3.0683,294.04,59.1,62,716000,887.5
180,719900,,,,,,,,,353.15,69.8,46,720000,888.2
181,723900,194.723680,202.944458,-115.191711,113.3875,113.3838,6840.0830,5455.0037,3.1543,317.31,63.9,82,724000,894.9
182,727900,195.095905,204.181368,-115.302950,113.4560,113.4555,6891.1424,5555.6012,3.2044,289.35,58.9,72,728000,901.4
183,731900,199.751163,205.728899,-115.138362,113.3044,113.3091,7308.5696,5473.2687,2.8726,278.81,56.7,57,732000,907.3
184,735900,197.522910,202.817927,-115.243117,113.3052,113.3099,7206.5259,5525.8747,2.6941,291.07,58.9,83,736000,913.3
185,739900,,,,,,,,,253.57,52.4,76,740000,913.9
