epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
1,3999,,,,,,,,,,-52.08,154.0,25,4,4000,1.1,,,
2,7999,0.347092,0.346121,1.274912,0.7240,0.7245,3.0472,3.0116,0.5152,0.0525,19.73,263.1,12,1,8000,14.6,,,
3,11999,0.528422,0.525714,0.513932,0.9170,0.9174,3.5401,3.5325,0.9471,0.1252,30.79,277.3,15,2,12000,31.7,,,
4,15999,0.551345,0.550658,-2.471718,2.1687,2.1693,3.3711,3.3912,1.2828,0.2002,35.61,379.3,11,1,16000,48.8,,,
5,19999,0.502705,0.504145,-3.393004,2.9971,2.9972,2.9264,3.0031,1.3921,0.4062,70.59,569.0,8,2,20000,65.6,,,
6,23999,0.496792,0.491944,-3.567014,2.9552,2.9555,2.7581,2.8198,1.4540,0.5615,57.35,428.7,9,2,24000,82.9,,,
7,27999,0.525038,0.523685,-4.196493,3.5236,3.5238,2.8106,2.8778,1.5605,0.6964,59.44,476.6,7,2,28000,99.9,,,
8,31999,0.528606,0.531446,-4.457887,3.7354,3.7355,2.8775,2.9479,1.6143,0.8229,85.81,399.6,12,3,32000,116.9,,,
9,35999,0.591813,0.590881,-4.980468,4.1909,4.1908,3.1069,3.2047,1.7020,0.9108,59.89,274.1,15,3,36000,133.6,,,
10,39999,0.615877,0.615574,-5.508630,4.7730,4.7727,3.2833,3.3588,1.7722,0.9653,56.46,219.0,15,7,40000,150.6,,,
11,43999,0.643676,0.644723,-5.951186,5.2168,5.2165,3.5942,3.6553,1.8621,1.0552,128.38,410.9,11,5,44000,167.6,,,
12,47999,0.731620,0.728181,-6.517589,5.7397,5.7396,4.0398,4.1032,2.0188,1.1644,34.90,197.9,21,5,48000,185.2,,,
13,51999,0.844518,0.840269,-6.586655,5.7897,5.7894,4.6108,4.7062,2.2065,1.2785,36.10,189.5,21,2,52000,206.2,0.223271,0.098705,0.117234
14,55999,0.874937,0.867421,-6.979459,6.1528,6.1528,4.9703,5.1000,2.3250,1.3181,50.54,181.8,22,5,56000,228.5,0.039689,0.008640,0.029487
15,59999,0.921804,0.906110,-7.552072,6.6970,6.6964,5.4504,5.3880,2.4066,1.3892,76.81,369.6,9,2,60000,250.8,0.009965,0.004805,0.004402
16,63999,0.995456,0.987654,-8.108943,7.2514,7.2509,5.9107,5.9968,2.5000,1.4491,51.40,223.1,17,5,64000,273.3,0.007472,0.005860,0.001047
17,67999,1.058121,1.048460,-8.354569,7.4800,7.4794,6.4059,6.5282,2.6179,1.5151,100.58,281.2,16,1,68000,295.7,0.000897,0.000422,0.000145
18,71999,1.128285,1.122153,-8.588726,7.6984,7.6984,6.9875,7.0073,2.7253,1.5406,132.12,317.2,12,3,72000,318.1,0.004399,0.003669,0.000379
19,75999,1.190226,1.195321,-8.815783,7.9192,7.9190,7.5894,7.7138,2.8265,1.5577,134.23,409.0,10,5,76000,340.6,0.005193,0.004336,0.000479
20,79999,1.253861,1.266505,-8.868471,7.9529,7.9526,8.2645,8.4179,2.9361,1.5973,142.19,454.1,10,1,80000,363.2,0.000445,0.000143,0.000041
21,83999,1.343413,1.351485,-8.816163,7.9125,7.9122,8.9101,9.0022,3.0287,1.6437,139.65,432.0,9,3,84000,385.6,0.001067,0.000715,0.000115
22,87999,1.383537,1.389518,-8.937346,8.0316,8.0311,9.5969,9.6255,3.0756,1.6357,145.36,326.9,12,2,88000,408.0,0.003292,0.002761,0.000253
23,91999,1.403139,1.408324,-9.426211,8.4958,8.4959,10.2687,10.0694,3.1710,1.6540,346.34,807.0,5,2,92000,430.2,0.002302,0.001868,0.000203
24,95999,1.490591,1.500094,-9.967647,9.0267,9.0263,11.0902,11.0084,3.2352,1.6567,154.37,428.1,9,3,96000,452.5,0.001625,0.001277,0.000131
25,99999,1.521902,1.543004,-10.372203,9.4359,9.4353,11.7023,11.4189,3.2520,1.6547,235.52,611.1,7,3,100000,474.8,0.002209,0.001804,0.000173
26,103999,1.603433,1.627901,-10.495417,9.5892,9.5884,12.3457,12.1762,3.2904,1.6558,94.94,237.9,14,5,104000,497.1,0.003044,0.002606,0.000205
27,107999,1.735746,1.751007,-10.412432,9.5211,9.5201,13.4269,13.0992,3.3404,1.6602,59.61,195.5,19,7,108000,519.6,0.002491,0.002042,0.000208
28,111999,1.794639,1.814035,-10.458653,9.5473,9.5467,14.0243,13.9388,3.4224,1.7136,249.88,596.3,7,2,112000,542.1,0.004424,0.003810,0.000351
29,115999,1.856843,1.878791,-10.582714,9.6740,9.6733,14.7784,14.4677,3.4668,1.7448,267.59,635.3,7,1,116000,564.5,0.000813,0.000572,0.000050
30,119999,1.990486,1.973290,-10.492985,9.5700,9.5695,15.5446,15.1440,3.5736,1.8072,71.33,202.5,20,5,120000,586.8,0.002582,0.002135,0.000226
