epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.23,17198.8,0.0,0.148,3.710,0.000,0.000,0.000,0.000,1.1,2.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.27,14785.1,0.0,0.131,3.270,0.000,0.000,0.000,0.000,10.2,24.0
3,11900,GPU (NVIDIA GeForce RTX 3080),1.21,3307.5,413.4,0.130,3.242,0.081,0.163,0.975,1.951,20.0,30.0
4,15900,GPU (NVIDIA GeForce RTX 3080),1.10,3632.8,454.1,0.143,3.574,0.077,0.155,0.855,1.709,20.0,30.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.16,24948.8,0.0,0.138,3.442,0.000,0.000,0.000,0.000,20.0,30.0
6,23900,GPU (NVIDIA GeForce RTX 3080),1.12,3556.6,444.6,0.143,3.587,0.084,0.168,0.876,1.752,20.0,30.0
7,27900,GPU (NVIDIA GeForce RTX 3080),1.11,3608.5,451.1,0.143,3.575,0.083,0.165,0.858,1.717,20.0,30.0
8,31900,GPU (NVIDIA GeForce RTX 3080),1.11,3588.3,448.5,0.144,3.591,0.083,0.166,0.854,1.708,20.0,30.0
9,35900,GPU (NVIDIA GeForce RTX 3080),1.40,2860.6,357.6,0.146,3.638,0.133,0.266,1.096,2.191,20.0,30.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.18,22639.0,0.0,0.149,3.722,0.000,0.000,0.000,0.000,20.0,30.0
11,43900,GPU (NVIDIA GeForce RTX 3080),1.22,3284.3,410.5,0.150,3.743,0.105,0.209,0.929,1.858,20.0,30.0
12,47900,GPU (NVIDIA GeForce RTX 3080),1.36,2932.5,366.6,0.147,3.681,0.133,0.267,1.055,2.110,20.0,30.0
13,51900,GPU (NVIDIA GeForce RTX 3080),1.35,2960.3,370.0,0.150,3.749,0.115,0.230,1.062,2.123,20.0,30.0
14,55900,GPU (NVIDIA GeForce RTX 3080),1.28,3131.8,391.5,0.146,3.662,0.122,0.244,0.982,1.964,20.0,30.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.16,24448.6,0.0,0.142,3.561,0.000,0.000,0.000,0.000,20.0,30.0
16,63900,GPU (NVIDIA GeForce RTX 3080),1.13,3528.2,441.0,0.139,3.476,0.095,0.191,0.878,1.757,20.0,30.0
17,67900,GPU (NVIDIA GeForce RTX 3080),1.13,3531.3,441.4,0.135,3.370,0.099,0.198,0.877,1.754,20.0,30.0
