epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
1,3999,,,,,,,,,,-50.21,147.9,27,5,4000,1.1
2,7999,0.183727,0.173478,-1.620999,1.1709,1.1756,1.1367,1.5311,0.3891,0.1282,101.28,320.6,10,2,8000,13.8
3,11999,0.582409,0.535900,-3.607361,4.1617,4.1646,2.6994,3.5780,0.8787,0.3045,235.67,575.9,8,3,12000,30.5
4,15999,0.874002,0.816404,-4.642000,4.8963,4.8941,3.6765,4.7951,1.3315,0.6003,219.16,838.2,5,1,16000,47.2
5,19999,0.938404,0.893670,-3.730167,3.7688,3.7671,3.9297,5.0710,1.5241,0.7302,178.37,534.9,7,0,20000,64.0
6,23999,1.032530,0.996193,-1.902564,1.9085,1.9052,4.5962,6.0169,1.5369,0.8232,143.11,426.3,9,1,24000,81.2
7,27999,1.100782,1.064256,-0.296471,0.0969,0.0930,5.5861,7.2785,1.5679,0.9497,119.05,392.2,11,3,28000,98.1
8,31999,1.058554,1.014279,0.606875,-1.0368,-1.0383,6.1948,7.7101,1.5801,1.0092,217.83,705.8,5,0,32000,115.0
9,35999,1.041377,1.002869,1.361339,-1.8509,-1.8517,7.0028,8.5193,1.6418,1.1293,125.53,469.2,8,2,36000,131.7
10,39999,1.038896,1.013479,1.533799,-2.0729,-2.0737,7.7879,9.5931,1.7491,1.2154,255.16,679.5,6,3,40000,148.4
11,43999,1.070333,1.037203,1.623622,-2.1648,-2.1663,9.0493,10.5653,1.8477,1.3088,341.69,782.8,5,2,44000,165.1
12,47999,1.054802,1.021033,1.042343,-1.6183,-1.6194,10.3854,12.2000,1.8987,1.3843,358.39,824.6,5,1,48000,182.2
13,51999,1.071818,1.030243,0.422955,-1.0125,-1.0138,11.4763,12.7311,1.9594,1.4699,311.72,714.7,6,1,52000,198.8
14,55999,1.108233,1.081470,-0.121577,-0.4749,-0.4757,13.3967,14.5491,2.0162,1.5314,233.80,577.5,6,0,56000,215.5
15,59999,1.159248,1.130880,-0.572893,-0.0171,-0.0181,14.9839,15.9468,2.0563,1.5790,151.20,409.9,12,6,60000,232.1
16,63999,1.218996,1.183171,-0.917344,0.3273,0.3267,16.1994,16.8983,2.0892,1.6327,193.19,444.8,9,0,64000,249.0
17,67999,1.214076,1.186581,-1.624376,1.0064,1.0066,17.2201,18.0239,2.0915,1.6829,500.34,1001.0,4,0,68000,265.7
18,71999,1.251471,1.229188,-2.302873,1.6775,1.6779,18.6551,18.4310,2.1043,1.7393,103.60,253.3,15,3,72000,282.4
19,75999,1.314115,1.279948,-2.698668,2.1306,2.1309,20.1851,19.6188,2.1418,1.7940,162.14,382.9,11,2,76000,299.2
20,79999,1.433036,1.394745,-2.799141,2.3162,2.3166,21.0727,20.9514,2.1577,1.9004,74.48,180.2,20,5,80000,316.0
21,83999,1.457744,1.405733,-3.068280,2.5940,2.5948,22.6647,22.4567,2.1937,1.9580,213.18,503.0,7,1,84000,332.8
22,87999,1.476584,1.421858,-3.589223,3.0875,3.0883,24.5822,23.3762,2.2187,2.0192,209.68,471.7,9,3,88000,349.5
23,91999,1.507100,1.462437,-4.161641,3.6584,3.6595,24.3886,23.9157,2.3020,2.0645,254.11,556.4,8,3,92000,366.4
24,95999,1.630089,1.573414,-4.354884,3.9356,3.9359,26.9289,25.5128,2.4037,2.2313,210.11,422.8,8,3,96000,383.1
25,99999,1.749012,1.688418,-4.345040,3.9317,3.9305,28.2215,26.9048,2.4876,2.3029,384.25,839.6,5,1,100000,400.0
26,103999,1.853058,1.768654,-4.454932,4.0638,4.0629,30.4188,29.2471,2.5662,2.4050,163.78,330.3,11,3,104000,416.9
27,107999,1.963369,1.897552,-4.235940,3.8979,3.8959,31.5058,29.7649,2.6516,2.5265,105.66,232.1,20,4,108000,434.0
28,111999,2.100287,2.025217,-3.936261,3.5969,3.5957,32.6892,31.2958,2.7577,2.6113,227.09,478.6,9,2,112000,450.7
29,115999,2.244912,2.160786,-3.822406,3.4833,3.4824,36.2335,33.7773,2.8775,2.7099,136.27,295.7,12,6,116000,467.5
30,119999,2.270483,2.203127,-3.647163,3.2931,3.2932,37.3055,36.0003,2.9572,2.7840,246.39,479.6,9,1,120000,484.2
