epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
1,3900,,,,,,,,,103.55,22.4,120,4000,0.3
2,7900,,,,,,,,,114.28,25.2,154,8000,0.7
3,11900,1.098168,1.116832,-7.834768,7.3846,7.3822,7.5541,7.5111,0.0078,101.90,23.0,197,12000,2.6
4,15900,2.256362,2.205847,-13.174871,12.7461,12.7465,23.0146,25.5560,0.0166,59.48,15.7,278,16000,4.5
5,19900,,,,,,,,,100.65,24.7,120,20000,5.0
6,23900,5.190117,5.068396,-17.537726,17.1340,17.1347,45.8144,58.2940,0.0341,112.07,26.5,115,24000,6.9
7,27900,9.505908,9.221074,-22.413877,21.9696,21.9698,83.6451,97.6013,0.0708,167.20,36.1,133,28000,8.8
8,31900,14.517566,14.435138,-27.123483,26.6483,26.6490,132.9909,151.9993,0.0971,109.51,25.3,169,32000,10.7
9,35900,21.201836,21.451449,-31.602033,31.0738,31.0729,196.8710,216.6723,0.1214,121.92,27.9,156,36000,12.6
10,39900,,,,,,,,,75.80,18.7,230,40000,13.0
11,43900,29.016259,28.786948,-35.328611,34.7836,34.7856,248.1160,262.1603,0.1756,103.26,24.0,82,44000,15.0
12,47900,33.709728,32.834565,-38.881143,38.3406,38.3422,289.4065,312.7015,0.2386,195.11,42.3,107,48000,16.8
13,51900,38.406877,38.004350,-42.252838,41.6779,41.6777,333.9447,347.9446,0.2781,185.79,41.2,98,52000,18.8
14,55900,44.719631,44.474026,-45.580444,44.9680,44.9730,380.4054,407.6535,0.2873,168.38,38.3,107,56000,20.7
15,59900,,,,,,,,,196.75,44.2,90,60000,21.2
16,63900,51.355270,51.012530,-48.882547,48.2332,48.2301,436.8016,483.4262,0.3312,195.08,44.6,91,64000,23.1
17,67900,61.261546,60.196897,-52.268807,51.4437,51.4475,493.0751,500.1631,0.3683,207.87,45.4,87,68000,25.0
18,71900,71.536487,70.946714,-55.202257,54.3646,54.3657,532.9031,574.5164,0.4357,198.67,42.7,97,72000,26.8
19,75900,79.097380,78.790888,-57.750958,56.9103,56.9077,566.7758,657.6612,0.5177,181.11,38.2,112,76000,28.7
20,79900,,,,,,,,,181.62,37.4,92,80000,29.2
21,83900,85.393032,85.810315,-60.492474,59.5918,59.5889,627.1676,705.9379,0.6191,225.25,45.7,87,84000,31.1
22,87900,93.352124,92.709497,-63.253779,62.2937,62.2951,673.2591,771.4039,0.8336,245.78,48.7,88,88000,33.0
23,91900,100.640417,100.198377,-65.790923,64.7987,64.8004,739.7403,795.9022,0.8487,215.86,42.6,91,92000,34.9
24,95900,107.110785,108.220232,-68.569074,67.4398,67.4432,761.3837,832.3351,0.8743,237.18,46.4,69,96000,36.8
25,99900,,,,,,,,,257.37,51.1,89,100000,37.3
26,103900,114.152781,115.777001,-71.028363,69.9245,69.9282,830.8251,920.9050,0.9419,215.60,43.4,94,104000,39.2
27,107900,121.555881,122.661953,-73.389564,72.2480,72.2429,876.5659,928.7712,0.9908,230.88,45.2,93,108000,41.2
28,111900,128.688185,130.564309,-75.885575,74.6454,74.6399,921.2550,992.5594,1.0409,237.76,48.1,82,112000,43.0
29,115900,134.889421,136.420304,-78.132751,76.8614,76.8583,977.3143,1038.9617,1.1309,218.86,44.3,100,116000,45.0
30,119900,,,,,,,,,184.67,40.0,106,120000,45.5
31,123900,143.573766,144.718295,-80.333021,78.9875,78.9837,1037.1667,1087.6925,1.2433,178.65,40.0,83,124000,47.3
32,127900,152.407738,153.477644,-82.533019,81.1353,81.1349,1068.7440,1133.9338,1.3763,196.03,44.2,82,128000,49.2
33,131900,159.556486,162.377251,-84.416362,83.0243,83.0229,1119.5892,1175.5254,1.4636,198.03,44.7,93,132000,51.1
34,135900,168.537384,169.230224,-86.241521,84.8660,84.8716,1146.5992,1191.9491,1.4527,217.41,49.2,69,136000,53.0
35,139900,,,,,,,,,245.23,54.4,77,140000,53.5
36,143900,171.653197,176.313633,-88.103561,86.6504,86.6412,1167.3027,1252.5778,1.6124,250.57,53.7,72,144000,55.4
37,147900,177.147684,179.319719,-89.791188,88.3495,88.3568,1234.6148,1235.1019,1.6617,280.56,60.3,57,148000,57.3
38,151900,186.061586,189.479415,-91.318197,89.8728,89.8753,1315.4768,1355.6308,1.8513,298.01,63.8,68,152000,59.3
39,155900,187.724296,191.788115,-93.000187,91.5689,91.5641,1290.7671,1312.4141,1.8622,275.90,66.3,57,156000,61.2
40,159900,,,,,,,,,278.36,68.7,56,160000,61.7
41,163900,193.730863,195.962925,-94.526306,93.1579,93.1655,1363.3786,1388.9016,1.9289,293.80,71.4,46,164000,63.6
42,167900,196.364201,199.140812,-95.924905,94.5587,94.5636,1415.6070,1450.1066,2.0873,328.35,77.1,63,168000,65.5
43,171900,202.185230,202.511681,-97.293440,95.8651,95.8777,1393.2709,1501.2332,2.0864,323.14,74.9,48,172000,67.5
44,175900,204.381606,205.233325,-98.381203,96.9616,96.9584,1469.5352,1484.1474,2.2060,326.61,72.0,55,176000,69.4
45,179900,,,,,,,,,319.82,72.6,56,180000,69.9
46,183900,207.874746,207.024064,-99.420811,97.9284,97.9277,1546.0507,1480.3522,2.2700,298.76,70.2,69,184000,71.8
47,187900,208.858230,210.380827,-100.544157,99.1219,99.1287,1546.5019,1500.4982,2.4511,255.45,61.4,51,188000,73.7
48,191900,214.024458,218.149004,-101.548654,100.0977,100.1029,1558.7173,1546.2927,2.5476,290.10,66.0,72,192000,75.7
49,195900,214.546694,218.349100,-102.541166,101.0937,101.0924,1638.8433,1585.4270,2.7194,273.93,63.8,53,196000,77.6
50,199900,,,,,,,,,267.18,60.3,79,200000,78.1
51,203900,219.753816,223.101316,-103.562353,102.0468,102.0412,1662.3325,1699.6789,2.8883,243.39,56.4,78,204000,80.1
52,207900,225.936179,227.859235,-104.220844,102.7932,102.7925,1765.8250,1695.0321,3.0027,209.37,50.4,87,208000,82.0
53,211900,230.279885,231.364194,-105.170137,103.5486,103.5486,1719.2721,1678.2035,3.0919,171.87,40.9,95,212000,83.9
54,215900,236.839374,236.136211,-105.793844,104.1892,104.1892,1743.4533,1734.2650,3.1776,188.96,44.5,91,216000,85.7
55,219900,,,,,,,,,184.04,43.4,84,220000,86.2
56,223900,239.371941,238.234159,-106.681831,104.9865,104.9907,1814.1203,1773.8198,3.1997,196.01,46.1,93,224000,88.1
57,227900,243.843229,241.718503,-107.285786,105.5451,105.5461,1899.1461,1893.4950,3.3315,185.43,42.6,101,228000,90.0
58,231900,241.660853,239.707290,-107.878597,106.1173,106.1189,1933.2318,1838.3226,3.5453,186.68,43.8,72,232000,91.8
59,235900,245.483521,242.647900,-108.400424,106.6792,106.6646,1989.3031,1955.0772,3.6042,231.49,56.0,58,236000,93.8
60,239900,,,,,,,,,292.71,70.1,54,240000,94.3
61,243900,243.474880,240.882422,-109.037189,107.2260,107.2180,2035.1870,1994.7090,3.4985,274.76,65.0,60,244000,96.2
62,247900,249.601798,246.435815,-109.402720,107.5937,107.5881,2098.9180,2074.9458,3.4945,300.91,71.6,55,248000,98.2
63,251900,249.044895,246.307334,-109.854220,108.0387,108.0492,2212.7127,2193.6191,3.4783,325.96,77.2,51,252000,100.1
64,255900,252.477416,248.101721,-110.476350,108.5135,108.5048,2348.8485,2125.1380,3.3390,302.71,70.8,60,256000,102.0
65,259900,,,,,,,,,293.78,68.4,51,260000,102.5
66,263900,254.094002,251.541837,-110.918577,109.0466,109.0416,2463.3036,2293.1213,3.5480,318.13,74.5,57,264000,104.5
67,267900,253.735726,253.954227,-111.612356,109.6209,109.6228,2467.4074,2361.1862,3.5903,288.02,68.2,78,268000,106.4
68,271900,258.536571,255.736377,-112.043085,110.0460,110.0356,2597.5927,2382.2689,3.7572,251.37,60.4,57,272000,108.3
69,275900,260.453553,255.579992,-112.388287,110.4157,110.4043,2807.7512,2444.4784,4.0141,244.92,60.8,66,276000,110.2
70,279900,,,,,,,,,268.87,65.2,60,280000,110.7
71,283900,263.436188,258.941779,-112.911301,110.9585,110.9534,2681.0262,2654.0278,4.0212,288.83,68.1,53,284000,112.7
72,287900,267.191332,261.637074,-113.283295,111.4195,111.4244,2906.1937,2716.8097,4.3885,296.90,71.2,59,288000,114.6
73,291900,268.035669,261.464431,-113.784721,111.8730,111.8657,3059.2149,2651.9313,4.5058,293.78,70.6,55,292000,116.5
74,295900,270.953288,261.894655,-114.423542,112.3939,112.3939,3057.9415,2765.0834,4.7429,296.42,70.0,62,296000,118.5
75,299900,,,,,,,,,284.47,67.3,61,300000,118.9
76,303900,268.219957,263.017378,-114.727713,112.8373,112.8259,3065.0130,2829.5682,4.8640,263.52,62.9,67,304000,120.9
77,307900,274.520684,264.999400,-115.185202,113.3514,113.3527,3261.2499,3025.2682,4.8269,289.68,65.4,53,308000,122.8
78,311900,272.813059,261.989711,-115.742520,113.7943,113.7877,3372.4538,3135.6137,4.9075,313.95,68.7,61,312000,124.7
79,315900,274.020215,265.264810,-116.176189,114.3106,114.3058,3604.8187,3212.8531,4.9767,303.58,67.3,61,316000,126.7
80,319900,,,,,,,,,277.55,62.6,63,320000,127.2
81,323900,275.058350,269.084029,-116.897537,114.9534,114.9430,3572.3702,3249.2234,5.1494,295.71,65.0,62,324000,129.2
82,327900,278.041617,271.001970,-117.437749,115.4919,115.4908,3673.4633,3374.4879,5.5013,314.09,67.3,56,328000,131.1
83,331900,274.036380,268.472839,-117.906719,115.9924,115.9862,3992.1092,3542.3352,5.4675,308.88,65.0,70,332000,133.0
84,335900,274.146737,270.590131,-118.465266,116.5715,116.5620,4304.3148,3822.5903,5.0873,293.83,62.1,62,336000,134.9
85,339900,,,,,,,,,316.87,66.4,56,340000,135.4
86,343900,278.296523,273.078816,-118.906565,117.0273,117.0248,4025.4281,3598.1785,5.2589,298.53,63.7,72,344000,137.4
87,347900,276.055214,268.095240,-119.472669,117.6150,117.6081,4022.3001,3854.1237,4.9221,304.51,63.3,58,348000,139.5
88,351900,282.700612,274.384732,-119.846830,117.9446,117.9431,4611.7779,4336.6940,4.9156,293.71,61.8,57,352000,141.4
89,355900,285.954688,277.328857,-120.163650,118.3033,118.2985,4607.8651,4440.0204,4.6753,269.95,61.8,71,356000,143.3
90,359900,,,,,,,,,272.85,62.8,59,360000,143.8
91,363900,281.340540,273.327349,-120.352972,118.5240,118.5242,4914.1883,4406.3188,4.8800,305.16,69.8,51,364000,145.9
92,367900,281.777033,275.489078,-120.646539,118.7701,118.7602,4915.2889,4828.6445,5.2220,311.89,66.9,78,368000,147.8
93,371900,284.069461,276.068502,-120.810611,119.0704,119.0607,5195.0140,4729.0332,4.7510,309.23,64.5,42,372000,149.7
94,375900,284.626658,276.283404,-121.307674,119.4962,119.4865,5722.3911,5217.6992,4.4966,326.81,68.2,65,376000,151.6
95,379900,,,,,,,,,325.85,67.7,56,380000,152.1
96,383900,289.491944,280.352687,-121.539962,119.7058,119.7012,5836.9868,5322.7382,4.3331,337.83,71.0,59,384000,154.0
97,387900,287.588949,280.136042,-121.793724,119.9296,119.9152,5841.2498,5606.3713,4.5818,310.61,66.3,64,388000,155.9
98,391900,285.679982,278.056556,-122.245025,120.3503,120.3445,6173.6190,5927.2466,4.5704,304.49,64.2,67,392000,157.8
99,395900,288.457783,282.782023,-122.436466,120.5789,120.5726,6107.9507,6261.4113,3.9493,294.73,60.9,64,396000,159.8
100,399900,,,,,,,,,296.67,63.9,59,400000,160.3
101,403900,289.252413,278.193706,-122.769643,120.9136,120.9113,6284.8764,5870.0408,4.4211,317.26,68.4,53,404000,162.2
102,407900,290.731589,282.873145,-123.117969,121.2577,121.2612,6707.3202,6692.2992,4.4839,328.39,69.1,69,408000,164.1
103,411900,289.565810,281.591617,-123.264958,121.4815,121.4846,6515.3872,6960.2389,4.5792,321.17,66.7,47,412000,166.0
104,415900,289.203508,281.258329,-123.788544,121.9911,121.9839,6879.5425,6695.8511,4.0606,338.38,68.2,70,416000,168.0
105,419900,,,,,,,,,316.56,65.1,57,420000,168.5
106,423900,290.530283,286.154301,-123.986799,122.2699,122.2669,7101.1416,7625.2684,4.3509,338.16,71.2,50,424000,170.5
107,427900,292.230041,283.542638,-124.606367,122.6975,122.6969,7462.9547,7078.3930,4.1214,338.03,68.2,70,428000,172.4
108,431900,290.276651,284.944696,-124.996376,123.1623,123.1673,7524.8554,7124.1396,4.2001,312.21,64.2,50,432000,174.3
109,435900,294.564018,287.270992,-125.407134,123.6108,123.6029,7530.9180,7467.9835,4.1295,303.42,64.2,69,436000,176.4
110,439900,,,,,,,,,321.30,65.6,61,440000,176.9
111,443900,295.675322,288.742172,-125.930102,123.9605,123.9643,8227.7948,8199.8411,4.0870,317.55,64.4,69,444000,178.8
112,447900,294.644057,285.226227,-126.304296,124.4425,124.4323,8145.0347,7518.1466,3.9744,280.35,56.9,67,448000,180.8
113,451900,295.770852,288.234111,-126.839285,124.9419,124.9393,8069.9592,7590.1703,3.9866,279.41,56.8,82,452000,182.8
114,455900,295.970667,290.781417,-127.262105,125.3398,125.3357,8784.4220,8951.6488,4.0172,242.52,49.8,89,456000,184.7
115,459900,,,,,,,,,248.68,50.3,52,460000,185.2
116,463900,299.625831,291.649101,-127.510844,125.5644,125.5633,9994.1604,9038.6367,4.0282,291.50,58.9,83,464000,187.1
117,467900,301.902623,296.772994,-127.726716,125.8656,125.8666,8757.1483,8974.6896,3.6796,257.72,52.5,81,468000,189.1
118,471900,302.225315,297.514493,-128.034809,126.2111,126.2045,9165.7266,9159.1414,3.8865,275.40,55.5,61,472000,191.1
119,475900,301.342039,295.929831,-128.492927,126.5688,126.5735,9174.6414,9257.9440,4.2192,278.27,55.9,81,476000,193.1
120,479900,,,,,,,,,257.80,51.8,63,480000,193.6
121,483900,303.385734,298.436027,-129.148067,127.2265,127.2260,10064.2969,9530.0367,4.0480,300.06,58.6,77,484000,195.7
122,487900,305.762294,299.952575,-129.500289,127.5452,127.5458,9173.9854,9290.8788,3.8962,265.30,52.8,79,488000,197.6
123,491900,305.852459,299.904635,-130.041917,128.1336,128.1232,9928.9104,10019.0608,3.8951,284.05,55.7,52,492000,199.6
124,495900,313.868755,305.903191,-130.468237,128.5216,128.5217,10976.0492,10071.9762,3.9117,323.29,63.7,77,496000,201.5
125,499900,,,,,,,,,289.90,57.7,72,500000,202.1
126,503900,313.349877,307.296734,-131.081529,129.0263,129.0264,9983.8870,10106.5474,3.6794,265.19,52.8,70,504000,204.0
127,507900,307.378419,304.192093,-131.564504,129.6309,129.6291,11013.7984,9846.0632,3.6933,264.18,52.8,76,508000,205.9
128,511900,318.600384,312.977097,-131.915475,130.0089,130.0058,11602.4658,10172.3499,3.5081,259.97,52.0,90,512000,207.9
129,515900,319.422990,309.745579,-132.370039,130.4782,130.4816,10771.7442,10406.1376,3.6236,258.59,51.6,68,516000,209.8
130,519900,,,,,,,,,258.29,51.7,74,520000,210.4
131,523900,321.218806,315.022245,-132.450041,130.6205,130.6101,11158.1376,11426.3059,3.9086,260.41,52.4,77,524000,212.3
132,527900,324.684690,316.507903,-132.836829,131.0253,131.0241,11468.4589,10567.9881,3.5664,263.08,53.3,80,528000,214.3
133,531900,322.818500,317.601832,-133.002354,131.3092,131.3200,10950.0513,10672.2147,3.5481,256.11,51.9,81,532000,216.2
134,535900,327.606450,319.088106,-133.564234,131.7047,131.7025,10223.4126,9453.7326,3.7821,258.71,52.1,67,536000,218.2
135,539900,,,,,,,,,276.01,55.7,61,540000,218.7
136,543900,331.138480,322.865586,-133.756396,132.0080,132.0114,11432.8003,10862.8236,4.1092,315.28,63.9,72,544000,220.7
137,547900,335.858306,326.009129,-134.080858,132.1904,132.1933,11515.5138,10375.2170,3.4886,267.62,54.3,77,548000,222.6
138,551900,337.584210,331.481791,-134.396477,132.5292,132.5370,10972.9887,11572.1463,3.4932,262.22,53.3,71,552000,224.6
139,555900,337.415995,332.752776,-134.390978,132.7833,132.7823,11318.9506,10906.5442,3.6974,252.56,51.3,87,556000,226.6
140,559900,,,,,,,,,260.85,51.9,71,560000,227.1
141,563900,339.157306,333.111973,-134.485876,132.7376,132.7366,10960.9578,11262.9638,3.6572,262.18,52.7,75,564000,229.1
142,567900,347.050603,337.690858,-134.375638,132.7998,132.8002,10746.9090,11173.1958,3.4344,302.35,59.9,60,568000,231.1
143,571900,347.265862,337.452632,-134.570113,132.9280,132.9312,12393.6069,12205.2984,3.3660,294.17,57.9,79,572000,233.0
144,575900,342.091960,335.477232,-134.765375,133.1394,133.1385,10956.1900,11067.0275,3.3137,279.43,54.4,74,576000,235.0
145,579900,,,,,,,,,282.22,54.6,63,580000,235.5
