epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
1,3900,,,,,,,,,,,0,4000,0.2
2,7900,,,,,,,,,,,0,8000,0.4
3,11900,0.089262,0.090931,-0.768317,-0.1457,-0.1459,0.6370,0.6599,0.1227,,,0,12000,1.8
4,15900,0.086200,0.086405,-0.772500,0.1987,0.1989,0.8018,0.8161,0.1395,,,0,16000,3.1
5,19900,,,,,,,,,,,0,20000,3.3
6,23900,0.105898,0.109149,-0.446186,0.0864,0.0866,0.9182,0.9404,0.1726,,,0,24000,4.6
7,27900,0.129925,0.134538,-0.131044,-0.1754,-0.1752,1.2100,1.1949,0.2578,,,0,28000,5.9
8,31900,0.170091,0.175025,-0.209333,-0.2794,-0.2792,1.3497,1.3651,0.2536,,,0,32000,7.2
9,35900,0.277381,0.274234,-0.375131,-0.3480,-0.3482,1.8704,1.8636,0.2987,,,0,36000,8.5
10,39900,,,,,,,,,,,0,40000,8.6
11,43900,0.348949,0.347187,-1.062640,0.0465,0.0457,2.1439,2.1063,0.3393,,,0,44000,9.9
12,47900,0.310026,0.315391,-1.253387,0.5056,0.5053,2.1160,2.1950,0.3441,,,0,48000,11.3
13,51900,0.304606,0.309664,-1.272078,0.6341,0.6346,2.2741,2.3171,0.3262,,,0,52000,12.5
14,55900,0.292170,0.300385,-1.170898,0.5618,0.5618,2.2133,2.2326,0.3701,,,0,56000,13.9
15,59900,,,,,,,,,,,0,60000,14.0
16,63900,0.401101,0.413700,-0.944162,0.3433,0.3433,3.0968,3.0838,0.4075,,,0,64000,15.3
17,67900,0.414926,0.422886,-0.812521,0.1964,0.1965,3.4085,3.4013,0.4167,,,0,68000,16.6
18,71900,0.421205,0.434836,-0.690204,0.0860,0.0862,3.3076,3.5537,0.4133,,,0,72000,18.0
19,75900,0.406218,0.420529,-0.594972,0.0052,0.0053,3.3914,3.5298,0.4112,,,0,76000,19.3
20,79900,,,,,,,,,,,0,80000,19.4
21,83900,0.354135,0.365682,-0.525555,-0.0547,-0.0546,3.0631,3.1256,0.4127,,,0,84000,20.9
22,87900,0.314732,0.325149,-0.411752,-0.1461,-0.1458,2.9956,3.0129,0.4190,,,0,88000,22.2
23,91900,0.290261,0.296048,-0.250436,-0.2684,-0.2681,2.8791,2.9077,0.4275,,,0,92000,23.5
24,95900,0.270132,0.276786,-0.076067,-0.4173,-0.4173,2.7976,2.9061,0.4751,,,0,96000,25.0
25,99900,,,,,,,,,-299.87,1000.0,100,100000,25.1
26,103900,0.329445,0.335547,0.056338,-0.5508,-0.5509,2.8979,3.0430,0.4897,,,0,104000,26.7
27,107900,0.356315,0.360982,0.054552,-0.5243,-0.5247,3.2062,3.3073,0.5101,,,0,108000,28.2
28,111900,0.356779,0.359733,0.085725,-0.5793,-0.5795,3.2352,3.2490,0.5161,,,0,112000,29.6
29,115900,0.365824,0.370455,0.117237,-0.6287,-0.6289,3.1850,3.2885,0.5363,,,0,116000,31.1
30,119900,,,,,,,,,,,0,120000,31.2
31,123900,0.369428,0.371730,0.129495,-0.6407,-0.6409,3.1764,3.2219,0.5681,,,0,124000,32.5
32,127900,0.373769,0.377317,0.132421,-0.6502,-0.6500,3.3732,3.3014,0.6090,,,0,128000,33.8
33,131900,0.369372,0.373150,0.136468,-0.6481,-0.6484,3.2811,3.2182,0.5631,,,0,132000,35.2
34,135900,0.372405,0.374955,0.157721,-0.6633,-0.6634,3.5212,3.4731,0.6015,,,0,136000,36.5
35,139900,,,,,,,,,,,0,140000,36.7
36,143900,0.374012,0.376179,0.157636,-0.6615,-0.6616,3.5785,3.5365,0.5675,,,0,144000,38.2
37,147900,0.390328,0.393205,0.191808,-0.6793,-0.6795,3.5454,3.3284,0.5586,,,0,148000,39.7
38,151900,0.393895,0.396481,0.203801,-0.6908,-0.6910,3.5408,3.4567,0.5814,,,0,152000,41.1
39,155900,0.378454,0.381970,0.202398,-0.6873,-0.6876,3.6094,3.4919,0.6554,,,0,156000,42.5
40,159900,,,,,,,,,,,0,160000,42.6
41,163900,0.407662,0.412578,0.144456,-0.6459,-0.6459,3.6417,3.5369,0.6280,,,0,164000,44.1
42,167900,0.404009,0.408314,0.079515,-0.5803,-0.5803,3.8025,3.6253,0.6691,,,0,168000,45.5
43,171900,0.426726,0.432934,-0.011959,-0.4925,-0.4928,3.7232,3.5321,0.6800,,,0,172000,46.9
44,175900,0.432774,0.439144,-0.143400,-0.3769,-0.3769,4.0526,3.9556,0.6524,,,0,176000,48.3
45,179900,,,,,,,,,,,0,180000,48.4
46,183900,0.434383,0.440074,-0.339888,-0.2198,-0.2199,3.9555,3.7699,0.6982,,,0,184000,49.8
47,187900,0.445410,0.451261,-0.565278,-0.0093,-0.0095,3.9992,3.6927,0.7683,,,0,188000,51.2
48,191900,0.463619,0.470324,-0.862605,0.2448,0.2448,4.1134,3.7795,0.6589,,,0,192000,52.5
49,195900,0.473162,0.480212,-1.147961,0.5132,0.5130,4.3417,4.0564,0.6341,,,0,196000,53.9
50,199900,,,,,,,,,,,0,200000,54.1
51,203900,0.495036,0.501395,-1.489818,0.8419,0.8418,4.5898,4.2462,0.6680,142.41,1001.0,100,204000,55.4
52,207900,0.730543,0.732609,-2.316203,1.6442,1.6440,7.4954,6.7350,0.7850,,,0,208000,56.8
53,211900,0.724612,0.740584,-2.911237,2.2670,2.2667,7.6121,6.9772,0.7109,,,0,212000,58.2
54,215900,0.753168,0.766628,-3.328712,2.6823,2.6820,7.8180,7.0353,0.7848,,,0,216000,59.5
55,219900,,,,,,,,,,,0,220000,59.7
56,223900,0.753694,0.765847,-3.759345,3.0962,3.0959,7.7253,6.8227,0.7512,,,0,224000,61.1
57,227900,0.751832,0.761493,-4.202252,3.5174,3.5172,7.9517,6.9884,0.7756,,,0,228000,62.5
58,231900,0.760057,0.772813,-4.654739,3.9515,3.9510,7.9474,7.2322,0.7292,,,0,232000,63.9
59,235900,0.757603,0.772168,-5.092290,4.3882,4.3879,8.5235,7.7268,0.7246,,,0,236000,65.4
60,239900,,,,,,,,,,,0,240000,65.5
61,243900,0.740113,0.753877,-5.571531,4.8495,4.8495,8.7707,7.8334,0.8119,,,0,244000,66.9
62,247900,0.748410,0.760937,-6.072910,5.3404,5.3405,8.7712,7.8314,0.7658,,,0,248000,68.2
63,251900,0.760248,0.775623,-6.559414,5.8161,5.8157,8.9907,8.2519,0.7442,,,0,252000,69.6
64,255900,0.775371,0.788590,-7.088876,6.3335,6.3336,9.3266,8.4602,0.8285,,,0,256000,71.1
65,259900,,,,,,,,,,,0,260000,71.2
66,263900,0.773464,0.783741,-7.588465,6.8343,6.8344,9.3342,8.4139,0.7129,,,0,264000,72.5
67,267900,0.793058,0.801875,-8.118717,7.3404,7.3403,9.8525,8.8956,0.7728,,,0,268000,73.9
68,271900,0.805825,0.816220,-8.631033,7.8530,7.8530,10.2218,9.1844,0.8316,,,0,272000,75.3
69,275900,0.823709,0.830570,-9.155996,8.3776,8.3778,9.9606,9.1164,0.8319,,,0,276000,76.6
70,279900,,,,,,,,,,,0,280000,76.8
71,283900,0.846702,0.857127,-9.671598,8.8932,8.8934,10.6184,9.6822,0.7968,,,0,284000,78.1
72,287900,0.858274,0.864279,-10.194802,9.4164,9.4166,10.4544,9.5317,0.8266,,,0,288000,79.5
73,291900,0.882540,0.887475,-10.730313,9.9434,9.9436,11.6749,10.7251,0.8527,,,0,292000,80.9
74,295900,0.897815,0.900889,-11.244874,10.4509,10.4512,11.2871,10.0540,0.8574,,,0,296000,82.3
75,299900,,,,,,,,,,,0,300000,82.4
76,303900,0.911635,0.919378,-11.759512,10.9687,10.9687,11.5576,10.8367,0.8009,599.82,1001.0,100,304000,83.8
77,307900,1.074394,1.079806,-12.525672,11.7382,11.7384,12.5507,11.3069,0.8357,,,0,308000,85.2
78,311900,1.124469,1.135515,-13.363650,12.5928,12.5931,13.9191,12.4120,0.8661,,,0,312000,86.6
79,315900,1.160632,1.168670,-14.281115,13.4783,13.4784,14.0379,12.5584,0.9173,,,0,316000,87.9
80,319900,,,,,,,,,,,0,320000,88.0
81,323900,1.221208,1.242822,-15.136106,14.3319,14.3319,14.6866,13.5966,0.8890,,,0,324000,89.5
82,327900,1.282115,1.295696,-15.943307,15.1353,15.1354,15.1767,13.8044,0.8701,,,0,328000,90.8
83,331900,1.331240,1.337986,-16.789583,15.9446,15.9448,16.2357,13.9198,0.8969,,,0,332000,92.2
84,335900,1.333834,1.355902,-17.521431,16.7016,16.7013,15.8715,14.3854,0.8939,,,0,336000,93.5
85,339900,,,,,,,,,,,0,340000,93.6
86,343900,1.370818,1.391496,-18.355432,17.5256,17.5259,16.2858,14.5977,0.9172,,,0,344000,95.0
87,347900,1.428333,1.449579,-19.176523,18.3316,18.3313,17.8384,15.9520,0.9110,,,0,348000,96.4
88,351900,1.437721,1.460618,-20.040896,19.1837,19.1839,17.6545,15.8411,0.9394,,,0,352000,97.7
89,355900,1.517012,1.539729,-20.856121,19.9738,19.9735,18.9131,16.6679,0.9256,,,0,356000,99.0
90,359900,,,,,,,,,,,0,360000,99.1
91,363900,1.531984,1.561334,-21.744094,20.8226,20.8230,19.3583,17.2718,0.8905,,,0,364000,100.5
92,367900,1.595988,1.613907,-22.500532,21.6171,21.6173,20.4033,17.9976,0.9728,,,0,368000,101.9
93,371900,1.631154,1.656227,-23.426507,22.4956,22.4956,21.4107,18.5519,0.9802,,,0,372000,103.3
94,375900,1.693742,1.724055,-24.260398,23.3162,23.3165,22.1745,19.8301,1.0601,,,0,376000,104.7
95,379900,,,,,,,,,,,0,380000,104.8
96,383900,1.759736,1.785197,-24.965520,24.0672,24.0675,21.7433,19.3807,0.9630,,,0,384000,106.2
97,387900,1.793076,1.827300,-25.848005,24.9326,24.9327,23.1033,20.7908,1.0108,,,0,388000,107.5
98,391900,1.869796,1.900022,-26.709605,25.7629,25.7631,24.7147,21.1304,1.0437,,,0,392000,108.9
99,395900,1.950271,1.988645,-27.600669,26.6458,26.6457,24.7409,22.2892,1.0141,,,0,396000,110.3
100,399900,,,,,,,,,,,0,400000,110.4
101,403900,1.976193,2.010057,-28.352421,27.4079,27.4083,25.6113,22.6391,1.0246,1426.93,1001.0,100,404000,111.8
102,407900,2.812651,2.855442,-29.333862,28.4041,28.4046,33.3974,29.0983,1.1072,,,0,408000,113.1
103,411900,2.760074,2.787127,-30.490243,29.5539,29.5543,33.2201,28.6437,1.1234,,,0,412000,114.4
104,415900,3.065201,3.096933,-31.567279,30.6158,30.6162,36.6479,31.1468,1.1030,,,0,416000,115.8
105,419900,,,,,,,,,,,0,420000,115.9
106,423900,3.096629,3.131713,-32.677109,31.6849,31.6851,35.8934,31.0373,1.0677,,,0,424000,117.3
