epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.33,12239.8,0.0,0.214,5.350,0.000,0.000,0.000,0.000,7.3,8.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.46,8772.2,0.0,0.313,7.814,0.000,0.000,0.000,0.000,16.4,30.0
3,11900,GPU (NVIDIA GeForce RTX 3080),2.38,1677.6,209.7,0.336,8.408,0.330,0.659,1.380,2.760,40.1,76.0
4,15900,GPU (NVIDIA GeForce RTX 3080),2.31,1733.2,216.7,0.416,10.398,0.334,0.668,1.269,2.537,40.1,76.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.48,8259.3,0.0,0.412,10.294,0.000,0.000,0.000,0.000,40.1,76.0
6,23900,GPU (NVIDIA GeForce RTX 3080),2.29,1749.9,218.7,0.397,9.926,0.343,0.686,1.265,2.531,40.1,76.0
7,27900,GPU (NVIDIA GeForce RTX 3080),2.30,1738.4,217.3,0.420,10.494,0.347,0.693,1.256,2.513,40.1,76.0
8,31900,GPU (NVIDIA GeForce RTX 3080),2.30,1739.7,217.5,0.417,10.414,0.345,0.691,1.255,2.510,40.1,76.0
9,35900,GPU (NVIDIA GeForce RTX 3080),2.29,1746.5,218.3,0.387,9.669,0.353,0.706,1.272,2.544,40.1,76.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.46,8774.9,0.0,0.389,9.721,0.000,0.000,0.000,0.000,40.1,76.0
11,43900,GPU (NVIDIA GeForce RTX 3080),2.26,1772.2,221.5,0.363,9.068,0.352,0.705,1.261,2.522,40.1,76.0
12,47900,GPU (NVIDIA GeForce RTX 3080),2.37,1689.4,211.2,0.397,9.918,0.350,0.700,1.336,2.671,40.1,76.0
13,51900,GPU (NVIDIA GeForce RTX 3080),2.42,1654.4,206.8,0.423,10.578,0.350,0.701,1.362,2.723,40.1,76.0
14,55900,GPU (NVIDIA GeForce RTX 3080),2.37,1686.6,210.8,0.452,11.290,0.352,0.705,1.245,2.489,40.1,76.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.55,7317.9,0.0,0.486,12.140,0.000,0.000,0.000,0.000,40.1,76.0
16,63900,GPU (NVIDIA GeForce RTX 3080),2.38,1681.8,210.2,0.473,11.824,0.352,0.704,1.276,2.552,40.1,76.0
