epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
59,235900,6.170016,-59.908063,59.2122,22.8963,1.9610,0.2764,601.14,600.7,12,4,236000,93.4,0.066354,0.049957,0.008198
60,239900,,,,,,,325.89,400.1,9,6,240000,93.6,,,
61,243900,6.818299,-61.196369,60.5238,24.6538,1.9619,0.2800,784.95,779.4,9,5,244000,95.5,0.092259,0.072752,0.009754
62,247900,6.888412,-62.481851,61.8101,24.6967,2.0342,0.2893,499.94,584.0,8,2,248000,97.5,0.059640,0.043995,0.007823
63,251900,7.175090,-63.789053,63.1176,24.9206,2.0944,0.2953,357.08,306.8,13,6,252000,99.3,0.108571,0.089961,0.009305
64,255900,7.341166,-65.057697,64.3736,26.3536,2.1233,0.3085,436.23,359.4,7,4,256000,101.2,0.070950,0.056957,0.006997
65,259900,,,,,,,187.47,190.5,11,7,260000,101.5,,,
66,263900,7.872207,-66.400733,65.7196,30.0186,2.1452,0.3225,586.21,469.1,7,6,264000,103.4,0.044452,0.033638,0.005407
67,267900,7.916788,-67.549725,66.8690,29.5921,2.0509,0.3292,659.97,421.2,4,3,268000,105.3,0.052469,0.039368,0.006551
68,271900,8.056340,-68.718348,68.0451,29.3867,2.1650,0.3318,632.16,532.2,9,1,272000,107.2,0.036400,0.024959,0.005720
69,275900,8.249504,-69.698850,69.0368,30.0087,2.1581,0.3407,794.78,687.2,5,1,276000,109.2,0.060768,0.046680,0.007044
70,279900,,,,,,,491.74,436.3,6,3,280000,109.5,,,
71,283900,8.840234,-70.743007,70.0925,32.7001,2.1478,0.3469,317.84,516.0,2,1,284000,111.5,0.047408,0.034004,0.006702
72,287900,8.569505,-71.755592,71.0966,30.5251,2.1683,0.3526,966.96,702.0,5,1,288000,113.5,0.036482,0.026112,0.005185
73,291900,8.395003,-72.822394,72.1749,33.1549,2.2310,0.3544,390.77,381.0,3,0,292000,115.5,0.049302,0.036021,0.006641
74,295900,8.826097,-73.692551,73.0313,31.8101,2.2033,0.3617,476.03,647.2,4,2,296000,117.4,0.038034,0.027655,0.005189
75,299900,,,,,,,398.48,275.0,1,1,300000,117.6,,,
76,303900,9.305247,-74.543201,73.8858,34.0271,2.2754,0.3723,684.70,734.6,9,2,304000,119.6,0.026178,0.017792,0.004193
77,307900,9.471595,-75.521856,74.8741,33.1675,2.2693,0.3698,509.87,1001.0,4,1,308000,121.8,0.034623,0.025503,0.004560
78,311900,9.284609,-76.325459,75.6700,33.2652,2.3042,0.3809,84.86,64.0,1,0,312000,123.8,0.020636,0.012340,0.004148
79,315900,9.661045,-77.165865,76.5288,35.7027,2.2788,0.3871,877.56,856.2,4,3,316000,125.8,0.014152,0.007460,0.003346
80,319900,,,,,,,645.30,724.5,6,1,320000,126.1,,,
81,323900,9.833199,-77.933273,77.2832,36.2485,2.3557,0.3963,1020.41,1001.0,4,4,324000,128.2,0.027995,0.020461,0.003767
82,327900,9.981314,-78.801980,78.1505,35.7214,2.3531,0.4065,902.50,984.8,5,1,328000,130.2,0.023918,0.017088,0.003415
83,331900,9.861555,-79.670040,79.0181,34.7924,2.3610,0.3975,696.30,680.3,6,4,332000,132.1,0.025447,0.018607,0.003420
84,335900,10.075021,-80.443444,79.7991,34.0142,2.2837,0.4072,472.99,779.3,7,2,336000,134.1,0.063438,0.050739,0.006349
85,339900,,,,,,,781.74,888.1,7,1,340000,134.4,,,
86,343900,10.568491,-81.356267,80.7159,36.9816,2.3245,0.4156,610.75,776.9,8,5,344000,136.3,0.061696,0.049587,0.006054
87,347900,10.918202,-82.165033,81.5324,37.5351,2.2306,0.4240,539.00,722.8,5,1,348000,138.5,0.057822,0.048108,0.004857
88,351900,10.914891,-82.940646,82.3209,35.3390,2.3130,0.4259,396.67,519.1,10,8,352000,140.4,0.077714,0.065454,0.006130
89,355900,11.333775,-83.765664,83.1437,41.2444,2.3646,0.4403,532.44,484.3,10,5,356000,142.3,0.072145,0.061892,0.005127
90,359900,,,,,,,556.24,651.5,11,4,360000,142.5,,,
91,363900,11.667359,-84.563331,83.9293,43.9862,2.2533,0.4475,682.41,485.6,9,3,364000,144.6,0.041677,0.031698,0.004990
92,367900,11.747672,-85.508281,84.8653,39.6340,2.3209,0.4519,723.13,490.7,7,5,368000,146.5,0.096498,0.081633,0.007432
93,371900,12.896164,-86.319199,85.6996,44.8394,2.4192,0.4531,734.50,680.2,14,7,372000,148.4,0.062223,0.048983,0.006620
94,375900,13.160835,-87.222826,86.6124,47.5547,2.3345,0.4569,402.94,451.1,7,5,376000,150.5,0.067599,0.055664,0.005968
95,379900,,,,,,,427.76,448.0,14,5,380000,150.7,,,
96,383900,13.948987,-88.019407,87.4192,52.3465,2.4038,0.4799,422.41,306.6,5,2,384000,152.7,0.071257,0.059458,0.005900
97,387900,13.707677,-88.808375,88.2013,48.3385,2.4178,0.4806,395.40,587.0,8,5,388000,154.7,0.065691,0.054534,0.005578
98,391900,13.859722,-89.538353,88.9509,43.5921,2.3804,0.4744,414.64,455.7,7,3,392000,156.6,0.073921,0.062158,0.005881
99,395900,14.050817,-90.383381,89.7737,46.4615,2.4525,0.4924,332.08,414.9,7,5,396000,158.5,0.040720,0.032330,0.004195
100,399900,,,,,,,185.82,116.0,4,2,400000,158.7,,,
