epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
57,227900,7.466060,-76.665119,75.9557,28.4562,2.2358,0.2251,713.86,504.0,7,4,228000,85.1,0.096961,0.077713,0.009624
58,231900,7.502773,-78.595070,77.8761,27.6225,2.1972,0.2372,736.92,547.3,6,3,232000,87.0,0.078695,0.061889,0.008403
59,235900,7.693576,-80.319690,79.6205,28.8658,2.2801,0.2399,488.22,1001.0,2,2,236000,89.0,0.048862,0.036876,0.005993
60,239900,,,,,,,1206.36,1001.0,2,1,240000,89.2,,,
61,243900,7.764732,-82.222799,81.5071,27.1223,2.3452,0.2448,379.28,556.7,9,5,244000,91.1,0.037305,0.027204,0.005051
62,247900,8.000094,-84.034694,83.3042,26.1436,2.4096,0.2495,979.96,747.7,6,3,248000,93.0,0.082666,0.064462,0.009102
63,251900,8.066454,-85.914562,85.1766,23.6892,2.3892,0.2519,1093.71,1001.0,2,1,252000,94.9,0.055411,0.041824,0.006794
64,255900,8.538073,-87.668442,86.9245,30.5083,2.3890,0.2660,739.09,650.7,7,2,256000,96.9,0.042203,0.031956,0.005124
65,259900,,,,,,,699.22,391.2,6,3,260000,97.1,,,
66,263900,9.131950,-89.454200,88.7074,29.6164,2.4572,0.2788,561.35,367.5,11,4,264000,99.0,0.054153,0.043309,0.005422
67,267900,9.424625,-91.233416,90.4900,32.5533,2.5179,0.2724,488.57,250.6,9,6,268000,101.1,0.068727,0.056733,0.005997
68,271900,10.609368,-92.933414,92.1790,40.3267,2.5789,0.2930,397.74,201.0,7,2,272000,103.0,0.075058,0.061270,0.006894
69,275900,10.710192,-94.627749,93.8532,40.5499,2.5986,0.2931,681.87,351.1,8,6,276000,104.9,0.063153,0.049212,0.006971
70,279900,,,,,,,588.17,289.9,11,3,280000,105.1,,,
71,283900,11.133473,-96.219006,95.4467,43.3587,2.5981,0.3059,379.22,557.2,4,3,284000,107.0,0.064676,0.051586,0.006545
72,287900,11.007431,-97.763852,97.0069,38.0915,2.5829,0.3135,704.51,394.6,8,5,288000,109.0,0.039525,0.029507,0.005009
73,291900,11.186894,-99.188578,98.4288,39.0362,2.6574,0.3174,1049.11,595.0,9,6,292000,110.9,0.055102,0.043903,0.005599
74,295900,11.393861,-100.712988,99.9577,39.4989,2.6972,0.3135,731.44,513.5,4,2,296000,112.8,0.056532,0.044662,0.005935
75,299900,,,,,,,714.49,349.6,7,7,300000,113.1,,,
76,303900,11.931891,-102.288149,101.5308,43.5022,2.7854,0.3311,931.00,858.5,17,7,304000,115.0,0.052655,0.042047,0.005304
77,307900,12.633263,-103.787264,103.0454,42.5163,2.7333,0.3236,624.50,558.4,10,5,308000,116.9,0.086194,0.073808,0.006193
78,311900,13.882526,-105.297858,104.5501,51.5175,2.9203,0.3520,611.45,487.2,12,8,312000,118.8,0.068281,0.056640,0.005820
79,315900,14.213551,-106.914891,106.1702,55.6384,2.9930,0.3601,264.79,414.5,6,2,316000,120.8,0.101190,0.087767,0.006711
80,319900,,,,,,,815.42,685.2,8,4,320000,121.0,,,
81,323900,14.632089,-108.559071,107.7998,52.1437,3.0841,0.3639,806.85,629.0,9,5,324000,123.0,0.060564,0.048391,0.006087
82,327900,15.508070,-110.249392,109.4842,57.5584,2.8859,0.3717,702.96,544.5,6,4,328000,124.9,0.063219,0.050044,0.006587
83,331900,14.569172,-111.982086,111.2016,50.6803,2.9212,0.3646,772.87,461.7,6,4,332000,126.8,0.033706,0.023358,0.005174
84,335900,15.184343,-113.568877,112.8088,51.6902,3.0079,0.3697,409.14,631.0,2,0,336000,128.8,0.028076,0.020125,0.003975
85,339900,,,,,,,762.95,495.3,6,2,340000,129.1,,,
86,343900,15.398940,-115.248321,114.4868,57.9658,2.9365,0.3864,882.14,801.0,6,2,344000,131.0,0.038823,0.027516,0.005654
87,347900,14.969863,-116.731394,115.9698,49.2467,2.9999,0.3879,985.07,453.9,7,3,348000,132.9,0.047212,0.036615,0.005299
88,351900,16.691438,-118.199677,117.4354,64.6382,3.1162,0.4018,750.84,442.6,8,3,352000,134.9,0.045987,0.034982,0.005502
89,355900,16.318651,-119.982242,119.2079,61.3269,3.1840,0.4079,606.58,539.0,3,1,356000,136.8,0.030979,0.022878,0.004050
90,359900,,,,,,,946.87,541.9,9,2,360000,137.0,,,
91,363900,16.851592,-121.610509,120.8416,57.5563,3.1388,0.3953,1112.74,568.8,17,10,364000,138.9,0.056463,0.045480,0.005491
92,367900,17.766587,-123.060732,122.2980,57.6200,3.3186,0.4033,671.95,326.8,8,4,368000,140.9,0.063513,0.051349,0.006082
93,371900,18.239999,-124.624368,123.8595,61.6906,3.1920,0.4213,485.48,416.2,8,6,372000,142.8,0.051632,0.041225,0.005203
94,375900,18.595705,-126.017796,125.2666,73.6894,3.1905,0.4186,892.40,474.7,9,4,376000,144.7,0.057424,0.047223,0.005101
95,379900,,,,,,,945.35,561.6,9,5,380000,145.0,,,
96,383900,18.505278,-127.382182,126.6135,61.6013,3.2295,0.4247,1104.69,590.5,8,4,384000,146.9,0.058658,0.047501,0.005578
97,387900,20.204657,-128.833270,128.0535,80.3835,3.2983,0.4437,618.91,328.7,9,4,388000,148.9,0.067106,0.055364,0.005871
98,391900,20.647613,-130.180260,129.4107,75.7729,3.2213,0.4350,449.35,242.3,15,6,392000,150.9,0.088624,0.073496,0.007564
99,395900,20.263295,-131.367326,130.6041,62.2480,3.3159,0.4454,664.90,339.5,6,4,396000,152.8,0.068661,0.057676,0.005493
100,399900,,,,,,,896.07,415.7,7,3,400000,153.0,,,
