epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
77,307900,1.423176,1.384140,-24.699214,24.1038,24.1037,4.9475,4.6577,2.1926,0.1266,691.44,681.2,25,10,308000,103.4
78,311900,1.497124,1.473331,-25.204670,24.6209,24.6207,5.0728,5.1506,2.2968,0.1318,454.64,416.0,5,3,312000,105.0
79,315900,1.555622,1.534109,-25.668330,25.0865,25.0868,5.1232,4.9873,2.1052,0.1302,670.21,579.0,5,2,316000,106.6
80,319900,,,,,,,,,,386.18,492.4,5,1,320000,106.9
81,323900,1.591042,1.561631,-26.161216,25.5772,25.5770,5.4034,5.4255,1.8602,0.1316,645.65,506.6,5,4,324000,108.5
82,327900,1.708742,1.667101,-26.625539,26.0410,26.0410,5.4654,5.2709,2.1616,0.1367,468.31,447.4,8,4,328000,110.2
83,331900,1.734229,1.697717,-27.096498,26.5146,26.5152,5.6402,5.4252,2.0896,0.1387,248.81,170.0,2,0,332000,111.8
84,335900,1.766279,1.731347,-27.585912,26.9975,26.9971,5.7994,5.8400,2.2486,0.1399,901.92,750.7,3,1,336000,113.4
85,339900,,,,,,,,,,763.61,760.3,6,3,340000,113.7
86,343900,1.814645,1.769424,-28.017283,27.4185,27.4186,5.7930,5.6894,2.3282,0.1418,612.82,638.4,9,3,344000,115.3
87,347900,1.922023,1.885791,-28.437628,27.8658,27.8660,6.2464,6.1121,2.3790,0.1451,649.46,527.7,7,4,348000,117.0
88,351900,1.966185,1.921688,-28.863265,28.2980,28.2980,6.1810,6.3134,2.2041,0.1449,493.20,319.5,4,2,352000,118.6
89,355900,1.964753,1.913912,-29.358082,28.7567,28.7568,6.6629,6.5182,2.2556,0.1486,567.11,432.0,2,0,356000,120.2
90,359900,,,,,,,,,,,,0,0,360000,120.5
91,363900,2.091282,2.059255,-29.773683,29.1787,29.1782,6.5742,6.7173,2.1888,0.1479,785.07,644.7,3,2,364000,122.1
92,367900,2.112950,2.079019,-30.196381,29.5988,29.5996,6.7578,6.6753,2.3006,0.1513,390.65,549.5,2,1,368000,123.8
93,371900,2.134278,2.102295,-30.648908,30.0321,30.0318,6.8644,6.8534,2.0957,0.1552,791.02,488.0,2,1,372000,125.4
94,375900,2.124702,2.086825,-31.055817,30.4420,30.4421,7.1517,6.8951,2.3557,0.1604,,,0,0,376000,127.0
95,379900,,,,,,,,,,648.63,491.8,4,4,380000,127.3
96,383900,2.231257,2.194068,-31.494701,30.8597,30.8596,7.2651,7.3402,2.3479,0.1615,766.23,646.2,5,3,384000,129.0
97,387900,2.327525,2.293704,-31.882821,31.2670,31.2671,7.4998,7.4971,2.2695,0.1625,519.59,590.0,2,0,388000,130.6
98,391900,2.342008,2.314709,-32.301571,31.6785,31.6781,7.4830,7.5550,2.1301,0.1641,1047.66,1001.0,3,1,392000,132.2
99,395900,2.387027,2.346758,-32.740103,32.1007,32.1011,7.5951,7.8052,2.1787,0.1671,851.20,1001.0,1,1,396000,133.9
100,399900,,,,,,,,,,748.09,1001.0,3,3,400000,134.1
101,403900,2.432155,2.399046,-33.096564,32.4712,32.4712,7.8084,7.9308,2.2929,0.1660,923.06,967.6,26,11,404000,135.8
102,407900,2.573536,2.543644,-33.566843,32.9124,32.9120,7.6587,7.8320,2.1716,0.1716,794.22,927.6,13,8,408000,137.5
103,411900,2.607165,2.573816,-34.036017,33.3927,33.3926,8.2039,8.3332,2.5177,0.1747,599.40,567.2,9,2,412000,139.1
104,415900,2.771064,2.732194,-34.492653,33.8546,33.8542,8.7534,8.8152,2.4945,0.1762,598.36,483.4,10,1,416000,140.7
105,419900,,,,,,,,,,540.19,417.2,9,5,420000,141.0
106,423900,2.839984,2.801973,-34.955594,34.3094,34.3093,8.6960,8.9855,2.6493,0.1794,734.20,523.9,7,2,424000,142.7
107,427900,2.998296,2.965783,-35.445020,34.7848,34.7850,9.3525,9.6967,2.1701,0.1810,866.12,823.8,5,0,428000,144.3
108,431900,3.009825,2.971308,-35.958214,35.2661,35.2656,9.3009,9.5946,2.4132,0.1863,860.96,517.7,3,1,432000,145.9
109,435900,3.185503,3.140365,-36.375850,35.7139,35.7143,9.8656,10.3434,2.3118,0.1915,635.89,593.0,6,3,436000,147.6
110,439900,,,,,,,,,,789.45,783.0,7,3,440000,147.9
111,443900,3.291321,3.257467,-36.794720,36.1320,36.1317,10.0780,10.3967,2.4020,0.1931,863.19,680.5,4,1,444000,149.5
112,447900,3.345080,3.325919,-37.275456,36.6068,36.6064,10.2294,10.6508,2.5584,0.1979,849.97,811.4,8,5,448000,151.1
113,451900,3.470749,3.437309,-37.836238,37.1254,37.1245,10.5199,10.8749,2.3894,0.1965,778.32,604.5,8,3,452000,152.8
114,455900,3.509292,3.480899,-38.262385,37.5641,37.5639,10.7143,11.0684,2.5235,0.2016,533.69,517.0,2,0,456000,154.5
115,459900,,,,,,,,,,,,0,0,460000,154.7
116,463900,3.673505,3.628990,-38.759031,38.0223,38.0215,11.1746,11.4757,2.3396,0.2048,847.64,894.5,4,1,464000,156.3
117,467900,3.742782,3.712553,-39.258362,38.5199,38.5203,11.4506,11.9754,2.5528,0.2074,1776.62,1001.0,2,1,468000,158.0
118,471900,3.783627,3.748472,-39.743362,39.0117,39.0119,11.2223,11.6555,2.3256,0.2081,1603.02,829.0,1,1,472000,159.7
119,475900,3.879380,3.838832,-40.242733,39.4929,39.4923,11.8262,12.1694,2.4849,0.2094,,,0,0,476000,161.4
120,479900,,,,,,,,,,708.49,784.8,4,1,480000,161.6
121,483900,3.912526,3.895627,-40.636833,39.9351,39.9344,11.8597,12.4352,2.4531,0.2127,1210.03,818.3,3,1,484000,163.4
122,487900,4.122409,4.079362,-41.136825,40.4207,40.4209,12.0728,12.6893,2.4743,0.2150,1355.39,741.3,3,1,488000,165.0
123,491900,4.125170,4.092663,-41.589538,40.8836,40.8835,12.6178,13.1536,2.4940,0.2188,1111.15,656.4,7,2,492000,166.6
124,495900,4.223251,4.198068,-42.037645,41.2941,41.2935,13.0168,13.5859,2.7969,0.2255,1272.85,921.0,2,1,496000,168.3
125,499900,,,,,,,,,,1219.14,1001.0,3,1,500000,168.5
126,503900,4.381660,4.373859,-42.527815,41.7959,41.7957,13.2311,13.7959,2.7694,0.2292,1219.98,938.4,15,6,504000,170.1
127,507900,4.545784,4.521072,-43.097152,42.2853,42.2843,13.6240,14.1953,2.7236,0.2316,1063.76,1001.0,5,1,508000,171.8
128,511900,4.632928,4.607644,-43.596092,42.8209,42.8202,13.5572,14.3355,2.3507,0.2343,1346.38,927.2,5,3,512000,173.4
129,515900,4.920572,4.886318,-44.107778,43.3133,43.3137,14.7142,15.2920,2.5946,0.2377,743.20,649.6,10,6,516000,175.0
130,519900,,,,,,,,,,1091.94,857.5,6,3,520000,175.3
131,523900,4.897895,4.841529,-44.565941,43.8019,43.8015,14.3429,14.7706,2.6439,0.2426,1380.33,894.2,8,3,524000,177.0
132,527900,5.243386,5.200696,-45.123985,44.3285,44.3277,15.1767,15.8183,2.5774,0.2451,1130.98,809.6,5,1,528000,178.6
133,531900,5.207351,5.198161,-45.655867,44.8480,44.8470,15.0626,16.1129,2.7097,0.2513,704.48,640.0,2,1,532000,180.3
134,535900,5.408263,5.370235,-46.218453,45.3926,45.3926,15.6156,16.2916,2.8942,0.2580,1297.68,1001.0,3,3,536000,181.9
135,539900,,,,,,,,,,1539.18,1001.0,5,3,540000,182.2
136,543900,5.646491,5.609928,-46.735017,45.8809,45.8801,15.8728,16.8547,2.9443,0.2628,1225.35,1001.0,4,0,544000,183.8
137,547900,5.675032,5.625680,-47.259192,46.4620,46.4616,16.3923,17.1368,2.6133,0.2668,1170.67,1001.0,6,3,548000,185.5
138,551900,5.767581,5.737337,-47.849969,47.0188,47.0188,16.6737,17.7048,3.0586,0.2720,1624.03,891.9,7,4,552000,187.2
139,555900,5.889203,5.875810,-48.353329,47.5605,47.5602,16.8940,18.0897,2.6826,0.2757,1616.70,849.0,3,2,556000,188.8
140,559900,,,,,,,,,,,,0,0,560000,189.0
141,563900,6.092759,6.070606,-48.997890,48.1156,48.1142,17.5901,18.6276,2.9972,0.2825,1603.40,903.7,6,4,564000,190.7
142,567900,6.147694,6.098649,-49.489840,48.6602,48.6604,17.4445,18.5845,2.9796,0.2893,1036.93,412.5,2,0,568000,192.3
143,571900,6.273789,6.232645,-50.041769,49.2097,49.2091,18.3504,19.3398,2.8297,0.2931,1218.98,1001.0,1,1,572000,194.0
144,575900,6.436087,6.390274,-50.847249,49.8945,49.8943,18.7422,20.0035,2.8979,0.2993,1253.41,509.0,4,0,576000,195.7
145,579900,,,,,,,,,,1643.82,1001.0,4,2,580000,195.9
