step,episode_return,has_disturbance
1200,-10.241931517284943,1
1300,-9.48471012989664,1
1300,3.246983800727441,0
1300,-3.554456462987943,1
1600,-16.52102689011307,1
1600,-11.180162872697547,0
1700,-6.7880013509328965,1
1800,-4.413463412583397,0
1900,-14.355121752116505,0
2000,-17.501719918192,1
2100,-0.7794022785860819,0
2200,5.3667650778628975,0
2400,-18.955432404573838,0
2500,1.1868518865562558,0
2700,6.750871039859286,0
2700,6.136380195876152,0
2700,-28.213054081568345,1
2800,12.918256868352312,1
2800,-5.142952492940069,1
2800,-20.91158634967207,1
3000,8.87829848946067,0
3000,-3.9406866290065414,1
3100,1.938345392463251,0
3200,-18.125719791782423,1
3300,15.105331503285793,1
3300,-5.409995413457938,1
3600,-34.36058967553174,0
3700,-24.740672051035624,1
3700,-42.042182433321585,0
3800,-25.845195681689844,0
3800,-8.494910865663778,0
3900,-24.12990330936941,0
3900,-24.219841422683878,1
4000,-22.07225236005927,0
4100,8.103631325752325,0
4100,-9.474044279291409,1
4300,21.108370139277945,0
4300,-13.262390639795774,0
4400,35.80284578147017,0
4500,16.482906427837808,0
4600,-8.718351377441163,0
4700,-39.53686519635658,1
4700,-36.766718695815,0
4800,-7.891861232811705,1
4900,-24.148631687813282,1
5100,-8.533388205424238,1
5300,-17.410507304332558,0
5400,-14.484817210099312,1
5900,-8.25013643999,0
10500,7.222428587992065,0
10900,-14.048634506662838,1
11600,4.655446524949436,1
11600,-14.813319810023746,1
15000,-87.64096635181275,0
16200,-105.02664848919083,0
16500,-63.083216785236644,0
18100,-109.07978441801558,1
18600,-71.78855705630721,0
19500,-6.630175157140592,0
19600,-87.26020788850208,1
20600,-117.27931876988909,0
31400,-41.40815212649973,1
35100,-62.19635946539628,1
35700,-38.03062924730393,0
36500,-132.29311105561885,0
37700,-69.73046368879666,0
38900,-14.041291859556628,0
40100,9.611175530146982,0
40700,-74.43560991608611,1
44200,-48.63406244764203,0
45700,1.1752568896186126,0
47300,-34.80248953965621,1
47400,-93.23421525321083,1
48300,-8.969447824364046,1
48600,-125.7385905596678,0
49500,18.315717660839045,0
50000,-91.17198573758233,0
50100,-109.73940576930623,0
52700,-57.08311505057505,1
54500,13.134260443739283,0
55500,11.170115428148716,0
55500,-104.00929025392546,0
57200,-140.87366675881935,1
58900,-31.791857792112012,1
60500,-8.411307220742788,1
60600,-156.73755432352766,1
60600,39.79978245004281,0
60600,-44.4337312582025,0
60600,9.664164727993368,0
60700,21.586343630850195,0
60700,-14.792463748705567,1
60900,-64.85585155501023,1
61000,-96.71315449963602,1
61200,-3.6889682077997783,1
62100,-174.1111285811731,1
62300,-76.11797268649079,0
62700,4.6461950302521515,1
63300,-108.33605041586618,1
63700,3.923858023686397,0
64600,27.086373375737956,0
66100,0.90139296822162,1
68500,60.59048053596776,0
70100,-19.450996368014227,0
70300,-85.54218568780799,1
70400,0.10347846653103954,0
70700,20.457900789600167,0
72000,-212.15337582545055,1
72100,8.058048993654637,0
73100,14.531652236304915,1
73800,36.714137449271746,0
74900,-178.0570926737051,0
85100,-42.77365805017469,1
89300,81.97856248275652,0
90000,188.94792558824417,1
91600,226.37887608033918,1
93100,227.24531896680966,0
93800,214.56926819561025,0
97200,302.0258888905628,0
99400,47.84352377432624,1
99600,110.23818430159636,0
99700,14.569369217972614,0
99900,34.44484189288804,1
99900,108.3913722777076,1
99900,31.863486033386916,1
99900,137.1329546954487,0
99900,-42.88966627576662,1
99900,-101.11148421092837,1
99900,-80.24521807431377,1
99900,135.91899984331897,0
99900,42.05128540746078,1
99900,-112.52880806615836,1
99900,191.70435543410713,0
99900,-8.682029215139599,0
99900,59.138897470028866,1
99900,61.2583896983295,0
99900,-43.577470975425804,1
99900,-22.565218031801226,1
99900,-30.434060717543268,0
99900,-0.2320071427831682,1
99900,14.199923219978677,0
99900,18.769847503492247,1
99900,-160.37901659739828,0
99900,16.237962123576292,1
99900,25.561596658203694,1
99900,-83.53692802470964,1
99900,113.33798942896408,0
