epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.16,24802.0,0.0,0.078,1.956,0.000,0.000,0.000,0.000,1.5,2.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.19,21416.7,0.0,0.069,1.737,0.000,0.000,0.000,0.000,10.7,24.0
3,11900,GPU (NVIDIA GeForce RTX 3080),0.34,11659.1,145.7,0.076,1.900,0.007,0.147,0.236,4.714,21.2,32.0
4,15900,GPU (NVIDIA GeForce RTX 3080),0.22,17828.4,222.9,0.082,2.046,0.007,0.142,0.108,2.155,21.2,32.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.11,35177.7,0.0,0.084,2.097,0.000,0.000,0.000,0.000,21.2,32.0
6,23900,GPU (NVIDIA GeForce RTX 3080),0.23,17078.5,213.5,0.089,2.224,0.007,0.147,0.106,2.130,21.2,32.0
7,27900,GPU (NVIDIA GeForce RTX 3080),0.22,18186.8,227.3,0.078,1.949,0.007,0.149,0.107,2.140,21.2,32.0
8,31900,GPU (NVIDIA GeForce RTX 3080),0.23,17415.8,217.7,0.080,1.988,0.007,0.146,0.115,2.309,21.2,32.0
9,35900,GPU (NVIDIA GeForce RTX 3080),0.22,18065.7,225.8,0.080,2.000,0.008,0.157,0.106,2.114,21.2,32.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.11,36625.1,0.0,0.081,2.033,0.000,0.000,0.000,0.000,21.2,32.0
11,43900,GPU (NVIDIA GeForce RTX 3080),0.24,16689.9,208.6,0.093,2.320,0.008,0.153,0.105,2.099,21.2,32.0
12,47900,GPU (NVIDIA GeForce RTX 3080),0.23,17767.3,222.1,0.081,2.036,0.008,0.161,0.108,2.159,21.2,32.0
13,51900,GPU (NVIDIA GeForce RTX 3080),0.22,17890.6,223.6,0.084,2.093,0.008,0.154,0.105,2.094,21.2,32.0
14,55900,GPU (NVIDIA GeForce RTX 3080),0.21,19053.6,238.2,0.076,1.888,0.008,0.154,0.105,2.094,21.2,32.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.09,43064.6,0.0,0.072,1.799,0.000,0.000,0.000,0.000,21.2,32.0
16,63900,GPU (NVIDIA GeForce RTX 3080),0.20,19850.2,248.1,0.068,1.703,0.008,0.154,0.107,2.133,21.2,32.0
17,67900,GPU (NVIDIA GeForce RTX 3080),0.20,19943.1,249.3,0.067,1.681,0.008,0.169,0.107,2.131,21.2,32.0
18,71900,GPU (NVIDIA GeForce RTX 3080),0.21,18979.9,237.2,0.075,1.872,0.009,0.173,0.107,2.130,21.2,32.0
19,75900,GPU (NVIDIA GeForce RTX 3080),0.21,19450.5,243.1,0.072,1.799,0.008,0.166,0.105,2.094,21.2,32.0
20,79900,GPU (NVIDIA GeForce RTX 3080),0.10,39813.0,0.0,0.078,1.947,0.000,0.000,0.000,0.000,21.2,32.0
21,83900,GPU (NVIDIA GeForce RTX 3080),0.20,19796.7,247.5,0.069,1.719,0.008,0.168,0.105,2.097,21.2,32.0
22,87900,GPU (NVIDIA GeForce RTX 3080),0.21,19254.8,240.7,0.074,1.843,0.009,0.175,0.107,2.137,21.2,32.0
23,91900,GPU (NVIDIA GeForce RTX 3080),0.20,19556.4,244.5,0.073,1.826,0.009,0.173,0.106,2.117,21.2,32.0
24,95900,GPU (NVIDIA GeForce RTX 3080),0.20,20137.4,251.7,0.070,1.751,0.008,0.169,0.104,2.080,21.2,32.0
25,99900,GPU (NVIDIA GeForce RTX 3080),0.08,48901.7,0.0,0.066,1.641,0.000,0.000,0.000,0.000,21.2,32.0
26,103900,GPU (NVIDIA GeForce RTX 3080),0.24,16387.2,204.8,0.074,1.842,0.008,0.168,0.104,2.074,21.2,32.0
27,107900,GPU (NVIDIA GeForce RTX 3080),0.20,19702.6,246.3,0.072,1.805,0.009,0.174,0.104,2.082,21.2,32.0
28,111900,GPU (NVIDIA GeForce RTX 3080),0.21,19477.7,243.5,0.069,1.720,0.010,0.192,0.109,2.188,21.2,32.0
29,115900,GPU (NVIDIA GeForce RTX 3080),0.22,18499.5,231.2,0.084,2.095,0.009,0.173,0.104,2.084,21.2,32.0
30,119900,GPU (NVIDIA GeForce RTX 3080),0.09,46745.3,0.0,0.068,1.689,0.000,0.000,0.000,0.000,21.2,32.0
31,123900,GPU (NVIDIA GeForce RTX 3080),0.20,20045.8,250.6,0.066,1.652,0.009,0.176,0.106,2.110,21.2,32.0
32,127900,GPU (NVIDIA GeForce RTX 3080),0.20,19876.2,248.5,0.071,1.771,0.008,0.167,0.103,2.069,21.2,32.0
33,131900,GPU (NVIDIA GeForce RTX 3080),0.21,18962.8,237.0,0.078,1.944,0.009,0.175,0.105,2.107,21.2,32.0
34,135900,GPU (NVIDIA GeForce RTX 3080),0.20,19669.8,245.9,0.072,1.790,0.009,0.185,0.105,2.096,21.2,32.0
35,139900,GPU (NVIDIA GeForce RTX 3080),0.09,43019.0,0.0,0.075,1.878,0.000,0.000,0.000,0.000,21.2,32.0
36,143900,GPU (NVIDIA GeForce RTX 3080),0.20,19692.9,246.2,0.069,1.734,0.009,0.187,0.106,2.120,21.2,32.0
37,147900,GPU (NVIDIA GeForce RTX 3080),0.20,20287.0,253.6,0.068,1.692,0.009,0.183,0.104,2.074,21.2,32.0
38,151900,GPU (NVIDIA GeForce RTX 3080),0.20,20214.1,252.7,0.068,1.691,0.009,0.184,0.104,2.082,21.2,32.0
39,155900,GPU (NVIDIA GeForce RTX 3080),0.21,18821.3,235.3,0.075,1.887,0.010,0.203,0.108,2.169,21.2,32.0
40,159900,GPU (NVIDIA GeForce RTX 3080),0.08,48375.5,0.0,0.067,1.678,0.000,0.000,0.000,0.000,21.2,32.0
41,163900,GPU (NVIDIA GeForce RTX 3080),0.22,18201.3,227.5,0.074,1.858,0.009,0.189,0.116,2.326,21.2,32.0
42,167900,GPU (NVIDIA GeForce RTX 3080),0.21,19370.7,242.1,0.073,1.816,0.009,0.189,0.105,2.108,21.2,32.0
43,171900,GPU (NVIDIA GeForce RTX 3080),0.20,19940.5,249.3,0.069,1.716,0.010,0.191,0.105,2.110,21.2,32.0
44,175900,GPU (NVIDIA GeForce RTX 3080),0.20,19987.5,249.8,0.067,1.685,0.009,0.187,0.105,2.109,21.2,32.0
45,179900,GPU (NVIDIA GeForce RTX 3080),0.09,42393.0,0.0,0.076,1.902,0.000,0.000,0.000,0.000,21.2,32.0
46,183900,GPU (NVIDIA GeForce RTX 3080),0.22,18499.5,231.2,0.078,1.962,0.010,0.195,0.109,2.175,21.2,32.0
47,187900,GPU (NVIDIA GeForce RTX 3080),0.21,19411.8,242.6,0.074,1.847,0.009,0.184,0.104,2.090,21.2,32.0
48,191900,GPU (NVIDIA GeForce RTX 3080),0.21,19122.7,239.0,0.075,1.865,0.009,0.188,0.107,2.136,21.2,32.0
49,195900,GPU (NVIDIA GeForce RTX 3080),0.22,18229.4,227.9,0.084,2.099,0.010,0.192,0.106,2.112,21.2,32.0
50,199900,GPU (NVIDIA GeForce RTX 3080),0.08,47839.3,0.0,0.067,1.663,0.000,0.000,0.000,0.000,21.2,32.0
51,203900,GPU (NVIDIA GeForce RTX 3080),0.22,17842.4,223.0,0.076,1.896,0.010,0.199,0.118,2.350,21.2,32.0
52,207900,GPU (NVIDIA GeForce RTX 3080),0.21,19106.6,238.8,0.075,1.882,0.009,0.189,0.105,2.110,21.2,32.0
53,211900,GPU (NVIDIA GeForce RTX 3080),0.24,16737.5,209.2,0.073,1.823,0.009,0.186,0.105,2.098,21.2,32.0
54,215900,GPU (NVIDIA GeForce RTX 3080),0.21,19462.6,243.3,0.072,1.795,0.010,0.193,0.106,2.120,21.2,32.0
55,219900,GPU (NVIDIA GeForce RTX 3080),0.09,44911.4,0.0,0.071,1.785,0.000,0.000,0.000,0.000,21.2,32.0
56,223900,GPU (NVIDIA GeForce RTX 3080),0.21,18728.9,234.1,0.069,1.736,0.010,0.197,0.118,2.354,21.2,32.0
57,227900,GPU (NVIDIA GeForce RTX 3080),0.20,20004.7,250.1,0.068,1.697,0.009,0.189,0.106,2.110,21.2,32.0
58,231900,GPU (NVIDIA GeForce RTX 3080),0.20,19710.4,246.4,0.070,1.744,0.009,0.189,0.105,2.109,21.2,32.0
59,235900,GPU (NVIDIA GeForce RTX 3080),0.20,19896.0,248.7,0.068,1.711,0.010,0.191,0.105,2.097,21.2,32.0
60,239900,GPU (NVIDIA GeForce RTX 3080),0.09,42968.0,0.0,0.074,1.856,0.000,0.000,0.000,0.000,21.2,32.0
61,243900,GPU (NVIDIA GeForce RTX 3080),0.21,18931.1,236.6,0.073,1.822,0.010,0.195,0.107,2.148,21.2,32.0
