epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
1,3999,,,,,,,,,,-34.77,88.7,43,6,4000,1.1,,,
2,7999,0.340095,0.350938,-1.971360,1.7011,1.7015,3.7696,4.1481,0.6083,0.1181,11.07,314.5,13,4,8000,13.7,,,
3,11999,0.509935,0.525214,-4.776924,4.4641,4.4639,4.7335,5.3459,1.1367,0.2768,-47.41,449.9,7,2,12000,30.7,,,
4,15999,0.547530,0.558999,-4.755831,4.2835,4.2835,4.1008,4.4760,1.3024,0.4552,24.55,371.8,13,4,16000,47.4,,,
5,19999,0.557824,0.573327,-4.830707,4.2680,4.2681,3.5662,3.8806,1.3976,0.4803,23.00,201.7,18,7,20000,64.2,,,
6,23999,0.554347,0.567285,-5.155882,4.4449,4.4446,3.5342,3.8204,1.5146,0.6182,46.70,447.5,8,4,24000,80.8,,,
7,27999,0.592753,0.606119,-5.730977,4.9557,4.9554,3.6747,3.9783,1.5695,0.6906,80.53,468.0,10,4,28000,97.4,,,
8,31999,0.613240,0.627415,-5.118970,4.4646,4.4639,3.7300,4.0423,1.5872,0.7454,65.53,319.8,13,2,32000,114.1,,,
9,35999,0.669020,0.680242,-4.176534,3.5121,3.5114,3.8900,4.0575,1.7090,0.8144,75.45,380.5,10,3,36000,130.7,,,
10,39999,0.734722,0.752154,-3.996130,3.2558,3.2551,4.2687,4.4336,1.8610,0.8963,66.71,332.6,12,4,40000,147.2,,,
11,43999,0.790591,0.811968,-4.338199,3.5119,3.5117,4.5133,4.7520,1.9952,0.9938,95.05,401.0,9,1,44000,164.0,,,
12,47999,0.845434,0.869843,-4.815660,3.9570,3.9571,5.0061,5.1784,2.0931,1.0512,77.41,324.8,13,6,48000,180.5,,,
13,51999,0.919869,0.942562,-5.609047,4.7180,4.7181,5.4905,5.7499,2.2188,1.1055,67.03,488.9,9,1,52000,196.9,,,
14,55999,0.972856,0.990110,-6.107122,5.1945,5.1943,5.9688,6.0649,2.3512,1.1724,110.96,487.0,7,4,56000,259.4,0.021962,0.008195,0.012727
15,59999,0.963261,0.979990,-6.797236,5.8850,5.8850,6.0565,6.2090,2.3534,1.1742,65.66,244.2,18,5,60000,337.4,0.001101,0.000856,0.000085
16,63999,0.963358,0.987294,-7.793540,6.8542,6.8541,6.3892,6.6055,2.4058,1.2192,162.82,526.1,8,6,64000,415.4,0.000947,0.000742,0.000062
17,67999,0.983688,1.011618,-9.032371,8.0912,8.0914,6.9162,7.1120,2.4456,1.2430,238.42,645.4,5,0,68000,493.6,0.000301,0.000175,0.000014
18,71999,1.018970,1.054404,-10.071167,9.1345,9.1347,7.4062,7.6624,2.4696,1.2609,109.05,398.8,12,1,72000,572.0,0.000444,0.000311,0.000027
19,75999,1.040030,1.079149,-10.916112,9.9888,9.9891,7.5864,7.8227,2.5227,1.2946,102.87,305.1,12,2,76000,649.9,0.000396,0.000273,0.000026
20,79999,1.068351,1.122140,-11.712057,10.8009,10.8007,8.1482,8.7396,2.5231,1.2904,100.17,279.7,13,1,80000,728.1,0.000449,0.000325,0.000029
21,83999,1.116604,1.170950,-12.405473,11.5083,11.5082,8.7475,9.2182,2.5546,1.3024,65.44,216.9,21,8,84000,806.4,0.000409,0.000293,0.000024
22,87999,1.282140,1.343425,-12.825609,11.9393,11.9394,9.9770,10.2184,2.7035,1.3767,117.16,342.4,11,2,88000,884.6,0.000246,0.000148,0.000015
23,91999,1.355539,1.433873,-13.293088,12.3910,12.3910,10.9667,11.3754,2.7873,1.4213,122.41,303.4,13,1,92000,962.8,0.000386,0.000278,0.000021
24,95999,1.468166,1.543160,-13.651226,12.7387,12.7383,11.8785,12.0637,2.8837,1.4450,156.16,402.1,11,4,96000,1041.2,0.000590,0.000465,0.000035
25,99999,1.588846,1.656546,-13.870850,12.9428,12.9417,12.8372,12.9297,2.9725,1.4711,90.16,209.2,18,3,100000,1119.3,0.000523,0.000398,0.000035
26,103999,1.656922,1.706795,-14.044377,13.1238,13.1229,13.6008,13.7795,3.0227,1.5032,67.11,221.6,17,3,104000,1197.8,0.000405,0.000290,0.000026
27,107999,1.721474,1.765880,-14.021592,13.1133,13.1127,14.2696,13.8684,3.0639,1.5205,203.37,526.8,8,3,108000,1276.1,0.000459,0.000342,0.000027
28,111999,1.800962,1.854065,-14.102737,13.1884,13.1876,15.0119,15.0816,3.1361,1.5311,96.48,263.3,15,4,112000,1354.4,0.000380,0.000268,0.000024
29,115999,1.818205,1.858721,-14.371747,13.4735,13.4734,15.8918,15.8530,3.1217,1.5324,191.89,388.0,11,1,116000,1432.5,0.000205,0.000111,0.000010
30,119999,1.844171,1.902536,-14.890982,13.9913,13.9908,16.8193,16.5799,3.1309,1.5282,395.18,805.2,5,0,120000,1510.8,0.000358,0.000255,0.000020
