epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.28,14474.8,0.0,0.194,4.840,0.000,0.000,0.000,0.000,1.5,2.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.29,13713.8,0.0,0.195,4.876,0.000,0.000,0.000,0.000,10.6,24.0
3,11900,GPU (NVIDIA GeForce RTX 3080),1.31,3045.6,380.7,0.194,4.842,0.138,0.275,0.959,1.918,21.7,34.0
4,15900,GPU (NVIDIA GeForce RTX 3080),1.22,3268.9,408.6,0.206,5.150,0.146,0.292,0.846,1.693,21.7,34.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.23,17650.9,0.0,0.203,5.072,0.000,0.000,0.000,0.000,21.7,34.0
6,23900,GPU (NVIDIA GeForce RTX 3080),1.27,3137.7,392.2,0.207,5.169,0.163,0.326,0.880,1.760,21.7,34.0
7,27900,GPU (NVIDIA GeForce RTX 3080),1.23,3252.4,406.6,0.202,5.056,0.158,0.316,0.846,1.692,21.7,34.0
8,31900,GPU (NVIDIA GeForce RTX 3080),1.22,3274.5,409.3,0.205,5.135,0.157,0.314,0.836,1.672,21.7,34.0
9,35900,GPU (NVIDIA GeForce RTX 3080),1.29,3108.6,388.6,0.204,5.096,0.165,0.330,0.864,1.729,21.7,34.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.23,17472.6,0.0,0.204,5.099,0.000,0.000,0.000,0.000,21.7,34.0
11,43900,GPU (NVIDIA GeForce RTX 3080),1.23,3244.3,405.5,0.199,4.972,0.164,0.328,0.844,1.688,21.7,34.0
12,47900,GPU (NVIDIA GeForce RTX 3080),1.23,3239.5,404.9,0.201,5.016,0.164,0.329,0.845,1.690,21.7,34.0
13,51900,GPU (NVIDIA GeForce RTX 3080),1.24,3213.2,401.7,0.196,4.905,0.168,0.336,0.858,1.715,21.7,34.0
14,55900,GPU (NVIDIA GeForce RTX 3080),1.27,3142.5,392.8,0.199,4.979,0.167,0.334,0.848,1.696,21.7,34.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.22,18231.7,0.0,0.196,4.898,0.000,0.000,0.000,0.000,21.7,34.0
16,63900,GPU (NVIDIA GeForce RTX 3080),1.25,3206.7,400.8,0.201,5.032,0.166,0.332,0.855,1.711,21.7,34.0
17,67900,GPU (NVIDIA GeForce RTX 3080),1.25,3205.7,400.7,0.196,4.894,0.168,0.335,0.860,1.720,21.7,34.0
18,71900,GPU (NVIDIA GeForce RTX 3080),1.25,3195.3,399.4,0.205,5.114,0.172,0.344,0.850,1.701,21.7,34.0
19,75900,GPU (NVIDIA GeForce RTX 3080),1.25,3212.5,401.6,0.199,4.965,0.172,0.344,0.850,1.701,21.7,34.0
20,79900,GPU (NVIDIA GeForce RTX 3080),0.23,17637.3,0.0,0.202,5.056,0.000,0.000,0.000,0.000,21.7,34.0
