epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
1,3999,,,,,,,,,,-30.76,123.0,32,5,4000,1.1,,,
2,7999,0.363999,0.380877,0.528592,1.3123,1.3129,3.4415,3.9917,0.5080,0.0632,47.99,472.4,8,3,8000,14.2,,,
3,11999,0.487592,0.497296,-2.882541,3.4631,3.4636,3.9480,4.5333,0.8572,0.0671,116.42,692.7,6,1,12000,31.2,,,
4,15999,0.533080,0.547632,-4.095661,4.0350,4.0351,3.5611,4.3066,1.1301,0.1642,26.53,332.3,12,3,16000,48.2,,,
5,19999,0.641474,0.656515,-4.721656,4.5302,4.5301,3.8942,4.8497,1.4088,0.2898,18.14,194.7,21,3,20000,65.3,,,
6,23999,0.654445,0.669155,-4.480650,3.9961,3.9956,3.8203,4.6381,1.5877,0.3743,46.94,267.0,15,5,24000,82.3,,,
7,27999,0.643098,0.658413,-5.581368,4.7656,4.7655,3.7068,4.6789,1.6706,0.4788,61.72,319.7,11,0,28000,99.2,,,
8,31999,0.623344,0.638666,-6.576583,5.8081,5.8081,3.6916,4.7236,1.6660,0.5480,118.77,441.7,10,0,32000,116.2,,,
9,35999,0.676488,0.691979,-6.743815,5.9864,5.9852,3.9383,5.0174,1.7089,0.6068,163.54,535.3,6,1,36000,133.2,,,
10,39999,0.750993,0.771075,-6.441152,5.7688,5.7681,4.2699,5.1458,1.7724,0.6577,55.11,199.8,20,5,40000,150.2,,,
11,43999,0.809446,0.835315,-6.436610,5.7569,5.7571,4.6452,5.7903,1.8953,0.7760,52.46,194.7,21,1,44000,175.5,0.280659,0.127906,0.148395
12,47999,0.807917,0.829994,-6.865755,6.1647,6.1649,5.0999,6.2643,1.9712,0.8537,82.84,294.9,16,6,48000,220.2,0.119473,0.003852,0.115107
13,51999,0.829125,0.851850,-7.715572,6.9968,6.9972,5.4081,6.6614,2.0271,0.9334,67.51,284.1,14,9,52000,265.0,0.090775,0.006458,0.083804
14,55999,0.826148,0.855753,-9.167561,8.3765,8.3768,5.9476,7.3581,2.0924,1.0049,154.94,423.4,8,2,56000,309.9,0.062377,0.001398,0.060620
15,59999,0.886580,0.917937,-10.670249,9.8582,9.8583,6.5770,8.0166,2.1838,1.0410,105.80,338.0,14,4,60000,354.9,0.041818,0.000917,0.040563
16,63999,0.927123,0.958888,-11.876653,11.0411,11.0411,7.3805,8.8705,2.2439,1.0824,419.88,1001.0,4,1,64000,399.8,0.025638,0.000335,0.024964
17,67999,0.918033,0.946796,-13.146899,12.3041,12.3039,7.5711,9.1074,2.2473,1.0975,146.22,415.4,8,3,68000,444.9,0.014599,0.000784,0.013493
18,71999,0.969755,0.993852,-14.290499,13.4759,13.4757,8.6616,10.2604,2.2471,1.1070,149.90,425.1,10,4,72000,489.8,0.006873,0.000295,0.006318
19,75999,1.029255,1.044916,-15.530577,14.7366,14.7369,9.6738,10.8062,2.2680,1.1259,200.29,427.7,10,1,76000,534.8,0.002581,0.000056,0.002328
20,79999,1.122509,1.145681,-16.466638,15.6852,15.6853,10.7894,12.0747,2.3675,1.1542,138.86,349.1,10,4,80000,580.2,0.002504,0.001553,0.000738
21,83999,1.186347,1.200697,-17.123189,16.3626,16.3626,11.6960,13.1358,2.3785,1.1733,140.19,357.1,13,2,84000,625.3,0.001728,0.001332,0.000209
22,87999,1.287001,1.323636,-17.705298,16.9721,16.9721,12.8271,14.7677,2.4270,1.1991,109.65,263.9,15,2,88000,670.2,0.000690,0.000465,0.000063
23,91999,1.284810,1.313954,-18.251135,17.5225,17.5222,13.3702,14.8383,2.4148,1.1928,186.26,402.2,8,3,92000,715.1,0.001407,0.001080,0.000125
24,95999,1.328986,1.355853,-18.746539,18.0271,18.0266,13.7271,15.4236,2.4206,1.1854,103.84,276.4,14,6,96000,760.2,0.001334,0.001065,0.000092
25,99999,1.340220,1.379986,-19.049581,18.3510,18.3502,14.3099,16.2963,2.4385,1.1981,87.32,292.9,14,5,100000,805.1,0.002150,0.001739,0.000167
26,103999,1.464140,1.484522,-19.010209,18.3183,18.3181,14.9122,16.2872,2.5264,1.2444,74.15,190.2,22,6,104000,850.1,0.000685,0.000459,0.000047
27,107999,1.502008,1.533791,-19.093524,18.3932,18.3932,15.4532,16.9726,2.6055,1.2782,175.76,371.8,12,3,108000,894.9,0.000669,0.000455,0.000035
28,111999,1.559399,1.598352,-19.011996,18.3190,18.3188,16.3633,17.5370,2.6771,1.3150,136.00,318.5,11,2,112000,939.9,0.001191,0.000922,0.000077
29,115999,1.625522,1.657493,-18.914483,18.2175,18.2174,16.7001,18.2427,2.7101,1.3276,57.78,157.3,25,4,116000,984.8,0.000664,0.000447,0.000047
30,119999,1.665539,1.698859,-18.875923,18.1894,18.1893,16.9005,18.8013,2.7527,1.3677,163.18,359.4,13,2,120000,1029.7,0.000497,0.000310,0.000027
