epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.22,17893.0,0.0,0.139,3.471,0.000,0.000,0.000,0.000,1.1,2.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.22,17784.0,0.0,0.130,3.245,0.000,0.000,0.000,0.000,10.2,24.0
3,11900,GPU (NVIDIA GeForce RTX 3080),1.21,3293.6,411.7,0.132,3.309,0.082,0.165,0.976,1.951,20.0,30.0
4,15900,GPU (NVIDIA GeForce RTX 3080),1.10,3646.9,455.9,0.138,3.438,0.075,0.151,0.861,1.722,20.0,30.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.16,24564.1,0.0,0.140,3.496,0.000,0.000,0.000,0.000,20.0,30.0
6,23900,GPU (NVIDIA GeForce RTX 3080),1.15,3474.1,434.3,0.138,3.454,0.082,0.164,0.908,1.817,20.0,30.0
7,27900,GPU (NVIDIA GeForce RTX 3080),1.12,3577.0,447.1,0.145,3.619,0.083,0.166,0.865,1.730,20.0,30.0
8,31900,GPU (NVIDIA GeForce RTX 3080),1.11,3597.2,449.7,0.138,3.450,0.083,0.166,0.870,1.740,20.0,30.0
9,35900,GPU (NVIDIA GeForce RTX 3080),1.14,3523.1,440.4,0.139,3.467,0.093,0.186,0.879,1.759,20.0,30.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.16,24599.5,0.0,0.139,3.478,0.000,0.000,0.000,0.000,20.0,30.0
11,43900,GPU (NVIDIA GeForce RTX 3080),1.12,3572.1,446.5,0.145,3.618,0.093,0.186,0.856,1.711,20.0,30.0
12,47900,GPU (NVIDIA GeForce RTX 3080),1.11,3601.1,450.1,0.137,3.434,0.096,0.191,0.855,1.710,20.0,30.0
13,51900,GPU (NVIDIA GeForce RTX 3080),1.13,3544.2,443.0,0.139,3.480,0.094,0.188,0.870,1.740,20.0,30.0
14,55900,GPU (NVIDIA GeForce RTX 3080),1.12,3558.8,444.8,0.142,3.549,0.093,0.186,0.865,1.731,20.0,30.0
