epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
1,3900,,,,,,13.22,18.3,135,4000,0.2
2,7900,,,,,,22.21,27.5,142,8000,0.4
3,11900,0.170170,-2.439867,2.1270,0.5504,0.0193,41.62,33.5,146,12000,1.7
4,15900,1.101975,-6.642620,5.9715,2.1130,0.2022,38.96,24.0,127,16000,2.8
5,19900,,,,,,57.18,36.1,83,20000,2.9
6,23900,1.975871,-11.535741,10.6617,4.0720,0.2435,65.70,40.8,17,24000,4.1
7,27900,3.126911,-17.127266,15.9696,6.2833,0.1787,138.43,74.2,93,28000,5.2
8,31900,4.985720,-23.038341,21.7927,10.0817,0.1854,137.50,73.7,25,32000,6.3
9,35900,8.083432,-28.869739,27.5916,15.5070,0.2401,147.60,78.3,75,36000,7.4
10,39900,,,,,,121.43,68.4,74,40000,7.6
11,43900,10.344753,-34.588783,33.1312,19.5257,0.3550,137.50,75.1,31,44000,8.7
12,47900,12.705006,-40.403060,38.8925,24.6743,0.4923,145.82,82.0,16,48000,9.8
13,51900,15.894155,-46.481940,44.9232,28.8927,0.6734,224.13,114.0,57,52000,11.0
14,55900,21.391744,-52.202451,50.5844,35.5289,0.7600,212.17,111.1,29,56000,12.1
15,59900,,,,,,153.90,79.1,22,60000,12.3
16,63900,24.782995,-58.210157,56.4075,46.1321,1.0553,195.35,97.1,81,64000,13.4
17,67900,30.418500,-64.229052,62.2518,59.6784,1.1691,186.95,92.5,20,68000,14.6
18,71900,33.628447,-70.438210,68.4245,66.2147,1.2846,205.16,104.5,27,72000,15.7
19,75900,38.660132,-76.260892,74.2237,77.4840,1.2920,223.11,111.4,54,76000,16.8
20,79900,,,,,,257.90,122.9,19,80000,17.0
21,83900,41.803098,-81.917858,79.8732,86.0910,1.3957,256.88,115.7,31,84000,18.1
22,87900,45.009631,-87.510975,85.3870,95.8890,1.4534,255.64,127.8,32,88000,19.2
23,91900,50.164749,-93.020531,90.8363,105.2866,1.5449,247.30,129.3,30,92000,20.4
