epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
1,3999,,,,,,,,,,-65.73,214.2,15,1,4000,1.1
2,7999,1.069528,1.076847,-20.586405,22.1732,22.1731,25.4678,27.4015,1.1083,0.0010,-110.41,163.4,26,7,8000,91.9
3,11999,0.718569,0.714525,-11.484579,9.7407,9.7403,8.4217,8.9295,1.2887,0.0000,-96.82,134.0,32,4,12000,212.7
4,15999,0.705323,0.697157,-5.351249,2.5693,2.5692,5.2743,5.2653,1.6261,0.0000,-88.06,118.0,36,6,16000,332.9
5,19999,0.642520,0.634974,-1.167045,-1.9134,-1.9134,3.9191,3.8634,1.7499,0.0000,-49.63,79.9,47,7,20000,455.1
6,23999,0.799999,0.788509,2.586553,-6.0796,-6.0799,4.4425,4.4120,2.0786,0.0000,-90.09,112.8,37,9,24000,577.1
7,27999,0.983515,0.972985,4.587479,-8.3548,-8.3551,4.9987,5.0524,2.4347,0.0000,-78.77,125.4,32,4,28000,698.4
8,31999,1.313941,1.293744,5.830773,-10.1597,-10.1603,6.1121,6.2489,2.9275,0.0000,-84.98,126.1,32,3,32000,819.3
9,35999,1.603688,1.580306,7.240295,-11.8038,-11.8044,6.9184,7.1070,3.3526,0.0698,-42.74,67.2,59,10,36000,941.3
10,39999,2.808419,2.765049,12.900474,-18.4216,-18.4231,11.1186,11.2022,4.6106,0.2282,-112.46,144.1,28,4,40000,1061.5
11,43999,4.694181,4.590647,19.886808,-26.6226,-26.6244,17.5910,17.5186,6.1312,0.4285,-103.63,105.0,34,2,44000,1182.1
12,47999,8.830228,8.637680,29.147519,-37.9151,-37.9174,30.9595,30.3909,8.6615,0.7290,-89.76,79.1,56,12,48000,1302.8
13,51999,19.213518,18.680248,40.819537,-53.0943,-53.0975,62.0045,60.4508,13.0981,1.2533,-73.18,63.2,63,17,52000,1425.6
14,55999,42.725644,41.494240,58.919561,-76.4556,-76.4584,129.7523,124.7243,20.0204,1.9615,-92.86,73.5,55,13,56000,1546.9
15,59999,105.946342,103.120657,91.368247,-117.3858,-117.3927,303.5483,291.5683,31.7399,2.6183,-166.88,116.8,34,9,60000,1667.9
16,63999,272.457605,263.814129,149.138892,-188.5732,-188.5906,733.2471,701.7039,50.3756,3.5504,-118.79,80.4,46,13,64000,1789.7
17,67999,540.511718,524.515139,203.167073,-258.5430,-258.5531,1398.8938,1332.2346,72.0834,4.7642,-174.78,115.3,34,6,68000,1911.5
18,71999,916.578634,888.719947,260.986185,-329.8424,-329.8638,2261.9331,2156.3247,93.5616,5.9799,-165.52,102.9,42,2,72000,2033.5
19,75999,1668.238160,1613.168102,362.522484,-451.4431,-451.4672,3950.9772,3759.5977,126.0143,6.9374,-107.07,64.8,56,14,76000,2155.5
20,79999,3195.776404,3098.373793,522.136174,-639.4862,-639.5323,7253.3489,6907.8945,174.7386,9.4168,-163.26,99.2,45,3,80000,2276.6
21,83999,6061.618567,5825.809521,719.307307,-873.6774,-873.7365,13050.7450,12344.0496,238.8874,10.1929,-73.93,43.8,69,11,84000,2397.6
22,87999,9950.851909,9583.090433,932.409854,-1123.6700,-1123.7295,20537.4100,19498.3406,312.1465,12.6678,-110.49,66.5,60,9,88000,2519.6
23,91999,15285.521165,14736.049689,1163.038252,-1382.9536,-1383.0408,30368.0097,28722.7394,389.0424,18.3438,-78.11,42.9,115,20,92000,2642.1
24,95999,20940.565693,20243.665441,1323.618805,-1569.9029,-1569.9864,39952.1403,37874.1556,465.1349,22.4194,-100.55,51.5,62,11,96000,2764.3
25,99999,30769.094731,29792.849831,1686.779294,-1961.0490,-1961.1806,56363.4373,53724.8549,571.5907,22.9850,-95.53,48.5,100,17,100000,2885.7
26,103999,46232.173718,44678.986692,2148.129828,-2456.3120,-2456.4301,81205.7241,77492.3655,700.0445,21.4751,-122.87,61.0,65,7,104000,3006.5
27,107999,62364.018575,60350.431629,2539.357845,-2853.3141,-2853.4768,105946.3786,101097.8156,811.7624,21.1387,-78.69,40.3,100,12,108000,3128.6
28,111999,79813.618899,77567.166388,3039.228753,-3344.3169,-3344.4423,132753.8354,126589.4747,915.1447,20.1171,-136.91,67.9,59,14,112000,3250.6
29,115999,105375.516082,102863.156985,3723.985075,-3996.2914,-3996.3718,172899.5312,164950.2293,1018.8291,19.0784,-80.37,38.1,105,16,116000,3371.7
30,119999,125110.756450,122350.189801,4167.586356,-4397.0036,-4397.0174,209365.7405,201020.9861,1088.3777,18.3975,-115.34,53.5,74,12,120000,3493.9
