epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.38,10502.8,0.0,0.251,6.280,0.000,0.000,0.000,0.000,4.3,6.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.51,7799.4,0.0,0.374,9.340,0.000,0.000,0.000,0.000,13.4,26.0
3,11900,GPU (NVIDIA GeForce RTX 3080),2.23,1792.4,224.1,0.439,10.969,0.346,0.692,1.390,2.781,29.9,62.0
4,15900,GPU (NVIDIA GeForce RTX 3080),2.24,1783.4,222.9,0.540,13.497,0.355,0.711,1.294,2.588,29.9,62.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.61,6593.5,0.0,0.554,13.855,0.000,0.000,0.000,0.000,29.9,62.0
6,23900,GPU (NVIDIA GeForce RTX 3080),2.24,1784.3,223.0,0.536,13.402,0.366,0.732,1.285,2.571,29.9,62.0
7,27900,GPU (NVIDIA GeForce RTX 3080),2.34,1709.3,213.7,0.577,14.414,0.370,0.739,1.343,2.685,29.9,62.0
8,31900,GPU (NVIDIA GeForce RTX 3080),2.34,1707.8,213.5,0.552,13.800,0.367,0.735,1.368,2.737,29.9,62.0
9,35900,GPU (NVIDIA GeForce RTX 3080),2.29,1748.7,218.6,0.586,14.656,0.371,0.742,1.280,2.559,29.9,62.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.65,6124.7,0.0,0.603,15.081,0.000,0.000,0.000,0.000,29.9,62.0
11,43900,GPU (NVIDIA GeForce RTX 3080),2.37,1686.3,210.8,0.595,14.885,0.373,0.745,1.352,2.705,29.9,62.0
12,47900,GPU (NVIDIA GeForce RTX 3080),2.26,1771.7,221.5,0.600,14.999,0.365,0.731,1.243,2.486,29.9,62.0
13,51900,GPU (NVIDIA GeForce RTX 3080),2.37,1691.2,211.4,0.609,15.225,0.375,0.750,1.331,2.663,29.9,62.0
14,55900,GPU (NVIDIA GeForce RTX 3080),2.40,1664.7,208.1,0.619,15.487,0.374,0.748,1.357,2.715,29.9,62.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.66,6104.0,0.0,0.606,15.156,0.000,0.000,0.000,0.000,29.9,62.0
16,63900,GPU (NVIDIA GeForce RTX 3080),2.34,1712.8,214.1,0.597,14.919,0.377,0.753,1.311,2.622,29.9,62.0
17,67900,GPU (NVIDIA GeForce RTX 3080),2.34,1708.0,213.5,0.604,15.098,0.372,0.745,1.317,2.634,29.9,62.0
18,71900,GPU (NVIDIA GeForce RTX 3080),2.39,1674.1,209.3,0.604,15.103,0.379,0.758,1.358,2.717,29.9,62.0
19,75900,GPU (NVIDIA GeForce RTX 3080),2.34,1706.0,213.2,0.604,15.092,0.380,0.760,1.312,2.625,29.9,62.0
20,79900,GPU (NVIDIA GeForce RTX 3080),0.67,6012.4,0.0,0.616,15.411,0.000,0.000,0.000,0.000,29.9,62.0
21,83900,GPU (NVIDIA GeForce RTX 3080),2.34,1707.9,213.5,0.609,15.217,0.378,0.755,1.302,2.604,29.9,62.0
22,87900,GPU (NVIDIA GeForce RTX 3080),2.38,1677.8,209.7,0.599,14.969,0.382,0.765,1.355,2.709,29.9,62.0
23,91900,GPU (NVIDIA GeForce RTX 3080),2.35,1705.0,213.1,0.608,15.199,0.381,0.761,1.308,2.617,29.9,62.0
24,95900,GPU (NVIDIA GeForce RTX 3080),2.35,1705.4,213.2,0.605,15.127,0.377,0.754,1.315,2.630,29.9,62.0
25,99900,GPU (NVIDIA GeForce RTX 3080),0.71,5668.5,0.0,0.601,15.017,0.000,0.000,0.000,0.000,29.9,62.0
26,103900,GPU (NVIDIA GeForce RTX 3080),2.25,1775.7,222.0,0.473,11.831,0.385,0.769,1.341,2.683,29.9,62.0
27,107900,GPU (NVIDIA GeForce RTX 3080),2.29,1746.2,218.3,0.554,13.838,0.381,0.763,1.305,2.610,29.9,62.0
28,111900,GPU (NVIDIA GeForce RTX 3080),2.28,1755.7,219.5,0.548,13.696,0.382,0.765,1.300,2.600,29.9,62.0
29,115900,GPU (NVIDIA GeForce RTX 3080),2.32,1725.2,215.7,0.576,14.397,0.381,0.761,1.312,2.625,29.9,62.0
30,119900,GPU (NVIDIA GeForce RTX 3080),0.62,6503.6,0.0,0.567,14.177,0.000,0.000,0.000,0.000,29.9,62.0
31,123900,GPU (NVIDIA GeForce RTX 3080),2.36,1697.6,212.2,0.590,14.757,0.378,0.757,1.335,2.671,29.9,62.0
32,127900,GPU (NVIDIA GeForce RTX 3080),2.33,1714.1,214.3,0.589,14.718,0.376,0.752,1.319,2.638,29.9,62.0
33,131900,GPU (NVIDIA GeForce RTX 3080),2.29,1748.6,218.6,0.568,14.193,0.374,0.748,1.296,2.592,29.9,62.0
34,135900,GPU (NVIDIA GeForce RTX 3080),2.30,1735.4,216.9,0.565,14.119,0.378,0.755,1.312,2.625,29.9,62.0
35,139900,GPU (NVIDIA GeForce RTX 3080),0.62,6446.8,0.0,0.573,14.320,0.000,0.000,0.000,0.000,29.9,62.0
36,143900,GPU (NVIDIA GeForce RTX 3080),2.32,1722.5,215.3,0.577,14.428,0.383,0.767,1.312,2.623,29.9,62.0
37,147900,GPU (NVIDIA GeForce RTX 3080),2.31,1730.5,216.3,0.562,14.059,0.380,0.760,1.321,2.642,29.9,62.0
38,151900,GPU (NVIDIA GeForce RTX 3080),2.32,1725.2,215.7,0.564,14.102,0.376,0.751,1.331,2.662,29.9,62.0
39,155900,GPU (NVIDIA GeForce RTX 3080),2.39,1674.1,209.3,0.576,14.388,0.390,0.780,1.372,2.745,29.9,62.0
40,159900,GPU (NVIDIA GeForce RTX 3080),0.62,6464.3,0.0,0.571,14.270,0.000,0.000,0.000,0.000,29.9,62.0
41,163900,GPU (NVIDIA GeForce RTX 3080),2.44,1636.9,204.6,0.565,14.128,0.400,0.800,1.427,2.854,29.9,62.0
42,167900,GPU (NVIDIA GeForce RTX 3080),2.33,1713.9,214.2,0.580,14.498,0.384,0.767,1.320,2.640,29.9,62.0
43,171900,GPU (NVIDIA GeForce RTX 3080),2.31,1728.0,216.0,0.560,14.010,0.377,0.754,1.327,2.654,29.9,62.0
44,175900,GPU (NVIDIA GeForce RTX 3080),2.30,1738.6,217.3,0.565,14.123,0.379,0.758,1.308,2.616,29.9,62.0
45,179900,GPU (NVIDIA GeForce RTX 3080),0.62,6435.9,0.0,0.574,14.340,0.000,0.000,0.000,0.000,29.9,62.0
46,183900,GPU (NVIDIA GeForce RTX 3080),2.52,1586.7,198.3,0.588,14.702,0.415,0.829,1.466,2.931,29.9,62.0
47,187900,GPU (NVIDIA GeForce RTX 3080),2.65,1507.5,188.4,0.598,14.939,0.437,0.873,1.567,3.134,29.9,62.0
48,191900,GPU (NVIDIA GeForce RTX 3080),2.54,1574.4,196.8,0.591,14.771,0.423,0.846,1.475,2.949,29.9,62.0
49,195900,GPU (NVIDIA GeForce RTX 3080),2.51,1594.1,199.3,0.588,14.702,0.396,0.793,1.475,2.950,29.9,62.0
50,199900,GPU (NVIDIA GeForce RTX 3080),0.64,6204.0,0.0,0.595,14.865,0.000,0.000,0.000,0.000,29.9,62.0
51,203900,GPU (NVIDIA GeForce RTX 3080),2.45,1632.1,204.0,0.478,11.949,0.415,0.831,1.432,2.865,29.9,62.0
52,207900,GPU (NVIDIA GeForce RTX 3080),2.47,1621.0,202.6,0.556,13.893,0.414,0.828,1.447,2.895,29.9,62.0
53,211900,GPU (NVIDIA GeForce RTX 3080),2.48,1611.7,201.5,0.576,14.389,0.415,0.830,1.441,2.883,29.9,62.0
54,215900,GPU (NVIDIA GeForce RTX 3080),2.66,1505.0,188.1,0.573,14.324,0.442,0.884,1.593,3.186,29.9,62.0
55,219900,GPU (NVIDIA GeForce RTX 3080),0.64,6246.4,0.0,0.593,14.817,0.000,0.000,0.000,0.000,29.9,62.0
56,223900,GPU (NVIDIA GeForce RTX 3080),2.72,1468.6,183.6,0.582,14.549,0.456,0.912,1.636,3.272,29.9,62.0
57,227900,GPU (NVIDIA GeForce RTX 3080),2.56,1563.1,195.4,0.566,14.146,0.416,0.832,1.530,3.061,29.9,62.0
58,231900,GPU (NVIDIA GeForce RTX 3080),2.38,1679.6,210.0,0.579,14.473,0.390,0.780,1.362,2.724,29.9,62.0
59,235900,GPU (NVIDIA GeForce RTX 3080),2.44,1638.0,204.8,0.573,14.314,0.395,0.790,1.422,2.845,29.9,62.0
60,239900,GPU (NVIDIA GeForce RTX 3080),0.67,5935.5,0.0,0.611,15.275,0.000,0.000,0.000,0.000,29.9,62.0
61,243900,GPU (NVIDIA GeForce RTX 3080),2.34,1705.8,213.2,0.579,14.471,0.384,0.769,1.329,2.658,29.9,62.0
62,247900,GPU (NVIDIA GeForce RTX 3080),2.57,1554.1,194.3,0.636,15.897,0.416,0.832,1.468,2.937,29.9,62.0
63,251900,GPU (NVIDIA GeForce RTX 3080),2.47,1622.4,202.8,0.577,14.423,0.403,0.807,1.437,2.874,29.9,62.0
64,255900,GPU (NVIDIA GeForce RTX 3080),2.42,1652.3,206.5,0.572,14.304,0.399,0.798,1.401,2.801,29.9,62.0
65,259900,GPU (NVIDIA GeForce RTX 3080),0.61,6522.4,0.0,0.568,14.193,0.000,0.000,0.000,0.000,29.9,62.0
66,263900,GPU (NVIDIA GeForce RTX 3080),2.38,1681.8,210.2,0.578,14.454,0.392,0.783,1.360,2.720,29.9,62.0
67,267900,GPU (NVIDIA GeForce RTX 3080),2.28,1751.7,219.0,0.565,14.119,0.378,0.757,1.288,2.576,29.9,62.0
68,271900,GPU (NVIDIA GeForce RTX 3080),2.38,1679.3,209.9,0.566,14.156,0.384,0.768,1.383,2.766,29.9,62.0
69,275900,GPU (NVIDIA GeForce RTX 3080),2.29,1749.4,218.7,0.566,14.141,0.381,0.762,1.293,2.587,29.9,62.0
70,279900,GPU (NVIDIA GeForce RTX 3080),0.63,6352.8,0.0,0.579,14.483,0.000,0.000,0.000,0.000,29.9,62.0
71,283900,GPU (NVIDIA GeForce RTX 3080),2.37,1687.6,211.0,0.563,14.084,0.394,0.789,1.357,2.714,29.9,62.0
72,287900,GPU (NVIDIA GeForce RTX 3080),2.22,1801.1,225.1,0.570,14.249,0.367,0.734,1.235,2.471,29.9,62.0
73,291900,GPU (NVIDIA GeForce RTX 3080),2.24,1782.5,222.8,0.559,13.983,0.370,0.740,1.270,2.541,29.9,62.0
74,295900,GPU (NVIDIA GeForce RTX 3080),2.30,1741.2,217.7,0.570,14.255,0.375,0.751,1.303,2.607,29.9,62.0
75,299900,GPU (NVIDIA GeForce RTX 3080),0.60,6657.4,0.0,0.555,13.868,0.000,0.000,0.000,0.000,29.9,62.0
76,303900,GPU (NVIDIA GeForce RTX 3080),2.24,1782.2,222.8,0.447,11.173,0.378,0.756,1.309,2.619,29.9,62.0
77,307900,GPU (NVIDIA GeForce RTX 3080),2.18,1838.3,229.8,0.536,13.402,0.366,0.733,1.226,2.451,29.9,62.0
78,311900,GPU (NVIDIA GeForce RTX 3080),2.21,1809.7,226.2,0.551,13.771,0.366,0.733,1.245,2.490,29.9,62.0
79,315900,GPU (NVIDIA GeForce RTX 3080),2.23,1795.5,224.4,0.548,13.696,0.369,0.737,1.262,2.523,29.9,62.0
80,319900,GPU (NVIDIA GeForce RTX 3080),0.55,7252.5,0.0,0.500,12.507,0.000,0.000,0.000,0.000,29.9,62.0
81,323900,GPU (NVIDIA GeForce RTX 3080),2.22,1801.7,225.2,0.537,13.429,0.369,0.739,1.262,2.524,29.9,62.0
82,327900,GPU (NVIDIA GeForce RTX 3080),2.25,1775.3,221.9,0.573,14.328,0.369,0.738,1.261,2.522,29.9,62.0
83,331900,GPU (NVIDIA GeForce RTX 3080),2.33,1717.8,214.7,0.602,15.055,0.375,0.751,1.302,2.604,29.9,62.0
84,335900,GPU (NVIDIA GeForce RTX 3080),2.35,1698.8,212.4,0.582,14.545,0.386,0.771,1.342,2.683,29.9,62.0
