epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.26,15350.8,0.0,0.136,3.405,0.000,0.000,0.000,0.000,1.5,2.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.30,13444.9,0.0,0.126,3.150,0.000,0.000,0.000,0.000,10.7,24.0
3,11900,GPU (NVIDIA GeForce RTX 3080),0.80,5029.0,62.9,0.131,3.285,0.053,1.053,0.553,11.063,21.2,32.0
4,15900,GPU (NVIDIA GeForce RTX 3080),0.63,6304.3,78.8,0.124,3.088,0.035,0.702,0.408,8.162,21.2,32.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.18,22292.5,0.0,0.119,2.980,0.000,0.000,0.000,0.000,21.2,32.0
6,23900,GPU (NVIDIA GeForce RTX 3080),0.58,6914.5,86.4,0.119,2.969,0.061,1.220,0.327,6.537,21.2,32.0
7,27900,GPU (NVIDIA GeForce RTX 3080),0.58,6861.2,85.8,0.121,3.016,0.048,0.964,0.349,6.984,21.2,32.0
8,31900,GPU (NVIDIA GeForce RTX 3080),0.60,6652.9,83.2,0.118,2.952,0.050,1.007,0.371,7.426,21.2,32.0
9,35900,GPU (NVIDIA GeForce RTX 3080),0.57,6960.1,87.0,0.118,2.954,0.053,1.057,0.345,6.910,21.2,32.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.18,22098.8,0.0,0.123,3.073,0.000,0.000,0.000,0.000,21.2,32.0
11,43900,GPU (NVIDIA GeForce RTX 3080),0.60,6659.0,83.2,0.125,3.119,0.057,1.132,0.352,7.048,21.2,32.0
12,47900,GPU (NVIDIA GeForce RTX 3080),0.57,6995.8,87.4,0.122,3.052,0.035,0.710,0.358,7.167,21.2,32.0
13,51900,GPU (NVIDIA GeForce RTX 3080),0.54,7374.1,92.2,0.112,2.808,0.057,1.142,0.321,6.420,21.2,32.0
14,55900,GPU (NVIDIA GeForce RTX 3080),0.57,7044.9,88.1,0.115,2.863,0.037,0.748,0.355,7.109,21.2,32.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.17,23035.1,0.0,0.118,2.941,0.000,0.000,0.000,0.000,21.2,32.0
