epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
1,3900,,,,,,,,0,4000,0.2
2,7900,,,,,,,,0,8000,0.4
3,11900,0.131951,-1.555506,0.5267,0.8667,0.0642,,,0,12000,1.6
4,15900,0.159142,-1.813855,1.4544,1.4398,0.0625,,,0,16000,2.7
5,19900,,,,,,,,0,20000,2.9
6,23900,0.239080,-2.586514,1.9063,2.6462,0.1584,,,0,24000,3.9
7,27900,0.297899,-3.470651,2.8010,3.5511,0.3082,,,0,28000,5.0
8,31900,0.307675,-4.033556,3.3550,4.2996,0.2869,,,0,32000,6.1
9,35900,0.301336,-4.476580,3.7447,4.6156,0.3126,,,0,36000,7.2
10,39900,,,,,,,,0,40000,7.4
11,43900,0.364074,-5.074447,4.2937,4.9822,0.3186,,,0,44000,8.5
12,47900,0.363071,-5.675221,4.8791,4.5252,0.2852,,,0,48000,9.6
13,51900,0.401479,-6.232655,5.4588,5.1274,0.2656,,,0,52000,10.7
14,55900,0.454937,-6.879523,6.1031,5.5460,0.2560,,,0,56000,11.8
15,59900,,,,,,,,0,60000,11.9
16,63900,0.500869,-7.673980,6.8782,5.9618,0.2883,,,0,64000,13.1
17,67900,0.566774,-8.627087,7.8172,7.4962,0.3279,,,0,68000,14.2
18,71900,0.595397,-9.840284,8.9777,8.3880,0.3199,,,0,72000,15.3
19,75900,0.620538,-11.302882,10.4149,8.9748,0.3529,,,0,76000,16.4
20,79900,,,,,,,,0,80000,16.5
21,83900,0.648479,-12.898522,12.0095,8.8473,0.3639,,,0,84000,17.6
22,87900,0.705773,-14.737047,13.8146,10.5292,0.3986,,,0,88000,18.7
23,91900,0.771297,-16.776994,15.8194,10.7253,0.4223,,,0,92000,20.0
24,95900,0.887854,-19.011615,18.0262,12.0699,0.4645,,,0,96000,21.3
25,99900,,,,,,125.21,1000.0,100,100000,21.5
26,103900,1.683200,-21.329254,20.3420,16.0359,0.5065,,,0,104000,22.6
27,107900,1.759656,-23.938032,22.9747,15.9084,0.5360,,,0,108000,23.8
28,111900,1.787759,-26.423970,25.4830,15.2936,0.5656,,,0,112000,24.9
29,115900,1.766288,-28.806074,27.9076,15.6412,0.5821,,,0,116000,26.1
30,119900,,,,,,,,0,120000,26.2
31,123900,1.793935,-31.231309,30.3216,14.1350,0.5822,,,0,124000,27.4
32,127900,1.826132,-33.713479,32.8090,13.9189,0.6057,,,0,128000,28.5
33,131900,1.956825,-36.300094,35.3854,14.7496,0.6447,,,0,132000,29.7
34,135900,1.938920,-39.017844,38.0760,13.5052,0.6183,,,0,136000,30.8
35,139900,,,,,,,,0,140000,30.9
36,143900,2.119085,-42.009276,41.0420,14.4611,0.6783,,,0,144000,32.1
37,147900,2.110317,-45.159103,44.1524,13.6863,0.6969,,,0,148000,33.4
38,151900,2.328062,-48.441709,47.3963,14.6553,0.7534,,,0,152000,34.8
39,155900,2.555469,-51.940200,50.8561,16.1236,0.8075,,,0,156000,36.0
40,159900,,,,,,,,0,160000,36.1
41,163900,2.753045,-55.646925,54.5307,16.7817,0.8599,,,0,164000,37.4
42,167900,2.896371,-59.560163,58.3966,17.0882,0.8977,,,0,168000,38.5
43,171900,3.013708,-63.649509,62.4668,18.9182,0.9383,,,0,172000,39.7
44,175900,3.163632,-67.821887,66.5964,20.2974,0.9661,,,0,176000,41.0
45,179900,,,,,,,,0,180000,41.2
46,183900,3.455685,-72.237766,70.9818,21.1959,0.9900,,,0,184000,42.4
47,187900,3.520430,-76.828243,75.5356,20.9862,1.0379,,,0,188000,43.6
48,191900,3.731978,-81.430659,80.1182,22.1460,1.0928,,,0,192000,44.9
49,195900,3.879450,-86.161668,84.8125,23.0134,1.1394,,,0,196000,46.3
50,199900,,,,,,,,0,200000,46.4
51,203900,11.120125,-90.805769,89.4484,27.2163,1.1788,1999.60,1001.0,100,204000,47.6
52,207900,11.625084,-95.458106,94.0927,27.0946,1.1724,,,0,208000,49.0
53,211900,13.066113,-100.225954,98.8452,28.2301,1.1763,,,0,212000,50.4
54,215900,13.492965,-105.171367,103.7604,29.1316,1.1992,,,0,216000,51.8
55,219900,,,,,,,,0,220000,51.9
56,223900,14.581657,-110.040275,108.6151,30.9350,1.2297,,,0,224000,53.2
57,227900,15.480239,-114.787215,113.3534,31.4133,1.2627,,,0,228000,54.5
58,231900,14.904969,-119.768237,118.2984,30.6543,1.2479,,,0,232000,55.9
59,235900,15.136426,-124.608590,123.1234,31.8033,1.2776,,,0,236000,57.3
60,239900,,,,,,,,0,240000,57.4
61,243900,15.259182,-129.449096,128.0047,33.8532,1.2889,,,0,244000,58.6
62,247900,15.361987,-134.040826,132.5958,32.6391,1.2888,,,0,248000,59.8
63,251900,15.318820,-138.721719,137.2648,33.3857,1.2976,,,0,252000,61.1
64,255900,17.299107,-143.033469,141.6195,35.1391,1.3394,,,0,256000,62.3
65,259900,,,,,,,,0,260000,62.5
66,263900,18.076160,-147.634330,146.1756,36.2059,1.3442,,,0,264000,63.6
67,267900,17.831597,-152.194962,150.7375,34.0989,1.3537,,,0,268000,65.0
68,271900,19.450382,-156.612811,155.1494,36.4283,1.4012,,,0,272000,66.3
69,275900,16.622047,-160.849107,159.3755,34.1548,1.3791,,,0,276000,67.6
70,279900,,,,,,,,0,280000,67.7
71,283900,19.414281,-165.120543,163.6424,37.2397,1.4007,,,0,284000,69.0
72,287900,17.788217,-169.386268,167.9318,35.0885,1.3812,,,0,288000,70.1
73,291900,20.435501,-173.516224,172.0670,37.4954,1.3478,,,0,292000,71.2
74,295900,18.657845,-177.393370,175.9685,36.4552,1.3887,,,0,296000,72.4
75,299900,,,,,,,,0,300000,72.6
76,303900,19.753774,-181.335207,179.9241,37.6805,1.4279,2950.04,1001.0,100,304000,73.8
77,307900,37.310988,-184.899538,183.4696,42.1510,1.4512,,,0,308000,75.0
78,311900,34.403176,-188.572468,187.1364,42.4555,1.4284,,,0,312000,76.1
79,315900,38.210445,-192.069610,190.6010,40.3873,1.4391,,,0,316000,77.2
80,319900,,,,,,,,0,320000,77.4
81,323900,35.249533,-195.649587,194.2060,40.1972,1.4263,,,0,324000,78.5
82,327900,38.693314,-199.112406,197.6525,41.3876,1.4799,,,0,328000,79.6
83,331900,34.577919,-202.462125,200.9982,39.2762,1.4225,,,0,332000,80.8
84,335900,38.880665,-205.815553,204.3457,42.2593,1.5018,,,0,336000,81.9
85,339900,,,,,,,,0,340000,82.0
86,343900,36.083850,-209.102724,207.6637,42.2912,1.4938,,,0,344000,83.2
87,347900,41.755770,-212.263087,210.8226,42.2723,1.4834,,,0,348000,84.3
88,351900,35.240758,-215.258465,213.8763,43.4074,1.4949,,,0,352000,85.4
89,355900,36.414097,-218.134508,216.7531,43.2525,1.4897,,,0,356000,86.5
90,359900,,,,,,,,0,360000,86.6
91,363900,39.637389,-221.003447,219.6236,44.0076,1.5089,,,0,364000,87.7
92,367900,38.717176,-223.808749,222.4264,45.1165,1.5372,,,0,368000,88.9
93,371900,39.584923,-226.590518,225.2185,44.3250,1.5388,,,0,372000,90.1
94,375900,38.082735,-229.310115,227.9270,43.2776,1.5120,,,0,376000,91.2
95,379900,,,,,,,,0,380000,91.3
96,383900,41.691233,-231.814386,230.4529,46.3828,1.5870,,,0,384000,92.5
97,387900,39.063647,-234.426701,233.0644,46.5197,1.5638,,,0,388000,93.7
98,391900,38.994338,-236.874075,235.5544,44.2442,1.5784,,,0,392000,94.8
99,395900,40.461342,-239.270642,237.9461,44.9515,1.5583,,,0,396000,96.0
100,399900,,,,,,,,0,400000,96.2
1,3999,,,,,,-266.68,1000.7,3,4000,0.7
