epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.24,16648.2,0.0,0.133,3.327,0.000,0.000,0.000,0.000,1.9,4.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.24,16407.4,0.0,0.134,3.353,0.000,0.000,0.000,0.000,11.0,24.0
3,11900,GPU (NVIDIA GeForce RTX 3080),1.69,2366.4,295.8,0.139,3.480,0.111,0.222,1.407,2.813,21.6,36.0
4,15900,GPU (NVIDIA GeForce RTX 3080),1.51,2655.1,331.9,0.144,3.589,0.098,0.196,1.230,2.459,21.6,36.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.17,23297.6,0.0,0.142,3.545,0.000,0.000,0.000,0.000,21.6,36.0
6,23900,GPU (NVIDIA GeForce RTX 3080),1.65,2422.1,302.8,0.149,3.723,0.121,0.242,1.338,2.675,21.6,36.0
7,27900,GPU (NVIDIA GeForce RTX 3080),1.54,2601.1,325.1,0.148,3.704,0.109,0.218,1.248,2.496,21.6,36.0
8,31900,GPU (NVIDIA GeForce RTX 3080),1.62,2469.1,308.6,0.148,3.697,0.126,0.252,1.308,2.615,21.6,36.0
9,35900,GPU (NVIDIA GeForce RTX 3080),3.26,1227.8,153.5,0.174,4.356,0.262,0.523,2.767,5.535,21.6,36.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.22,17885.4,0.0,0.181,4.520,0.000,0.000,0.000,0.000,21.6,36.0
11,43900,GPU (NVIDIA GeForce RTX 3080),1.65,2417.6,302.2,0.157,3.928,0.141,0.283,1.314,2.628,21.6,36.0
12,47900,GPU (NVIDIA GeForce RTX 3080),1.66,2415.0,301.9,0.148,3.689,0.131,0.261,1.339,2.678,21.6,36.0
13,51900,GPU (NVIDIA GeForce RTX 3080),1.60,2506.6,313.3,0.141,3.516,0.113,0.226,1.312,2.623,21.6,36.0
14,55900,GPU (NVIDIA GeForce RTX 3080),1.57,2553.0,319.1,0.148,3.712,0.134,0.268,1.249,2.497,21.6,36.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.17,23291.5,0.0,0.141,3.530,0.000,0.000,0.000,0.000,21.6,36.0
16,63900,GPU (NVIDIA GeForce RTX 3080),1.63,2456.7,307.1,0.152,3.811,0.137,0.274,1.299,2.597,21.6,36.0
17,67900,GPU (NVIDIA GeForce RTX 3080),1.58,2531.5,316.4,0.163,4.079,0.121,0.243,1.250,2.499,21.6,36.0
18,71900,GPU (NVIDIA GeForce RTX 3080),1.57,2553.4,319.2,0.145,3.634,0.125,0.251,1.231,2.462,21.6,36.0
19,75900,GPU (NVIDIA GeForce RTX 3080),1.51,2642.1,330.3,0.140,3.502,0.128,0.257,1.212,2.425,21.6,36.0
20,79900,GPU (NVIDIA GeForce RTX 3080),0.18,22813.7,0.0,0.141,3.535,0.000,0.000,0.000,0.000,21.6,36.0
21,83900,GPU (NVIDIA GeForce RTX 3080),1.57,2549.8,318.7,0.140,3.497,0.124,0.247,1.231,2.462,21.6,36.0
22,87900,GPU (NVIDIA GeForce RTX 3080),1.51,2646.5,330.8,0.144,3.607,0.114,0.229,1.220,2.440,21.6,36.0
23,91900,GPU (NVIDIA GeForce RTX 3080),1.52,2628.9,328.6,0.145,3.637,0.124,0.249,1.212,2.424,21.6,36.0
24,95900,GPU (NVIDIA GeForce RTX 3080),1.48,2698.6,337.3,0.140,3.495,0.118,0.235,1.194,2.387,21.6,36.0
25,99900,GPU (NVIDIA GeForce RTX 3080),0.19,21570.5,0.0,0.148,3.705,0.000,0.000,0.000,0.000,21.6,36.0
26,103900,GPU (NVIDIA GeForce RTX 3080),1.56,2570.9,321.4,0.145,3.623,0.126,0.252,1.245,2.490,21.6,36.0
27,107900,GPU (NVIDIA GeForce RTX 3080),1.54,2604.6,325.6,0.151,3.764,0.129,0.259,1.218,2.436,21.6,36.0
28,111900,GPU (NVIDIA GeForce RTX 3080),1.54,2596.9,324.6,0.142,3.545,0.128,0.256,1.238,2.475,21.6,36.0
29,115900,GPU (NVIDIA GeForce RTX 3080),1.64,2437.0,304.6,0.145,3.615,0.135,0.271,1.329,2.657,21.6,36.0
30,119900,GPU (NVIDIA GeForce RTX 3080),0.21,19203.8,0.0,0.156,3.903,0.000,0.000,0.000,0.000,21.6,36.0
31,123900,GPU (NVIDIA GeForce RTX 3080),1.70,2349.3,293.7,0.151,3.767,0.150,0.300,1.359,2.719,21.6,36.0
32,127900,GPU (NVIDIA GeForce RTX 3080),1.65,2421.8,302.7,0.142,3.553,0.138,0.276,1.338,2.677,21.6,36.0
33,131900,GPU (NVIDIA GeForce RTX 3080),1.58,2530.2,316.3,0.145,3.625,0.130,0.260,1.268,2.536,21.6,36.0
34,135900,GPU (NVIDIA GeForce RTX 3080),1.49,2679.9,335.0,0.144,3.610,0.120,0.241,1.194,2.388,21.6,36.0
