epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
1,3999,,,,,,,,,,-49.00,146.6,27,5,4000,1.1,,,
2,7999,0.366546,0.361608,-1.046696,1.9444,1.9443,4.0900,4.2710,0.6522,0.0260,28.31,249.8,16,2,8000,14.4,,,
3,11999,0.906420,0.900086,-7.647399,7.7505,7.7503,8.5345,9.1615,1.4875,0.3640,-43.16,318.0,11,3,12000,31.6,,,
4,15999,0.918508,0.904490,-6.638460,7.0287,7.0285,7.5800,8.1746,1.6397,0.4768,-2.42,251.6,15,2,16000,49.1,,,
5,19999,0.948566,0.942589,-6.289630,5.9608,5.9604,6.9321,7.6988,1.8919,0.7001,9.87,226.7,21,10,20000,66.0,,,
6,23999,0.863750,0.856695,-6.274250,5.6869,5.6863,6.0119,6.8109,2.0326,0.8637,-38.49,583.0,6,4,24000,83.0,,,
7,27999,1.062059,1.054811,-6.714774,5.9505,5.9504,7.2140,8.2367,2.2580,1.0741,20.61,172.3,21,3,28000,100.0,,,
8,31999,1.244930,1.239944,-6.993319,6.0752,6.0753,7.8279,8.7787,2.5193,1.2083,20.14,241.7,19,8,32000,124.4,0.187915,0.057766,0.127852
9,35999,1.346738,1.344520,-6.017423,5.0490,5.0487,8.0737,9.2007,2.6630,1.3130,10.36,286.5,15,8,36000,158.2,0.076740,0.003185,0.073083
10,39999,1.450358,1.437141,-4.486053,3.5068,3.5062,8.4577,9.1412,2.7914,1.4164,28.73,462.6,7,0,40000,191.8,0.027708,0.001156,0.026134
11,43999,1.560243,1.540808,-2.516284,1.5062,1.5049,8.6128,9.3260,2.9252,1.5314,17.57,262.4,18,6,44000,225.7,0.007104,0.000822,0.005989
12,47999,1.641068,1.617040,-1.362729,0.2936,0.2925,8.9871,9.4098,3.1010,1.6552,38.10,193.5,18,5,48000,259.3,0.002271,0.001201,0.000833
13,51999,1.691300,1.673010,-0.365066,-0.7401,-0.7410,9.3552,9.8470,3.2495,1.7255,9.92,240.2,19,6,52000,293.1,0.001000,0.000679,0.000118
14,55999,1.749939,1.716115,0.369312,-1.5180,-1.5187,9.7435,10.1117,3.3889,1.7719,21.00,379.0,9,3,56000,326.7,0.001113,0.000819,0.000085
15,59999,1.810448,1.782599,1.115210,-2.2871,-2.2875,10.5183,10.8568,3.4880,1.8535,37.48,395.4,10,2,60000,360.4,0.001022,0.000749,0.000074
16,63999,1.855797,1.838158,1.456747,-2.6149,-2.6155,11.0225,11.2577,3.5212,1.8944,37.12,218.2,18,5,64000,394.2,0.001454,0.001141,0.000107
17,67999,1.912208,1.899157,1.614269,-2.7611,-2.7608,11.3590,11.6412,3.5980,1.9173,34.38,200.8,19,5,68000,428.0,0.001596,0.001268,0.000114
18,71999,1.980368,1.960891,1.573194,-2.7347,-2.7349,11.8849,12.1831,3.6796,1.9512,19.75,208.8,19,4,72000,461.9,0.000854,0.000614,0.000053
19,75999,2.072418,2.055352,1.645947,-2.7856,-2.7855,12.4522,12.6318,3.7346,1.9482,33.11,158.2,31,10,76000,495.6,0.001926,0.001559,0.000137
20,79999,2.243081,2.217093,1.634475,-2.7784,-2.7784,13.4329,13.4372,3.8597,1.9882,6.74,90.7,44,15,80000,529.5,0.002215,0.001821,0.000154
21,83999,2.323433,2.297400,1.537969,-2.6784,-2.6778,13.7296,13.6924,3.9557,2.0355,41.37,170.8,20,7,84000,563.1,0.001900,0.001542,0.000134
22,87999,2.161523,2.131225,0.999931,-2.1451,-2.1438,13.3062,13.3170,3.9005,2.0163,42.28,233.1,16,3,88000,596.8,0.000548,0.000336,0.000032
23,91999,2.122566,2.098993,0.453521,-1.5618,-1.5627,13.4057,13.4597,3.8317,2.0015,27.57,157.5,31,5,92000,630.5,0.001022,0.000755,0.000084
24,95999,2.229172,2.200359,0.205579,-1.2843,-1.2860,13.9367,14.0765,3.9204,2.0223,47.90,201.6,19,5,96000,664.2,0.001494,0.001195,0.000110
25,99999,2.356331,2.331063,0.054679,-1.1308,-1.1312,14.3857,14.6185,4.0284,2.0714,29.61,123.5,33,5,100000,698.3,0.001336,0.001036,0.000104
26,103999,2.321816,2.302190,-0.051302,-1.0034,-1.0035,14.6469,14.7719,4.0331,2.0668,26.35,110.3,37,11,104000,732.2,0.002535,0.002113,0.000195
27,107999,2.373507,2.340789,-0.343197,-0.6927,-0.6930,15.1799,15.2187,4.0379,2.0785,46.19,132.3,30,11,108000,766.2,0.001093,0.000813,0.000085
28,111999,2.370540,2.330192,-0.959721,-0.0903,-0.0910,15.3294,15.3539,4.0819,2.1035,29.72,138.7,24,8,112000,800.1,0.001679,0.001354,0.000133
29,115999,2.335487,2.302771,-1.538398,0.4793,0.4794,15.5763,15.5239,4.1052,2.1153,98.47,309.0,15,6,116000,833.8,0.001395,0.001111,0.000097
30,119999,2.427222,2.400841,-2.084830,1.0217,1.0216,16.1855,16.1019,4.1818,2.1466,34.37,118.1,33,10,120000,867.6,0.002088,0.001705,0.000176
