epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
57,227900,132.441861,-160.687659,159.0507,181.7220,2.6049,0.3857,150.84,85.5,45,26,228000,80.1
58,231900,138.707872,-162.752471,161.0968,187.3026,2.6991,0.3821,152.30,85.4,46,26,232000,81.8
59,235900,140.347335,-164.925505,163.2378,186.6837,2.6829,0.4022,217.35,100.9,15,7,236000,83.5
60,239900,,,,,,,330.24,134.0,21,10,240000,83.7
61,243900,142.780922,-167.166044,165.3612,185.7323,2.7663,0.3933,339.87,138.6,25,11,244000,85.4
62,247900,143.550824,-169.507959,167.6384,191.0343,2.7128,0.4324,349.64,140.2,44,29,248000,87.2
63,251900,152.225608,-172.361450,170.3126,199.6637,2.7692,0.4290,375.76,148.2,29,19,252000,89.0
64,255900,154.656451,-175.672605,173.4838,199.5044,2.7185,0.4542,268.00,122.3,21,5,256000,90.7
65,259900,,,,,,,318.55,140.0,32,17,260000,90.9
66,263900,158.334980,-178.918021,176.6687,204.2154,2.8657,0.4413,322.82,140.8,36,24,264000,92.6
67,267900,162.774525,-182.324691,180.0391,212.7080,2.7754,0.4596,302.58,135.2,19,8,268000,94.3
68,271900,172.490208,-185.580092,183.2908,213.1846,2.7897,0.5013,297.87,137.0,24,17,272000,96.1
69,275900,177.158045,-188.813924,186.4139,228.6758,2.8414,0.4895,305.45,137.5,51,28,276000,97.8
70,279900,,,,,,,295.80,132.6,22,11,280000,98.0
71,283900,180.472370,-192.003786,189.6532,226.8874,2.8341,0.4989,300.49,129.1,20,8,284000,99.8
72,287900,185.854107,-194.873314,192.5758,238.5128,2.8612,0.5268,304.81,131.0,42,22,288000,101.5
73,291900,194.475406,-197.741175,195.3674,248.9223,2.9899,0.5178,319.52,136.3,25,12,292000,103.3
74,295900,198.475613,-200.928563,198.5236,245.7999,3.0452,0.5168,325.43,138.2,14,8,296000,105.1
75,299900,,,,,,,332.14,147.6,13,8,300000,105.3
76,303900,200.680426,-204.009906,201.6002,252.7819,3.0382,0.5942,345.44,163.4,38,15,304000,107.2
77,307900,212.605357,-206.120271,203.8122,265.4155,3.1949,0.5811,347.59,166.0,44,18,308000,109.1
78,311900,214.595615,-208.697628,206.4085,260.9564,3.2153,0.5530,331.88,141.5,10,6,312000,111.0
79,315900,215.895819,-211.001223,208.7834,269.9770,3.3881,0.5923,333.43,140.3,20,9,316000,112.9
80,319900,,,,,,,336.29,146.2,32,15,320000,113.1
81,323900,219.771540,-212.820233,210.5880,270.7495,3.2415,0.6280,361.17,163.2,41,21,324000,115.0
82,327900,222.381422,-214.792700,212.5855,273.2214,3.4379,0.6055,343.07,141.3,13,6,328000,117.2
83,331900,223.866306,-216.696910,214.5119,273.4605,3.3019,0.6070,353.13,145.0,29,15,332000,119.2
84,335900,230.631421,-218.392281,216.2189,293.7738,3.5110,0.6192,338.26,138.7,29,11,336000,121.2
85,339900,,,,,,,435.10,163.4,12,2,340000,121.3
86,343900,229.168236,-220.374513,218.1806,282.7428,3.5570,0.6049,488.32,176.1,23,11,344000,123.3
87,347900,224.467338,-222.148908,220.0142,287.1509,3.5610,0.5941,405.31,153.8,26,13,348000,125.2
88,351900,232.361385,-223.815261,221.6309,289.9148,3.4289,0.6271,499.33,189.0,25,17,352000,127.0
89,355900,233.153189,-225.715960,223.4414,293.1201,3.5118,0.6084,456.04,192.5,24,8,356000,128.8
90,359900,,,,,,,323.34,146.5,22,8,360000,128.9
91,363900,229.621355,-227.463315,225.2351,298.3914,3.5290,0.6332,334.81,143.2,29,18,364000,130.7
92,367900,232.996460,-229.410272,227.0919,304.5983,3.6032,0.6410,442.36,170.4,23,12,368000,132.5
93,371900,237.096180,-231.414012,229.0698,307.7633,3.5330,0.6422,397.44,161.9,34,14,372000,134.3
94,375900,241.067127,-233.366448,231.0051,306.2988,3.5589,0.6338,431.83,163.1,18,11,376000,136.1
95,379900,,,,,,,465.38,178.9,14,7,380000,136.3
96,383900,240.063632,-235.797871,233.3941,318.5944,3.5836,0.6320,474.97,177.8,17,14,384000,138.2
97,387900,240.688487,-238.019641,235.5543,319.7298,3.6245,0.6350,503.58,189.3,21,11,388000,140.1
98,391900,247.199069,-239.926901,237.4933,327.2626,3.7068,0.6483,538.80,198.7,39,26,392000,142.0
99,395900,252.848144,-241.869586,239.4829,335.5034,3.8131,0.6683,511.60,190.6,14,8,396000,143.8
100,399900,,,,,,,495.27,181.9,13,4,400000,144.0
