epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
1,3900,,,,,,,,0,4000,0.4
2,7900,,,,,,,,0,8000,0.9
3,11900,116.490555,-53.055974,52.8758,257.4916,0.0003,,,0,12000,3.0
4,15900,67.880259,-127.799118,127.6489,133.1290,0.0000,,,0,16000,5.1
5,19900,,,,,,,,0,20000,5.8
6,23900,90.010165,-207.274685,207.1014,119.7117,0.0000,,,0,24000,8.0
7,27900,48.070346,-293.574873,293.0554,137.2425,0.0107,,,0,28000,10.0
8,31900,64.948426,-386.484002,385.2883,252.2937,0.0292,,,0,32000,12.1
9,35900,71.499923,-474.758589,473.0375,528.8787,0.0002,,,0,36000,14.2
10,39900,,,,,,,,0,40000,15.0
11,43900,76.018750,-554.828206,552.5739,795.5047,0.0119,,,0,44000,17.2
12,47900,102.166559,-638.902751,636.3780,1228.9441,0.0029,,,0,48000,19.4
13,51900,89.315081,-722.044333,719.4151,1309.1257,0.0000,,,0,52000,21.5
14,55900,94.665423,-802.066959,799.3998,1619.1731,0.0000,,,0,56000,23.9
15,59900,,,,,,,,0,60000,24.5
16,63900,99.569856,-878.085481,875.4448,2008.4803,0.0000,,,0,64000,26.8
17,67900,102.027191,-950.937148,948.3521,2066.8773,0.0016,,,0,68000,29.0
18,71900,109.376430,-1020.463378,1017.9943,2350.1794,0.0000,,,0,72000,31.1
19,75900,114.358074,-1086.826039,1084.5096,2731.7629,0.0000,,,0,76000,33.3
20,79900,,,,,,,,0,80000,34.0
21,83900,112.307016,-1149.830381,1147.5911,2718.8986,0.0000,,,0,84000,36.2
22,87900,113.305500,-1210.200960,1208.0655,2695.2058,0.0000,,,0,88000,38.4
23,91900,115.793871,-1268.192800,1266.2002,3214.8810,0.0000,,,0,92000,40.6
24,95900,127.883572,-1324.181005,1322.2380,3470.5449,0.0478,,,0,96000,42.8
25,99900,,,,,,35398.77,1000.0,100,100000,43.4
26,103900,2168.143939,-1380.005844,1378.1828,4944.7307,0.1674,,,0,104000,45.4
27,107900,2013.014229,-1451.577848,1449.7938,4966.8036,0.1412,,,0,108000,47.5
28,111900,1886.201431,-1526.553436,1524.6487,4562.0269,0.1882,,,0,112000,49.5
29,115900,2031.283621,-1603.702897,1601.5489,4366.8726,0.1868,,,0,116000,51.5
30,119900,,,,,,,,0,120000,52.1
31,123900,1943.338148,-1685.687245,1683.3250,4445.2953,0.1985,,,0,124000,54.2
32,127900,2210.851567,-1767.438073,1764.8938,4380.9217,0.2245,,,0,128000,56.4
33,131900,2333.183108,-1848.666335,1845.8189,4717.3228,0.2133,,,0,132000,58.4
34,135900,2321.864953,-1929.313226,1926.4210,4842.0888,0.2564,,,0,136000,60.5
35,139900,,,,,,,,0,140000,61.1
36,143900,2576.595379,-2009.526653,2006.5489,5414.0101,0.2384,,,0,144000,63.0
37,147900,2613.358993,-2094.362430,2091.4194,5460.1975,0.2012,,,0,148000,65.1
38,151900,2894.045522,-2179.585265,2176.5591,5711.5601,0.2355,,,0,152000,67.1
39,155900,2748.660890,-2261.183941,2258.1197,5628.5147,0.2225,,,0,156000,69.2
40,159900,,,,,,,,0,160000,69.8
41,163900,2830.545154,-2345.053780,2342.0709,6318.0290,0.2016,,,0,164000,71.9
42,167900,3016.566420,-2426.683646,2423.5390,7163.8463,0.2153,,,0,168000,73.9
43,171900,2865.644591,-2509.650513,2506.4610,7431.6321,0.1841,,,0,172000,75.9
44,175900,3053.660027,-2591.804068,2588.6493,7624.0074,0.2519,,,0,176000,78.0
45,179900,,,,,,,,0,180000,78.6
46,183900,2907.449004,-2671.351941,2668.2160,7566.3982,0.1589,,,0,184000,80.7
47,187900,3077.739029,-2751.418505,2748.3937,7561.0818,0.2010,,,0,188000,82.8
48,191900,3130.824013,-2831.284308,2828.1902,8406.7240,0.1902,,,0,192000,85.0
49,195900,3547.525859,-2905.898256,2902.9917,8492.7918,0.2000,,,0,196000,87.2
50,199900,,,,,,,,0,200000,87.8
51,203900,9095.672728,-2979.274576,2976.3254,8396.9697,0.2055,72391.88,1001.0,100,204000,90.0
52,207900,9534.671961,-3053.192727,3050.3923,9224.6817,0.1788,,,0,208000,92.1
53,211900,9585.030609,-3124.593960,3121.4600,8901.3219,0.2067,,,0,212000,94.3
54,215900,9202.122364,-3196.834183,3193.9502,8621.7422,0.3455,,,0,216000,96.6
55,219900,,,,,,,,0,220000,97.2
56,223900,9645.799652,-3266.230911,3263.4005,8402.8477,0.1901,,,0,224000,99.5
57,227900,10191.844704,-3333.832407,3331.0239,9152.1807,0.1804,,,0,228000,101.6
58,231900,10425.656677,-3399.093571,3396.3365,8275.5919,0.1597,,,0,232000,103.7
59,235900,10049.542153,-3464.612869,3461.9643,7849.1264,0.2177,,,0,236000,105.7
60,239900,,,,,,,,0,240000,106.3
61,243900,10829.082948,-3528.120678,3525.3971,8023.6188,0.1748,,,0,244000,108.3
62,247900,10988.161480,-3592.861355,3590.1632,8241.2696,0.1435,,,0,248000,110.4
63,251900,10566.700376,-3654.598845,3651.8482,8683.8566,0.1504,,,0,252000,112.4
64,255900,11319.198242,-3712.032522,3709.4789,8170.8935,0.1562,,,0,256000,114.4
65,259900,,,,,,,,0,260000,115.0
66,263900,10646.018014,-3768.862157,3766.4466,8391.4514,0.2256,,,0,264000,117.0
67,267900,10639.780472,-3827.451917,3825.0644,8467.4254,0.2133,,,0,268000,119.0
68,271900,11791.790285,-3886.026805,3883.6046,8955.1018,0.2675,,,0,272000,121.1
69,275900,11008.058476,-3942.899619,3940.5862,9586.3733,0.2239,,,0,276000,123.0
70,279900,,,,,,,,0,280000,123.7
71,283900,12470.662892,-3994.269373,3991.9706,9257.6924,0.2717,,,0,284000,125.8
72,287900,12553.663358,-4048.464535,4046.2267,9938.3072,0.3493,,,0,288000,127.8
73,291900,11791.038439,-4101.493965,4099.3299,9293.6771,0.2440,,,0,292000,129.8
74,295900,12733.889288,-4153.908333,4151.7667,10103.5403,0.2571,,,0,296000,131.8
75,299900,,,,,,,,0,300000,132.4
76,303900,13026.150185,-4195.491544,4193.2807,18385.5669,0.4749,73020.63,1001.0,100,304000,134.3
77,307900,17081.507745,-4248.419262,4246.2425,17007.6022,0.4378,,,0,308000,136.2
78,311900,19145.132524,-4296.960865,4294.8854,16707.3559,0.4256,,,0,312000,138.3
79,315900,17288.621500,-4344.086651,4342.0937,18115.1554,0.6251,,,0,316000,140.7
80,319900,,,,,,,,0,320000,141.4
81,323900,17108.092831,-4394.188883,4392.2209,17730.8845,0.6720,,,0,324000,143.7
82,327900,19019.564972,-4441.231921,4439.2678,21868.0087,0.5582,,,0,328000,146.0
83,331900,18458.338808,-4486.683640,4484.7018,20342.6029,0.5298,,,0,332000,148.1
84,335900,18395.496037,-4536.414327,4534.5190,21261.7375,0.4462,,,0,336000,150.1
85,339900,,,,,,,,0,340000,150.8
86,343900,18425.500299,-4578.796984,4577.0061,24714.9262,0.4255,,,0,344000,153.1
87,347900,19204.177629,-4623.195471,4621.4772,28031.3240,0.4774,,,0,348000,155.5
88,351900,17957.930006,-4669.478786,4667.7146,31367.9294,0.5364,,,0,352000,157.7
89,355900,19196.806709,-4708.676344,4706.9405,30945.1801,0.4527,,,0,356000,160.1
90,359900,,,,,,,,0,360000,160.7
91,363900,17272.318936,-4755.035194,4753.2974,30309.5793,0.4745,,,0,364000,163.0
92,367900,17512.469720,-4801.166097,4799.4928,33162.6520,0.5299,,,0,368000,165.3
93,371900,17621.320254,-4838.732174,4837.0092,37307.3544,0.5788,,,0,372000,167.6
94,375900,17474.854992,-4878.927218,4877.1509,32659.6587,0.6432,,,0,376000,169.7
95,379900,,,,,,,,0,380000,170.3
96,383900,18768.075277,-4924.261227,4922.4169,37700.0720,0.8066,,,0,384000,172.3
97,387900,18520.077882,-4959.751077,4957.7603,47654.4281,0.6425,,,0,388000,174.3
98,391900,18453.780412,-4999.177787,4996.9337,42407.1701,0.6412,,,0,392000,176.2
99,395900,17143.539165,-5036.822468,5034.5706,44219.0906,0.6194,,,0,396000,178.1
100,399900,,,,,,,,0,400000,178.7
1,3900,,,,,,,,,,,0,4000,0.5
2,7900,,,,,,,,,,,0,8000,1.2
3,11900,464.104810,418.396576,-28.481381,27.3249,28.5275,1475.2953,1405.4715,0.0931,,,0,12000,2.7
4,15900,584.844561,568.446467,-55.089001,54.7129,54.8441,1379.9743,1551.3484,0.0266,,,0,16000,4.0
5,19900,,,,,,,,,,,0,20000,4.9
6,23900,330.326462,317.994920,-68.035316,67.6035,67.6410,900.0844,886.1841,0.0013,,,0,24000,6.3
7,27900,210.630712,201.838215,-74.171795,73.8822,73.8789,700.6244,717.3293,0.0006,,,0,28000,7.7
8,31900,144.640341,139.212665,-79.253464,78.7864,78.7734,696.9377,664.1255,0.0005,,,0,32000,8.9
9,35900,108.891378,104.112534,-84.537974,83.9951,83.9577,700.8257,651.3464,0.0004,,,0,36000,10.3
10,39900,,,,,,,,,,,0,40000,11.1
11,43900,89.076396,83.827925,-89.726465,89.2166,89.2308,631.4623,633.1199,0.0003,,,0,44000,12.4
12,47900,77.234810,72.907656,-95.056585,94.2300,94.2411,662.5081,670.6496,0.0002,,,0,48000,13.8
13,51900,70.814079,66.208654,-100.475224,99.5592,99.5522,756.0224,786.2623,0.0001,,,0,52000,14.9
14,55900,65.258398,60.590588,-105.129897,104.6066,104.6183,777.9905,889.2042,0.0001,,,0,56000,16.3
15,59900,,,,,,,,,,,0,60000,17.3
16,63900,60.265022,56.916050,-111.029058,110.4624,110.4887,733.8555,842.6431,0.0001,,,0,64000,18.7
17,67900,55.297778,51.330537,-117.109861,115.9868,116.0000,834.2043,937.1123,0.0001,,,0,68000,20.1
18,71900,51.849494,48.865430,-122.899877,121.6597,121.6305,1099.4521,1183.5551,0.0001,,,0,72000,21.6
19,75900,52.641630,48.559957,-128.631194,127.0851,127.1164,1095.3564,904.7415,0.0001,,,0,76000,23.0
20,79900,,,,,,,,,,,0,80000,24.0
21,83900,51.049151,48.574982,-134.746542,133.4309,133.4628,1178.5639,1412.5358,0.0001,,,0,84000,25.5
22,87900,53.098674,50.494462,-140.757324,139.3069,139.3099,1875.3154,2158.3801,0.0001,,,0,88000,26.9
23,91900,48.110023,45.285492,-147.941993,146.0057,145.9999,1189.7005,1367.5766,0.0001,,,0,92000,28.4
24,95900,46.817770,44.249640,-153.806346,152.0662,152.0727,1096.2411,1050.9216,0.0000,,,0,96000,29.8
25,99900,,,,,,,,,63198.03,1000.0,100,100000,30.7
26,103900,74.364710,71.807471,-159.435168,157.6080,157.6098,1715.6737,1714.0804,0.0001,,,0,104000,32.0
27,107900,99.243539,96.738403,-171.905780,169.9187,169.9204,2502.2951,2383.4632,0.0001,,,0,108000,33.4
28,111900,99.620047,98.891306,-178.297288,175.6916,175.7039,2435.0754,2693.4173,0.0001,,,0,112000,35.0
29,115900,99.593787,94.912839,-182.214998,181.1294,181.1453,3135.0399,2601.9826,0.0001,,,0,116000,36.4
30,119900,,,,,,,,,,,0,120000,37.4
31,123900,95.522478,90.217793,-188.823909,186.6119,186.5984,2855.3051,2178.3068,0.0001,,,0,124000,38.9
32,127900,78.980555,77.575139,-194.021191,191.7466,191.7846,2029.5995,2225.6275,0.0000,,,0,128000,40.4
33,131900,88.319447,85.312823,-200.493625,197.1103,197.0545,2401.9623,2279.1962,0.0000,,,0,132000,41.9
34,135900,93.116465,95.282432,-204.807736,202.1501,202.1752,2695.4686,4096.1224,0.0000,,,0,136000,43.4
35,139900,,,,,,,,,,,0,140000,44.3
36,143900,95.159164,94.173101,-210.654615,207.7122,207.7069,2756.7684,2957.7051,0.0000,,,0,144000,45.9
37,147900,106.621447,102.752430,-214.871625,212.7873,212.8369,4443.2670,4269.1180,0.0000,,,0,148000,47.4
38,151900,87.848999,88.481374,-222.027259,218.6845,218.6873,2719.2493,3365.9340,0.0000,,,0,152000,48.9
39,155900,104.091819,102.451351,-227.181395,223.6517,223.6449,3579.3185,3338.4893,0.0000,,,0,156000,50.3
40,159900,,,,,,,,,,,0,160000,51.2
41,163900,89.608541,91.175277,-231.866512,228.9559,228.9466,2802.3164,4085.8596,0.0000,,,0,164000,52.7
42,167900,99.496508,97.155299,-237.347891,234.6059,234.6150,2705.6117,3125.9688,0.0000,,,0,168000,54.2
43,171900,79.971791,77.099402,-242.435612,238.9890,239.0386,4008.7621,3648.9574,0.0000,,,0,172000,55.7
44,175900,105.168196,101.183273,-248.252575,245.4971,245.4678,3952.1994,3287.1310,0.0000,,,0,176000,57.1
45,179900,,,,,,,,,,,0,180000,58.1
46,183900,80.547537,78.542301,-254.210607,251.4390,251.4470,2629.6254,2931.4072,0.0000,,,0,184000,59.5
47,187900,86.058253,89.144540,-259.227529,255.8294,255.8261,2980.3813,4760.1102,0.0000,,,0,188000,61.0
48,191900,97.269269,96.053569,-265.416398,261.9269,261.9001,2189.1627,2769.5942,0.0000,,,0,192000,62.5
49,195900,106.198899,103.709036,-271.316300,267.8081,267.8586,4601.3618,4784.6077,0.0000,,,0,196000,63.9
50,199900,,,,,,,,,,,0,200000,64.8
51,203900,118.874456,115.826901,-277.430980,273.3275,273.3087,4372.8037,4077.4657,0.0000,57648.03,1001.0,100,204000,66.1
52,207900,148.315192,146.233632,-289.359563,285.6210,285.6518,4688.4082,5665.7484,0.0000,,,0,208000,67.4
53,211900,136.241092,128.149159,-295.872432,292.9327,292.8397,6568.9277,4804.4715,0.0000,,,0,212000,68.9
54,215900,164.354322,158.688630,-303.153737,298.7574,298.8830,6971.4202,5504.1190,0.0000,,,0,216000,70.3
55,219900,,,,,,,,,,,0,220000,71.3
56,223900,135.977251,136.229757,-306.901854,304.0363,304.0603,5518.7541,6664.8524,0.0000,,,0,224000,72.8
57,227900,141.422247,139.330406,-313.092352,309.9114,309.8409,3683.5697,3987.0782,0.0000,,,0,228000,74.3
58,231900,157.229098,156.152576,-319.244111,315.2274,315.2682,4144.8744,4522.6326,0.0000,,,0,232000,75.8
59,235900,148.540815,152.864981,-325.438319,321.1793,321.1996,4598.8250,7012.9280,0.0000,,,0,236000,77.2
60,239900,,,,,,,,,,,0,240000,78.2
61,243900,178.532844,180.226481,-330.189353,326.3936,326.3405,4955.2836,5773.7151,0.0000,,,0,244000,79.6
62,247900,147.453394,147.584131,-336.389639,332.1542,332.1570,3810.7560,4896.4700,0.0000,,,0,248000,81.0
63,251900,160.288712,160.131659,-343.626509,339.0726,339.0705,4776.3812,5383.8347,0.0000,,,0,252000,82.5
64,255900,137.483263,137.304601,-347.835999,343.1199,343.1427,4480.0871,5407.3787,0.0000,,,0,256000,84.1
65,259900,,,,,,,,,,,0,260000,85.0
66,263900,149.026466,149.060254,-353.977355,350.4844,350.4555,6407.9149,7101.0454,0.0000,,,0,264000,86.4
67,267900,138.963372,137.867681,-360.611356,355.6762,355.6929,5706.5245,6085.1830,0.0000,,,0,268000,87.8
