epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.26,15266.6,0.0,0.119,2.967,0.000,0.000,0.000,0.000,2.3,4.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.31,13070.5,0.0,0.107,2.668,0.000,0.000,0.000,0.000,11.4,24.0
3,11900,GPU (NVIDIA GeForce RTX 3080),0.81,4947.4,61.8,0.111,2.776,0.036,0.725,0.572,11.432,22.7,36.0
4,15900,GPU (NVIDIA GeForce RTX 3080),0.59,6764.3,84.6,0.111,2.773,0.051,1.018,0.339,6.783,22.7,36.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.21,18900.3,0.0,0.117,2.922,0.000,0.000,0.000,0.000,22.7,36.0
6,23900,GPU (NVIDIA GeForce RTX 3080),0.64,6297.6,78.7,0.109,2.724,0.047,0.942,0.383,7.668,22.7,36.0
7,27900,GPU (NVIDIA GeForce RTX 3080),0.67,5962.9,74.5,0.114,2.850,0.049,0.971,0.413,8.265,22.7,36.0
8,31900,GPU (NVIDIA GeForce RTX 3080),0.68,5905.4,73.8,0.113,2.835,0.041,0.825,0.428,8.567,22.7,36.0
9,35900,GPU (NVIDIA GeForce RTX 3080),0.67,5982.4,74.8,0.110,2.739,0.063,1.266,0.403,8.064,22.7,36.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.19,20945.3,0.0,0.111,2.764,0.000,0.000,0.000,0.000,22.7,36.0
11,43900,GPU (NVIDIA GeForce RTX 3080),0.65,6188.4,77.4,0.112,2.802,0.034,0.682,0.407,8.132,22.7,36.0
12,47900,GPU (NVIDIA GeForce RTX 3080),0.64,6256.7,78.2,0.110,2.747,0.046,0.917,0.393,7.855,22.7,36.0
13,51900,GPU (NVIDIA GeForce RTX 3080),0.63,6304.4,78.8,0.112,2.795,0.035,0.694,0.398,7.951,22.7,36.0
14,55900,GPU (NVIDIA GeForce RTX 3080),0.67,5926.5,74.1,0.113,2.814,0.073,1.459,0.395,7.894,22.7,36.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.20,19602.3,0.0,0.113,2.830,0.000,0.000,0.000,0.000,22.7,36.0
16,63900,GPU (NVIDIA GeForce RTX 3080),0.67,6006.8,75.1,0.115,2.869,0.031,0.622,0.430,8.601,22.7,36.0
17,67900,GPU (NVIDIA GeForce RTX 3080),0.65,6177.9,77.2,0.111,2.766,0.076,1.527,0.372,7.443,22.7,36.0
18,71900,GPU (NVIDIA GeForce RTX 3080),0.67,5977.3,74.7,0.117,2.932,0.055,1.098,0.401,8.025,22.7,36.0
19,75900,GPU (NVIDIA GeForce RTX 3080),0.68,5908.7,73.9,0.117,2.921,0.065,1.298,0.393,7.857,22.7,36.0
20,79900,GPU (NVIDIA GeForce RTX 3080),0.21,19256.6,0.0,0.115,2.885,0.000,0.000,0.000,0.000,22.7,36.0
21,83900,GPU (NVIDIA GeForce RTX 3080),0.68,5848.1,73.1,0.115,2.866,0.071,1.428,0.403,8.069,22.7,36.0
22,87900,GPU (NVIDIA GeForce RTX 3080),0.61,6583.4,82.3,0.110,2.749,0.051,1.029,0.361,7.217,22.7,36.0
23,91900,GPU (NVIDIA GeForce RTX 3080),0.64,6275.2,78.4,0.109,2.736,0.049,0.976,0.397,7.938,22.7,36.0
24,95900,GPU (NVIDIA GeForce RTX 3080),0.64,6265.2,78.3,0.109,2.735,0.051,1.028,0.396,7.914,22.7,36.0
25,99900,GPU (NVIDIA GeForce RTX 3080),0.20,20008.9,0.0,0.113,2.828,0.000,0.000,0.000,0.000,22.7,36.0
26,103900,GPU (NVIDIA GeForce RTX 3080),0.66,6058.7,75.7,0.113,2.827,0.045,0.900,0.417,8.333,22.7,36.0
27,107900,GPU (NVIDIA GeForce RTX 3080),0.64,6228.6,77.9,0.112,2.796,0.048,0.951,0.400,7.991,22.7,36.0
28,111900,GPU (NVIDIA GeForce RTX 3080),0.64,6208.6,77.6,0.113,2.824,0.045,0.907,0.400,7.991,22.7,36.0
29,115900,GPU (NVIDIA GeForce RTX 3080),0.64,6285.4,78.6,0.113,2.831,0.056,1.110,0.386,7.716,22.7,36.0
30,119900,GPU (NVIDIA GeForce RTX 3080),0.19,21167.0,0.0,0.107,2.682,0.000,0.000,0.000,0.000,22.7,36.0
31,123900,GPU (NVIDIA GeForce RTX 3080),0.62,6451.1,80.6,0.107,2.675,0.047,0.933,0.389,7.775,22.7,36.0
32,127900,GPU (NVIDIA GeForce RTX 3080),0.67,5936.9,74.2,0.110,2.738,0.051,1.018,0.433,8.664,22.7,36.0
33,131900,GPU (NVIDIA GeForce RTX 3080),0.65,6153.6,76.9,0.106,2.658,0.044,0.879,0.426,8.517,22.7,36.0
34,135900,GPU (NVIDIA GeForce RTX 3080),0.65,6116.2,76.5,0.114,2.861,0.053,1.051,0.398,7.964,22.7,36.0
35,139900,GPU (NVIDIA GeForce RTX 3080),0.20,20303.5,0.0,0.114,2.839,0.000,0.000,0.000,0.000,22.7,36.0
36,143900,GPU (NVIDIA GeForce RTX 3080),0.67,5996.0,75.0,0.107,2.679,0.059,1.180,0.418,8.355,22.7,36.0
37,147900,GPU (NVIDIA GeForce RTX 3080),0.67,6010.6,75.1,0.114,2.859,0.042,0.840,0.429,8.576,22.7,36.0
38,151900,GPU (NVIDIA GeForce RTX 3080),0.64,6292.5,78.7,0.108,2.698,0.024,0.481,0.423,8.459,22.7,36.0
39,155900,GPU (NVIDIA GeForce RTX 3080),0.64,6239.8,78.0,0.110,2.741,0.042,0.832,0.406,8.126,22.7,36.0
40,159900,GPU (NVIDIA GeForce RTX 3080),0.19,21288.2,0.0,0.107,2.671,0.000,0.000,0.000,0.000,22.7,36.0
41,163900,GPU (NVIDIA GeForce RTX 3080),0.65,6145.9,76.8,0.114,2.859,0.053,1.051,0.398,7.964,22.7,36.0
42,167900,GPU (NVIDIA GeForce RTX 3080),0.66,6098.0,76.2,0.108,2.703,0.070,1.394,0.400,7.998,22.7,36.0
43,171900,GPU (NVIDIA GeForce RTX 3080),0.65,6195.8,77.4,0.111,2.768,0.047,0.948,0.403,8.054,22.7,36.0
44,175900,GPU (NVIDIA GeForce RTX 3080),0.67,5985.9,74.8,0.114,2.839,0.057,1.131,0.376,7.519,22.7,36.0
45,179900,GPU (NVIDIA GeForce RTX 3080),0.19,20569.1,0.0,0.109,2.736,0.000,0.000,0.000,0.000,22.7,36.0
