epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
1,3900,,,,,,,,0,4000,0.3
2,7900,,,,,,,,0,8000,0.8
3,11900,104.175821,-53.115820,52.9372,226.9374,0.0003,,,0,12000,2.6
4,15900,85.394587,-127.269067,127.1193,118.3400,0.0000,,,0,16000,4.4
5,19900,,,,,,,,0,20000,5.0
6,23900,76.555907,-200.996853,200.8471,90.9934,0.0004,,,0,24000,6.7
7,27900,156.810280,-285.831843,285.3727,274.0597,0.0001,,,0,28000,8.5
8,31900,128.854490,-372.985211,372.0184,798.0809,0.0023,,,0,32000,10.4
9,35900,132.867205,-452.589128,450.6802,1567.7064,0.1137,,,0,36000,12.3
10,39900,,,,,,,,0,40000,12.9
11,43900,166.955775,-533.235615,530.0569,2966.3321,0.2002,,,0,44000,14.9
12,47900,157.108235,-610.694236,606.8296,3862.6783,0.2042,,,0,48000,16.9
13,51900,156.386490,-686.728094,682.3805,5485.6386,0.3043,,,0,52000,18.9
14,55900,161.810013,-761.347469,756.6375,6105.0119,0.4059,,,0,56000,20.8
15,59900,,,,,,,,0,60000,21.4
16,63900,168.728635,-834.179633,828.9081,7643.5801,0.6230,,,0,64000,23.2
17,67900,226.787193,-906.654201,901.2626,7190.1631,1.2877,,,0,68000,25.1
18,71900,200.487132,-975.605107,970.2801,6185.7956,1.1766,,,0,72000,26.9
19,75900,231.240327,-1044.378459,1038.8310,6308.8257,1.4847,,,0,76000,28.8
20,79900,,,,,,,,0,80000,29.3
21,83900,210.884410,-1108.730015,1103.5019,6419.2599,1.8043,,,0,84000,31.1
22,87900,215.234914,-1169.683649,1164.7902,7588.6906,2.0430,,,0,88000,32.9
23,91900,241.678069,-1229.863787,1225.2570,8420.0486,2.0046,,,0,92000,34.7
24,95900,254.175485,-1288.025891,1283.5588,8454.8380,2.2484,,,0,96000,36.6
25,99900,,,,,,33822.05,1000.0,100,100000,37.2
26,103900,1858.064605,-1342.730984,1338.5812,8379.2081,2.2196,,,0,104000,39.0
27,107900,2412.038899,-1421.518186,1417.2871,9847.5824,2.3661,,,0,108000,40.9
28,111900,2372.850309,-1504.386435,1499.9091,12111.3491,2.4422,,,0,112000,42.8
29,115900,2808.273662,-1590.854835,1585.0503,14488.7033,2.3019,,,0,116000,44.7
30,119900,,,,,,,,0,120000,45.3
31,123900,2732.718484,-1677.226610,1672.6266,14848.2937,2.1106,,,0,124000,47.1
32,127900,2862.190438,-1761.626920,1757.1861,16482.1124,2.1602,,,0,128000,49.0
33,131900,2815.201803,-1846.795023,1841.8906,15965.8368,2.1800,,,0,132000,50.9
34,135900,2899.764565,-1929.873277,1925.0762,17334.8895,1.8281,,,0,136000,52.8
35,139900,,,,,,,,0,140000,53.4
36,143900,3149.288472,-2013.221736,2008.2262,19293.2069,1.7522,,,0,144000,55.3
37,147900,3212.195445,-2098.138794,2093.1343,20063.6317,1.6089,,,0,148000,57.3
38,151900,3202.147300,-2183.282958,2178.3087,19254.5466,1.8811,,,0,152000,59.2
39,155900,3382.278289,-2266.373417,2261.5216,21338.4901,1.7301,,,0,156000,61.1
40,159900,,,,,,,,0,160000,61.7
41,163900,3534.288734,-2348.701570,2343.8897,23501.9081,1.6352,,,0,164000,63.6
42,167900,3630.692278,-2429.649646,2424.6988,23883.5019,1.8379,,,0,168000,65.4
43,171900,3646.517237,-2509.536008,2504.5280,27897.7132,1.7533,,,0,172000,67.3
44,175900,3648.399583,-2589.791507,2584.9368,24480.5700,1.6859,,,0,176000,69.2
45,179900,,,,,,,,0,180000,69.8
46,183900,3756.830874,-2668.520103,2663.9579,26500.2144,1.4891,,,0,184000,71.6
47,187900,3788.807300,-2746.598539,2741.8983,27616.3530,1.5167,,,0,188000,73.5
48,191900,4065.608029,-2821.832371,2817.4111,29233.1147,1.6094,,,0,192000,75.4
49,195900,3741.242589,-2898.030213,2893.8112,31647.7674,1.3622,,,0,196000,77.2
50,199900,,,,,,,,0,200000,77.9
51,203900,10514.602649,-2965.370796,2961.0365,32620.7899,1.6206,69181.46,1001.0,100,204000,79.6
52,207900,9942.919361,-3039.405410,3035.2213,33840.5929,1.6240,,,0,208000,81.4
53,211900,11284.500590,-3100.271981,3096.2692,41198.4250,1.6059,,,0,212000,83.2
54,215900,10735.392563,-3153.710871,3149.7754,38846.3848,1.6370,,,0,216000,85.1
55,219900,,,,,,,,0,220000,85.7
56,223900,10734.206746,-3205.095378,3201.3198,38678.7348,1.4501,,,0,224000,87.6
57,227900,11502.206765,-3254.622666,3250.8898,40164.7486,1.5180,,,0,228000,89.5
58,231900,11513.099538,-3303.022063,3299.5380,38866.4399,1.4411,,,0,232000,91.5
59,235900,11298.607103,-3351.974154,3348.3495,43025.3829,1.3854,,,0,236000,93.4
60,239900,,,,,,,,0,240000,94.0
61,243900,10859.382674,-3400.521579,3396.8241,41157.3503,1.3678,,,0,244000,95.9
62,247900,11304.743775,-3444.529378,3440.8877,43792.7805,1.4037,,,0,248000,97.8
63,251900,10889.248663,-3492.230203,3488.6073,43903.1213,1.3174,,,0,252000,99.7
64,255900,11988.295479,-3537.820460,3534.1446,47135.5847,1.4743,,,0,256000,101.7
65,259900,,,,,,,,0,260000,102.3
66,263900,11517.579482,-3585.605692,3581.6257,47730.5184,1.4064,,,0,264000,104.3
67,267900,11855.077525,-3626.904827,3623.4271,49294.5364,1.2318,,,0,268000,106.2
68,271900,12112.191800,-3668.214407,3664.7827,48800.2346,1.0973,,,0,272000,108.1
69,275900,12075.241979,-3705.794032,3702.6131,50170.4737,0.9146,,,0,276000,110.1
70,279900,,,,,,,,0,280000,110.7
71,283900,12512.468036,-3751.129888,3748.0682,50862.1833,0.8724,,,0,284000,112.6
72,287900,11766.343799,-3790.837521,3787.8235,52606.5921,0.8017,,,0,288000,114.5
73,291900,12544.637045,-3826.197290,3823.1540,52347.7968,0.8262,,,0,292000,116.5
74,295900,11996.195893,-3863.913881,3860.8347,57637.7290,0.7629,,,0,296000,118.4
75,299900,,,,,,,,0,300000,119.0
76,303900,11985.293842,-3901.941403,3898.9715,56785.7285,0.8034,59811.06,1001.0,100,304000,120.9
77,307900,16697.607227,-3954.290885,3951.5166,57986.1653,0.6520,,,0,308000,122.7
78,311900,18166.235344,-4000.287813,3997.3577,70083.8752,0.4629,,,0,312000,124.5
79,315900,18898.478697,-4037.389874,4034.5363,67355.6323,0.4684,,,0,316000,126.4
80,319900,,,,,,,,0,320000,127.0
81,323900,18723.302153,-4073.122968,4070.2520,65806.9846,0.3247,,,0,324000,128.9
82,327900,17933.034547,-4106.306224,4103.4509,66793.3016,0.3864,,,0,328000,130.8
83,331900,18036.068699,-4138.589805,4135.8164,64301.6177,0.3175,,,0,332000,132.7
84,335900,18087.435542,-4171.581575,4168.8569,68680.4170,0.5528,,,0,336000,134.8
85,339900,,,,,,,,0,340000,135.5
86,343900,18621.696410,-4205.303822,4202.5067,68557.3205,1.1817,,,0,344000,137.6
87,347900,19591.666327,-4234.795718,4231.8771,76042.3523,1.1422,,,0,348000,139.5
88,351900,18948.705285,-4263.167997,4260.3835,67997.1154,1.0952,,,0,352000,141.5
89,355900,18524.506924,-4290.424522,4287.7670,71399.2998,1.3003,,,0,356000,143.6
90,359900,,,,,,,,0,360000,144.2
91,363900,18589.030135,-4320.888733,4318.2561,74654.3269,1.3712,,,0,364000,146.1
92,367900,18928.723407,-4346.609154,4344.1137,80605.2362,1.1931,,,0,368000,148.2
93,371900,17901.040186,-4373.618089,4371.1644,73847.7693,0.9782,,,0,372000,150.2
94,375900,18295.313336,-4403.270846,4400.7015,79886.8537,1.0940,,,0,376000,152.0
95,379900,,,,,,,,0,380000,152.7
96,383900,17419.645939,-4426.811134,4424.1351,77248.3138,1.1603,,,0,384000,154.6
97,387900,16689.383943,-4455.644648,4452.9889,76322.0987,1.3689,,,0,388000,156.6
98,391900,18554.703908,-4475.983524,4473.2766,80834.3650,1.5727,,,0,392000,158.5
99,395900,18524.776245,-4501.335719,4498.6535,78248.0413,1.6049,,,0,396000,160.4
100,399900,,,,,,,,0,400000,161.1
1,3900,,,,,,,,,,,0,4000,0.3
2,7900,,,,,,,,,,,0,8000,0.8
3,11900,271.127775,294.259190,-25.860031,25.1117,24.4373,988.0839,1092.0994,0.0475,,,0,12000,1.6
4,15900,87.168349,90.890455,-36.244853,35.9067,35.7862,330.4820,294.9329,0.0195,,,0,16000,2.3
5,19900,,,,,,,,,,,0,20000,2.9
6,23900,45.261817,46.319582,-42.952802,42.6818,42.6426,175.1422,184.7745,0.0054,,,0,24000,3.7
7,27900,30.930813,31.689907,-48.113805,47.9079,47.8923,174.4983,171.6667,0.0041,,,0,28000,4.5
8,31900,24.235895,25.114848,-52.424943,52.2570,52.2472,214.8126,236.3355,0.0042,,,0,32000,5.2
9,35900,18.956450,19.653451,-56.755883,56.4240,56.4126,221.7190,148.8833,0.0039,,,0,36000,6.0
10,39900,,,,,,,,,,,0,40000,6.6
11,43900,15.790752,16.555780,-60.727814,60.3969,60.3743,194.2576,187.0682,0.0026,,,0,44000,7.4
12,47900,14.255113,14.740110,-64.812366,64.4152,64.4111,305.3965,217.6975,0.0018,,,0,48000,8.1
13,51900,12.216724,12.566068,-68.707972,68.2568,68.2597,286.8644,226.1167,0.0005,,,0,52000,8.9
