epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
1,3999,,,,,,,,,,-57.37,170.7,19,3,4000,1.1
2,7999,0.946149,1.019874,0.534626,1.8405,1.8406,6.3822,8.7525,0.8743,0.0014,-42.76,237.9,16,4,8000,57.3
3,11999,1.179269,1.263586,-2.067878,1.2608,1.2610,7.7379,10.3645,1.4406,0.0000,-18.55,181.0,27,8,12000,132.4
4,15999,1.126340,1.185916,-1.796092,0.3238,0.3239,7.0734,9.0506,1.6511,0.0000,-0.83,258.3,12,4,16000,207.7
5,19999,1.183243,1.231284,-0.969675,-0.5669,-0.5668,8.2296,9.9074,1.7742,0.0000,29.09,344.1,14,3,20000,283.3
6,23999,0.951226,0.981473,-2.388490,0.9894,0.9893,7.6748,8.8842,1.6946,0.0000,39.82,370.5,10,3,24000,359.0
7,27999,1.052270,1.082621,-0.680888,-0.7601,-0.7605,8.6359,9.9486,1.9076,0.0000,42.26,308.3,13,5,28000,434.8
8,31999,1.024207,1.055064,-1.276734,-0.1760,-0.1769,9.2840,10.9506,2.0201,0.0000,39.97,258.9,17,4,32000,510.2
9,35999,1.203933,1.227803,-1.256549,-0.2816,-0.2818,11.0278,12.7814,2.4600,0.0000,46.63,277.6,12,4,36000,585.8
10,39999,1.628234,1.663805,3.762536,-5.4344,-5.4337,13.3585,15.6024,3.1932,0.0000,33.52,263.3,15,5,40000,661.5
11,43999,1.461348,1.496612,4.362787,-6.1078,-6.1075,13.3982,15.5065,3.3472,0.0000,73.71,386.9,11,3,44000,737.3
12,47999,1.732066,1.782929,4.789781,-6.6487,-6.6485,15.3136,17.6205,3.7028,0.0000,34.31,210.3,17,4,48000,812.7
13,51999,2.401760,2.459869,8.530131,-10.4270,-10.4279,19.8783,22.3832,4.2823,0.0000,16.97,177.3,24,8,52000,888.2
14,55999,2.548539,2.620299,8.877607,-10.8300,-10.8295,22.3428,24.6618,4.5882,0.0000,72.38,380.8,12,3,56000,965.1
15,59999,3.128760,3.203372,10.997063,-13.0605,-13.0597,26.4756,29.2513,5.2356,0.0000,1.55,108.7,33,14,60000,1040.9
16,63999,2.847139,2.910333,10.995168,-12.9497,-12.9495,25.2091,28.3826,5.2247,0.0000,9.80,103.2,41,10,64000,1116.6
17,67999,4.127568,4.246563,14.338157,-16.5137,-16.5132,31.8726,36.2338,6.6182,0.0000,8.75,174.7,24,6,68000,1192.2
18,71999,5.706262,5.780436,17.990254,-20.3697,-20.3704,40.5566,44.7394,7.8052,0.0000,-8.71,117.5,33,14,72000,1267.6
19,75999,5.583910,5.668053,21.110247,-23.4250,-23.4243,42.4593,46.1859,7.9974,0.0000,-4.72,94.6,44,18,76000,1343.2
20,79999,4.661917,4.760006,19.687164,-21.7095,-21.7090,42.2739,44.8336,7.4720,0.0000,-4.41,70.8,57,21,80000,1419.2
21,83999,3.617452,3.672187,14.997521,-16.7889,-16.7881,36.1157,39.6111,6.8008,0.0000,-0.71,90.0,44,15,84000,1494.9
22,87999,3.203464,3.281079,11.349939,-13.0051,-13.0054,35.6318,38.8989,6.3885,0.0000,19.75,123.8,29,11,88000,1570.9
23,91999,3.078196,3.170961,8.871184,-10.4786,-10.4789,37.2632,40.8678,6.3213,0.0000,11.69,126.3,35,10,92000,1646.2
24,95999,4.199452,4.326509,10.987392,-12.7809,-12.7801,45.7359,49.4007,7.5123,0.0000,7.38,58.4,61,24,96000,1722.2
25,99999,5.613231,5.787608,14.602989,-16.6450,-16.6438,54.7580,58.6157,8.8254,0.0000,41.85,210.1,19,4,100000,1797.6
26,103999,8.099309,8.340477,21.008057,-23.2342,-23.2338,66.3787,71.7327,10.5827,0.0000,-1.28,63.7,70,27,104000,1873.1
27,107999,10.215489,10.545841,28.427922,-30.7808,-30.7816,78.1971,82.4320,11.9565,0.0000,1.30,81.3,49,18,108000,1948.4
28,111999,9.293747,9.518684,27.112452,-29.4529,-29.4531,75.1482,79.1617,11.7313,0.0000,-0.52,82.5,40,23,112000,2024.7
29,115999,8.910068,9.150337,26.982297,-29.2772,-29.2775,76.0646,79.7675,11.3972,0.0000,2.72,94.1,45,21,116000,2099.8
30,119999,7.188885,7.336826,22.194998,-24.2204,-24.2201,67.4399,72.9723,10.1603,0.0000,-3.34,62.1,71,26,120000,2175.3
