epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.23,17584.1,0.0,0.111,2.780,0.000,0.000,0.000,0.000,2.9,4.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.22,18187.2,0.0,0.100,2.509,0.000,0.000,0.000,0.000,12.1,26.0
3,11900,GPU (NVIDIA GeForce RTX 3080),1.57,2540.5,317.6,0.106,2.642,0.093,0.186,1.347,2.694,23.7,36.0
4,15900,GPU (NVIDIA GeForce RTX 3080),1.52,2640.3,330.0,0.119,2.984,0.098,0.196,1.266,2.533,23.7,36.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.15,27458.0,0.0,0.116,2.900,0.000,0.000,0.000,0.000,23.7,36.0
6,23900,GPU (NVIDIA GeForce RTX 3080),1.53,2615.7,327.0,0.122,3.041,0.109,0.219,1.265,2.531,23.7,36.0
7,27900,GPU (NVIDIA GeForce RTX 3080),1.55,2584.3,323.0,0.119,2.969,0.112,0.224,1.286,2.572,23.7,36.0
8,31900,GPU (NVIDIA GeForce RTX 3080),1.53,2612.9,326.6,0.118,2.946,0.114,0.228,1.268,2.536,23.7,36.0
9,35900,GPU (NVIDIA GeForce RTX 3080),1.58,2537.3,317.2,0.122,3.056,0.124,0.248,1.299,2.597,23.7,36.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.14,28334.3,0.0,0.113,2.826,0.000,0.000,0.000,0.000,23.7,36.0
11,43900,GPU (NVIDIA GeForce RTX 3080),1.54,2595.4,324.4,0.115,2.880,0.122,0.243,1.270,2.540,23.7,36.0
12,47900,GPU (NVIDIA GeForce RTX 3080),1.59,2510.9,313.9,0.122,3.038,0.122,0.245,1.319,2.637,23.7,36.0
13,51900,GPU (NVIDIA GeForce RTX 3080),1.56,2560.4,320.0,0.116,2.889,0.122,0.245,1.294,2.588,23.7,36.0
14,55900,GPU (NVIDIA GeForce RTX 3080),1.55,2581.7,322.7,0.117,2.922,0.126,0.251,1.277,2.553,23.7,36.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.15,26875.6,0.0,0.119,2.971,0.000,0.000,0.000,0.000,23.7,36.0
16,63900,GPU (NVIDIA GeForce RTX 3080),1.55,2583.2,322.9,0.120,3.000,0.125,0.250,1.273,2.545,23.7,36.0
17,67900,GPU (NVIDIA GeForce RTX 3080),1.55,2573.0,321.6,0.112,2.804,0.125,0.250,1.289,2.577,23.7,36.0
18,71900,GPU (NVIDIA GeForce RTX 3080),1.55,2580.0,322.5,0.112,2.806,0.134,0.267,1.275,2.550,23.7,36.0
19,75900,GPU (NVIDIA GeForce RTX 3080),1.56,2563.7,320.5,0.118,2.957,0.131,0.263,1.280,2.559,23.7,36.0
20,79900,GPU (NVIDIA GeForce RTX 3080),0.15,27146.5,0.0,0.117,2.934,0.000,0.000,0.000,0.000,23.7,36.0
21,83900,GPU (NVIDIA GeForce RTX 3080),1.60,2499.9,312.5,0.116,2.906,0.132,0.264,1.278,2.555,23.7,36.0
22,87900,GPU (NVIDIA GeForce RTX 3080),1.55,2579.9,322.5,0.118,2.954,0.131,0.262,1.270,2.540,23.7,36.0
23,91900,GPU (NVIDIA GeForce RTX 3080),1.58,2526.1,315.8,0.118,2.953,0.132,0.264,1.303,2.606,23.7,36.0
24,95900,GPU (NVIDIA GeForce RTX 3080),1.55,2586.3,323.3,0.119,2.978,0.131,0.261,1.266,2.531,23.7,36.0
25,99900,GPU (NVIDIA GeForce RTX 3080),0.17,24110.7,0.0,0.114,2.862,0.000,0.000,0.000,0.000,23.7,36.0
26,103900,GPU (NVIDIA GeForce RTX 3080),1.83,2183.2,272.9,0.120,2.996,0.133,0.267,1.319,2.638,25.0,56.0
27,107900,GPU (NVIDIA GeForce RTX 3080),1.75,2286.9,285.9,0.118,2.950,0.131,0.262,1.298,2.596,25.0,62.0
28,111900,GPU (NVIDIA GeForce RTX 3080),1.82,2199.6,274.9,0.116,2.904,0.142,0.284,1.346,2.692,25.0,62.0
29,115900,GPU (NVIDIA GeForce RTX 3080),1.76,2269.4,283.7,0.115,2.867,0.130,0.259,1.309,2.618,25.0,62.0
30,119900,GPU (NVIDIA GeForce RTX 3080),0.15,26525.5,0.0,0.119,2.983,0.000,0.000,0.000,0.000,25.0,62.0
31,123900,GPU (NVIDIA GeForce RTX 3080),1.75,2285.8,285.7,0.113,2.828,0.130,0.260,1.288,2.576,25.0,62.0
32,127900,GPU (NVIDIA GeForce RTX 3080),1.91,2093.4,261.7,0.120,3.005,0.131,0.262,1.447,2.894,25.0,62.0
33,131900,GPU (NVIDIA GeForce RTX 3080),1.84,2174.7,271.8,0.123,3.086,0.135,0.271,1.365,2.730,25.0,62.0
34,135900,GPU (NVIDIA GeForce RTX 3080),1.85,2161.5,270.2,0.116,2.901,0.155,0.310,1.361,2.722,25.0,62.0
35,139900,GPU (NVIDIA GeForce RTX 3080),0.14,27693.1,0.0,0.114,2.850,0.000,0.000,0.000,0.000,25.0,62.0
36,143900,GPU (NVIDIA GeForce RTX 3080),1.79,2231.2,278.9,0.119,2.977,0.135,0.269,1.330,2.659,25.0,62.0
37,147900,GPU (NVIDIA GeForce RTX 3080),1.83,2182.1,272.8,0.127,3.180,0.146,0.292,1.349,2.699,25.0,62.0
38,151900,GPU (NVIDIA GeForce RTX 3080),1.95,2056.3,257.0,0.115,2.886,0.139,0.279,1.461,2.921,25.0,62.0
39,155900,GPU (NVIDIA GeForce RTX 3080),1.88,2130.9,266.4,0.119,2.972,0.147,0.295,1.396,2.793,25.0,62.0
40,159900,GPU (NVIDIA GeForce RTX 3080),0.16,25605.6,0.0,0.124,3.091,0.000,0.000,0.000,0.000,25.0,62.0
41,163900,GPU (NVIDIA GeForce RTX 3080),1.77,2261.2,282.6,0.123,3.067,0.138,0.277,1.296,2.591,25.0,62.0
42,167900,GPU (NVIDIA GeForce RTX 3080),1.78,2246.1,280.8,0.118,2.939,0.136,0.272,1.306,2.611,25.0,62.0
43,171900,GPU (NVIDIA GeForce RTX 3080),1.79,2231.6,279.0,0.123,3.069,0.138,0.276,1.313,2.626,25.0,62.0
44,175900,GPU (NVIDIA GeForce RTX 3080),1.84,2174.6,271.8,0.119,2.963,0.148,0.295,1.361,2.723,25.0,62.0
45,179900,GPU (NVIDIA GeForce RTX 3080),0.14,28341.0,0.0,0.112,2.804,0.000,0.000,0.000,0.000,25.0,62.0
46,183900,GPU (NVIDIA GeForce RTX 3080),1.78,2244.7,280.6,0.120,3.005,0.135,0.270,1.305,2.611,25.0,62.0
