epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
1,3900,,,,,,,,0,4000,0.2
2,7900,,,,,,,,0,8000,0.4
3,11900,0.149900,-1.923635,0.7422,0.9729,0.0542,,,0,12000,1.7
4,15900,0.180251,-1.761620,1.2579,1.6655,0.0909,,,0,16000,2.9
5,19900,,,,,,,,0,20000,3.0
6,23900,0.218238,-2.435813,1.7976,2.7739,0.1689,,,0,24000,4.1
7,27900,0.338577,-3.127211,2.3364,3.9483,0.2674,,,0,28000,5.3
8,31900,0.432798,-4.289281,3.4647,5.2422,0.3981,,,0,32000,6.5
9,35900,0.451137,-5.551517,4.6528,5.6890,0.5071,,,0,36000,7.7
10,39900,,,,,,,,0,40000,7.8
11,43900,0.422533,-6.792535,5.8420,5.7820,0.5327,,,0,44000,9.0
12,47900,0.376374,-7.660541,6.7410,5.3332,0.5103,,,0,48000,10.1
13,51900,0.428205,-8.504125,7.5421,6.0251,0.4887,,,0,52000,11.4
14,55900,0.435505,-9.419038,8.4361,5.6062,0.4259,,,0,56000,12.6
15,59900,,,,,,,,0,60000,12.7
16,63900,0.442481,-10.232741,9.3149,6.2960,0.4374,,,0,64000,13.8
17,67900,0.455735,-11.182120,10.2432,6.1715,0.4247,,,0,68000,14.9
18,71900,0.510726,-12.227299,11.2866,6.4897,0.4044,,,0,72000,16.0
19,75900,0.607742,-13.491124,12.5363,8.8712,0.4300,,,0,76000,17.1
20,79900,,,,,,,,0,80000,17.3
21,83900,0.715548,-14.973606,13.9835,10.5624,0.4341,,,0,84000,18.3
22,87900,0.816620,-16.753906,15.7111,13.1881,0.4503,,,0,88000,19.5
23,91900,0.893154,-18.716829,17.6494,15.6100,0.4771,,,0,92000,20.6
24,95900,0.928276,-20.686834,19.6253,15.6776,0.4673,,,0,96000,21.9
25,99900,,,,,,9.48,1000.0,100,100000,22.0
26,103900,1.750865,-22.806275,21.7412,20.9414,0.5146,,,0,104000,23.3
27,107900,1.742370,-25.658339,24.6625,18.7506,0.5662,,,0,108000,24.5
28,111900,1.708899,-27.661716,26.7270,16.9700,0.5426,,,0,112000,25.6
29,115900,1.777845,-29.532160,28.6057,17.5810,0.5924,,,0,116000,26.7
30,119900,,,,,,,,0,120000,26.9
31,123900,1.928930,-31.436547,30.5322,18.4486,0.5893,,,0,124000,28.1
32,127900,1.924281,-33.304665,32.4116,16.7959,0.5914,,,0,128000,29.2
33,131900,2.006272,-35.253107,34.3698,16.8924,0.6279,,,0,132000,30.3
34,135900,2.044730,-37.268024,36.3801,16.3146,0.6393,,,0,136000,31.4
35,139900,,,,,,,,0,140000,31.6
36,143900,2.139522,-39.387431,38.4894,18.2821,0.7008,,,0,144000,32.7
37,147900,2.320137,-41.507775,40.5988,17.4251,0.6719,,,0,148000,33.9
38,151900,2.234775,-43.695789,42.7805,18.4267,0.7043,,,0,152000,35.0
39,155900,2.419920,-45.843377,44.9268,18.8770,0.7494,,,0,156000,36.1
40,159900,,,,,,,,0,160000,36.2
41,163900,2.524773,-48.063618,47.1370,18.7647,0.7756,,,0,164000,37.3
42,167900,2.629198,-50.265103,49.3388,18.2955,0.7936,,,0,168000,38.5
43,171900,2.805627,-52.525484,51.6026,19.6773,0.7963,,,0,172000,39.6
44,175900,2.949569,-54.750104,53.8216,20.5864,0.8655,,,0,176000,40.7
45,179900,,,,,,,,0,180000,40.9
46,183900,2.942098,-56.979734,56.0474,20.7791,0.8289,,,0,184000,42.0
47,187900,2.994604,-59.228260,58.2990,20.9751,0.8445,,,0,188000,43.1
48,191900,2.948390,-61.498835,60.5655,20.8573,0.8404,,,0,192000,44.2
49,195900,3.009408,-63.695176,62.7598,20.2456,0.9024,,,0,196000,45.3
50,199900,,,,,,,,0,200000,45.4
51,203900,5.339357,-65.865704,64.9490,25.0775,0.9196,1051.38,1001.0,100,204000,46.5
52,207900,6.244386,-68.519916,67.6203,27.4333,0.9479,,,0,208000,47.7
53,211900,6.206126,-71.282424,70.3798,24.0027,0.9433,,,0,212000,48.8
54,215900,6.118234,-74.014309,73.1025,25.8001,0.9752,,,0,216000,49.9
55,219900,,,,,,,,0,220000,50.0
56,223900,6.684147,-76.792230,75.8735,26.8185,1.0021,,,0,224000,51.1
57,227900,6.191522,-79.583033,78.6478,24.4949,0.9732,,,0,228000,52.3
58,231900,6.701952,-82.467619,81.5129,25.7453,0.9893,,,0,232000,53.4
59,235900,7.034086,-85.254582,84.2903,27.6674,1.0559,,,0,236000,54.4
60,239900,,,,,,,,0,240000,54.6
61,243900,6.591403,-88.131067,87.1578,24.9051,1.0416,,,0,244000,55.7
62,247900,7.087802,-90.936160,89.9786,26.1686,1.0959,,,0,248000,56.8
63,251900,7.372449,-93.801914,92.8301,27.4093,1.1297,,,0,252000,57.9
64,255900,7.151543,-96.623903,95.6493,27.1513,1.1216,,,0,256000,59.0
65,259900,,,,,,,,0,260000,59.1
66,263900,6.961427,-99.438461,98.4616,26.2515,1.1497,,,0,264000,60.2
67,267900,7.431271,-102.184719,101.2054,27.2875,1.2086,,,0,268000,61.3
68,271900,7.595552,-104.951465,103.9608,26.9303,1.1569,,,0,272000,62.4
69,275900,7.912755,-107.852908,106.8447,26.6781,1.2161,,,0,276000,63.5
70,279900,,,,,,,,0,280000,63.6
71,283900,8.347529,-110.738406,109.7089,28.5529,1.2586,,,0,284000,64.8
72,287900,8.367148,-113.664429,112.6321,27.8910,1.2377,,,0,288000,65.9
73,291900,8.688645,-116.513988,115.4777,27.9284,1.2335,,,0,292000,67.0
74,295900,8.489500,-119.375694,118.3316,29.1102,1.2827,,,0,296000,68.1
75,299900,,,,,,,,0,300000,68.3
76,303900,8.752884,-122.265999,121.2292,27.8468,1.2955,2119.10,1001.0,100,304000,69.4
77,307900,17.755518,-124.912605,123.8650,32.1994,1.2963,,,0,308000,70.5
78,311900,16.940553,-127.683484,126.6274,32.7310,1.3637,,,0,312000,71.6
79,315900,16.644500,-130.477866,129.4240,31.3714,1.3339,,,0,316000,72.7
80,319900,,,,,,,,0,320000,72.9
81,323900,17.967735,-133.222842,132.1361,33.7859,1.3918,,,0,324000,74.1
82,327900,17.999965,-135.998528,134.9236,32.9162,1.3716,,,0,328000,75.1
83,331900,19.186797,-138.724194,137.6346,35.4826,1.4589,,,0,332000,76.2
84,335900,19.135168,-141.449860,140.3465,34.0921,1.4705,,,0,336000,77.3
85,339900,,,,,,,,0,340000,77.5
86,343900,19.114607,-144.253185,143.1419,35.4284,1.4789,,,0,344000,78.6
87,347900,19.695042,-147.022377,145.8924,34.0558,1.5179,,,0,348000,79.7
88,351900,19.056355,-149.832814,148.6937,34.9762,1.5616,,,0,352000,80.9
89,355900,19.549091,-152.582023,151.4316,36.3878,1.5729,,,0,356000,82.0
90,359900,,,,,,,,0,360000,82.2
91,363900,17.819502,-155.263520,154.1209,35.1796,1.6544,,,0,364000,83.5
92,367900,19.261347,-157.943633,156.7921,36.4846,1.6476,,,0,368000,84.8
93,371900,18.862277,-160.789024,159.6330,36.8269,1.6196,,,0,372000,85.9
94,375900,22.061548,-163.471189,162.2896,37.2685,1.7356,,,0,376000,87.0
95,379900,,,,,,,,0,380000,87.2
96,383900,21.292925,-166.141294,164.9438,39.1223,1.7611,,,0,384000,88.3
97,387900,20.709339,-168.821362,167.6402,36.9671,1.7059,,,0,388000,89.4
98,391900,19.629064,-171.478275,170.2977,35.5632,1.7212,,,0,392000,90.5
99,395900,21.555387,-174.069690,172.8919,38.8410,1.7496,,,0,396000,91.6
100,399900,,,,,,,,0,400000,91.8
