epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.18,22335.1,0.0,0.109,2.724,0.000,0.000,0.000,0.000,1.1,2.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.21,18877.7,0.0,0.109,2.735,0.000,0.000,0.000,0.000,10.2,24.0
3,11900,GPU (NVIDIA GeForce RTX 3080),1.35,2965.1,370.6,0.108,2.711,0.111,0.223,1.105,2.211,20.2,32.0
4,15900,GPU (NVIDIA GeForce RTX 3080),1.11,3599.6,449.9,0.106,2.662,0.097,0.195,0.886,1.773,20.2,32.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.14,27903.3,0.0,0.119,2.977,0.000,0.000,0.000,0.000,20.2,32.0
6,23900,GPU (NVIDIA GeForce RTX 3080),1.13,3533.6,441.7,0.116,2.897,0.101,0.202,0.895,1.789,20.2,32.0
7,27900,GPU (NVIDIA GeForce RTX 3080),1.14,3511.0,438.9,0.118,2.954,0.108,0.216,0.891,1.783,20.2,32.0
8,31900,GPU (NVIDIA GeForce RTX 3080),1.28,3133.2,391.7,0.115,2.884,0.132,0.264,1.007,2.014,20.2,32.0
9,35900,GPU (NVIDIA GeForce RTX 3080),1.12,3561.1,445.1,0.121,3.019,0.104,0.208,0.875,1.749,20.2,32.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.13,30106.9,0.0,0.113,2.822,0.000,0.000,0.000,0.000,20.2,32.0
11,43900,GPU (NVIDIA GeForce RTX 3080),1.18,3390.4,423.8,0.117,2.935,0.125,0.250,0.914,1.829,20.2,32.0
12,47900,GPU (NVIDIA GeForce RTX 3080),1.16,3440.2,430.0,0.119,2.979,0.115,0.230,0.903,1.807,20.2,32.0
13,51900,GPU (NVIDIA GeForce RTX 3080),1.24,3214.8,401.9,0.125,3.133,0.131,0.262,0.963,1.927,20.2,32.0
14,55900,GPU (NVIDIA GeForce RTX 3080),1.16,3437.4,429.7,0.120,2.991,0.121,0.242,0.901,1.801,20.2,32.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.13,31652.9,0.0,0.107,2.680,0.000,0.000,0.000,0.000,20.2,32.0
16,63900,GPU (NVIDIA GeForce RTX 3080),1.17,3427.2,428.4,0.120,2.997,0.103,0.207,0.922,1.845,20.2,32.0
17,67900,GPU (NVIDIA GeForce RTX 3080),1.07,3721.1,465.1,0.110,2.751,0.107,0.214,0.838,1.675,20.2,32.0
18,71900,GPU (NVIDIA GeForce RTX 3080),1.10,3641.9,455.2,0.113,2.828,0.115,0.231,0.849,1.699,20.2,32.0
19,75900,GPU (NVIDIA GeForce RTX 3080),1.11,3619.8,452.5,0.116,2.899,0.111,0.223,0.835,1.670,20.2,32.0
20,79900,GPU (NVIDIA GeForce RTX 3080),0.13,30315.8,0.0,0.113,2.819,0.000,0.000,0.000,0.000,20.2,32.0
21,83900,GPU (NVIDIA GeForce RTX 3080),1.08,3707.9,463.5,0.110,2.743,0.114,0.228,0.834,1.667,20.2,32.0
22,87900,GPU (NVIDIA GeForce RTX 3080),1.17,3406.6,425.8,0.117,2.916,0.114,0.227,0.923,1.847,20.2,32.0
23,91900,GPU (NVIDIA GeForce RTX 3080),1.10,3620.3,452.5,0.106,2.661,0.121,0.242,0.857,1.713,20.2,32.0
24,95900,GPU (NVIDIA GeForce RTX 3080),1.23,3243.7,405.5,0.114,2.855,0.140,0.280,0.957,1.913,20.2,32.0
25,99900,GPU (NVIDIA GeForce RTX 3080),0.14,27667.1,0.0,0.121,3.024,0.000,0.000,0.000,0.000,20.2,32.0
26,103900,GPU (NVIDIA GeForce RTX 3080),1.29,3109.8,388.7,0.114,2.855,0.148,0.296,1.003,2.006,20.2,32.0
27,107900,GPU (NVIDIA GeForce RTX 3080),1.20,3342.7,417.8,0.111,2.774,0.131,0.262,0.935,1.870,20.2,32.0
28,111900,GPU (NVIDIA GeForce RTX 3080),1.10,3620.7,452.6,0.114,2.855,0.120,0.240,0.851,1.701,20.2,32.0
29,115900,GPU (NVIDIA GeForce RTX 3080),1.14,3518.7,439.8,0.110,2.749,0.123,0.247,0.883,1.766,20.2,32.0
30,119900,GPU (NVIDIA GeForce RTX 3080),0.14,29584.3,0.0,0.113,2.825,0.000,0.000,0.000,0.000,20.2,32.0
31,123900,GPU (NVIDIA GeForce RTX 3080),1.23,3253.8,406.7,0.113,2.822,0.134,0.269,0.960,1.921,20.2,32.0
32,127900,GPU (NVIDIA GeForce RTX 3080),1.13,3553.3,444.2,0.117,2.936,0.121,0.241,0.867,1.734,20.2,32.0
33,131900,GPU (NVIDIA GeForce RTX 3080),1.10,3631.6,453.9,0.113,2.813,0.119,0.237,0.849,1.699,20.2,32.0
34,135900,GPU (NVIDIA GeForce RTX 3080),1.11,3613.9,451.7,0.119,2.967,0.124,0.248,0.843,1.686,20.2,32.0
35,139900,GPU (NVIDIA GeForce RTX 3080),0.14,27739.8,0.0,0.124,3.088,0.000,0.000,0.000,0.000,20.2,32.0
36,143900,GPU (NVIDIA GeForce RTX 3080),1.13,3547.2,443.4,0.118,2.944,0.125,0.249,0.865,1.729,20.2,32.0
37,147900,GPU (NVIDIA GeForce RTX 3080),1.18,3394.9,424.4,0.110,2.742,0.119,0.239,0.928,1.857,20.2,32.0
38,151900,GPU (NVIDIA GeForce RTX 3080),1.10,3633.4,454.2,0.118,2.942,0.125,0.251,0.837,1.674,20.2,32.0
39,155900,GPU (NVIDIA GeForce RTX 3080),1.11,3602.9,450.4,0.122,3.046,0.125,0.249,0.843,1.685,20.2,32.0
40,159900,GPU (NVIDIA GeForce RTX 3080),0.13,30062.0,0.0,0.113,2.816,0.000,0.000,0.000,0.000,20.2,32.0
41,163900,GPU (NVIDIA GeForce RTX 3080),1.12,3577.3,447.2,0.108,2.705,0.126,0.253,0.862,1.724,20.2,32.0
42,167900,GPU (NVIDIA GeForce RTX 3080),1.14,3494.9,436.9,0.117,2.928,0.127,0.253,0.879,1.759,20.2,32.0
43,171900,GPU (NVIDIA GeForce RTX 3080),1.10,3640.0,455.0,0.110,2.748,0.124,0.249,0.844,1.688,20.2,32.0
44,175900,GPU (NVIDIA GeForce RTX 3080),1.17,3425.7,428.2,0.120,2.992,0.122,0.244,0.905,1.810,20.2,32.0
45,179900,GPU (NVIDIA GeForce RTX 3080),0.13,30655.3,0.0,0.111,2.782,0.000,0.000,0.000,0.000,20.2,32.0
46,183900,GPU (NVIDIA GeForce RTX 3080),1.12,3580.4,447.5,0.115,2.876,0.121,0.242,0.861,1.721,20.2,32.0
47,187900,GPU (NVIDIA GeForce RTX 3080),1.10,3644.2,455.5,0.115,2.880,0.125,0.249,0.837,1.673,20.2,32.0
48,191900,GPU (NVIDIA GeForce RTX 3080),1.11,3604.8,450.6,0.120,3.001,0.125,0.250,0.844,1.689,20.2,32.0
49,195900,GPU (NVIDIA GeForce RTX 3080),1.09,3661.0,457.6,0.110,2.740,0.124,0.248,0.838,1.677,20.2,32.0
50,199900,GPU (NVIDIA GeForce RTX 3080),0.12,32325.2,0.0,0.105,2.630,0.000,0.000,0.000,0.000,20.2,32.0
51,203900,GPU (NVIDIA GeForce RTX 3080),1.09,3667.5,458.4,0.109,2.721,0.124,0.247,0.837,1.673,20.2,32.0
52,207900,GPU (NVIDIA GeForce RTX 3080),1.15,3487.1,435.9,0.108,2.691,0.124,0.248,0.896,1.792,20.2,32.0
53,211900,GPU (NVIDIA GeForce RTX 3080),1.10,3621.5,452.7,0.120,3.006,0.126,0.251,0.838,1.676,20.2,32.0
54,215900,GPU (NVIDIA GeForce RTX 3080),1.12,3584.0,448.0,0.117,2.927,0.126,0.253,0.853,1.705,20.2,32.0
55,219900,GPU (NVIDIA GeForce RTX 3080),0.13,30980.9,0.0,0.109,2.733,0.000,0.000,0.000,0.000,20.2,32.0
56,223900,GPU (NVIDIA GeForce RTX 3080),1.11,3589.3,448.7,0.110,2.739,0.126,0.253,0.859,1.717,20.2,32.0
57,227900,GPU (NVIDIA GeForce RTX 3080),1.13,3548.0,443.5,0.119,2.979,0.124,0.248,0.863,1.726,20.2,32.0
58,231900,GPU (NVIDIA GeForce RTX 3080),1.10,3642.3,455.3,0.116,2.907,0.124,0.248,0.837,1.674,20.2,32.0
59,235900,GPU (NVIDIA GeForce RTX 3080),1.10,3645.7,455.7,0.110,2.751,0.125,0.250,0.843,1.686,20.2,32.0
60,239900,GPU (NVIDIA GeForce RTX 3080),0.14,29178.6,0.0,0.116,2.904,0.000,0.000,0.000,0.000,20.2,32.0
61,243900,GPU (NVIDIA GeForce RTX 3080),1.10,3629.7,453.7,0.113,2.822,0.125,0.251,0.842,1.685,20.2,32.0
62,247900,GPU (NVIDIA GeForce RTX 3080),1.09,3658.3,457.3,0.109,2.735,0.123,0.246,0.840,1.680,20.2,32.0
63,251900,GPU (NVIDIA GeForce RTX 3080),1.09,3656.8,457.1,0.119,2.966,0.125,0.249,0.830,1.659,20.2,32.0
64,255900,GPU (NVIDIA GeForce RTX 3080),1.09,3674.1,459.3,0.113,2.825,0.124,0.247,0.833,1.665,20.2,32.0
