epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
1,3999,,,,,,,,,,-73.25,223.7,17,3,4000,1.1
2,7999,0.599726,0.613518,-5.934628,6.0155,6.0149,4.8536,5.5008,0.8527,0.0261,59.17,392.8,10,2,8000,14.1
3,11999,0.939041,0.944856,-14.295656,14.0826,14.0829,8.4281,9.4099,1.4339,0.0939,139.73,506.4,7,4,12000,30.8
4,15999,1.263296,1.270687,-15.702277,14.9380,14.9378,9.7657,11.0577,1.8760,0.3152,60.78,256.5,16,6,16000,47.6
5,19999,1.392419,1.422522,-12.850565,12.3540,12.3527,8.7618,9.9059,2.0815,0.5967,119.23,369.5,11,2,20000,64.2
6,23999,1.336986,1.364259,-9.059399,8.7351,8.7336,7.6359,8.4140,2.1339,0.7697,308.08,843.6,5,2,24000,80.9
7,27999,1.228162,1.265321,-7.524322,7.0396,7.0383,6.8684,7.4489,2.2158,0.8042,296.12,824.8,5,1,28000,98.1
8,31999,1.243553,1.271677,-8.162185,7.6084,7.6073,7.6502,7.9529,2.2170,0.8410,136.59,347.3,10,4,32000,114.9
9,35999,1.310654,1.349566,-10.237744,9.6423,9.6419,9.5274,9.5042,2.3349,0.9001,282.39,614.4,7,2,36000,131.7
10,39999,1.378007,1.417613,-12.180649,11.5689,11.5681,10.8442,10.9407,2.4303,0.9552,171.87,401.6,11,5,40000,148.6
11,43999,1.407881,1.439192,-12.817323,12.2596,12.2598,12.0322,11.9067,2.4048,0.9739,153.07,331.9,12,3,44000,165.3
12,47999,1.417083,1.438342,-13.476265,12.8892,12.8889,12.7172,12.9248,2.4030,0.9963,138.77,337.8,9,4,48000,182.1
13,51999,1.390686,1.417294,-14.375157,13.7850,13.7850,13.8521,13.6144,2.3869,1.0122,190.10,362.8,13,3,52000,198.9
14,55999,1.402779,1.427473,-15.666967,15.0602,15.0603,15.7318,15.5151,2.4016,1.0380,306.73,547.7,6,2,56000,215.6
15,59999,1.522260,1.540407,-16.423042,15.8112,15.8116,17.5125,17.3516,2.4455,1.0729,221.74,496.4,9,5,60000,232.5
16,63999,1.537184,1.538934,-16.992534,16.3826,16.3827,19.1068,18.2608,2.4689,1.0948,193.64,346.0,13,4,64000,249.3
17,67999,1.521211,1.544902,-17.790364,17.1708,17.1708,20.4617,19.8920,2.4823,1.0941,265.10,414.1,8,2,68000,266.3
18,71999,1.605030,1.613914,-18.164232,17.5650,17.5646,22.5091,21.4848,2.5079,1.1222,192.70,422.7,9,3,72000,283.1
19,75999,1.676765,1.674973,-17.813002,17.2441,17.2442,24.6189,23.2434,2.5352,1.1522,258.83,436.0,9,1,76000,299.8
20,79999,1.714340,1.731172,-18.120995,17.5319,17.5322,25.4086,23.9726,2.6162,1.2064,434.75,723.2,6,0,80000,316.7
21,83999,1.710386,1.724648,-18.645398,18.0453,18.0460,26.8625,25.9565,2.6736,1.2302,363.36,587.4,7,1,84000,333.6
22,87999,1.692829,1.705386,-19.044265,18.4369,18.4374,27.2519,26.4643,2.6566,1.2233,369.87,685.7,6,3,88000,350.7
23,91999,1.746605,1.779215,-19.278057,18.6857,18.6860,29.2098,29.0670,2.6949,1.2327,139.79,254.9,15,4,92000,367.6
24,95999,1.811362,1.844776,-19.517176,18.9151,18.9153,30.6723,29.6428,2.7475,1.2541,273.83,447.0,10,2,96000,384.5
25,99999,1.814358,1.848850,-19.849736,19.2424,19.2422,31.9298,32.1141,2.7829,1.2926,276.94,542.5,6,2,100000,401.3
26,103999,1.852923,1.885283,-20.111231,19.5015,19.5016,33.7090,32.6348,2.8137,1.3033,372.20,656.3,7,0,104000,418.2
27,107999,1.856108,1.887306,-20.262816,19.6632,19.6633,33.3971,32.9695,2.8337,1.3160,295.29,487.4,7,2,108000,435.3
28,111999,1.848251,1.879158,-20.382797,19.8018,19.8022,33.4418,33.7454,2.7943,1.3092,278.63,456.4,10,1,112000,452.2
29,115999,1.842218,1.860671,-20.641955,20.0658,20.0654,35.6453,36.0386,2.7990,1.3136,155.95,252.4,16,3,116000,469.2
30,119999,1.901046,1.931696,-20.778684,20.2179,20.2180,37.4084,37.7549,2.7884,1.3371,317.52,493.1,7,2,120000,486.1
