epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
1,3999,,,,,,,,,,-37.54,126.6,30,5,4000,1.1,,,
2,7999,0.497821,0.482794,2.287333,0.3595,0.3600,3.9902,3.8903,0.5859,0.0469,-15.28,462.1,8,3,8000,14.1,,,
3,11999,0.849008,0.826963,-0.045922,0.7252,0.7251,5.8350,5.6735,1.2727,0.1106,2.68,319.9,14,4,12000,31.1,,,
4,15999,0.748266,0.729905,-0.278431,-0.1069,-0.1077,4.8022,4.6230,1.5506,0.1608,32.54,451.6,8,1,16000,48.1,,,
5,19999,0.684947,0.678596,-1.536423,0.6891,0.6888,3.8691,3.8286,1.6206,0.2243,21.55,230.2,18,10,20000,65.0,,,
6,23999,0.658014,0.639579,-1.977525,1.3016,1.3016,3.4156,3.4513,1.6878,0.5173,4.09,227.8,17,5,24000,82.3,,,
7,27999,0.642566,0.626783,-2.084665,1.3217,1.3218,3.4041,3.4805,1.7701,0.7313,35.22,228.0,19,3,28000,99.4,,,
8,31999,0.678903,0.666125,-2.030641,1.2125,1.2125,3.5469,3.7200,1.8411,0.8166,27.31,342.6,10,3,32000,116.3,,,
9,35999,0.688723,0.678770,-2.020187,1.0865,1.0865,3.7562,3.9607,1.9345,0.9059,39.47,383.2,10,5,36000,133.3,,,
10,39999,0.690441,0.677794,-2.376767,1.4764,1.4765,3.8904,4.0413,2.0106,1.0438,119.94,542.6,8,2,40000,150.4,,,
11,43999,0.741146,0.731986,-2.515479,1.6569,1.6564,4.2954,4.5303,2.0836,1.1202,40.40,301.1,14,3,44000,170.0,0.776842,0.559442,0.179027
12,47999,0.768253,0.758507,-2.763306,1.9060,1.9059,4.6150,4.8598,2.1673,1.1809,46.40,211.9,20,5,48000,191.1,0.309240,0.144262,0.153822
13,51999,0.884431,0.867703,-3.010516,2.1927,2.1924,5.3298,5.7076,2.3387,1.2705,24.73,165.4,23,6,52000,212.3,0.184123,0.043682,0.133574
14,55999,0.977801,0.956059,-2.959798,2.1422,2.1421,6.1698,6.5076,2.5018,1.3418,31.20,211.8,19,6,56000,233.3,0.180466,0.056216,0.118733
15,59999,1.069511,1.051602,-2.768769,1.9014,1.9008,6.9332,7.1170,2.6637,1.4189,29.06,153.5,26,5,60000,254.4,0.139585,0.031209,0.104259
16,63999,1.103746,1.082855,-2.942383,2.0241,2.0234,7.3649,7.6867,2.7868,1.4745,110.94,299.7,12,1,64000,275.8,0.107014,0.013706,0.089904
17,67999,1.179541,1.158336,-3.418646,2.4799,2.4799,7.9438,8.2996,2.8829,1.4939,44.84,189.5,24,6,68000,297.0,0.113359,0.032444,0.077552
18,71999,1.324538,1.313661,-3.654421,2.6837,2.6837,8.7122,9.1674,3.0555,1.5954,76.55,237.8,17,3,72000,318.1,0.154246,0.078919,0.070505
19,75999,1.312473,1.302714,-4.338188,3.3720,3.3719,8.9171,9.4271,3.1130,1.6248,42.25,175.0,22,9,76000,339.0,0.109843,0.046295,0.059275
20,79999,1.390058,1.382813,-4.566081,3.5972,3.5972,9.4677,9.9821,3.1973,1.6637,101.33,360.7,10,1,80000,360.6,0.088753,0.036330,0.048920
21,83999,1.408146,1.389738,-5.082002,4.0669,4.0668,9.9562,10.3207,3.2648,1.6784,145.62,370.2,12,5,84000,381.8,0.076882,0.033578,0.039971
22,87999,1.469997,1.444003,-5.672938,4.6353,4.6354,10.5831,11.0813,3.3141,1.6869,72.48,224.7,17,6,88000,403.2,0.073349,0.037141,0.032916
23,91999,1.544690,1.502025,-6.451188,5.3889,5.3889,11.4886,11.8765,3.3798,1.7080,187.89,469.9,9,2,92000,424.9,0.063589,0.034244,0.026330
24,95999,1.571892,1.530614,-7.378173,6.3317,6.3316,11.6904,12.1769,3.3878,1.6835,81.09,238.1,13,3,96000,446.0,0.043787,0.021907,0.019233
25,99999,1.606624,1.560964,-8.134061,7.1181,7.1184,12.0984,12.4897,3.3862,1.6856,116.56,273.6,18,4,100000,467.2,0.020486,0.005237,0.012894
26,103999,1.622472,1.583199,-8.834453,7.8313,7.8317,12.6600,13.1664,3.4425,1.7123,239.53,540.2,6,0,104000,488.3,0.012610,0.001599,0.009070
27,107999,1.644080,1.592999,-9.589530,8.5899,8.5906,13.1138,13.1734,3.4617,1.7002,182.35,410.8,11,6,108000,509.5,0.015199,0.006584,0.006837
28,111999,1.699319,1.647051,-10.171267,9.1876,9.1877,13.6512,13.9207,3.4998,1.7496,162.88,369.4,10,0,112000,531.0,0.017582,0.010352,0.005407
29,115999,1.737455,1.682926,-10.721957,9.7554,9.7557,14.1943,14.0684,3.4943,1.7489,328.44,692.5,6,0,116000,552.1,0.005720,0.001309,0.002994
30,119999,1.768203,1.725845,-11.291978,10.3166,10.3167,14.8849,14.9503,3.5204,1.7715,267.92,583.6,7,3,120000,573.3,0.006208,0.002820,0.002067
