epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.30,13236.0,0.0,0.149,3.724,0.000,0.000,0.000,0.000,2.4,4.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.37,10934.3,0.0,0.147,3.665,0.000,0.000,0.000,0.000,11.5,24.0
3,11900,GPU (NVIDIA GeForce RTX 3080),0.87,4618.4,57.7,0.142,3.540,0.048,0.953,0.581,11.629,22.9,36.0
4,15900,GPU (NVIDIA GeForce RTX 3080),0.70,5735.5,71.7,0.148,3.698,0.072,1.435,0.382,7.632,22.9,36.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.24,16612.4,0.0,0.140,3.512,0.000,0.000,0.000,0.000,22.9,36.0
6,23900,GPU (NVIDIA GeForce RTX 3080),0.66,6074.3,75.9,0.138,3.449,0.064,1.281,0.368,7.361,22.9,36.0
7,27900,GPU (NVIDIA GeForce RTX 3080),0.66,6021.1,75.3,0.138,3.439,0.043,0.859,0.396,7.928,22.9,36.0
8,31900,GPU (NVIDIA GeForce RTX 3080),0.65,6186.2,77.3,0.149,3.721,0.048,0.963,0.358,7.158,22.9,36.0
9,35900,GPU (NVIDIA GeForce RTX 3080),0.66,6029.7,75.4,0.143,3.583,0.043,0.855,0.381,7.630,22.9,36.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.24,16892.8,0.0,0.141,3.521,0.000,0.000,0.000,0.000,22.9,36.0
11,43900,GPU (NVIDIA GeForce RTX 3080),0.65,6176.3,77.2,0.143,3.565,0.039,0.786,0.374,7.474,22.9,36.0
12,47900,GPU (NVIDIA GeForce RTX 3080),0.70,5744.4,71.8,0.140,3.493,0.046,0.916,0.414,8.286,22.9,36.0
13,51900,GPU (NVIDIA GeForce RTX 3080),0.67,5968.3,74.6,0.140,3.497,0.068,1.365,0.362,7.239,22.9,36.0
14,55900,GPU (NVIDIA GeForce RTX 3080),0.69,5759.3,72.0,0.143,3.583,0.051,1.012,0.407,8.143,22.9,36.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.25,16234.9,0.0,0.147,3.672,0.000,0.000,0.000,0.000,22.9,36.0
16,63900,GPU (NVIDIA GeForce RTX 3080),0.68,5921.4,74.0,0.147,3.665,0.052,1.048,0.374,7.472,22.9,36.0
17,67900,GPU (NVIDIA GeForce RTX 3080),0.72,5517.3,69.0,0.146,3.641,0.059,1.177,0.420,8.405,22.9,36.0
18,71900,GPU (NVIDIA GeForce RTX 3080),0.68,5907.5,73.8,0.149,3.726,0.054,1.090,0.375,7.504,22.9,36.0
19,75900,GPU (NVIDIA GeForce RTX 3080),0.66,6065.5,75.8,0.149,3.725,0.045,0.896,0.365,7.307,22.9,36.0
20,79900,GPU (NVIDIA GeForce RTX 3080),0.24,16459.4,0.0,0.150,3.739,0.000,0.000,0.000,0.000,22.9,36.0
21,83900,GPU (NVIDIA GeForce RTX 3080),0.73,5492.8,68.7,0.148,3.712,0.068,1.368,0.412,8.233,22.9,36.0
22,87900,GPU (NVIDIA GeForce RTX 3080),0.67,6000.6,75.0,0.140,3.502,0.056,1.118,0.377,7.543,22.9,36.0
23,91900,GPU (NVIDIA GeForce RTX 3080),0.74,5370.5,67.1,0.149,3.723,0.070,1.404,0.429,8.573,22.9,36.0
24,95900,GPU (NVIDIA GeForce RTX 3080),0.70,5674.6,70.9,0.142,3.551,0.050,0.995,0.418,8.362,22.9,36.0
25,99900,GPU (NVIDIA GeForce RTX 3080),0.22,17972.0,0.0,0.138,3.461,0.000,0.000,0.000,0.000,22.9,36.0
26,103900,GPU (NVIDIA GeForce RTX 3080),0.69,5820.0,72.8,0.148,3.712,0.065,1.303,0.377,7.534,22.9,36.0
