epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3999,GPU (NVIDIA GeForce RTX 3080),1.07,3732.9,0.0,0.814,0.203,0.000,0.000,0.000,0.000,28.6,34.0
2,7999,GPU (NVIDIA GeForce RTX 3080),13.06,306.2,229.7,0.994,0.248,0.515,0.172,10.514,3.505,43.7,52.0
3,11999,GPU (NVIDIA GeForce RTX 3080),17.11,233.7,233.7,1.027,0.257,0.696,0.174,14.090,3.522,43.7,52.0
4,15999,GPU (NVIDIA GeForce RTX 3080),17.15,233.3,233.3,1.032,0.258,0.701,0.175,14.115,3.529,43.7,52.0
5,19999,GPU (NVIDIA GeForce RTX 3080),17.09,234.1,234.1,1.030,0.257,0.711,0.178,14.038,3.510,43.7,52.0
6,23999,GPU (NVIDIA GeForce RTX 3080),17.03,234.9,234.9,1.026,0.256,0.712,0.178,13.978,3.494,43.7,52.0
7,27999,GPU (NVIDIA GeForce RTX 3080),17.15,233.2,233.2,1.031,0.258,0.704,0.176,14.041,3.510,43.7,52.0
8,31999,GPU (NVIDIA GeForce RTX 3080),17.16,233.1,233.1,1.017,0.254,0.707,0.177,14.119,3.530,43.7,52.0
9,35999,GPU (NVIDIA GeForce RTX 3080),18.86,212.1,212.1,1.029,0.257,0.712,0.178,14.000,3.500,47.0,96.0
10,39999,GPU (NVIDIA GeForce RTX 3080),20.45,195.6,195.6,1.031,0.258,0.722,0.180,13.982,3.495,47.0,96.0
11,43999,GPU (NVIDIA GeForce RTX 3080),20.76,192.7,192.7,1.032,0.258,0.724,0.181,14.202,3.550,47.0,96.0
12,47999,GPU (NVIDIA GeForce RTX 3080),20.46,195.5,195.5,1.028,0.257,0.717,0.179,13.965,3.491,47.0,96.0
13,51999,GPU (NVIDIA GeForce RTX 3080),20.51,195.0,195.0,1.006,0.252,0.716,0.179,14.025,3.506,47.0,96.0
14,55999,GPU (NVIDIA GeForce RTX 3080),20.60,194.2,194.2,1.014,0.254,0.716,0.179,14.170,3.543,47.0,96.0
15,59999,GPU (NVIDIA GeForce RTX 3080),20.43,195.8,195.8,1.009,0.252,0.716,0.179,13.979,3.495,47.0,96.0
16,63999,GPU (NVIDIA GeForce RTX 3080),20.32,196.9,196.9,1.013,0.253,0.717,0.179,13.881,3.470,47.0,96.0
17,67999,GPU (NVIDIA GeForce RTX 3080),20.38,196.3,196.3,1.028,0.257,0.718,0.180,13.933,3.483,47.0,96.0
18,71999,GPU (NVIDIA GeForce RTX 3080),20.53,194.8,194.8,1.028,0.257,0.725,0.181,13.989,3.497,47.0,96.0
19,75999,GPU (NVIDIA GeForce RTX 3080),20.72,193.0,193.0,1.027,0.257,0.732,0.183,14.139,3.535,47.0,96.0
20,79999,GPU (NVIDIA GeForce RTX 3080),20.45,195.6,195.6,1.019,0.255,0.733,0.183,13.948,3.487,47.0,96.0
21,83999,GPU (NVIDIA GeForce RTX 3080),21.01,190.4,190.4,1.027,0.257,0.732,0.183,14.480,3.620,47.0,96.0
22,87999,GPU (NVIDIA GeForce RTX 3080),20.30,197.0,197.0,1.019,0.255,0.723,0.181,13.839,3.460,47.0,96.0
23,91999,GPU (NVIDIA GeForce RTX 3080),20.53,194.8,194.8,1.028,0.257,0.725,0.181,13.930,3.483,47.0,96.0
24,95999,GPU (NVIDIA GeForce RTX 3080),20.43,195.7,195.7,1.026,0.257,0.728,0.182,13.920,3.480,47.0,96.0
25,99999,GPU (NVIDIA GeForce RTX 3080),20.34,196.6,196.6,1.025,0.256,0.723,0.181,13.866,3.466,47.0,96.0
26,103999,GPU (NVIDIA GeForce RTX 3080),20.53,194.9,194.9,1.034,0.258,0.723,0.181,14.052,3.513,47.0,96.0
27,107999,GPU (NVIDIA GeForce RTX 3080),20.47,195.4,195.4,1.028,0.257,0.726,0.181,13.991,3.498,47.0,96.0
28,111999,GPU (NVIDIA GeForce RTX 3080),20.55,194.7,194.7,1.021,0.255,0.732,0.183,13.974,3.493,47.0,96.0
29,115999,GPU (NVIDIA GeForce RTX 3080),20.52,194.9,194.9,1.022,0.255,0.728,0.182,14.056,3.514,47.0,96.0
30,119999,GPU (NVIDIA GeForce RTX 3080),20.49,195.3,195.3,1.038,0.260,0.727,0.182,13.979,3.495,47.0,96.0
