epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
1,3999,,,,,,,,,,-42.75,140.1,28,5,4000,1.1,,,
2,7999,0.481591,0.480015,-0.097932,0.4875,0.4878,3.3507,3.2993,0.4895,0.0306,4.84,282.7,11,1,8000,14.1,,,
3,11999,0.645087,0.637518,1.454717,-1.3265,-1.3264,3.7189,3.6182,0.7773,0.1008,87.52,310.1,14,3,12000,31.2,,,
4,15999,0.476194,0.471636,0.322552,-0.8684,-0.8686,2.7192,2.6616,1.0016,0.2845,89.06,360.7,11,2,16000,48.4,,,
5,19999,0.575424,0.575144,-1.259073,0.5801,0.5798,2.9410,2.9064,1.2930,0.4334,49.76,420.0,11,4,20000,65.5,,,
6,23999,0.743811,0.733503,-2.901160,1.9034,1.9032,3.5860,3.5553,1.7176,0.6325,30.49,249.9,15,4,24000,82.5,,,
7,27999,0.849731,0.842840,-4.499403,3.3781,3.3781,3.9855,4.0659,2.0758,0.7814,48.44,275.2,12,4,28000,99.7,,,
8,31999,1.047872,1.038638,-4.976131,3.7882,3.7883,4.7099,4.7908,2.4182,0.9459,17.32,234.6,21,4,32000,116.8,,,
9,35999,0.996178,0.987796,-4.381902,3.3022,3.3023,4.4495,4.5060,2.5079,1.0722,31.57,228.4,14,4,36000,135.7,0.227270,0.086878,0.134667
10,39999,0.951587,0.955855,-4.251388,3.1431,3.1422,4.2675,4.3307,2.5519,1.1590,70.03,350.4,13,3,40000,156.1,0.049103,0.008264,0.039803
11,43999,0.871691,0.882114,-4.538715,3.3840,3.3832,4.0337,4.0742,2.5404,1.1933,246.16,807.0,5,3,44000,176.9,0.005848,0.000996,0.004354
12,47999,0.845335,0.851119,-5.523410,4.4225,4.4218,4.0518,4.0762,2.4505,1.1707,64.46,352.8,12,6,48000,197.4,0.010288,0.008439,0.001296
13,51999,0.963375,0.959345,-6.587331,5.5258,5.5260,4.6475,4.5893,2.5422,1.2202,49.33,205.8,19,5,52000,217.9,0.005346,0.004316,0.000588
14,55999,1.047302,1.046822,-7.342375,6.2460,6.2459,5.1435,5.0504,2.6938,1.2824,42.30,230.6,16,6,56000,238.5,0.008562,0.007273,0.000786
15,59999,1.067687,1.073155,-7.904715,6.8638,6.8641,5.4565,5.3605,2.7667,1.3456,47.21,189.1,22,6,60000,258.9,0.007340,0.006250,0.000622
16,63999,1.155636,1.166365,-8.384797,7.3487,7.3489,5.9621,5.9022,2.8958,1.4301,69.92,250.8,16,7,64000,279.2,0.006437,0.005359,0.000590
17,67999,1.211692,1.211759,-8.881006,7.8062,7.8062,6.4706,6.2910,3.0287,1.5148,103.95,412.3,9,3,68000,299.6,0.002932,0.002364,0.000229
18,71999,1.205263,1.213812,-9.410311,8.2993,8.2990,6.6954,6.6245,3.1190,1.5510,203.54,553.2,8,0,72000,320.1,0.001052,0.000672,0.000100
19,75999,1.274559,1.274558,-9.621398,8.5204,8.5207,7.3060,7.1471,3.1917,1.5799,108.49,337.8,12,4,76000,340.9,0.002326,0.001862,0.000167
20,79999,1.366997,1.361987,-9.735455,8.6714,8.6720,7.8230,7.5737,3.2378,1.5958,61.03,221.2,18,3,80000,361.3,0.003849,0.003227,0.000316
21,83999,1.376836,1.370184,-10.100101,9.0228,9.0229,8.3582,8.1940,3.2882,1.6223,133.13,337.9,12,2,84000,382.3,0.002919,0.002400,0.000237
22,87999,1.475508,1.465918,-10.256204,9.1962,9.1968,8.9426,8.7267,3.3212,1.6415,60.17,220.7,18,4,88000,402.6,0.001721,0.001304,0.000164
23,91999,1.478880,1.470333,-10.664454,9.5946,9.5952,9.3206,9.2109,3.3753,1.6713,118.24,267.9,15,3,92000,423.1,0.003414,0.002811,0.000310
24,95999,1.516033,1.501630,-11.180441,10.1156,10.1158,9.9055,9.7062,3.4150,1.6816,109.09,285.7,11,3,96000,443.6,0.003653,0.003058,0.000311
25,99999,1.503121,1.495637,-11.827324,10.7729,10.7732,10.3818,10.3301,3.4013,1.6749,93.79,238.4,20,1,100000,464.0,0.002167,0.001712,0.000205
26,103999,1.580545,1.562796,-12.158087,11.1208,11.1216,11.1071,10.8951,3.4648,1.6860,190.67,448.5,8,0,104000,484.5,0.001177,0.000834,0.000125
27,107999,1.641187,1.622923,-12.426529,11.3984,11.3986,11.7800,11.6595,3.4771,1.6869,103.40,259.5,17,5,108000,505.0,0.001902,0.001512,0.000175
28,111999,1.726754,1.720258,-12.517822,11.5078,11.5076,12.0462,12.0294,3.5400,1.6850,93.57,251.3,15,4,112000,525.5,0.003992,0.003363,0.000359
29,115999,1.763521,1.756949,-12.772990,11.7588,11.7587,12.9456,12.8988,3.5969,1.7005,92.82,206.8,21,5,116000,546.1,0.003863,0.003256,0.000354
30,119999,1.827138,1.828372,-13.005138,12.0000,12.0006,13.7414,13.7257,3.6509,1.7521,118.10,317.8,12,4,120000,566.6,0.003377,0.002847,0.000293
