epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
1,3999,,,,,,,,,,-50.27,146.3,26,4,4000,1.1,,,
2,7999,0.245571,0.249809,-2.284119,2.0301,2.0307,2.6109,2.7097,0.4534,0.0098,68.76,531.1,7,2,8000,14.2,,,
3,11999,0.491558,0.494449,-4.510208,4.7163,4.7159,3.9242,4.2925,0.9352,0.0561,128.90,638.4,7,2,12000,31.2,,,
4,15999,0.547905,0.549001,-5.885556,5.4902,5.4903,4.1611,4.3687,1.1170,0.1888,68.34,241.8,16,4,16000,48.3,,,
5,19999,0.578647,0.580284,-7.811106,7.5487,7.5485,4.5711,4.8836,1.2624,0.2692,136.68,465.4,8,2,20000,65.2,,,
6,23999,0.624034,0.620632,-9.060472,8.6424,8.6420,4.8442,5.0295,1.2979,0.3496,75.66,336.7,11,2,24000,82.3,,,
7,27999,0.647914,0.651391,-9.699093,9.1603,9.1600,4.9387,5.3459,1.3818,0.4677,89.37,334.4,14,3,28000,99.3,,,
8,31999,0.651901,0.661080,-9.287122,8.7325,8.7325,4.9338,5.2243,1.4850,0.6107,51.99,272.1,14,2,32000,116.3,,,
9,35999,0.619464,0.624864,-8.768521,8.1908,8.1908,4.6154,4.9380,1.5021,0.7168,72.88,336.1,12,4,36000,133.4,,,
10,39999,0.628140,0.630151,-8.761290,8.1677,8.1678,4.6336,4.8380,1.5690,0.7922,116.91,388.3,10,2,40000,150.3,,,
11,43999,0.679537,0.679087,-9.629474,8.9511,8.9513,5.0807,5.2464,1.7191,0.8866,92.63,315.6,13,2,44000,167.1,,,
12,47999,0.711196,0.718073,-10.681467,9.9680,9.9681,5.6233,5.8273,1.8258,0.9480,241.38,590.1,7,2,48000,184.0,,,
13,51999,0.735359,0.751410,-11.540873,10.8312,10.8311,6.1683,6.5235,1.9054,0.9746,74.00,267.5,13,4,52000,200.9,,,
14,55999,0.807017,0.820974,-12.346916,11.6189,11.6189,6.9383,7.1900,1.9995,1.0395,123.66,310.2,12,4,56000,217.9,,,
15,59999,0.843570,0.853966,-13.291789,12.5437,12.5438,7.6513,8.1199,2.0766,1.0602,514.42,1001.0,4,0,60000,235.0,,,
16,63999,0.920174,0.928456,-14.149795,13.3769,13.3769,8.6568,8.8655,2.1621,1.0814,227.15,520.6,8,3,64000,252.1,,,
17,67999,1.005172,1.019949,-14.883132,14.1144,14.1142,9.6247,9.6503,2.2283,1.0985,83.41,200.3,19,5,68000,280.0,0.171446,0.060304,0.104482
18,71999,1.166003,1.183671,-15.692544,14.8936,14.8937,10.6442,11.2119,2.3503,1.1662,66.77,236.2,17,6,72000,316.5,0.017616,0.002221,0.014428
19,75999,1.233664,1.245832,-16.351165,15.5073,15.5070,11.5283,11.8655,2.4687,1.2220,306.83,810.2,5,0,76000,353.2,0.001059,0.000318,0.000454
20,79999,1.282854,1.269301,-17.348277,16.4867,16.4868,12.2976,12.6020,2.5206,1.2398,145.43,329.2,13,2,80000,389.6,0.002462,0.001978,0.000260
21,83999,1.346261,1.343645,-18.014654,17.1703,17.1700,13.4199,13.2921,2.5858,1.2654,165.92,398.9,9,0,84000,426.0,0.001006,0.000704,0.000125
22,87999,1.473645,1.466029,-18.271345,17.4446,17.4442,14.1762,14.8000,2.6717,1.3015,100.46,235.2,21,2,88000,462.6,0.002034,0.001671,0.000150
23,91999,1.529049,1.542089,-18.213471,17.3870,17.3866,14.4654,15.1083,2.7715,1.3524,136.30,362.9,9,4,92000,499.1,0.002849,0.002376,0.000249
24,95999,1.634434,1.651581,-17.898019,17.0897,17.0890,15.3019,16.1500,2.8347,1.3962,120.55,358.0,13,6,96000,535.9,0.001377,0.001105,0.000093
25,99999,1.719882,1.738040,-17.641768,16.8238,16.8231,16.0092,17.1098,2.9283,1.4611,216.40,535.3,6,2,100000,572.5,0.000747,0.000532,0.000055
26,103999,1.758884,1.788480,-17.382386,16.5640,16.5635,17.1824,18.4217,3.0144,1.4995,348.49,691.3,6,1,104000,609.0,0.000332,0.000170,0.000018
27,107999,1.884420,1.889734,-17.208609,16.3587,16.3585,17.9265,18.9015,3.1069,1.5370,110.36,287.2,15,6,108000,645.4,0.000821,0.000603,0.000063
28,111999,1.966599,1.977602,-16.799907,15.9451,15.9444,18.4135,19.6200,3.1750,1.5390,165.49,402.8,11,4,112000,681.9,0.000964,0.000741,0.000056
29,115999,2.143282,2.162049,-15.988908,15.1418,15.1406,20.1881,21.0027,3.3313,1.6044,165.17,455.1,7,3,116000,718.3,0.001006,0.000773,0.000074
30,119999,2.411764,2.404077,-14.986049,14.1122,14.1107,21.1359,21.9829,3.5119,1.6794,131.99,410.7,11,0,120000,755.2,0.000573,0.000378,0.000049
