episode_id,length,total_reward,has_disturbance,mean_alpha_target
0,39,-28.384376525878906,0,0.9000000357627869
1,25,-15.715569496154785,0,0.8999999165534973
2,233,-95.26095581054688,0,0.8999999165534973
3,40,-22.612489700317383,0,0.8999999761581421
4,21,-17.630615234375,0,0.8999999165534973
5,15,-13.973342895507812,0,0.8999997973442078
6,63,-16.808753967285156,0,0.9000002145767212
7,126,-48.078792572021484,0,0.8999999761581421
8,150,-91.94628143310547,0,0.9000000953674316
9,177,-56.22933578491211,0,0.8999999165534973
10,75,-14.288554191589355,0,0.9000000953674316
11,93,-11.003942489624023,0,0.9000000357627869
12,60,-24.443777084350586,0,0.9000001549720764
13,100,-88.28636932373047,0,0.8999999761581421
14,105,-102.47403717041016,1,0.10000001639127731
15,86,31.727773666381836,1,0.1000000387430191
16,29,5.5038065910339355,1,0.09999998658895493
17,204,-86.76776123046875,0,0.8999999761581421
18,49,1.8950412273406982,0,0.9000000357627869
19,40,-8.902462005615234,0,0.8999999761581421
20,114,14.422574043273926,0,0.8999999165534973
21,18,-5.4215497970581055,0,0.8999999165534973
22,126,-7.769002437591553,0,0.8999999761581421
23,32,-25.907184600830078,0,0.8999999761581421
24,31,-1.0651395320892334,0,0.8999998569488525
25,19,-4.712675094604492,0,0.8999999165534973
26,18,6.138504505157471,0,0.8999999165534973
27,138,-18.300199508666992,0,0.9000000953674316
28,1001,-397.8829650878906,0,0.8999999165534973
29,50,-10.340394973754883,0,0.9000000953674316
30,76,-33.37388610839844,0,0.9000000953674316
31,74,-42.965667724609375,0,0.9000000953674316
32,35,5.7445268630981445,0,0.8999999165534973
33,20,-15.593472480773926,0,0.8999999165534973
34,105,-56.89452362060547,1,0.10000001639127731
35,136,-21.208133697509766,0,0.9000000953674316
36,111,-13.077643394470215,0,0.9000000357627869
37,41,-11.088170051574707,0,0.9000000357627869
38,21,-6.571382522583008,0,0.8999999165534973
39,41,-13.485743522644043,0,0.9000000357627869
40,168,-74.22512817382812,0,0.8999999761581421
41,74,-36.977813720703125,0,0.9000000953674316
42,47,-43.66830062866211,0,0.9000002145767212
43,21,-20.344491958618164,1,0.09999999403953552
44,141,-16.307586669921875,0,0.9000000357627869
45,144,-88.95460510253906,0,0.9000000357627869
46,93,-46.10422134399414,0,0.9000000357627869
47,1001,-501.8670654296875,0,0.8999999165534973
48,48,-88.75009155273438,1,0.10000000149011612
49,34,-36.67296600341797,0,0.8999999761581421
50,18,-30.6551456451416,0,0.8999999165534973
51,20,-34.69942855834961,1,0.10000000149011612
52,15,-18.453603744506836,0,0.8999997973442078
53,34,-34.514888763427734,0,0.8999999761581421
54,9,-9.569067001342773,0,0.8999999165534973
55,20,-12.1181001663208,0,0.8999999165534973
56,53,-33.02418899536133,0,0.9000001549720764
57,34,-30.699716567993164,0,0.8999999761581421
58,87,-13.893132209777832,0,0.9000000953674316
59,183,-3.8399667739868164,0,0.9000000953674316
60,87,-37.62057876586914,0,0.9000000953674316
61,168,-65.39085388183594,0,0.8999999761581421
62,111,-5.163747310638428,0,0.9000000357627869
63,1001,-202.31539916992188,0,0.8999999165534973
64,62,-38.25720977783203,0,0.9000001549720764
65,53,4.426623344421387,0,0.9000001549720764
66,75,-27.822250366210938,0,0.9000000953674316
67,48,5.527120590209961,0,0.9000000357627869
68,15,-9.1550874710083,0,0.8999997973442078
69,32,-19.19974708557129,1,0.10000000149011612
70,17,-9.08430004119873,0,0.8999999761581421
71,186,-45.61622619628906,0,0.8999999761581421
72,132,-10.021145820617676,1,0.10000000894069672
73,149,4.028084754943848,0,0.9000000357627869
74,90,-19.41824722290039,0,0.8999999761581421
75,61,-3.296659231185913,0,0.9000001549720764
76,1001,-502.97698974609375,1,0.10000001639127731
77,61,-0.988011360168457,0,0.9000001549720764
78,1001,-402.1541748046875,0,0.8999999165534973
79,37,-19.644346237182617,0,0.8999999761581421
80,153,-16.468050003051758,0,0.9000000953674316
81,72,-36.10094451904297,0,0.9000000357627869
82,54,-32.61088180541992,0,0.9000001549720764
83,12,8.734378814697266,0,0.8999998569488525
84,33,-5.928634166717529,0,0.8999999761581421
85,30,-13.071125984191895,0,0.8999998569488525
86,97,-44.613285064697266,0,0.8999999761581421
87,1001,-351.54962158203125,0,0.8999999165534973
88,1001,-218.93251037597656,0,0.8999999165534973
89,239,-42.663333892822266,0,0.8999999165534973
90,17,-14.57050895690918,0,0.8999999761581421
