epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
157,627900,302.108626,301.296306,-120.532696,117.9854,117.9815,5008.5547,5370.7130,3.3721,417.35,89.5,53,628000,255.6
158,631900,301.685058,299.285453,-120.732215,118.1518,118.1506,5393.8639,5933.5704,2.8311,491.97,105.6,25,632000,257.6
159,635900,299.960690,298.376922,-120.926338,118.2985,118.2999,5040.0652,5276.2642,2.7898,447.43,96.5,49,636000,259.6
160,639900,,,,,,,,,501.40,104.7,40,640000,260.1
161,643900,300.136915,301.418187,-121.144613,118.5762,118.5667,5135.4207,5317.6185,3.4945,447.32,93.8,41,644000,262.0
162,647900,303.321952,302.299555,-121.417701,118.8491,118.8486,4983.5525,5315.8351,2.8597,493.78,102.3,35,648000,264.0
163,651900,305.496774,300.587358,-121.884875,119.3008,119.2996,4921.0706,5546.1029,2.9487,502.97,104.3,42,652000,266.0
164,655900,300.575897,300.577320,-122.185336,119.5371,119.5381,5041.8965,5360.7134,2.8474,495.86,101.2,32,656000,267.9
165,659900,,,,,,,,,518.71,104.9,42,660000,268.5
166,663900,304.522024,305.472396,-122.525753,119.9989,120.0056,5124.4668,5364.4096,2.8362,521.74,107.5,41,664000,270.4
167,667900,299.215330,297.790099,-123.111528,120.4578,120.4490,5004.8527,5004.4975,2.6632,505.30,102.9,34,668000,272.4
168,671900,302.920077,300.615234,-123.519012,121.0018,121.0047,4893.3792,5201.7855,2.9167,506.75,103.1,45,672000,274.3
169,675900,305.370139,301.360303,-123.991440,121.3357,121.3311,5167.7870,5385.8821,3.2407,482.71,101.4,38,676000,276.3
170,679900,,,,,,,,,463.53,99.4,33,680000,276.8
171,683900,301.409846,301.293342,-124.206160,121.6438,121.6432,5037.0355,5236.8841,2.7339,483.00,103.4,52,684000,278.8
172,687900,302.153853,301.788990,-124.880503,122.2847,122.2822,5203.1753,5348.5029,2.9997,457.20,97.8,24,688000,280.7
173,691900,300.998496,298.568894,-125.268161,122.6214,122.6241,5336.4025,5244.6129,3.3438,457.75,98.5,54,692000,282.7
