epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.30,13530.0,0.0,0.146,3.660,0.000,0.000,0.000,0.000,2.4,4.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.35,11328.5,0.0,0.140,3.506,0.000,0.000,0.000,0.000,11.5,24.0
3,11900,GPU (NVIDIA GeForce RTX 3080),0.85,4728.9,59.1,0.151,3.781,0.055,1.097,0.541,10.821,22.9,36.0
4,15900,GPU (NVIDIA GeForce RTX 3080),0.70,5742.1,71.8,0.146,3.645,0.051,1.019,0.403,8.059,22.9,36.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.24,16658.5,0.0,0.144,3.588,0.000,0.000,0.000,0.000,22.9,36.0
6,23900,GPU (NVIDIA GeForce RTX 3080),0.71,5670.9,70.9,0.143,3.574,0.078,1.561,0.390,7.792,22.9,36.0
7,27900,GPU (NVIDIA GeForce RTX 3080),0.68,5917.5,74.0,0.135,3.385,0.066,1.317,0.394,7.870,22.9,36.0
8,31900,GPU (NVIDIA GeForce RTX 3080),0.67,6005.5,75.1,0.148,3.705,0.068,1.365,0.352,7.040,22.9,36.0
9,35900,GPU (NVIDIA GeForce RTX 3080),0.69,5773.2,72.2,0.147,3.666,0.073,1.467,0.374,7.472,22.9,36.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.23,17277.3,0.0,0.136,3.409,0.000,0.000,0.000,0.000,22.9,36.0
11,43900,GPU (NVIDIA GeForce RTX 3080),0.69,5822.7,72.8,0.140,3.494,0.063,1.258,0.387,7.730,22.9,36.0
12,47900,GPU (NVIDIA GeForce RTX 3080),0.65,6163.6,77.0,0.138,3.446,0.047,0.943,0.366,7.317,22.9,36.0
13,51900,GPU (NVIDIA GeForce RTX 3080),0.57,7027.7,87.8,0.143,3.578,0.041,0.813,0.293,5.864,22.9,36.0
14,55900,GPU (NVIDIA GeForce RTX 3080),0.68,5873.9,73.4,0.143,3.569,0.038,0.752,0.404,8.089,22.9,36.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.25,15742.8,0.0,0.147,3.682,0.000,0.000,0.000,0.000,22.9,36.0
