epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
213,851900,336.155089,329.220303,-108.452829,102.3821,102.3834,1001.8125,941.3022,1.5501,0.2134,253.83,29.5,135,66,852000,128.5
214,855900,326.929039,319.180193,-109.157738,103.0781,103.0710,962.5953,942.8743,1.8172,0.1941,243.11,28.3,144,71,856000,129.2
215,859900,,,,,,,,,,249.11,28.9,139,67,860000,129.5
216,863900,329.882071,322.345190,-109.333306,103.4427,103.4559,1014.5590,912.8989,1.3674,0.1375,256.38,29.7,129,54,864000,130.1
217,867900,342.730581,334.936266,-109.727303,103.8876,103.8613,1097.0643,1038.8892,2.0719,0.1213,268.01,31.0,128,64,868000,130.8
218,871900,329.233134,321.387673,-110.241801,104.3826,104.3912,1087.2063,1043.9356,1.9108,0.1558,262.26,30.3,130,67,872000,131.5
219,875900,334.187318,326.848853,-110.230199,104.3335,104.3318,1050.9991,1024.3951,1.9218,0.1600,265.85,30.7,135,67,876000,132.1
220,879900,,,,,,,,,,266.64,30.8,127,57,880000,132.3
221,883900,332.420736,325.177579,-110.883256,104.9564,104.9562,1200.3179,1132.0532,1.8815,0.1784,257.16,29.8,135,56,884000,132.9
222,887900,342.464171,333.966654,-111.018802,105.1874,105.1660,1093.0957,1026.5447,2.4662,0.1675,270.07,31.2,132,73,888000,133.5
223,891900,343.871419,335.710139,-111.015373,105.4102,105.4228,1006.8153,949.0207,2.4180,0.1756,252.13,29.3,141,81,892000,134.1
224,895900,341.248276,333.745402,-112.165117,105.8872,105.9025,1217.9505,1130.8626,2.0687,0.2832,250.69,29.1,132,67,896000,134.7
225,899900,,,,,,,,,,257.74,29.9,136,68,900000,134.9
226,903900,343.938163,335.936949,-112.081846,106.1410,106.1341,1142.8749,1063.5759,2.1724,0.2385,260.14,30.1,132,62,904000,135.5
227,907900,350.279311,341.463245,-112.106769,106.2896,106.2951,1120.7380,1036.5179,1.9459,0.1889,256.62,29.8,128,62,908000,136.1
228,911900,349.461255,342.253062,-112.724910,106.7343,106.7024,1052.0279,997.0458,1.8403,0.2442,263.69,30.5,127,69,912000,136.7
229,915900,340.193228,332.111686,-113.498554,107.4800,107.5112,1207.6846,1072.4048,1.7677,0.1785,273.97,31.6,132,63,916000,137.2
230,919900,,,,,,,,,,274.24,31.7,131,66,920000,137.5
231,923900,346.843805,338.590043,-113.505665,107.4405,107.4361,1076.2322,1010.4855,2.3810,0.2298,264.58,30.6,129,66,924000,138.1
232,927900,355.604409,346.534771,-113.422570,107.9275,107.9406,1093.3766,1041.2098,1.7887,0.1766,259.80,30.1,134,62,928000,138.7
233,931900,343.146825,334.060099,-114.245167,108.1021,108.0956,1248.5252,1139.4951,1.9871,0.1764,255.26,29.6,131,63,932000,139.2
234,935900,349.804109,341.697519,-114.303963,108.3741,108.3667,986.8501,938.1747,2.1857,0.2340,267.72,31.0,127,64,936000,139.8
235,939900,,,,,,,,,,269.27,31.1,130,67,940000,140.0
236,943900,349.533374,339.963372,-114.050396,108.2382,108.2070,1174.2240,1123.4764,1.7438,0.2289,281.16,32.4,123,58,944000,140.6
237,947900,344.198792,336.364430,-114.781292,109.3399,109.3417,1135.4056,1104.0489,2.4344,0.1932,276.59,31.9,124,58,948000,141.2
238,951900,352.723770,343.845904,-114.904680,109.2541,109.2711,1300.6360,1190.7533,2.2167,0.1892,275.27,31.8,118,60,952000,141.8
239,955900,353.889582,344.332601,-115.713390,109.9009,109.9033,1129.9558,1080.7441,2.5190,0.1853,284.35,32.7,133,67,956000,142.4
240,959900,,,,,,,,,,279.98,32.3,125,67,960000,142.6
241,963900,346.154490,338.000810,-116.020120,109.9674,109.9540,1201.8317,1176.5869,1.5528,0.1668,277.94,32.1,125,62,964000,143.2
242,967900,352.505327,343.531840,-116.471908,110.6321,110.6380,1189.8623,1154.0348,1.6975,0.1714,267.70,31.0,125,65,968000,143.8
243,971900,357.429180,349.679839,-116.459218,110.9713,110.9709,1263.6810,1176.7494,1.8696,0.1759,286.84,33.0,113,56,972000,144.3
244,975900,359.389628,351.215283,-116.896497,111.3521,111.3353,1071.1287,1059.3056,2.1037,0.2200,288.96,33.2,132,59,976000,144.9
245,979900,,,,,,,,,,283.73,32.7,119,56,980000,145.1
246,983900,358.531525,352.256635,-117.147490,111.2753,111.2800,1230.5159,1215.6516,2.2102,0.1411,270.28,31.2,128,59,984000,145.7
247,987900,353.851679,345.574253,-117.630713,111.7293,111.7326,1093.0302,1026.0654,2.3058,0.1942,279.20,32.2,127,62,988000,146.3
248,991900,366.848494,357.740647,-117.377252,111.3609,111.3651,1201.4761,1158.3574,2.3714,0.2037,271.04,31.3,122,64,992000,146.9
249,995900,362.640952,355.308278,-118.225348,112.1689,112.1619,1166.1407,1152.5865,2.0558,0.2323,285.73,32.9,116,64,996000,147.5
250,999900,,,,,,,,,,282.69,32.6,130,72,1000000,147.7
