epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
71,283900,321.463111,-267.919404,265.1628,435.1076,3.5775,347.06,130.5,19,284000,67.8
72,287900,335.824458,-270.999024,268.2149,448.2337,3.5808,256.87,103.5,15,288000,69.0
73,291900,339.896869,-273.503246,270.6905,476.1423,3.3442,349.68,131.0,51,292000,70.2
74,295900,348.821069,-276.223346,273.3779,474.6563,3.3580,317.12,136.9,27,296000,71.3
75,299900,,,,,,296.54,133.8,17,300000,71.5
76,303900,360.513031,-279.233158,276.2511,480.0483,3.4861,323.43,125.9,46,304000,72.7
77,307900,367.665062,-281.749415,278.7682,490.7605,3.7213,344.54,131.4,31,308000,73.8
78,311900,376.168040,-284.716678,281.7106,483.3808,3.7529,326.52,133.1,20,312000,75.1
79,315900,391.549721,-287.483699,284.3882,538.1114,3.9197,338.47,134.4,21,316000,76.3
80,319900,,,,,,343.90,137.5,44,320000,76.4
81,323900,399.991492,-290.445958,287.3450,496.1090,3.9236,382.96,146.6,16,324000,77.6
82,327900,412.109049,-293.269655,290.1444,529.4847,4.1067,421.62,152.1,27,328000,78.8
83,331900,414.651653,-296.044019,292.9284,508.3875,3.9814,367.98,138.1,34,332000,79.9
84,335900,427.533791,-298.604009,295.4210,548.1553,4.0507,463.34,165.5,21,336000,81.1
85,339900,,,,,,474.12,165.0,17,340000,81.2
86,343900,429.242124,-301.786828,298.5520,536.5618,4.2093,466.86,162.3,24,344000,82.4
87,347900,443.226705,-304.648346,301.3756,549.8474,4.2049,392.96,164.3,26,348000,83.6
88,351900,447.807615,-307.149020,303.8743,575.4895,4.2993,449.30,165.3,27,352000,85.0
89,355900,447.886488,-309.942384,306.6641,558.4889,4.1633,550.06,181.5,24,356000,86.3
90,359900,,,,,,506.97,158.6,20,360000,86.5
91,363900,454.084401,-312.401293,309.1588,577.6229,4.2066,431.54,143.1,49,364000,87.9
92,367900,465.559121,-314.654260,311.4219,568.5106,4.2059,395.10,134.9,23,368000,89.2
93,371900,464.051412,-317.227070,313.9411,571.6740,4.2508,423.26,140.4,21,372000,90.5
94,375900,477.983885,-319.317755,316.0100,598.2399,4.4759,387.75,133.1,48,376000,91.8
95,379900,,,,,,256.35,92.7,46,380000,92.0
96,383900,481.590890,-321.773699,318.4471,579.7643,4.2990,252.49,104.3,23,384000,93.2
97,387900,479.385716,-324.224540,320.8746,575.4506,4.3014,220.02,89.8,73,388000,94.6
98,391900,506.035240,-326.408295,323.0023,561.8182,4.4894,187.35,80.4,53,392000,96.0
99,395900,517.262350,-328.808614,325.4188,569.7885,4.6385,151.91,79.7,20,396000,97.2
100,399900,,,,,,267.46,108.7,19,400000,97.4
1,3900,,,,,,12.57,18.8,151,4000,0.2
2,7900,,,,,,20.80,23.6,87,8000,0.5
3,11900,0.212358,-2.740487,2.4794,0.6513,0.0192,67.37,47.5,62,12000,3.2
4,15900,0.520772,-7.100480,6.6506,1.5860,0.1647,151.11,88.5,35,16000,5.7
5,19900,,,,,,164.67,90.3,63,20000,5.9
6,23900,1.388266,-12.222693,11.5969,3.8735,0.2390,177.57,90.4,8,24000,8.5
7,27900,2.418023,-17.517558,16.8255,6.6412,0.4725,177.31,90.0,92,28000,11.3
8,31900,3.594283,-22.728366,22.0299,9.5372,0.4684,179.93,93.3,3,32000,13.9
9,35900,4.725079,-27.893190,27.1399,12.2224,0.5587,173.79,91.0,91,36000,16.5
10,39900,,,,,,161.26,87.0,8,40000,16.7
11,43900,6.244395,-32.940106,32.0658,12.1581,0.4142,180.58,93.6,47,44000,19.2
12,47900,8.876044,-39.073139,37.9445,14.4869,0.4401,169.48,89.8,53,48000,21.7
13,51900,10.610663,-44.759315,43.7044,15.6089,0.4491,201.64,98.7,3,52000,24.4
14,55900,13.447019,-50.185682,49.1403,17.8853,0.5322,202.20,97.1,90,56000,27.4
15,59900,,,,,,250.29,114.2,6,60000,27.8
16,63900,15.153928,-55.826280,54.6384,20.0825,0.5123,195.17,92.5,26,64000,30.4
17,67900,18.441363,-61.096814,59.7693,25.9799,0.6366,246.04,108.1,75,68000,32.9
18,71900,20.394957,-66.929355,65.4965,26.6342,0.5763,267.36,118.0,1,72000,35.4
19,75900,22.075367,-73.947054,72.3790,30.5459,0.5962,350.01,148.0,1,76000,38.1
20,79900,,,,,,326.94,142.8,91,80000,38.3
