epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
1,3900,,,,,,12.19,17.6,139,4000,0.2
2,7900,,,,,,24.07,26.5,104,8000,0.5
3,11900,0.232763,-2.830842,2.5721,0.7173,0.0075,61.59,42.1,134,12000,1.9
4,15900,0.798892,-7.005003,6.5159,2.1619,0.1593,39.79,24.6,128,16000,3.1
5,19900,,,,,,72.65,42.0,50,20000,3.2
6,23900,1.761201,-11.696118,11.1504,4.3733,0.1635,129.20,71.8,54,24000,4.5
7,27900,2.792458,-16.267827,15.6595,6.2209,0.1944,151.70,78.2,49,28000,5.7
8,31900,4.332886,-21.042475,20.3518,10.2635,0.2612,132.98,70.9,56,32000,6.9
9,35900,6.066193,-26.053328,25.2523,13.1905,0.3422,155.20,81.6,47,36000,8.0
10,39900,,,,,,180.43,89.7,47,40000,8.2
11,43900,8.236527,-31.100075,30.1801,17.5788,0.3792,180.86,88.5,34,44000,9.3
12,47900,11.151130,-36.689152,35.6400,22.3695,0.5082,197.49,92.8,50,48000,10.5
13,51900,14.087302,-42.165432,41.1227,26.9183,0.6263,209.35,94.4,38,52000,11.8
14,55900,16.316172,-47.653141,46.6004,30.2025,0.8004,222.21,98.8,36,56000,13.1
15,59900,,,,,,198.69,92.7,63,60000,13.2
16,63900,19.059783,-52.481122,51.4393,36.2352,0.8192,163.39,80.7,32,64000,14.5
17,67900,21.231223,-57.388614,56.2953,39.4864,0.8662,178.05,86.9,60,68000,15.7
18,71900,24.336018,-62.038825,60.9162,46.3449,1.0271,176.16,86.3,36,72000,16.9
19,75900,27.845783,-66.646116,65.5150,49.1381,0.9431,174.80,87.1,50,76000,18.2
20,79900,,,,,,184.52,88.3,46,80000,18.3
21,83900,30.776900,-71.011928,69.8852,53.9458,0.9951,174.21,86.5,40,84000,19.6
22,87900,35.045382,-75.349863,74.1781,61.2324,1.1508,177.82,88.0,49,88000,20.8
23,91900,38.482554,-79.536162,78.3580,64.9268,1.1255,184.02,90.0,41,92000,22.0
24,95900,41.893644,-83.663825,82.4728,64.5693,0.9833,181.77,89.7,49,96000,23.3
25,99900,,,,,,188.57,91.0,42,100000,23.5
26,103900,45.550359,-88.154089,86.7326,73.6340,1.0267,174.49,88.2,36,104000,24.7
27,107900,52.207898,-92.904282,91.3572,88.0038,1.0485,200.77,96.4,47,108000,26.0
28,111900,56.205063,-97.661420,96.0359,92.4341,1.1566,218.76,98.4,35,112000,27.2
29,115900,61.093924,-102.689875,100.9836,105.0062,1.2529,279.12,115.8,21,116000,28.4
30,119900,,,,,,313.19,123.9,41,120000,28.6
31,123900,66.477677,-107.647974,105.8991,124.5577,1.5507,318.93,125.3,29,124000,29.8
32,127900,70.789845,-113.050171,111.1789,120.9824,1.4035,379.52,137.9,15,128000,31.0
33,131900,78.335046,-118.444436,116.4988,143.6196,1.5762,337.05,132.6,50,132000,32.2
34,135900,80.917986,-123.751878,121.7579,144.7010,1.5418,348.48,136.2,26,136000,33.5
35,139900,,,,,,378.38,139.5,13,140000,33.7
36,143900,85.063208,-129.149354,127.2099,154.3934,1.6128,344.00,132.5,43,144000,35.0
37,147900,92.301399,-133.979409,131.9839,158.0216,1.6465,369.55,138.2,34,148000,36.2
38,151900,97.054855,-138.993582,136.9358,178.0800,1.6937,353.37,132.8,17,152000,37.5
39,155900,103.298737,-143.942833,141.8649,180.1153,1.8219,314.22,126.0,37,156000,38.8
40,159900,,,,,,286.24,118.5,46,160000,39.0
41,163900,110.774648,-148.096228,146.0780,191.0509,1.9159,261.45,108.8,33,164000,40.2
42,167900,114.663424,-152.604226,150.5049,193.1772,1.9759,234.46,101.7,31,168000,41.4
43,171900,118.606272,-157.190441,155.0529,205.9869,1.9246,308.07,118.1,37,172000,42.6
44,175900,125.581382,-161.695141,159.5121,213.7599,2.1727,298.76,117.8,32,176000,43.9
45,179900,,,,,,299.79,118.8,28,180000,44.1
46,183900,131.138439,-166.559228,164.2700,218.6962,1.9594,339.39,126.7,38,184000,45.3
47,187900,146.027564,-171.374351,168.9930,230.3120,2.1834,381.31,135.7,28,188000,46.5
48,191900,149.697203,-176.233803,173.8815,221.4501,2.0518,362.00,131.9,30,192000,47.8
49,195900,156.970988,-180.824199,178.4158,235.1120,2.1893,341.49,127.8,36,196000,49.0
50,199900,,,,,,338.91,129.0,21,200000,49.2
51,203900,163.398588,-185.431489,182.9977,250.0863,2.3240,358.93,134.2,31,204000,50.4
52,207900,172.282664,-189.975825,187.5201,267.4748,2.3242,378.37,139.1,26,208000,51.7
53,211900,178.340937,-194.785540,192.2356,278.4109,2.3780,485.94,162.6,21,212000,52.9
54,215900,180.281484,-199.535147,196.9237,270.4354,2.3956,494.48,165.7,19,216000,54.1
55,219900,,,,,,495.60,167.4,28,220000,54.3
56,223900,194.951704,-203.886486,201.2885,289.2302,2.4686,481.77,162.2,24,224000,55.5
57,227900,200.980404,-208.555427,205.8588,293.7665,2.6208,511.55,169.2,28,228000,56.7
