epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.22,18359.0,0.0,0.137,3.428,0.000,0.000,0.000,0.000,1.1,2.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.28,14111.9,0.0,0.139,3.479,0.000,0.000,0.000,0.000,10.2,24.0
3,11900,GPU (NVIDIA GeForce RTX 3080),1.37,2919.3,364.9,0.137,3.414,0.098,0.195,1.108,2.216,20.0,30.0
4,15900,GPU (NVIDIA GeForce RTX 3080),1.20,3327.6,416.0,0.139,3.474,0.093,0.187,0.944,1.888,20.0,30.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.16,24505.8,0.0,0.140,3.489,0.000,0.000,0.000,0.000,20.0,30.0
6,23900,GPU (NVIDIA GeForce RTX 3080),1.22,3285.1,410.6,0.143,3.566,0.097,0.195,0.954,1.908,20.0,30.0
7,27900,GPU (NVIDIA GeForce RTX 3080),1.23,3253.5,406.7,0.148,3.701,0.105,0.210,0.952,1.903,20.0,30.0
8,31900,GPU (NVIDIA GeForce RTX 3080),1.19,3372.6,421.6,0.143,3.581,0.096,0.191,0.922,1.845,20.0,30.0
9,35900,GPU (NVIDIA GeForce RTX 3080),1.14,3502.7,437.8,0.140,3.501,0.097,0.195,0.881,1.761,20.0,30.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.16,25342.7,0.0,0.135,3.384,0.000,0.000,0.000,0.000,20.0,30.0
11,43900,GPU (NVIDIA GeForce RTX 3080),1.18,3396.7,424.6,0.139,3.485,0.097,0.195,0.916,1.832,20.0,30.0
12,47900,GPU (NVIDIA GeForce RTX 3080),1.19,3348.9,418.6,0.144,3.611,0.098,0.197,0.927,1.854,20.0,30.0
13,51900,GPU (NVIDIA GeForce RTX 3080),1.30,3084.9,385.6,0.142,3.542,0.115,0.230,0.981,1.963,20.0,30.0
14,55900,GPU (NVIDIA GeForce RTX 3080),1.22,3288.7,411.1,0.142,3.540,0.110,0.221,0.940,1.880,20.0,30.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.17,24198.0,0.0,0.142,3.554,0.000,0.000,0.000,0.000,20.0,30.0
16,63900,GPU (NVIDIA GeForce RTX 3080),1.23,3239.6,404.9,0.143,3.564,0.108,0.216,0.959,1.918,20.0,30.0
17,67900,GPU (NVIDIA GeForce RTX 3080),1.24,3222.5,402.8,0.145,3.617,0.110,0.220,0.960,1.920,20.0,30.0
18,71900,GPU (NVIDIA GeForce RTX 3080),1.25,3203.9,400.5,0.146,3.645,0.116,0.233,0.962,1.924,20.0,30.0
19,75900,GPU (NVIDIA GeForce RTX 3080),1.22,3290.4,411.3,0.145,3.631,0.110,0.220,0.936,1.872,20.0,30.0
20,79900,GPU (NVIDIA GeForce RTX 3080),0.16,25316.7,0.0,0.136,3.393,0.000,0.000,0.000,0.000,20.0,30.0
21,83900,GPU (NVIDIA GeForce RTX 3080),1.23,3245.1,405.6,0.144,3.601,0.112,0.224,0.950,1.901,20.0,30.0
22,87900,GPU (NVIDIA GeForce RTX 3080),1.26,3184.4,398.1,0.141,3.529,0.110,0.219,0.980,1.961,20.0,30.0
23,91900,GPU (NVIDIA GeForce RTX 3080),1.23,3254.1,406.8,0.143,3.585,0.116,0.232,0.945,1.890,20.0,30.0
24,95900,GPU (NVIDIA GeForce RTX 3080),1.26,3165.7,395.7,0.144,3.603,0.122,0.245,0.969,1.939,20.0,30.0
25,99900,GPU (NVIDIA GeForce RTX 3080),0.17,24152.0,0.0,0.142,3.542,0.000,0.000,0.000,0.000,20.0,30.0
26,103900,GPU (NVIDIA GeForce RTX 3080),1.23,3245.7,405.7,0.139,3.476,0.120,0.240,0.949,1.898,20.0,30.0
27,107900,GPU (NVIDIA GeForce RTX 3080),1.26,3172.9,396.6,0.145,3.625,0.125,0.250,0.964,1.929,20.0,30.0
28,111900,GPU (NVIDIA GeForce RTX 3080),1.21,3314.0,414.3,0.145,3.629,0.117,0.233,0.922,1.843,20.0,30.0
29,115900,GPU (NVIDIA GeForce RTX 3080),1.26,3174.7,396.8,0.146,3.656,0.119,0.239,0.972,1.944,20.0,30.0
30,119900,GPU (NVIDIA GeForce RTX 3080),0.17,23896.4,0.0,0.144,3.596,0.000,0.000,0.000,0.000,20.0,30.0
